,CLA FP Equity_DX_SI_QTY,CLA FP Equity_DX_SHORT_INTEREST_VALUE,CLA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CLA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CLA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CLA FP Equity_DX_SI_MV,CLA FP Equity_DX_DSS,CLA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CLA FP Equity_DX_SUPPLY_SI_QTY,CLA FP Equity_DX_BROKER_SI_QTY,CLA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CLA FP Equity_DX_BROKER_SI_MV_NEW_x,CLA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CLA FP Equity_DX_SUPPLY_SI_QTY_INC_x,CLA FP Equity_DX_BROKER_SI_MV_INC_x,CLA FP Equity_DX_SUPPLY_SI_MV_NEW,CLA FP Equity_DX_BROKER_SI_QTY_ADD,CLA FP Equity_DX_BROKER_SI_QTY_NEW,CLA FP Equity_DX_SUPPLY_SI_MV_DEC,CLA FP Equity_DX_BROKER_SI_QTY_INC,CLA FP Equity_DX_SUPPLY_SI_QTY_DEC,CLA FP Equity_DX_BROKER_SI_MV_NEW_y,CLA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CLA FP Equity_DX_BROKER_SI_MV_INC_y,CLA FP Equity_DX_SUPPLY_SI_QTY_INC_y,CLA FP Equity_DX_BROKER_SI_MV_ADD,CLA FP Equity_DX_SUPPLY_SI_QTY_ADD,CLA FP Equity_DX_BROKER_SI_QTY_DEC,CLA FP Equity_DX_SUPPLY_SI_MV,CLA FP Equity_DX_BROKER_SI_MV_DEC,CLA FP Equity_DX_SUPPLY_SI_MV_RMV,CLA FP Equity_DX_BROKER_SI_MV_RMV,CLA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CLA FP Equity_DX_UTILIZATION_QUANTITY,CLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CLA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CLA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CLA FP Equity_DX_ACTIVE_UTILIZATION_MV,CLA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CLA FP Equity_DX_BROKER_SI_CON_RATIO,CLA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CLA FP Equity_DX_DEMAND_SUPPLY_RATIO
2014-04-24,183919.0,257486.6,1.46,2.22,0.89,0.27,0.0,250486.6,5000.0,178919.0,7000.0,,,,,,,,,,,,,,,,,7000.0,0.01,0.01,,,100.0,7.61,0.0,0.0,,0.0,100.0,13.41,0.7062,82.88,2.798
2014-04-25,183919.0,253808.22,1.46,2.21,0.89,0.26,0.0,246908.22,5000.0,178919.0,6900.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,7.61,0.0,0.0,,0.0,100.0,14.21,0.6928,81.92,2.798
2014-04-28,176919.0,252994.17,1.41,2.21,0.86,0.26,0.0,245844.17,5000.0,171919.0,7150.0,,,,,,3000.0,,,,,,,,,0.0,,10000.0,0.01,0.0,,,100.0,7.61,0.0,0.0,,0.0,100.0,13.96,0.6688,80.47,2.6915
2014-04-29,179919.0,250087.41,1.43,2.21,0.87,0.27,0.0,243137.41,5000.0,174919.0,6950.0,,,,0.0,,,,,3000.0,,,,0.0,,,,,0.01,,,,100.0,7.61,0.0,0.0,,0.0,100.0,13.73,0.6482,79.17,2.7372
2014-04-30,40000.0,55200.0,0.32,0.52,0.19,0.06,0.0,48300.0,5000.0,35000.0,6900.0,,,,,,,,,,,,,,,,,139919.0,0.01,0.2,,,100.0,7.61,0.0,0.0,,0.0,100.0,18.08,0.4968,66.31,0.6085
2014-05-01,158861.0,219228.18,1.26,2.09,0.77,0.22,0.0,212328.18,5000.0,153861.0,6900.0,,,,,,118861.0,,,,,,,,,0.16,,,0.01,,,,100.0,7.61,0.0,0.0,,0.0,100.0,16.29,0.5991,75.44,2.4168
2014-05-02,155861.0,213529.57,1.24,2.06,0.76,0.2,0.0,206679.57,5000.0,150861.0,6850.0,,,,,,,,,,,,,,,,,3000.0,0.01,0.0,,,100.0,7.61,0.0,0.0,,0.0,100.0,17.99,0.5982,75.03,2.3712
2014-05-05,141061.0,191842.96,1.12,1.83,0.68,0.2,0.0,185042.96,5000.0,136061.0,6800.0,,,,,,,,,,,,,,,,,14800.0,0.01,0.0,,,100.0,7.61,0.0,0.0,,0.0,100.0,18.39,0.6241,76.67,2.146
2014-05-06,141061.0,190432.35,1.12,1.82,0.68,0.2,0.0,183682.35,5000.0,136061.0,6750.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,7.61,0.0,0.0,,0.0,100.0,18.39,0.6245,76.7,2.146
2014-05-07,141061.0,193253.57,1.12,1.82,0.68,0.2,0.0,186403.57,5000.0,136061.0,6850.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,7.61,0.0,0.0,,0.0,100.0,18.38,0.6237,76.65,2.146
2014-05-08,141061.0,198896.01,1.12,1.85,0.68,0.2,0.0,191846.01,5000.0,136061.0,7050.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,7.61,0.0,0.0,,0.0,100.0,18.35,0.6221,76.53,2.146
2014-05-09,141061.0,198896.01,1.12,1.83,0.68,0.2,0.0,191846.01,5000.0,136061.0,7050.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,7.61,0.0,0.0,,0.0,100.0,18.35,0.6221,76.53,2.146
2014-05-12,135061.0,186384.18,1.08,1.83,0.66,0.19,0.0,179484.18,5000.0,130061.0,6900.0,,,,,,,,,,,,,,,,,6000.0,0.01,0.01,,,100.0,7.61,0.0,0.0,,0.0,100.0,13.99,0.6741,80.73,2.0547
2014-05-13,135061.0,187734.79,1.08,1.81,0.66,0.19,0.0,180784.79,5000.0,130061.0,6950.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,7.61,0.0,0.0,,0.0,100.0,13.98,0.6737,80.7,2.0547
2014-05-14,135061.0,194487.84,1.08,1.79,0.66,0.19,0.0,187287.84,5000.0,130061.0,7200.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,7.61,0.0,0.0,,0.0,100.0,13.96,0.6713,80.55,2.0547
2014-05-15,141061.0,193253.57,1.12,1.86,0.68,0.2,0.0,182293.57,8000.0,133061.0,10960.0,,,3000.0,,,3000.0,,,,,,,,3000.0,0.0,,,0.01,,,,100.0,12.17,0.0,0.0,,0.0,100.0,13.67,0.6444,78.9,2.146
2014-05-16,138061.0,187762.96,1.1,1.79,0.67,0.19,0.0,180962.96,5000.0,133061.0,6800.0,,,,,,,,0.0,,3000.0,,,,,,,,0.01,,,,100.0,7.61,0.0,0.0,,0.0,100.0,13.69,0.6462,79.02,2.1004
2014-05-19,135061.0,176929.91,1.08,1.76,0.66,0.19,0.0,170379.91,5000.0,130061.0,6550.0,,,,,,,,,,,,,,,,,3000.0,0.01,0.0,,,100.0,7.61,0.0,0.0,,0.0,100.0,14.0,0.6751,80.79,2.0547
2014-05-20,135061.0,176929.91,1.08,1.76,0.66,0.19,0.0,170379.91,5000.0,130061.0,6550.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,7.61,0.0,0.0,,0.0,100.0,14.03,0.6775,80.95,2.0547
2014-05-21,135061.0,176929.91,1.08,1.79,0.66,0.19,0.0,170379.91,5000.0,130061.0,6550.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,7.61,0.0,0.0,,0.0,100.0,14.03,0.6775,80.95,2.0547
2014-05-22,135061.0,176929.91,1.08,1.91,0.66,0.19,0.0,170379.91,5000.0,130061.0,6550.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,7.61,0.0,0.0,,0.0,100.0,14.03,0.6775,80.95,2.0547
2014-05-23,135061.0,178280.52,1.08,1.99,0.66,0.19,0.0,171680.52,5000.0,130061.0,6600.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,7.61,0.0,0.0,,0.0,100.0,14.01,0.6771,80.92,2.0547
2014-05-26,135061.0,178280.52,1.08,2.01,0.66,0.19,0.0,171680.52,5000.0,130061.0,6600.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,7.61,0.0,0.0,,0.0,100.0,14.01,0.6771,80.93,2.0547
2014-05-27,135061.0,180981.74,1.08,1.94,0.66,0.19,0.0,174281.74,5000.0,130061.0,6700.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,7.61,0.0,0.0,,0.0,100.0,14.01,0.676,80.86,2.0547
2014-05-28,145061.0,192931.13,1.15,2.02,0.7,0.2,0.0,179631.13,10000.0,135061.0,13300.0,,,5000.0,,,5000.0,,,,,,,,5000.0,0.01,,,0.01,,,,100.0,15.21,0.0,0.0,,0.0,100.0,13.52,0.6307,78.03,2.2069
2014-05-29,145061.0,198733.57,1.15,2.06,0.7,0.2,0.0,185033.57,10000.0,135061.0,13700.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,15.21,0.0,0.0,,0.0,100.0,13.5,0.6293,77.93,2.2069
2014-05-30,38000.0,52060.0,0.3,0.55,0.18,0.06,0.0,38360.0,10000.0,28000.0,13700.0,,,,,,,,,,,,,,,,,107061.0,0.01,0.15,,,100.0,15.21,0.0,0.0,,0.0,100.0,22.81,0.4494,60.89,0.5781
2014-06-02,217657.0,298190.09,1.73,3.15,1.06,0.26,1.0,284490.09,10000.0,207657.0,13700.0,,,,,,179657.0,,,,,,,,,0.2,,,0.01,,,,100.0,15.21,0.0,0.0,,0.0,100.0,10.43,0.7,82.88,3.3113
2014-06-03,189857.0,256306.95,1.51,2.72,0.92,0.26,0.0,242806.95,10000.0,179857.0,13500.0,,,,,,,,,,,,,,,,,27800.0,0.01,0.0,,,100.0,15.21,0.0,0.0,,0.0,100.0,10.43,0.7008,82.93,2.8884
2014-06-04,189857.0,252509.81,1.45,2.72,0.9,0.26,0.0,239209.81,10000.0,179857.0,13300.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,15.21,0.0,0.0,,0.0,100.0,10.57,0.6989,82.79,2.8884
2014-06-05,187607.0,234508.75,1.43,2.89,0.89,0.25,0.0,222008.75,10000.0,177607.0,12500.0,,,,,,,,,,,,,,,,,2250.0,0.01,0.0,,,100.0,15.21,0.0,0.0,,0.0,100.0,10.6,0.7026,83.02,2.8541
2014-06-06,187607.0,228880.54,0.99,2.11,0.69,0.25,0.0,216680.54,10000.0,177607.0,12200.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,15.21,0.0,0.0,,0.0,100.0,10.78,0.7023,82.99,2.8541
2014-06-09,185037.0,227595.51,0.97,1.97,0.68,0.25,0.0,215295.51,10000.0,175037.0,12300.0,,,,,,,,,,,,,,,,,2570.0,0.01,0.0,,,100.0,15.21,0.0,0.0,,0.0,100.0,10.79,0.7028,83.02,2.815
2014-06-10,185037.0,223894.77,0.97,1.92,0.68,0.25,0.0,211794.77,10000.0,175037.0,12100.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,15.21,0.0,0.0,,0.0,100.0,10.88,0.7012,82.91,2.815
2014-06-11,183624.0,220348.8,0.97,1.93,0.68,0.25,0.0,208348.8,10000.0,173624.0,12000.0,,,,,,,,,,,,,,,,,1413.0,0.01,0.0,,,100.0,15.21,0.0,0.0,,0.0,100.0,10.88,0.7022,82.97,2.7935
2014-06-12,183624.0,220348.8,0.97,1.98,0.68,0.25,0.0,208348.8,10000.0,173624.0,12000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,15.21,0.0,0.0,,0.0,100.0,10.89,0.7025,82.99,2.7935
2014-06-13,243624.0,289912.56,1.28,2.57,0.9,0.32,1.0,248262.56,35000.0,208624.0,41650.0,,,25000.0,,,35000.0,,,,,,,,25000.0,0.04,,,0.04,,,,100.0,53.25,0.0,0.0,,0.0,100.0,15.34,0.5273,70.28,3.7063
2014-06-16,243624.0,289912.56,1.28,2.53,0.9,0.3,1.0,248262.56,35000.0,208624.0,41650.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,53.25,0.0,0.0,,0.0,100.0,16.27,0.5052,68.37,3.7063
2014-06-17,214470.0,257364.0,1.13,2.16,0.79,0.28,1.0,215364.0,35000.0,179470.0,42000.0,,,,,,,,,,,,,,,,,29154.0,0.04,0.03,,,100.0,53.25,0.0,0.0,,0.0,100.0,18.05,0.6094,75.82,3.2628
2014-06-18,214470.0,257364.0,1.13,2.08,0.79,0.28,1.0,215364.0,35000.0,179470.0,42000.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,53.25,0.0,0.0,,0.0,100.0,18.17,0.6079,75.69,3.2628
2014-06-19,214470.0,255219.3,1.13,2.01,0.79,0.28,1.0,213569.3,35000.0,179470.0,41650.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,53.25,0.0,0.0,,0.0,100.0,18.17,0.6082,75.72,3.2628
2014-06-20,214470.0,253074.6,1.13,2.02,0.79,0.28,1.0,211774.6,35000.0,179470.0,41300.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,53.25,0.0,0.0,,0.0,100.0,18.06,0.6101,75.87,3.2628
2014-06-23,234470.0,274329.9,1.23,2.19,0.87,0.3,1.0,209979.9,55000.0,179470.0,64350.0,,,20000.0,,,,,,,,,,,20000.0,,,,0.06,,,,100.0,83.67,0.0,0.0,,0.0,100.0,17.94,0.612,76.02,3.5671
2014-06-24,234470.0,264951.1,1.23,2.2,0.87,0.3,1.0,202801.1,55000.0,179470.0,62150.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,83.67,0.0,0.0,,0.0,100.0,17.85,0.6149,76.24,3.5671
2014-06-25,234470.0,253227.6,1.23,2.21,0.87,0.29,1.0,193827.6,55000.0,179470.0,59400.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,83.67,0.0,0.0,,0.0,100.0,17.39,0.6231,76.89,3.5671
2014-06-26,234470.0,260261.7,1.23,2.07,0.87,0.29,1.0,199211.7,55000.0,179470.0,61050.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,83.67,0.0,0.0,,0.0,100.0,16.76,0.6302,77.49,3.5671
2014-06-27,234470.0,264951.1,1.23,2.06,0.87,0.29,1.0,202801.1,55000.0,179470.0,62150.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,83.67,0.0,0.0,,0.0,100.0,17.12,0.6245,77.04,3.5671
2014-06-30,102000.0,112200.0,0.54,0.86,0.38,0.12,0.0,51700.0,55000.0,47000.0,60500.0,,,,,,,,,,,,,,,,,132470.0,0.06,0.18,,,100.0,83.67,0.0,0.0,,0.0,100.0,14.39,0.5951,75.05,1.5518
2014-07-01,231963.0,241241.52,1.2,1.85,0.85,0.25,1.0,230841.52,10000.0,221963.0,10400.0,,,,,,174963.0,,0.05,,45000.0,,,,,0.18,,,0.01,,,,100.0,15.21,0.0,0.0,,0.0,100.0,17.0,0.6324,77.59,3.5289
2014-07-02,191713.0,207050.04,0.99,1.43,0.7,0.21,0.0,196250.04,10000.0,181713.0,10800.0,,,,,,,,,,,,,,,,,40250.0,0.01,0.04,,,100.0,15.21,0.0,0.0,,0.0,100.0,3.86,0.8763,93.49,2.9166
2014-07-03,191713.0,210884.3,0.99,1.32,0.7,0.21,0.0,199884.3,10000.0,181713.0,11000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,15.21,0.0,0.0,,0.0,100.0,3.92,0.8733,93.33,2.9166
2014-07-04,191713.0,208967.17,0.99,1.27,0.7,0.21,0.0,198067.17,10000.0,181713.0,10900.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,15.21,0.0,0.0,,0.0,100.0,3.88,0.8731,93.32,2.9166
2014-07-07,191713.0,210884.3,1.06,1.26,0.7,0.21,0.0,199884.3,10000.0,181713.0,11000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,15.21,0.0,0.0,,0.0,100.0,3.92,0.8729,93.31,2.9166
2014-07-08,186713.0,203517.17,1.03,1.15,0.68,0.2,0.0,198067.17,5000.0,181713.0,5450.0,,,,,,,,0.01,,5000.0,,,,,,,,0.01,,,,100.0,7.61,0.0,0.0,,0.0,100.0,3.88,0.8731,93.32,2.8405
2014-07-09,181713.0,194432.91,1.0,1.12,0.66,0.2,0.0,189082.91,5000.0,176713.0,5350.0,,,,,,,,,,,,,,,,,5000.0,0.01,0.01,,,100.0,7.61,0.0,0.0,,0.0,100.0,3.93,0.9246,96.07,2.7645
2014-07-10,181713.0,181713.0,1.0,1.11,0.66,0.2,0.0,176713.0,5000.0,176713.0,5000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,7.61,0.0,0.0,,0.0,100.0,3.68,0.9291,96.32,2.7645
2014-07-11,181713.0,181713.0,1.0,1.03,0.66,0.2,0.0,176713.0,5000.0,176713.0,5000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,7.61,0.0,0.0,,0.0,100.0,3.68,0.9291,96.32,2.7645
2014-07-14,183313.0,183313.0,1.01,1.03,0.67,0.2,0.0,178313.0,5000.0,178313.0,5000.0,,,,,,1600.0,,,,,,,,,0.0,,,0.01,,,,100.0,7.61,0.0,0.0,,0.0,100.0,3.65,0.9138,95.52,2.7888
2014-07-15,178313.0,174746.74,0.98,0.98,0.65,0.19,0.0,174746.74,0.0,178313.0,0.0,,,,,,,,0.01,,5000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.58,0.9151,95.59,2.7127
2014-07-16,178313.0,171180.48,0.98,0.95,0.65,0.19,0.0,171180.48,0.0,178313.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.59,0.9152,95.59,2.7127
2014-07-17,171313.0,167886.74,0.95,0.89,0.63,0.18,0.0,167886.74,0.0,171313.0,0.0,,,,,,,,,,,,,,,,,7000.0,0.0,0.01,,,0.0,0.0,65732.0,64417.36,,0.06,0.0,0.86,0.983,99.14,2.6062
2014-07-18,166363.0,163035.74,0.92,0.98,0.61,0.18,0.0,163035.74,0.0,166363.0,0.0,,,,,,,,,,,,,,,,,4950.0,0.0,0.0,,,0.0,0.0,65732.0,64417.36,,0.06,0.0,0.87,0.9827,99.13,2.5309
2014-07-21,166363.0,164699.37,0.92,1.01,0.61,0.15,0.0,164699.37,0.0,166363.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,65074.68,,0.06,0.0,1.04,0.9794,98.96,2.5309
2014-07-22,139763.0,142558.26,0.77,0.85,0.51,0.15,0.0,142558.26,0.0,139763.0,0.0,,,,,,,,,,,,,,,,,26600.0,0.0,0.0,,,0.0,0.0,65732.0,67046.64,,0.07,0.0,1.05,0.9792,98.95,2.1263
2014-07-23,140163.0,142966.26,0.77,0.84,0.51,0.15,0.0,142966.26,0.0,140163.0,0.0,,,,0.0,,,,,400.0,,,,0.0,,,,,0.0,,,,0.0,0.0,65732.0,67046.64,,0.07,0.0,1.35,0.9734,98.65,2.1323
2014-07-24,140163.0,142966.26,0.77,0.84,0.51,0.15,0.0,142966.26,0.0,140163.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.35,0.9734,98.65,2.1323
2014-07-25,138563.0,139948.63,0.76,0.83,0.51,0.15,0.0,139948.63,0.0,138563.0,0.0,,,,,,,,,,,,,,,,,1600.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.27,0.9946,99.73,2.108
2014-07-28,138163.0,140926.26,0.76,0.85,0.51,0.15,0.0,140926.26,0.0,138163.0,0.0,,,,,,,,,,,,,,,,,400.0,0.0,0.0,,,0.0,0.0,65732.0,67046.64,,0.07,0.0,,1.0,100.0,2.1019
2014-07-29,138163.0,139544.63,0.76,0.86,0.51,0.15,0.0,139544.63,0.0,138163.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,66389.32,,0.07,0.0,,1.0,100.0,2.1019
2014-07-30,138163.0,143689.52,0.76,0.88,0.51,0.15,0.0,143689.52,0.0,138163.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,68361.28,,0.07,0.0,,1.0,100.0,2.1019
2014-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,138163.0,0.0,0.15,,,0.0,0.0,65732.0,65732.0,,0.07,0.0,,0.0,,0.0
2014-08-01,132176.0,128210.72,0.73,0.81,0.48,0.13,0.0,128210.72,0.0,132176.0,0.0,,,,,,132176.0,,,,,,,,,0.13,,,0.0,,,,0.0,0.0,65732.0,63760.04,,0.06,0.0,,1.0,100.0,2.0108
2014-08-04,132176.0,126888.96,0.73,0.8,0.48,0.13,0.0,126888.96,0.0,132176.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,63102.72,,0.06,0.0,,1.0,100.0,2.0108
2014-08-05,132176.0,126888.96,0.73,0.8,0.48,0.13,0.0,126888.96,0.0,132176.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,63102.72,,0.06,0.0,,1.0,100.0,2.0108
2014-08-06,132176.0,125567.2,0.73,0.8,0.48,0.13,0.0,125567.2,0.0,132176.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,62445.4,,0.06,0.0,,1.0,100.0,2.0108
2014-08-07,132176.0,124245.44,0.73,0.85,0.48,0.13,0.0,124245.44,0.0,132176.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,61788.08,,0.06,0.0,,1.0,100.0,2.0108
2014-08-08,132176.0,120280.16,0.73,0.88,0.48,0.13,0.0,120280.16,0.0,132176.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,59816.12,,0.06,0.0,,1.0,100.0,2.0108
2014-08-11,132176.0,122923.68,0.73,0.88,0.48,0.13,0.0,122923.68,0.0,132176.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,61130.76,,0.06,0.0,,1.0,100.0,2.0108
2014-08-12,132176.0,122923.68,0.73,0.94,0.48,0.13,0.0,122923.68,0.0,132176.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,61130.76,,0.06,0.0,,1.0,100.0,2.0108
2014-08-13,132176.0,120280.16,0.73,0.99,0.48,0.13,0.0,120280.16,0.0,132176.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,59816.12,,0.06,0.0,,1.0,100.0,2.0108
2014-08-14,132176.0,117636.64,0.73,1.08,0.48,0.13,0.0,117636.64,0.0,132176.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,58501.48,,0.06,0.0,,1.0,100.0,2.0108
2014-08-15,132176.0,117636.64,0.73,1.11,0.48,0.13,0.0,117636.64,0.0,132176.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,58501.48,,0.06,0.0,,1.0,100.0,2.0108
2014-08-18,132176.0,126888.96,0.73,1.12,0.48,0.13,0.0,126888.96,0.0,132176.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,63102.72,,0.06,0.0,,1.0,100.0,2.0108
2014-08-19,132176.0,124245.44,0.73,1.12,0.48,0.13,0.0,124245.44,0.0,132176.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,61788.08,,0.06,0.0,,1.0,100.0,2.0108
2014-08-20,132176.0,122923.68,0.73,1.01,0.48,0.13,0.0,122923.68,0.0,132176.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,61130.76,,0.06,0.0,,1.0,100.0,2.0108
2014-08-21,132176.0,124245.44,0.73,1.01,0.48,0.13,0.0,124245.44,0.0,132176.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,61788.08,,0.06,0.0,,1.0,100.0,2.0108
2014-08-22,132176.0,121601.92,0.73,1.14,0.48,0.13,0.0,121601.92,0.0,132176.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,60473.44,,0.06,0.0,,1.0,100.0,2.0108
2014-08-25,132176.0,121601.92,0.73,1.13,0.48,0.13,0.0,121601.92,0.0,132176.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,60473.44,,0.06,0.0,,1.0,100.0,2.0108
2014-08-26,132176.0,125567.2,0.73,1.16,0.48,0.13,0.0,125567.2,0.0,132176.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,62445.4,,0.06,0.0,,1.0,100.0,2.0108
2014-08-27,132176.0,126888.96,0.73,1.2,0.48,0.13,0.0,126888.96,0.0,132176.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,63102.72,,0.06,0.0,,1.0,100.0,2.0108
2014-08-28,132176.0,128210.72,0.73,1.22,0.48,0.13,0.0,128210.72,0.0,132176.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,63760.04,,0.06,0.0,,1.0,100.0,2.0108
2014-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,132176.0,0.0,0.13,,,0.0,0.0,65732.0,63760.04,,0.06,0.0,,0.0,,0.0
2014-09-01,137350.0,131856.0,0.76,1.31,0.5,0.13,0.0,131856.0,0.0,137350.0,0.0,,,,,,137350.0,,,,,,,,,0.13,,,0.0,,,,0.0,0.0,65732.0,63102.72,,0.06,0.0,,1.0,100.0,2.0895
2014-09-02,137350.0,131856.0,0.76,1.33,0.5,0.13,0.0,131856.0,0.0,137350.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,63102.72,,0.06,0.0,,1.0,100.0,2.0895
2014-09-03,137350.0,133229.5,0.76,1.35,0.5,0.13,0.0,133229.5,0.0,137350.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,63760.04,,0.06,0.0,,1.0,100.0,2.0895
2014-09-04,137350.0,134603.0,0.76,1.34,0.5,0.13,0.0,134603.0,0.0,137350.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,64417.36,,0.06,0.0,,1.0,100.0,2.0895
2014-09-05,137350.0,133229.5,0.76,1.35,0.5,0.13,0.0,133229.5,0.0,137350.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,63760.04,,0.06,0.0,,1.0,100.0,2.0895
2014-09-08,137350.0,131856.0,0.76,1.36,0.5,0.13,0.0,131856.0,0.0,137350.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,63102.72,,0.06,0.0,,1.0,100.0,2.0895
2014-09-09,137350.0,141470.5,0.76,1.31,0.5,0.13,0.0,141470.5,0.0,137350.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,67703.96,,0.06,0.0,,1.0,100.0,2.0895
2014-09-10,137350.0,135976.5,0.76,0.97,0.5,0.13,0.0,135976.5,0.0,137350.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,65074.68,,0.07,0.0,,1.0,100.0,2.0895
2014-09-11,137350.0,138723.5,0.76,0.93,0.5,0.12,0.0,138723.5,0.0,137350.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,65732.0,66389.32,,0.07,0.0,,1.0,100.0,2.0895
