,ALMDG FP Equity_DX_SI_QTY,ALMDG FP Equity_DX_SHORT_INTEREST_VALUE,ALMDG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMDG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMDG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMDG FP Equity_DX_SI_MV,ALMDG FP Equity_DX_DSS,ALMDG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMDG FP Equity_DX_SUPPLY_SI_QTY,ALMDG FP Equity_DX_BROKER_SI_QTY,ALMDG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMDG FP Equity_DX_BROKER_SI_MV_NEW_x,ALMDG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALMDG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMDG FP Equity_DX_BROKER_SI_MV_INC_x,ALMDG FP Equity_DX_SUPPLY_SI_MV_NEW,ALMDG FP Equity_DX_BROKER_SI_QTY_ADD,ALMDG FP Equity_DX_BROKER_SI_QTY_NEW,ALMDG FP Equity_DX_SUPPLY_SI_MV_DEC,ALMDG FP Equity_DX_BROKER_SI_QTY_INC,ALMDG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMDG FP Equity_DX_BROKER_SI_MV_NEW_y,ALMDG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALMDG FP Equity_DX_BROKER_SI_MV_INC_y,ALMDG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMDG FP Equity_DX_BROKER_SI_MV_ADD,ALMDG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMDG FP Equity_DX_BROKER_SI_QTY_DEC,ALMDG FP Equity_DX_SUPPLY_SI_MV,ALMDG FP Equity_DX_BROKER_SI_MV_DEC,ALMDG FP Equity_DX_BROKER_SI_MV_RMV,ALMDG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMDG FP Equity_DX_UTILIZATION_QUANTITY,ALMDG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMDG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMDG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMDG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMDG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMDG FP Equity_DX_BROKER_SI_CON_RATIO,ALMDG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMDG FP Equity_DX_DEMAND_SUPPLY_RATIO,ALMDG FP Equity_PX_LAST
2019-05-06,1499.0,63782.45,0.03,0.29,0.02,0.07,0.0,63782.45,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,99027.0,4213598.85,4.25,0.0,,1.0,100.0,0.0151,42.55
2019-05-07,1499.0,60859.4,0.03,0.28,0.02,0.06,0.0,60859.4,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,99048.0,4021348.8,4.11,0.0,,1.0,100.0,0.0151,40.6
2019-05-08,1499.0,64382.05,0.03,0.27,0.02,0.06,0.0,64382.05,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100248.0,4305651.6,4.2,0.0,,1.0,100.0,0.015,42.95
2019-05-09,1499.0,63707.5,0.03,0.27,0.02,0.06,0.0,63707.5,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100291.0,4262367.5,4.28,0.0,,1.0,100.0,0.0149,42.5
2019-05-10,1499.0,64082.25,0.03,0.27,0.02,0.06,0.0,64082.25,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100268.0,4286457.0,4.28,0.0,,1.0,100.0,0.015,42.75
2019-05-13,1499.0,62508.3,0.03,0.26,0.02,0.06,0.0,62508.3,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100483.0,4190141.1,4.24,0.0,,1.0,100.0,0.0149,41.7
2019-05-14,1499.0,61833.75,0.03,0.25,0.02,0.06,0.0,61833.75,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100986.0,4165672.5,4.19,0.0,,1.0,100.0,0.0148,41.25
2019-05-15,1499.0,63857.4,0.03,0.25,0.02,0.06,0.0,63857.4,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100986.0,4302003.6,4.24,0.0,,1.0,100.0,0.0148,42.6
2019-05-16,1499.0,63782.45,0.03,0.25,0.02,0.06,0.0,63782.45,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100980.0,4296699.0,4.3,0.0,,1.0,100.0,0.0148,42.55
2019-05-17,1499.0,63632.55,0.03,0.25,0.02,0.06,0.0,63632.55,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100747.0,4276710.15,4.28,0.0,,1.0,100.0,0.0149,42.45
2019-05-20,1499.0,62658.2,0.03,0.25,0.02,0.06,0.0,62658.2,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,101492.0,4242365.6,4.27,0.0,,1.0,100.0,0.0148,41.8
2019-05-21,1499.0,61384.05,0.03,0.25,0.02,0.06,0.0,61384.05,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,101997.0,4176777.15,4.22,0.0,,1.0,100.0,0.0147,40.95
2019-05-22,1499.0,62208.5,0.03,0.25,0.02,0.06,0.0,62208.5,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,101943.0,4230634.5,4.21,0.0,,1.0,100.0,0.0147,41.5
2019-05-23,1499.0,60859.4,0.03,0.25,0.02,0.06,0.0,60859.4,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102085.0,4144651.0,4.18,0.0,,1.0,100.0,0.0147,40.6
2019-05-24,1499.0,61234.15,0.03,0.26,0.02,0.06,0.0,61234.15,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102012.0,4167190.2,4.15,0.0,,1.0,100.0,0.0147,40.85
2019-05-27,1499.0,60559.6,0.03,0.27,0.02,0.06,0.0,60559.6,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102297.0,4132798.8,4.15,0.0,,1.0,100.0,0.0147,40.4
2019-05-28,1499.0,60859.4,0.03,0.27,0.02,0.06,0.0,60859.4,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102599.0,4165519.4,4.16,0.0,,1.0,100.0,0.0146,40.6
2019-05-29,1499.0,60559.6,0.03,0.28,0.02,0.06,0.0,60559.6,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102584.0,4144393.6,4.16,0.0,,1.0,100.0,0.0146,40.4
2019-05-30,1499.0,60184.85,0.03,0.27,0.02,0.06,0.0,60184.85,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102525.0,4116378.75,4.13,0.0,,1.0,100.0,0.0146,40.15
2019-05-31,1499.0,59135.55,0.03,0.32,0.02,0.06,0.0,59135.55,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,102822.0,4056327.9,4.08,0.0,,1.0,100.0,0.0146,39.45
2019-06-03,1499.0,59885.05,0.03,0.33,0.02,0.06,0.0,59885.05,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103057.0,4117127.15,4.08,0.0,,1.0,100.0,0.0145,39.95
2019-06-04,1499.0,61833.75,0.03,0.34,0.02,0.06,0.0,61833.75,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103057.0,4251101.25,4.18,0.0,,1.0,100.0,0.0145,41.25
2019-06-05,1499.0,62208.5,0.03,0.39,0.02,0.06,0.0,62208.5,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103138.0,4280227.0,4.27,0.0,,1.0,100.0,0.0145,41.5
2019-06-06,1499.0,62058.6,0.03,0.41,0.02,0.06,0.0,62058.6,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103897.0,4301335.8,4.3,0.0,,1.0,100.0,0.0144,41.4
2019-06-07,1499.0,62133.55,0.03,0.43,0.02,0.06,0.0,62133.55,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103848.0,4304499.6,4.29,0.0,,1.0,100.0,0.0144,41.45
2019-06-10,1499.0,62208.5,0.03,0.44,0.02,0.06,0.0,62208.5,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103779.0,4306828.5,4.31,0.0,,1.0,100.0,0.0144,41.5
2019-06-11,1499.0,63332.75,0.03,0.44,0.02,0.06,0.0,63332.75,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104003.0,4394126.75,4.36,0.0,,1.0,100.0,0.0144,42.25
2019-06-12,1499.0,62508.3,0.03,0.46,0.02,0.06,0.0,62508.3,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103970.0,4335549.0,4.36,0.0,,1.0,100.0,0.0144,41.7
2019-06-13,1499.0,62208.5,0.03,0.48,0.02,0.06,0.0,62208.5,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103970.0,4314755.0,4.33,0.0,,1.0,100.0,0.0144,41.5
2019-06-14,1499.0,60709.5,0.03,0.49,0.02,0.06,0.0,60709.5,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103963.0,4210501.5,4.27,0.0,,1.0,100.0,0.0144,40.5
2019-06-17,1499.0,64232.15,0.03,0.5,0.02,0.06,0.0,64232.15,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103954.0,4454428.9,4.35,0.0,,1.0,100.0,0.0144,42.85
2019-06-18,1499.0,64307.1,0.03,0.47,0.02,0.06,0.0,64307.1,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104045.0,4463530.5,4.47,0.0,,1.0,100.0,0.0144,42.9
2019-06-19,1499.0,64382.05,0.03,0.49,0.02,0.06,0.0,64382.05,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104045.0,4468732.75,4.46,0.0,,1.0,100.0,0.0144,42.95
2019-06-20,1499.0,66630.55,0.03,0.5,0.02,0.06,0.0,66630.55,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104018.0,4623600.1,4.54,0.0,,1.0,100.0,0.0144,44.45
2019-06-21,1499.0,65956.0,0.03,0.49,0.02,0.07,0.0,65956.0,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103067.0,4534948.0,4.54,0.0,,1.0,100.0,0.0145,44.0
2019-06-24,1499.0,64981.65,0.03,0.51,0.02,0.07,0.0,64981.65,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103067.0,4467954.45,4.48,0.0,,1.0,100.0,0.0145,43.35
2019-06-25,1499.0,65506.3,0.03,0.55,0.02,0.07,0.0,65506.3,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103067.0,4504027.9,4.49,0.0,,1.0,100.0,0.0145,43.7
2019-06-26,1499.0,67604.9,0.03,0.55,0.02,0.07,0.0,67604.9,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103067.0,4648321.7,4.59,0.0,,1.0,100.0,0.0145,45.1
2019-06-27,1499.0,67604.9,0.03,0.53,0.02,0.07,0.0,67604.9,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103067.0,4648321.7,4.65,0.0,,1.0,100.0,0.0145,45.1
2019-06-28,1499.0,66630.55,0.03,0.53,0.02,0.07,0.0,66630.55,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103082.0,4581994.9,4.61,0.0,,1.0,100.0,0.0145,44.45
2019-07-01,1499.0,66330.75,0.03,0.54,0.02,0.07,0.0,66330.75,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,105966.0,4688995.5,4.71,0.0,,1.0,100.0,0.0141,44.25
2019-07-02,3774.0,169641.3,0.07,1.32,0.06,0.17,0.0,169641.3,0.0,3774.0,0.0,,,,,,2275.0,,,,,,,,,0.1,,,0.0,,,0.0,0.0,105970.0,4763351.5,4.74,0.0,39.34,0.5227,60.66,0.0356,44.95
2019-07-03,3774.0,168886.5,0.07,1.38,0.06,0.17,0.0,168886.5,0.0,3774.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,106177.0,4751420.75,4.76,0.0,39.83,0.5207,60.17,0.0355,44.75
2019-07-04,3774.0,169263.9,0.07,1.24,0.06,0.17,0.0,169263.9,0.0,3774.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,106258.0,4765671.3,4.76,0.0,39.67,0.5214,60.33,0.0355,44.85
2019-07-05,3774.0,169452.6,0.07,1.27,0.06,0.17,0.0,169452.6,0.0,3774.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,106274.0,4771702.6,4.78,0.0,39.69,0.5212,60.31,0.0355,44.9
2019-07-08,3774.0,169830.0,0.07,1.25,0.06,0.17,0.0,169830.0,0.0,3774.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,106514.0,4793130.0,4.79,0.0,39.67,0.5214,60.33,0.0354,45.0
2019-07-09,3774.0,169830.0,0.07,1.23,0.06,0.17,0.0,169830.0,0.0,3774.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,106514.0,4793130.0,4.79,0.0,39.72,0.5211,60.28,0.0354,45.0
2019-07-10,3774.0,171150.9,0.07,1.21,0.06,0.17,0.0,171150.9,0.0,3774.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,106513.0,4830364.55,4.81,0.0,39.53,0.5219,60.47,0.0354,45.35
2019-07-11,3774.0,171717.0,0.07,1.26,0.06,0.17,0.0,171717.0,0.0,3774.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,106508.0,4846114.0,4.84,0.0,39.64,0.5215,60.36,0.0354,45.5
2019-07-12,3774.0,173792.7,0.07,1.21,0.06,0.17,0.0,173792.7,0.0,3774.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,106561.0,4907134.05,4.88,0.0,39.43,0.5223,60.57,0.0354,46.05
2019-07-15,3774.0,173792.7,0.07,1.21,0.06,0.17,0.0,173792.7,0.0,3774.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,106561.0,4907134.05,4.91,0.0,39.72,0.5211,60.28,0.0354,46.05
2019-07-16,1499.0,68954.0,0.03,0.48,0.02,0.07,0.0,68954.0,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,2275.0,0.0,0.1,,0.0,0.0,106561.0,4901806.0,4.91,0.0,,1.0,100.0,0.0141,46.0
2019-07-17,1499.0,68954.0,0.03,0.47,0.02,0.07,0.0,68954.0,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,106801.0,4912846.0,4.91,0.0,,1.0,100.0,0.014,46.0
2019-07-18,1499.0,70752.8,0.03,0.47,0.02,0.07,0.0,70752.8,0.0,1499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107154.0,5057668.8,4.99,0.0,,1.0,100.0,0.014,47.2
2019-07-19,2499.0,122076.15,0.04,0.65,0.04,0.12,0.0,122076.15,0.0,2499.0,0.0,,,,,,1000.0,,,,,,,,,0.05,,,0.0,,,0.0,0.0,107805.0,5266274.25,5.19,0.0,41.21,0.5155,58.79,0.0232,48.85
2019-07-22,6499.0,317476.15,0.12,1.4,0.11,0.32,0.0,317476.15,0.0,6499.0,0.0,,,,,,4000.0,,,,,,,,,0.2,,,0.0,,,0.0,0.0,108075.0,5279463.75,5.28,0.0,22.89,0.4511,61.07,0.0601,48.85
2019-07-23,6499.0,317801.1,0.11,1.29,0.11,0.32,0.0,317801.1,0.0,6499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,109317.0,5345601.3,5.36,0.0,22.85,0.4508,61.04,0.0595,48.9
2019-07-24,7198.0,353061.9,0.12,1.44,0.12,0.36,0.0,353061.9,699.0,7198.0,34285.95,,,,0.03,,,,,699.0,,,,0.03,,,699.0,,0.03,,,0.64,0.64,108618.0,5327712.9,5.32,0.64,24.11,0.406,55.25,0.0658,49.05
2019-07-25,7198.0,354141.6,0.12,1.41,0.12,0.36,0.0,354141.6,699.0,7198.0,34390.8,,,,,,,,,,,,,,,,,,0.03,,,0.64,0.64,108824.0,5354140.8,5.35,0.63,24.08,0.4061,55.27,0.0657,49.2
2019-07-26,7198.0,356301.0,0.12,1.34,0.12,0.36,0.0,356301.0,699.0,7198.0,34600.5,,,,,,,,,,,,,,,,,,0.03,,,0.64,0.64,108880.0,5389560.0,5.38,0.63,24.09,0.4064,55.31,0.0657,49.5
2019-07-29,7198.0,363499.0,0.12,1.34,0.12,0.36,0.0,363499.0,699.0,7198.0,35299.5,,,,,,,,,,,,,,,,,,0.03,,,0.64,0.64,108880.0,5498440.0,5.45,0.63,23.82,0.409,55.71,0.0657,50.5
2019-07-30,7198.0,362059.4,0.12,1.26,0.12,0.37,0.0,362059.4,699.0,7198.0,35159.7,,,,,,,,,,,,,,,,,,0.04,,,0.64,0.64,109055.0,5485466.5,5.49,0.64,24.15,0.4051,55.12,0.0656,50.3
2019-07-31,7198.0,359180.2,0.12,1.2,0.12,0.36,0.0,359180.2,699.0,7198.0,34880.1,,,,,,,,,,,,,,,,,,0.04,,,0.64,0.64,109055.0,5441844.5,5.47,0.65,24.35,0.4038,54.9,0.0656,49.9
2019-08-01,7198.0,362059.4,0.12,1.19,0.12,0.36,0.0,362059.4,699.0,7198.0,35159.7,,,,,,,,,,,,,,,,,,0.04,,,0.64,0.64,109157.0,5490597.1,5.48,0.64,24.11,0.4065,55.32,0.0655,50.3
2019-08-02,7198.0,357020.8,0.12,1.21,0.12,0.36,0.0,357020.8,699.0,7198.0,34670.4,,,,,,,,,,,,,,,,,,0.04,,,0.64,0.64,109084.0,5410566.4,5.43,0.64,24.22,0.4037,54.91,0.0656,49.6
2019-08-05,7198.0,356660.9,0.12,1.22,0.12,0.36,0.0,356660.9,699.0,7198.0,34635.45,,,,,,,,,,,,,,,,,,0.03,,,0.64,0.64,109273.0,5414477.15,5.4,0.64,23.99,0.4061,55.28,0.0655,49.55
2019-08-06,7198.0,352702.0,0.12,1.17,0.12,0.36,0.0,352702.0,699.0,7198.0,34251.0,,,,,,,,,,,,,,,,,,0.03,,,0.64,0.64,109333.0,5357317.0,5.38,0.64,24.26,0.4039,54.93,0.0654,49.0
2019-08-07,7198.0,346943.6,0.12,1.16,0.12,0.35,0.0,346943.6,699.0,7198.0,33691.8,,,,,,,,,,,,,,,,,,0.03,,,0.64,0.64,109333.0,5269850.6,5.31,0.65,24.35,0.4029,54.78,0.0654,48.2
2019-08-08,8198.0,403341.6,0.13,1.34,0.13,0.4,0.0,403341.6,699.0,8198.0,34390.8,,,,0.05,,,,,1000.0,,,,0.05,,,,,0.03,,,0.64,0.64,108043.0,5315715.6,5.27,0.65,33.48,0.3807,48.66,0.0754,49.2
2019-08-09,8198.0,403341.6,0.13,1.34,0.13,0.41,0.0,403341.6,699.0,8198.0,34390.8,,,,,,,,,,,,,,,,,,0.03,,,0.64,0.64,108028.0,5314977.6,5.31,0.64,33.75,0.3788,48.19,0.0754,49.2
2019-08-12,8198.0,399242.6,0.13,1.33,0.13,0.41,0.0,399242.6,699.0,8198.0,34041.3,,,,,,,,,,,,,,,,,,0.03,,,0.64,0.64,108015.0,5260330.5,5.28,0.65,33.88,0.3778,47.96,0.0754,48.7
2019-08-13,8198.0,395553.5,0.13,1.35,0.13,0.4,0.0,395553.5,699.0,8198.0,33726.75,,,,,,,,,,,,,,,,,,0.03,,,0.64,0.64,108015.0,5211723.75,5.24,0.65,33.99,0.3777,47.89,0.0754,48.25
2019-08-14,9698.0,473262.4,0.16,1.59,0.16,0.48,0.0,473262.4,699.0,9698.0,34111.2,,,,0.07,,,,,1500.0,,,,0.07,,,,,0.03,,,0.64,0.64,108015.0,5271132.0,5.25,0.65,41.03,0.383,43.77,0.0892,48.8
2019-08-15,11698.0,557994.6,0.19,2.02,0.19,0.57,0.0,557994.6,699.0,11698.0,33342.3,,,,0.1,,,,,2000.0,,,,0.1,,,,,0.03,,,0.64,0.64,107976.0,5150455.2,5.21,0.65,33.35,0.4177,53.87,0.1076,47.7
2019-08-16,11698.0,569107.7,0.19,1.96,0.19,0.57,0.0,569107.7,699.0,11698.0,34006.35,,,,,,,,,,,,,,,,,,0.03,,,0.64,0.64,107823.0,5245588.95,5.2,0.65,34.33,0.4153,53.06,0.1078,48.65
2019-08-19,10999.0,524102.35,0.18,1.81,0.18,0.54,0.0,524102.35,699.0,10999.0,33307.35,,,,,,,,,,,,,,,,,699.0,0.03,0.03,,0.65,0.65,107641.0,5129093.65,5.18,0.65,35.54,0.4035,50.86,0.1015,47.65
2019-08-20,10999.0,516953.0,0.18,1.82,0.18,0.53,0.0,516953.0,0.0,10999.0,0.0,,,,,,,,0.03,,699.0,,,,,,,,0.0,,,0.0,0.0,108340.0,5091980.0,5.13,0.0,35.73,0.4031,50.7,0.1015,47.0
2019-08-21,11999.0,560953.25,0.2,1.98,0.2,0.57,0.0,560953.25,0.0,11999.0,0.0,,,,0.09,,,,,2000.0,,,,0.09,,,,1000.0,0.0,0.05,,0.0,0.0,108340.0,5064895.0,5.08,0.0,24.69,0.4721,62.91,0.1108,46.75
2019-08-22,11999.0,557353.55,0.2,1.99,0.2,0.56,0.0,557353.55,0.0,11999.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108209.0,5026308.05,5.05,0.0,24.66,0.4723,62.93,0.1109,46.45
2019-08-23,11999.0,561553.2,0.2,2.02,0.2,0.56,0.0,561553.2,0.0,11999.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108102.0,5059173.6,5.03,0.0,24.97,0.4702,62.65,0.111,46.8
2019-08-26,11999.0,561553.2,0.2,2.05,0.2,0.57,0.0,561553.2,0.0,11999.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108095.0,5058846.0,5.06,0.0,24.78,0.4716,62.84,0.111,46.8
2019-08-27,11999.0,559153.4,0.2,2.02,0.2,0.57,0.0,559153.4,0.0,11999.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108095.0,5037227.0,5.05,0.0,24.7,0.472,62.9,0.111,46.6
2019-08-28,11999.0,563353.05,0.2,2.05,0.2,0.57,0.0,563353.05,0.0,11999.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108095.0,5075060.25,5.06,0.0,24.92,0.4707,62.71,0.111,46.95
2019-08-29,11999.0,547154.4,0.2,2.06,0.2,0.56,0.0,547154.4,0.0,11999.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107849.0,4917914.4,4.99,0.0,24.24,0.4748,63.28,0.1113,45.6
2019-08-30,11999.0,556753.6,0.2,2.29,0.2,0.57,0.0,556753.6,0.0,11999.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107844.0,5003961.6,4.98,0.0,24.58,0.4763,63.35,0.1113,46.4
2019-09-02,11999.0,563353.05,0.2,2.66,0.2,0.57,0.0,563353.05,0.0,11999.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107844.0,5063275.8,5.04,0.0,24.85,0.4722,62.88,0.1113,46.95
2019-09-03,11999.0,557953.5,0.2,2.93,0.2,0.57,0.0,557953.5,0.0,11999.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108098.0,5026557.0,5.05,0.0,24.62,0.4725,62.96,0.111,46.5
2019-09-04,11999.0,555553.7,0.2,2.99,0.2,0.56,0.0,555553.7,0.0,11999.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108034.0,5001974.2,5.0,0.0,24.76,0.4713,62.81,0.1111,46.3
2019-09-05,11999.0,562753.1,0.2,3.08,0.2,0.56,0.0,562753.1,0.0,11999.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108014.0,5065856.6,5.04,0.0,25.04,0.47,62.61,0.1111,46.9
2019-09-06,11999.0,570552.45,0.2,3.24,0.2,0.57,0.0,570552.45,0.0,11999.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108007.0,5135732.85,5.1,0.0,25.04,0.4701,62.62,0.1111,47.55
2019-09-09,11999.0,570552.45,0.2,3.19,0.2,0.58,0.0,570552.45,0.0,11999.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107599.0,5116332.45,5.12,0.0,24.8,0.4714,62.82,0.1115,47.55
2019-09-10,11999.0,574152.15,0.2,3.75,0.2,0.58,0.0,574152.15,0.0,11999.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,105938.0,5069133.3,5.06,0.0,24.9,0.4708,62.73,0.1133,47.85
2019-09-11,11999.0,563953.0,0.2,4.11,0.2,0.58,0.0,563953.0,0.0,11999.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,105676.0,4966772.0,5.01,0.0,24.44,0.4737,63.13,0.1135,47.0
2019-09-12,11999.0,567552.7,0.2,4.06,0.2,0.57,0.0,567552.7,0.0,11999.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,105458.0,4988163.4,4.96,0.0,24.96,0.4701,62.65,0.1138,47.3
2019-09-13,11999.0,569952.5,0.2,4.17,0.2,0.57,0.0,569952.5,0.0,11999.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104999.0,4987452.5,4.97,0.0,24.9,0.4706,62.71,0.1143,47.5
2019-09-16,8999.0,430602.15,0.15,3.15,0.15,0.43,0.0,430602.15,0.0,8999.0,0.0,,,,,,,,,,,,,,,,,3000.0,0.0,0.14,,0.0,0.0,104950.0,5021857.5,5.02,0.0,16.43,0.7254,83.57,0.0857,47.85
2019-09-17,8999.0,427902.45,0.15,3.49,0.15,0.43,0.0,427902.45,0.0,8999.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,104670.0,4977058.5,4.98,0.0,16.51,0.7243,83.49,0.086,47.55
2019-09-18,8999.0,427902.45,0.15,3.56,0.15,0.43,0.0,427902.45,0.0,8999.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103856.0,4938352.8,4.94,0.0,16.46,0.725,83.54,0.0866,47.55
2019-09-19,8999.0,444550.6,0.15,3.66,0.15,0.43,0.0,444550.6,0.0,8999.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,103506.0,5113196.4,5.03,0.0,16.46,0.7249,83.54,0.0869,49.4
2019-09-20,5525.0,274040.0,0.09,2.2,0.09,0.28,0.0,274040.0,0.0,5525.0,0.0,,,,,,,,,,,,,,,,,3474.0,0.0,0.15,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0532,49.6
