,COV FP Equity_DX_SI_QTY,COV FP Equity_DX_SHORT_INTEREST_VALUE,COV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,COV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,COV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,COV FP Equity_DX_SI_MV,COV FP Equity_DX_DSS,COV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,COV FP Equity_DX_SUPPLY_SI_QTY,COV FP Equity_DX_BROKER_SI_QTY,COV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,COV FP Equity_DX_BROKER_SI_MV_NEW_x,COV FP Equity_DX_SUPPLY_SI_QTY_NEW_x,COV FP Equity_DX_SUPPLY_SI_QTY_INC_x,COV FP Equity_DX_BROKER_SI_MV_INC_x,COV FP Equity_DX_SUPPLY_SI_MV_NEW,COV FP Equity_DX_BROKER_SI_QTY_ADD,COV FP Equity_DX_BROKER_SI_QTY_NEW,COV FP Equity_DX_SUPPLY_SI_MV_DEC,COV FP Equity_DX_BROKER_SI_QTY_INC,COV FP Equity_DX_SUPPLY_SI_QTY_DEC,COV FP Equity_DX_BROKER_SI_MV_NEW_y,COV FP Equity_DX_SUPPLY_SI_QTY_NEW_y,COV FP Equity_DX_BROKER_SI_MV_INC_y,COV FP Equity_DX_SUPPLY_SI_QTY_INC_y,COV FP Equity_DX_BROKER_SI_MV_ADD,COV FP Equity_DX_SUPPLY_SI_QTY_ADD,COV FP Equity_DX_BROKER_SI_QTY_DEC,COV FP Equity_DX_SUPPLY_SI_MV,COV FP Equity_DX_BROKER_SI_MV_DEC,COV FP Equity_DX_SUPPLY_SI_MV_RMV,COV FP Equity_DX_BROKER_SI_MV_RMV,COV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,COV FP Equity_DX_UTILIZATION_QUANTITY,COV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,COV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,COV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,COV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,COV FP Equity_DX_ACTIVE_UTILIZATION_MV,COV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,COV FP Equity_DX_BROKER_SI_CON_RATIO,COV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,COV FP Equity_DX_DEMAND_SUPPLY_RATIO,COV FP Equity_PX_LAST
2013-05-06,3209306.0,158809979.24,8.0,46.04,5.54,198.68,2.0,100828486.53,1692201.0,2037589.0,83737233.44,,,1.0,,,,,7.94,,128678.0,,,,1.0,,,653918.0,103.88,41.56,,,21.61,21.61,6136777.0,303673575.53,,374.73,21.7,15.35,0.0975,16.93,0.4099,61.11
2013-05-07,3400639.0,169709860.37,8.47,48.93,5.87,210.35,2.0,110462405.17,1672021.0,2213441.0,83442685.46,,3130.0,,12.5,0.19,,,1.42,204000.0,23310.0,,3130.0,12.5,,,,28148.0,102.45,1.75,,,21.22,21.22,6208427.0,309833322.29,,379.2,21.27,15.85,0.1027,16.23,0.4315,61.63
2013-05-08,3257492.0,165256598.88,8.12,45.46,5.63,202.59,2.0,112302927.78,1592131.0,2213684.0,80770775.19,,,,0.06,,,,4.8,243.0,79968.0,,,0.06,,,78.0,,98.19,,,,20.05,20.05,6349734.0,322129860.83,,391.31,20.06,16.28,0.105,16.78,0.4102,62.65
2013-05-09,3106499.0,156489713.95,7.74,42.29,5.37,195.88,2.0,110859233.07,1605348.0,2200682.0,80869316.01,,,242300.0,4.45,,,,13.87,70100.0,229083.0,,,4.45,242300.0,,,83102.0,101.14,5.03,,,19.58,19.58,6591558.0,332049366.8,,413.1,19.67,15.48,0.1002,17.75,0.379,62.21
2013-05-10,2780777.0,141815335.33,6.93,38.44,4.8,173.82,1.0,101884512.73,1252705.0,1997796.0,63886021.66,,,,0.8,,,,22.32,13000.0,352643.0,,,0.8,,,,215886.0,78.44,14.33,,,15.39,15.39,6885308.0,351140081.67,,429.63,15.44,14.42,0.1111,20.11,0.3417,62.98
2013-05-13,2414386.0,124127042.67,6.02,33.09,4.17,151.77,1.0,84028233.25,1184351.0,1634427.0,60889181.4,,,4348.0,,,,,4.55,,72834.0,,,,4348.0,,132.0,363369.0,74.71,22.52,,,14.65,14.65,6899428.0,354709476.35,,433.83,14.69,15.86,0.1169,16.82,0.2987,63.49
2013-05-14,2244447.0,115462933.47,5.59,30.28,3.88,141.93,1.0,70281367.33,1282662.0,1366177.0,65985036.48,,,99307.0,,,,,0.44,,7142.0,,,,99307.0,,6146.0,268250.0,81.66,16.73,,,15.66,15.66,6909984.0,355475991.57,,437.57,15.73,17.59,0.1261,19.15,0.274,63.53
2013-05-15,2139325.0,111908651.25,5.33,28.27,3.7,135.45,1.0,72369730.48,1137540.0,1383471.0,59505015.43,,,455.0,2.61,,,,9.2,40000.0,145577.0,,,2.61,455.0,,,22706.0,72.65,1.52,,,14.39,14.39,6767036.0,353985426.11,,431.02,14.42,17.83,0.13,19.42,0.2706,64.6
2013-05-16,2091871.0,111475946.19,5.21,27.11,3.61,134.29,1.0,60859494.94,1091272.0,1142042.0,58153958.23,,,,0.24,,,,2.92,3000.0,46268.0,,,0.24,,,,244429.0,70.58,15.17,,,13.65,13.65,6902937.0,367857976.71,,447.19,13.63,16.84,0.1465,27.19,0.2617,65.81
2013-05-17,1581794.0,85459498.26,3.94,19.78,2.73,103.01,1.0,45660440.79,796061.0,845142.0,43008744.28,,,223.0,1.46,,,,18.7,22706.0,295434.0,,,1.46,223.0,,,319606.0,52.72,20.47,,,9.93,9.93,7217649.0,389947529.29,,478.07,9.93,19.88,0.15,25.17,0.1974,66.72
2013-05-20,1620276.0,88115855.86,4.04,19.92,2.8,106.11,1.0,46164081.98,828143.0,848866.0,45037098.14,,,4000.0,0.46,,,,0.18,6400.0,2918.0,,,0.46,4000.0,,31000.0,2676.0,55.17,0.17,,,10.56,10.56,7017832.0,381652430.18,,468.03,10.55,19.27,0.1418,24.31,0.2065,67.16
2013-05-21,1423444.0,77930183.58,3.55,17.56,2.46,94.17,1.0,38432890.09,768533.0,702001.0,42075359.32,,,2000.0,0.06,,12000.0,,3.98,27.0,61610.0,,,0.06,2000.0,0.81,,158892.0,51.62,9.99,,,9.81,9.81,7062782.0,386670566.48,,473.9,9.82,17.95,0.1214,18.43,0.1818,67.61
2013-05-22,1549684.0,83385879.08,3.86,18.88,2.68,102.58,1.0,44566249.56,769567.0,828241.0,41409100.7,,,,8.84,,2000.0,,,141034.0,,,,8.84,,0.13,1034.0,16794.0,52.09,1.07,,,10.18,10.18,6791543.0,365441459.92,,457.06,10.23,16.7,0.142,25.56,0.205,66.45
2013-05-23,1507299.0,79335423.59,3.76,18.23,2.6,98.27,1.0,41393454.46,768986.0,786437.0,40474935.66,,,,0.07,,,,0.05,1114.0,581.0,,,0.07,,,,42918.0,50.84,2.75,,,9.78,9.78,7091229.0,373240914.04,,468.88,9.78,17.2,0.1354,23.27,0.1918,65.0
2013-05-24,1378010.0,72563880.66,3.43,16.48,2.38,89.36,1.0,35620234.16,766974.0,676439.0,40387667.58,,,,0.33,,386.0,,0.15,5024.0,2012.0,,,0.33,,0.03,,115408.0,49.9,6.85,,,9.74,9.74,7109225.0,374360820.67,,461.84,9.75,18.93,0.1365,21.2,0.175,65.03
2013-05-27,1479068.0,78089045.44,3.69,17.74,2.55,95.58,1.0,41051883.84,769032.0,777555.0,40601902.54,,,,6.23,,,,0.03,101558.0,500.0,,,6.23,,,2558.0,442.0,50.08,0.03,,,9.62,9.62,7225950.0,381502093.14,,470.01,9.63,17.35,0.153,27.54,0.185,65.2
2013-05-28,1469542.0,78264393.11,3.66,17.76,2.54,95.36,1.0,40900351.43,769333.0,767971.0,40972888.39,,,58.0,0.04,,,,,243.0,,,,0.04,58.0,,243.0,9827.0,50.44,0.65,,,9.61,9.61,7235360.0,385338465.56,,473.44,9.63,17.54,0.1549,27.69,0.1836,65.77
2013-05-29,1477088.0,78666275.54,3.68,17.68,2.55,95.96,1.0,41302233.86,776834.0,775517.0,41372374.22,,,2432.0,0.61,,,,0.12,9382.0,1836.0,,,0.61,2432.0,,6905.0,1836.0,50.97,0.12,,,9.68,9.68,7251557.0,386201080.16,,475.96,9.67,17.49,0.1534,27.49,0.184,65.77
2013-05-30,1466846.0,77800107.68,3.66,17.48,2.53,95.2,1.0,40563199.1,777329.0,764780.0,41228786.05,,,495.0,,,,,,,,,,,495.0,,,10737.0,50.91,0.68,,,9.8,9.8,7156623.0,379580433.15,,469.42,9.78,17.66,0.1519,27.0,0.1849,65.5
2013-05-31,1477549.0,78188316.35,3.68,17.68,2.55,96.05,1.0,41062877.34,776834.0,775978.0,41108174.78,,,,0.73,,,,0.03,11198.0,495.0,,,0.73,,,,,51.01,,,,9.68,9.68,7249648.0,383633822.8,,475.34,9.69,17.46,0.1497,26.71,0.1841,65.35
2013-06-03,1449472.0,76373908.1,3.61,16.2,2.5,93.69,1.0,41829208.88,747230.0,793861.0,39372181.97,,,,1.22,,,,3.0,19571.0,45960.0,,,1.22,,,16356.0,1688.0,48.64,0.11,,,9.27,9.27,7312893.0,385322529.81,,476.28,9.27,17.88,0.1577,27.6,0.1798,65.07
2013-06-04,1469970.0,77430158.74,3.66,15.4,2.54,94.94,1.0,42896077.23,774964.0,814359.0,40820959.3,,,,1.87,,,,,28834.0,,,,1.87,,,27734.0,8336.0,50.44,0.56,,,9.79,9.79,7141967.0,376200628.94,,464.07,9.8,17.52,0.1552,27.13,0.1857,65.05
2013-06-05,1520350.0,78938972.54,3.79,16.81,2.63,98.35,1.0,44898614.25,822268.0,864739.0,42693452.87,,,46993.0,3.34,,,,,50380.0,,,,3.34,46993.0,,311.0,,53.45,,,,10.24,10.24,7210262.0,374368187.58,,467.85,10.25,16.75,0.1443,26.07,0.1893,64.12
2013-06-06,1541969.0,77252071.88,3.84,17.42,2.66,98.1,1.0,44225846.61,843887.0,882758.0,42278424.0,,,18314.0,1.11,,,,0.03,18019.0,295.0,,,1.11,18314.0,,3600.0,,53.6,,,,10.46,10.46,7222339.0,361836490.59,,458.83,10.46,16.43,0.1406,25.73,0.1912,61.87
2013-06-07,1573496.0,80143935.7,3.92,17.49,2.72,98.4,1.0,46751257.34,874612.0,917885.0,44547204.37,,,29333.0,2.01,,,,0.22,35127.0,3600.0,,,2.01,29333.0,,4992.0,,54.3,,,,10.84,10.84,7191538.0,366291467.55,,445.85,10.86,15.73,0.1381,25.52,0.1951,62.9
2013-06-10,1566778.0,79180096.11,3.9,17.41,2.71,98.69,1.0,46132200.79,878667.0,912842.0,44405102.38,,,5730.0,0.4,,1227.0,,0.1,5730.0,1675.0,,,0.4,5730.0,0.08,,12000.0,55.17,0.79,,,11.47,11.47,6780244.0,342652482.7,,423.89,11.52,15.98,0.1398,25.47,0.2046,62.41
2013-06-11,1546133.0,75795538.62,3.85,17.35,2.67,96.7,1.0,45208541.78,850494.0,922197.0,41693470.63,,,,0.87,,,,2.13,15025.0,32115.0,,,0.87,,,3942.0,5670.0,52.81,0.36,,,10.57,10.57,7192126.0,352577083.59,,445.82,10.59,15.82,0.1398,25.37,0.1922,60.54
2013-06-12,1569458.0,76062085.71,3.91,17.66,2.71,96.18,1.0,44541540.37,876950.0,919066.0,42500433.95,,,25585.0,0.02,,,,0.01,500.0,56.0,,,0.02,25585.0,,927.0,3631.0,53.05,0.27,,,11.18,11.18,6970246.0,337805438.97,,420.6,11.2,15.66,0.1413,25.84,0.2,59.85
2013-06-13,1565473.0,74664687.83,3.9,17.74,2.7,95.07,1.0,43579508.49,878184.0,913719.0,41884679.08,,,7146.0,0.0,,,,0.4,847.0,6194.0,,,0.0,7146.0,,282.0,6194.0,52.5,0.44,,,10.88,10.88,7193876.0,343109402.6,,429.06,10.9,15.69,0.143,26.12,0.1939,58.9
2013-06-14,1548629.0,75767417.69,3.86,17.58,2.67,93.45,1.0,43856604.87,878663.0,896396.0,42989009.33,,,615.0,,,,,0.02,,136.0,,,,615.0,,,17323.0,51.96,1.06,,,11.01,11.01,7099619.0,347352269.8,,421.61,10.97,15.73,0.147,26.65,0.1941,60.42
2013-06-17,1531306.0,75031480.23,3.82,17.11,2.64,93.64,1.0,42943680.26,881270.0,876431.0,43180783.32,,,383.0,0.5,,,,0.35,8231.0,8503.0,,,0.5,383.0,,10727.0,28196.0,53.24,1.71,,,11.0,11.0,7129061.0,349312286.02,,430.59,11.0,16.18,0.148,26.7,0.1912,60.51
2013-06-18,1556070.0,76194474.07,3.88,17.39,2.69,95.01,1.0,47274585.69,876648.0,965458.0,42925918.05,,,,5.58,,,,0.27,92000.0,4622.0,,,5.58,,,,2973.0,52.98,0.18,,,10.92,10.92,7152031.0,350206122.21,,432.08,10.92,18.45,0.1501,26.01,0.1938,60.47
2013-06-19,1556540.0,75045299.16,3.88,17.54,2.69,95.24,1.0,46574765.2,876553.0,966023.0,42261157.51,,,,0.13,,,,0.01,1385.0,95.0,,,0.13,,,,820.0,53.28,0.05,,,11.18,11.18,6965507.0,335827255.71,,421.1,11.23,18.41,0.15,25.89,0.1985,59.54
2013-06-20,1553079.0,73884917.98,3.87,17.8,2.68,94.22,1.0,45788241.2,874692.0,962480.0,41611886.25,,,173.0,,,,,0.42,,2034.0,,,,173.0,,,3543.0,52.32,0.24,,,11.08,11.08,7017320.0,333836277.92,,419.02,11.1,18.29,0.1515,26.32,0.1968,58.75
2013-06-21,1504706.0,70803855.22,3.75,17.03,2.6,90.44,1.0,42466145.05,922368.0,902480.0,43401973.76,,,97849.0,,,,,2.99,,50173.0,,,,97849.0,,,60000.0,54.41,3.71,,,11.99,11.99,6770692.0,318594526.85,,397.51,12.04,18.24,0.1524,26.61,0.1956,58.11
2013-06-24,1487410.0,66810272.03,3.71,16.34,2.57,88.55,1.0,40591526.48,907563.0,903697.0,40765176.32,,,3746.0,0.04,,1800.0,,1.33,1000.0,18551.0,,,0.04,3746.0,0.1,,1583.0,52.66,0.2,,,11.55,11.55,6949831.0,312166853.57,,401.05,11.61,18.38,0.1567,27.18,0.1893,55.47
2013-06-25,1252447.0,57240146.83,3.12,13.59,2.16,70.73,1.0,32805407.84,864558.0,717801.0,39512591.64,,,11411.0,5.77,,,,3.7,105819.0,59067.0,,,5.77,11411.0,,4651.0,291715.0,48.13,18.48,,,10.95,10.95,7032907.0,321422486.79,,391.41,10.95,20.07,0.1469,23.13,0.1586,56.44
2013-06-26,930055.0,44132712.91,2.32,10.2,1.61,53.18,1.0,31756544.14,631866.0,669239.0,29983130.87,,,3400.0,3.55,,,,12.81,60000.0,236092.0,,,3.55,3400.0,,,108562.0,35.97,6.51,,,7.83,7.83,7434649.0,352786910.39,,422.76,7.84,19.98,0.1602,26.15,0.1153,58.6
2013-06-27,914937.0,43044899.72,2.28,10.06,1.58,53.48,1.0,30710345.94,563962.0,652761.0,26532633.11,,,1028.0,,,,,3.86,,68932.0,,,,1028.0,,,16478.0,33.0,0.7,,,7.12,7.12,7361644.0,346342128.21,,430.18,7.12,18.99,0.1618,27.06,0.1154,58.1
2013-06-28,669712.0,31258377.38,1.67,7.59,1.16,39.2,1.0,18918190.65,546737.0,405323.0,25518598.26,,,2213.0,,,9000.0,,1.13,,19438.0,,,,2213.0,0.55,,256438.0,31.8,15.06,,,6.93,6.93,7347312.0,342931067.75,,426.14,6.95,21.96,0.1704,25.86,0.0848,57.64
2013-07-01,583682.0,26945219.06,1.45,6.71,1.01,33.92,1.0,17254243.21,461707.0,373758.0,21314339.41,,,6309.0,,,,,6.01,,100829.0,,,,6309.0,,9490.0,31565.0,26.56,1.88,,,5.79,5.79,7506626.0,346537467.24,,431.17,5.8,24.33,0.1584,25.11,0.0733,57.01
2013-07-02,582490.0,27305265.31,1.45,6.68,1.01,33.85,1.0,16620918.3,460515.0,354566.0,21587468.03,,,18000.0,,,,,1.11,,19192.0,,,,18000.0,,,19192.0,26.43,1.13,,,5.85,5.85,7416118.0,347643855.81,,424.61,5.86,23.11,0.1559,25.29,0.074,57.89
2013-07-03,597592.0,27703500.18,1.49,6.79,1.03,34.87,1.0,17137273.43,458617.0,369668.0,21260820.33,,,,1.03,,,,0.01,18000.0,1898.0,,,1.03,,,,2898.0,26.56,0.16,,,5.82,5.82,7420495.0,344003407.94,,429.29,5.83,21.98,0.1465,24.61,0.0758,57.25
2013-07-04,579975.0,27473849.63,1.45,6.63,1.0,33.85,1.0,16837979.78,449678.0,355451.0,21301583.26,,,,,,,,1.08,,17617.0,,,,,,8678.0,14217.0,25.97,0.82,,,5.7,5.7,7435444.0,352222544.69,,426.62,5.74,19.89,0.144,25.32,0.0736,58.5
2013-07-05,608918.0,29254153.63,1.52,7.07,1.05,35.91,1.0,18467381.7,455159.0,384394.0,21867133.69,,,5481.0,2.18,,,,,35645.0,,,,2.18,5481.0,,,6702.0,26.74,0.4,,,5.76,5.76,7441404.0,357506225.56,,437.08,5.77,17.32,0.1485,28.36,0.0771,59.33
2013-07-08,594220.0,28605760.7,1.48,6.74,1.03,35.32,1.0,17883823.63,450161.0,371496.0,21670758.04,,,,0.11,,,,0.23,1800.0,4998.0,,,0.11,,,,14698.0,26.72,0.8,,,5.7,5.7,7446606.0,358479736.84,,441.52,5.71,17.57,0.1541,28.89,0.0752,59.45
2013-07-09,568859.0,27785636.1,1.42,6.42,0.98,34.18,0.0,18189302.79,426600.0,372392.0,20837065.71,,,696.0,0.21,,,,1.54,2696.0,26257.0,,,0.21,696.0,,2000.0,1800.0,25.54,0.11,,,5.42,5.42,7448726.0,363829332.12,,444.88,5.43,18.22,0.16,30.48,0.0722,60.32
2013-07-10,586409.0,28467163.24,1.46,6.7,1.01,35.32,1.0,19450483.02,438121.0,400670.0,21268537.87,,,15278.0,1.31,,8000.0,,0.62,20278.0,10728.0,,,1.31,15278.0,0.51,6971.0,,26.23,,,,5.62,5.62,7353551.0,356977360.0,,440.51,5.62,19.75,0.1553,28.88,0.0753,59.95
2013-07-11,565061.0,28140047.53,1.41,6.5,0.98,34.13,0.0,19829918.66,415773.0,398191.0,20705502.56,,,1.0,0.37,,,,1.43,6000.0,22349.0,,,0.37,1.0,,,8479.0,24.83,0.53,,,5.34,5.34,7363730.0,366713880.85,,440.61,5.33,18.99,0.1536,28.99,0.0726,61.5
2013-07-12,546400.0,26812523.62,1.36,6.33,0.94,33.69,0.0,19419843.7,401988.0,395748.0,19726048.21,,,2433.0,0.3,,,,0.92,2433.0,16218.0,,,0.3,2433.0,,,4876.0,24.64,0.05,,,5.19,5.19,7338764.0,360122223.76,,446.62,5.23,19.69,0.1527,28.41,0.0706,60.6
2013-07-15,552894.0,27484882.69,1.38,6.89,0.95,33.81,0.0,19702684.11,408482.0,396345.0,20306025.84,,,597.0,0.0,,,,,597.0,,,,0.0,597.0,,5897.0,,24.83,,,,5.29,5.29,7309617.0,363367961.53,,443.58,5.3,19.42,0.1485,27.9,0.0716,61.39
2013-07-16,575370.0,28187526.38,1.43,7.8,0.99,35.37,1.0,19820675.7,435194.0,404584.0,21320267.58,,,21233.0,0.53,,5709.0,,0.0,6766.0,189.0,,,0.53,21233.0,0.37,5668.0,4236.0,26.57,0.19,,,5.66,5.66,7251070.0,355231810.73,,442.54,5.66,20.56,0.1471,26.73,0.0749,60.5
2013-07-17,570774.0,28073292.24,1.42,7.89,0.99,34.84,0.0,19605720.28,435097.0,398615.0,21400072.94,,,5772.0,,,,,0.46,,5869.0,,,,5772.0,,,5969.0,26.4,0.51,,,5.67,5.67,7233882.0,355795609.83,,438.22,5.68,20.37,0.1485,26.8,0.0744,60.74
2013-07-18,569839.0,28018076.02,1.42,7.88,0.98,34.86,0.0,19284636.02,440561.0,392216.0,21661682.67,,,7208.0,,,,,0.1,,1782.0,,,,7208.0,,38.0,6399.0,26.79,0.37,,,5.75,5.75,7227464.0,355362893.35,,438.66,5.76,20.48,0.1492,26.49,0.0743,60.72
2013-07-19,569758.0,28240162.31,1.42,8.17,0.98,34.88,0.0,19351934.56,442353.0,390434.0,21925309.55,,,2408.0,,,,,0.05,,707.0,,,,2408.0,,91.0,1782.0,26.89,0.13,,,5.77,5.77,7220427.0,357881820.81,,438.44,5.78,20.44,0.1477,26.03,0.0744,61.21
2013-07-22,561252.0,27800381.73,1.4,8.15,0.97,34.54,0.0,19295204.12,434630.0,389544.0,21528439.83,,,1257.0,0.0,,,,0.46,17.0,8980.0,,,0.0,1257.0,,,907.0,26.6,0.0,,,5.7,5.7,7190064.0,356143985.0,,439.63,5.71,20.47,0.1491,26.12,0.0736,61.17
2013-07-23,556441.0,27562079.44,1.39,8.04,0.96,34.24,0.0,18903201.56,435480.0,381630.0,21570542.71,,,4244.0,,,,,0.2,,3394.0,,,,4244.0,,,7914.0,26.64,0.45,,,5.68,5.68,7233934.0,358316988.83,,441.82,5.69,20.34,0.1448,25.16,0.0726,61.17
2013-07-24,554254.0,27346036.64,1.38,8.11,0.96,34.13,0.0,18677960.65,434434.0,378568.0,21434302.83,,,1298.0,,,,,0.11,,2344.0,,,,1298.0,,,3062.0,26.64,0.17,,,5.66,5.66,7242267.0,357322272.38,,442.96,5.67,20.39,0.1452,25.08,0.0722,60.93
2013-07-25,553424.0,27278197.41,1.38,8.13,0.96,33.91,0.0,18553298.81,434027.0,376412.0,21393134.71,,,1326.0,,,,,0.11,,1733.0,,,,1326.0,,,2156.0,26.44,0.2,,,5.67,5.67,7219301.0,355838412.9,,439.31,5.68,20.51,0.1441,24.63,0.0723,60.87
2013-07-26,566696.0,28106749.14,1.41,8.54,0.98,34.74,0.0,18583418.96,449027.0,374684.0,22270651.72,,,15000.0,,,,,,,,,,,15000.0,,,1728.0,27.37,0.13,,,5.83,5.83,7252215.0,359692300.09,,441.42,5.84,20.14,0.1435,24.71,0.0736,61.25
2013-07-29,572964.0,28394428.69,1.43,8.87,0.99,35.34,0.0,19261403.85,438567.0,388671.0,21734104.43,,,13532.0,0.95,,,,1.84,15000.0,31559.0,,,0.95,13532.0,,7567.0,1013.0,26.92,0.05,,,5.83,5.83,7078292.0,350779555.91,,433.21,5.85,23.4,0.1512,25.1,0.0762,61.2
2013-07-30,580221.0,29012475.21,1.45,9.07,1.0,35.77,1.0,19856275.42,450561.0,397106.0,22529156.72,,,14402.0,0.79,,,,0.15,13172.0,2408.0,,,0.79,14402.0,,,4737.0,27.65,0.33,,,5.99,5.99,7068378.0,353436262.21,,432.79,6.0,23.29,0.1595,27.05,0.0772,61.75
2013-07-31,601683.0,29993056.76,1.5,9.74,1.04,37.34,1.0,20834572.4,457433.0,417957.0,22802395.84,,,7162.0,1.52,,,,0.35,21907.0,5728.0,,,1.52,7162.0,,5438.0,1056.0,28.23,0.07,,,6.24,6.24,6869484.0,342434178.05,,423.02,6.26,23.78,0.1582,26.55,0.0821,61.56
2013-08-01,627079.0,32391364.0,1.56,10.13,1.08,39.16,1.0,22093240.99,481829.0,427713.0,24888568.3,,,14596.0,0.6,,,,0.0,9944.0,1.0,,,0.6,14596.0,,9801.0,188.0,29.93,0.01,,,6.57,6.57,6854939.0,354087482.3,,425.27,6.57,24.52,0.1577,25.72,0.0855,63.79
2013-08-02,632897.0,32271645.3,1.58,10.26,1.09,40.52,1.0,23275824.17,471054.0,456475.0,24019212.62,,,12169.0,2.48,,,,1.31,29462.0,22944.0,,,2.48,12169.0,,,700.0,29.99,0.02,,,6.42,6.42,6863882.0,349991808.01,,436.15,6.43,24.93,0.1561,25.3,0.0863,62.97
2013-08-05,643916.0,33115072.22,1.6,10.89,1.11,40.93,1.0,23981062.72,487381.0,466307.0,25064848.54,,,15140.0,0.43,,,,,9832.0,,,,0.43,15140.0,,1187.0,,30.75,,,,6.64,6.64,6852144.0,352389509.52,,432.47,6.64,25.17,0.1569,25.31,0.0877,63.51
2013-08-06,642702.0,33052639.08,1.6,11.23,1.11,41.03,1.0,23736267.21,500431.0,461547.0,25735979.08,,,16506.0,1.42,,,,0.32,20240.0,5000.0,,,1.42,16506.0,,1544.0,25000.0,31.71,1.59,,,6.81,6.81,6844987.0,352021441.99,,433.67,6.81,25.16,0.1631,26.56,0.0875,63.51
2013-08-07,674329.0,34204083.93,1.68,11.96,1.16,43.09,1.0,24109722.67,526179.0,475320.0,26689450.82,,,15748.0,0.98,,,,0.32,13773.0,5000.0,,,0.98,15748.0,,15000.0,,33.32,,,,7.15,7.15,6831639.0,346522177.99,,432.58,7.15,25.36,0.1588,25.73,0.0916,62.64
2013-08-08,685572.0,34807672.97,1.71,12.61,1.18,43.24,1.0,24811938.86,537445.0,488696.0,27287009.68,,,13336.0,0.51,,40.0,,0.2,13336.0,3095.0,,,0.51,13336.0,0.0,1025.0,,33.6,,,,7.33,7.33,6793261.0,344905578.53,,424.8,7.33,25.31,0.163,26.7,0.0935,62.7
2013-08-09,722637.0,36689526.95,1.8,13.33,1.25,45.72,1.0,26555033.72,580119.0,523028.0,29453642.27,,,25762.0,2.26,,,,0.05,34332.0,867.0,,,2.26,25762.0,,17779.0,,36.43,,,,7.91,7.91,6757722.0,343101202.2,,424.19,7.91,26.47,0.1685,27.09,0.0985,62.7
2013-08-12,724855.0,36755182.16,1.81,13.54,1.25,45.88,1.0,26664043.87,584324.0,525846.0,29629284.56,,,3372.0,0.63,,,,0.04,9538.0,600.0,,,0.63,3372.0,,1433.0,6720.0,36.69,0.44,,,7.78,7.78,6925730.0,351182605.83,,434.63,7.78,26.38,0.1673,26.99,0.0965,62.62
2013-08-13,716637.0,36326866.46,1.79,13.71,1.24,45.31,1.0,26238951.15,577663.0,517628.0,29282170.28,,,,0.3,,,,0.45,4828.0,6661.0,,,0.3,,,,13046.0,36.22,0.85,,,7.71,7.71,6912903.0,350420232.51,,433.28,7.71,26.04,0.1678,27.32,0.0957,62.6
2013-08-14,710384.0,35135535.49,1.77,14.03,1.23,44.74,1.0,25711244.58,572912.0,519840.0,28336181.43,,,2212.0,0.14,,,,0.55,2212.0,8668.0,,,0.14,2212.0,,1705.0,,35.73,,,,7.69,7.69,6878116.0,340191064.0,,428.8,7.69,26.36,0.1715,28.04,0.0953,61.08
2013-08-15,697165.0,34583340.9,1.74,13.71,1.2,42.95,1.0,26371418.92,549208.0,531621.0,27243833.94,,,1768.0,0.39,,378.0,,1.66,11403.0,25850.0,,,0.39,1768.0,0.02,378.0,,33.44,,,,7.31,7.31,6963407.0,345424509.38,,425.66,7.28,26.35,0.1768,28.87,0.0928,61.26
2013-08-16,696365.0,34763571.9,1.74,13.72,1.2,43.08,1.0,26634258.14,550743.0,533523.0,27493906.04,,,3686.0,0.33,,,,0.15,4604.0,2702.0,,,0.33,3686.0,,551.0,2702.0,33.69,0.16,,,7.22,7.22,7080009.0,353444532.53,,433.32,7.21,26.28,0.1781,29.17,0.0913,61.65
2013-08-19,693671.0,34376316.39,1.53,14.32,1.1,43.13,1.0,25743520.82,557659.0,519472.0,27635957.43,,,19104.0,0.2,,9000.0,,0.76,2577.0,12188.0,,,0.2,19104.0,0.55,,25628.0,34.35,1.44,,,7.27,7.27,7107948.0,352249220.98,,437.69,7.28,25.92,0.172,28.3,0.0905,61.2
2013-08-20,692722.0,34166615.26,1.53,14.41,1.1,42.7,1.0,25662668.31,559324.0,520306.0,27587124.29,,,427.0,0.11,,,,0.19,4107.0,3000.0,,,0.11,427.0,,4238.0,3273.0,34.13,0.21,,,7.37,7.37,7031503.0,346809625.93,,429.07,7.37,26.29,0.1749,28.39,0.0913,60.91
2013-08-21,702617.0,34381563.71,1.55,14.78,1.12,43.24,1.0,25732994.21,569942.0,525876.0,27889301.26,,,8600.0,0.32,,,,0.0,5570.0,41.0,,,0.32,8600.0,,2059.0,,34.78,,,,7.43,7.43,7100166.0,347436526.08,,432.78,7.44,26.43,0.1746,28.29,0.0916,60.43
