,MSE FP Equity_DX_SI_QTY,MSE FP Equity_DX_SHORT_INTEREST_VALUE,MSE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MSE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MSE FP Equity_DX_SI_MV,MSE FP Equity_DX_DSS,MSE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MSE FP Equity_DX_SUPPLY_SI_QTY,MSE FP Equity_DX_BROKER_SI_QTY,MSE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MSE FP Equity_DX_BROKER_SI_MV_NEW_x,MSE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MSE FP Equity_DX_SUPPLY_SI_QTY_INC_x,MSE FP Equity_DX_BROKER_SI_MV_INC_x,MSE FP Equity_DX_SUPPLY_SI_MV_NEW,MSE FP Equity_DX_BROKER_SI_QTY_ADD,MSE FP Equity_DX_BROKER_SI_QTY_NEW,MSE FP Equity_DX_SUPPLY_SI_MV_DEC,MSE FP Equity_DX_BROKER_SI_QTY_INC,MSE FP Equity_DX_SUPPLY_SI_QTY_DEC,MSE FP Equity_DX_BROKER_SI_MV_NEW_y,MSE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MSE FP Equity_DX_BROKER_SI_MV_INC_y,MSE FP Equity_DX_SUPPLY_SI_QTY_INC_y,MSE FP Equity_DX_BROKER_SI_MV_ADD,MSE FP Equity_DX_SUPPLY_SI_QTY_ADD,MSE FP Equity_DX_BROKER_SI_QTY_DEC,MSE FP Equity_DX_SUPPLY_SI_MV,MSE FP Equity_DX_BROKER_SI_MV_DEC,MSE FP Equity_DX_SUPPLY_SI_MV_RMV,MSE FP Equity_DX_BROKER_SI_MV_RMV,MSE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MSE FP Equity_DX_UTILIZATION_QUANTITY,MSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MSE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MSE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MSE FP Equity_DX_ACTIVE_UTILIZATION_MV,MSE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MSE FP Equity_DX_BROKER_SI_CON_RATIO,MSE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MSE FP Equity_DX_DEMAND_SUPPLY_RATIO,MSE FP Equity_PX_LAST
2017-06-13,1192927.0,41134087.36,2.1,0.58,42.46,,9483625.22,936085.0,275034.0,32277752.26,,,100192.0,,,31406.0,,,,,,,,100192.0,1.12,,,33.36,,,,43.66,26.8,1207715.0,41644001.95,,42.6,43.92,23.04,0.312,49.19,0.3416,35.595
2017-06-14,685393.0,23570403.55,1.21,0.33,24.44,,6917815.59,491425.0,201160.0,16899918.1,,,,0.09,,,,15.58,2192.0,444660.0,,,0.09,,,,76066.0,17.58,2.67,,,23.01,14.07,1643824.0,56530479.67,,58.05,23.24,21.75,0.21,35.77,0.1963,35.5
2017-06-15,473200.0,16158567.54,0.83,0.23,16.8,,6869098.58,279232.0,201160.0,9535057.34,,,,,,,,7.83,,212193.0,,,,,,,,9.9,,,,13.08,8.0,1856017.0,63378224.96,,65.89,13.07,16.55,0.1988,33.83,0.1355,35.25
2017-06-16,473200.0,16245663.36,0.9,0.23,16.74,,6906123.5,279232.0,201160.0,9586451.97,,,4466.0,,,,,0.16,,4466.0,,,,4466.0,,,,9.86,,,,13.08,8.01,1856244.0,63727631.33,,65.46,13.09,16.86,0.1986,33.72,0.1358,35.44
2017-06-19,473200.0,16419855.01,0.92,0.23,16.78,,6980173.36,279232.0,201160.0,9689241.24,,,,,,,,,,,,,,,,,,9.86,,,,13.08,8.01,1856244.0,64410941.15,,65.43,13.1,16.91,0.1983,33.63,0.1358,35.82
2017-06-20,473200.0,16325883.2,0.94,0.23,16.87,,6940225.41,279232.0,201160.0,9633789.13,,,,,,,,,,,,,,,,,,9.87,,,,13.08,8.01,1856244.0,64042313.48,,65.12,13.16,16.96,0.1971,33.34,0.1358,35.615
2017-06-21,473200.0,16291503.27,0.96,0.23,16.92,,6925610.31,279232.0,201160.0,9613501.78,,,,,,,,,,,,,,,,,,9.96,,,,13.08,8.01,1856244.0,63907449.71,,66.23,13.07,16.82,0.1988,33.76,0.1357,35.54
2017-06-22,455397.0,15689603.88,0.92,0.22,16.22,,6930482.01,261429.0,201160.0,9006904.86,,,5523.0,,,,,0.83,,23326.0,,,,5523.0,,,,9.29,,,,12.14,7.45,1892544.0,65203033.14,,67.24,12.14,16.84,0.1987,33.74,0.1297,35.565
2017-06-23,295474.0,10141201.79,0.61,0.14,10.49,,5945806.99,127237.0,173237.0,4367003.84,,,,0.12,,,,4.74,3000.0,134192.0,,,0.12,,,,30923.0,4.52,1.13,,,63.66,3.62,72636.0,2492998.82,,2.58,63.68,26.99,0.2259,28.62,0.0842,35.43
2017-06-26,334920.0,11555082.0,0.71,0.16,11.93,,7234277.62,130237.0,209683.0,4493309.49,,,3000.0,1.36,,,,,36446.0,,,,1.36,3000.0,,,,4.62,,,,65.16,3.71,69636.0,2402513.11,,2.47,65.18,23.11,0.1923,24.56,0.0954,35.615
2017-06-27,351520.0,12051180.82,0.74,0.17,12.6,,7473124.0,138537.0,217983.0,4749472.11,,,7061.0,0.34,,,,0.1,8300.0,3000.0,,,0.34,7061.0,,4239.0,,4.94,,,,67.61,3.97,66359.0,2274989.5,,2.36,67.69,23.73,0.1953,25.46,0.1008,35.39
2017-06-28,338936.0,11609912.77,0.66,0.16,12.05,,7251262.9,132245.0,211691.0,4529919.85,,,,,,,,0.22,,6292.0,,,,,,,6292.0,4.68,0.23,,,81.48,3.79,30059.0,1029640.9,,1.06,81.48,23.69,0.1928,24.27,0.0972,35.36
2017-06-29,338936.0,11398136.93,0.71,0.16,12.03,,7118992.98,132245.0,211691.0,4447289.81,,,,,,,,,,,,,,,,,,4.67,,,,81.48,3.79,30059.0,1010859.27,,1.06,81.45,23.75,0.1929,24.2,0.0972,34.715
2017-06-30,337388.0,11251296.8,0.74,0.16,11.79,,7033711.24,131471.0,210917.0,4384326.78,,,,,,,,0.03,,774.0,,,,,,,774.0,4.57,0.03,,,81.39,3.78,30059.0,1002414.82,,1.04,81.44,23.78,0.1941,24.39,0.0971,34.425
2017-07-03,337388.0,11417982.68,0.75,0.16,11.69,,7137914.37,131471.0,210917.0,4449279.76,,,,,,,,,,,,,,,,,,4.54,,,,81.39,3.79,30059.0,1017265.41,,1.04,81.41,23.72,0.1942,24.56,0.0972,34.935
2017-07-04,376388.0,12692255.11,0.88,0.18,13.18,,7112374.39,170471.0,210917.0,5748486.72,,,,,,,,,,,,,,,,39000.0,,5.95,,,,69.15,4.91,76059.0,2564800.77,,2.66,69.14,20.81,0.1642,21.38,0.1083,34.81
2017-07-05,281860.0,9506022.71,0.68,0.14,9.89,,5451916.16,125207.0,161653.0,4222736.77,,,,,,,,1.59,,45264.0,,,,,,,49264.0,4.36,1.73,,,60.92,3.6,80323.0,2708977.02,,2.8,60.93,27.31,0.239,30.16,0.0811,34.815
2017-07-06,284460.0,9542731.35,0.66,0.14,9.96,,5422945.76,127807.0,161653.0,4287519.74,,,2600.0,,,,,,,,,,,2600.0,,,,4.45,,,,5.81,3.68,2072723.0,69533286.79,,72.18,5.8,27.03,0.2334,29.76,0.0818,34.63
2017-07-07,287460.0,9651725.91,0.66,0.14,10.02,,5528371.34,127807.0,164653.0,4291234.03,,,,,,3000.0,,,,,,,,,0.1,,,4.43,,,,5.81,3.68,2072723.0,69593523.54,,71.77,5.81,26.61,0.2274,29.39,0.0827,34.66
2017-07-10,291875.0,9838134.13,0.66,0.14,10.19,,5698719.18,267222.0,169068.0,9007163.61,,,21871.0,,,4415.0,,,,,,,,21871.0,0.15,117544.0,,9.28,,,,11.44,7.71,2068308.0,69715773.97,,71.69,11.46,26.09,0.2191,28.84,0.0842,34.795
2017-07-11,426875.0,14334776.5,0.95,0.21,14.94,,10210827.11,267222.0,304068.0,8973511.32,,,,4.71,,,,,135000.0,,,,4.71,,,,,9.3,,,,11.44,7.67,2068308.0,69455304.05,,72.13,11.42,18.09,0.2308,37.99,0.1226,34.665
2017-07-12,426875.0,14557992.45,1.01,0.21,14.84,,10369826.41,267222.0,304068.0,9113243.59,,,,,,,,,,,,,,,,,,9.19,,,,11.44,7.69,2068308.0,70536836.87,,71.65,11.37,18.09,0.2308,37.99,0.1228,34.24
2017-07-13,426875.0,14606887.57,1.01,0.21,14.72,,10404654.97,267222.0,304068.0,9143851.74,,,,,,,,,,,,,,,,,,9.18,,,,11.44,7.69,2068308.0,70773745.05,,70.89,11.46,18.16,0.2302,37.88,0.1228,34.355
2017-07-14,408075.0,13955456.7,1.05,0.2,14.1,,10265224.6,263322.0,300168.0,9005155.35,,,2714.0,,,,,0.59,,17614.0,,,,2714.0,,11000.0,3900.0,9.05,0.12,,,11.46,7.61,2033985.0,69558756.6,,69.92,11.46,18.32,0.2319,38.33,0.118,34.335
2017-07-17,383764.0,13101128.56,0.99,0.19,13.27,,9417345.09,263322.0,275857.0,8989418.95,,,7539.0,0.34,,,,0.26,9689.0,7539.0,,,0.34,7539.0,,,34000.0,9.04,1.17,,,11.19,7.62,2089639.0,71337147.77,,71.81,11.18,19.63,0.2517,41.1,0.111,34.275
2017-07-18,378394.0,12776472.14,0.97,0.18,13.02,,9223651.66,260637.0,273172.0,8800407.43,,,,,,,,0.09,,2685.0,,,,,,,2685.0,8.86,0.09,,,11.09,7.53,2089639.0,70556653.81,,71.59,11.01,19.75,0.2534,41.47,0.1093,33.9
2017-07-19,375394.0,12751826.45,0.94,0.18,12.82,,9177521.37,257637.0,270172.0,8751717.69,,,,,,,,0.1,,3000.0,,,,,,,3000.0,8.77,0.17,,,10.38,7.16,2225195.0,75588050.04,,75.41,10.41,20.03,0.2501,40.84,0.1044,34.105
2017-07-20,525809.0,17850826.4,1.32,0.25,18.01,,11385359.6,337752.0,335364.0,11466430.43,,,77538.0,2.24,,,,0.36,65192.0,10723.0,,,2.24,77538.0,,13300.0,,11.53,,,,13.52,9.38,2159726.0,73321099.28,,73.64,13.53,21.19,0.2124,32.89,0.146,34.085
2017-07-21,521394.0,17464650.91,1.32,0.25,17.85,,11085491.5,333337.0,330949.0,11165480.11,,,7403.0,,,,,0.39,,11818.0,,,,7403.0,,,4415.0,11.31,0.15,,,13.35,9.27,2164141.0,72490222.51,,73.7,13.3,21.42,0.217,33.25,0.145,33.63
2017-07-24,728027.0,24404172.92,1.85,0.35,24.57,,19020738.29,539970.0,567428.0,18100319.43,,,236832.0,7.95,,,,1.07,236479.0,30199.0,,,7.95,236832.0,,,,18.17,,,,20.74,14.59,2063510.0,69170861.61,,69.42,20.75,22.05,0.2443,39.4,0.1966,33.655
2017-07-25,734027.0,24755175.04,1.83,0.35,24.78,,19237773.25,542970.0,570428.0,18311747.92,,,89835.0,0.11,,,,2.92,3000.0,86835.0,,,0.11,89835.0,,,,18.3,,,,21.71,14.67,1957508.0,66017262.55,,65.91,21.74,21.94,0.2434,39.21,0.1983,33.86
2017-07-26,1582582.0,53648673.65,3.98,0.76,54.13,,45948275.94,1316525.0,1355428.0,44629485.28,,,785000.0,24.37,,75000.0,,0.38,710000.0,11445.0,,,24.37,785000.0,2.56,,,45.01,,,,52.29,35.55,1201370.0,40725793.08,,41.09,52.27,9.23,0.4435,65.01,0.4274,34.035
2017-07-27,2360049.0,79945618.09,6.12,1.14,80.48,,56533691.18,1780507.0,1668913.0,60313888.67,56.92,,384781.0,11.2,,4420.0,1668913.0,,328400.0,,56.92,,11.2,384781.0,0.16,1780507.0,19335.0,60.69,0.68,,,68.57,47.9,816289.0,27651429.55,,27.82,68.57,14.25,0.255,44.44,0.6349,34.01
2017-07-28,2355049.0,79189827.74,6.28,1.1,80.07,,55949996.73,1775507.0,1663913.0,59702406.82,,,,,,,,0.0,,5000.0,,,,,,,5000.0,60.35,0.0,,,68.37,47.76,821289.0,27616297.76,,27.95,68.34,14.31,0.2545,44.38,0.6335,33.76
2017-07-31,2273041.0,76036065.24,3.85,1.06,76.94,,57399169.01,1635615.0,1715905.0,54713368.06,,,,2.03,,,,4.7,60000.0,139892.0,,,2.03,,,,8008.0,55.33,0.28,,,66.57,44.75,821289.0,27473144.56,,27.8,66.56,14.86,0.2767,46.08,0.6219,33.585
2017-08-01,1956562.0,65956127.0,3.33,0.92,65.73,,47512054.43,1389136.0,1409426.0,46828074.16,,,,,,,,8.65,,246479.0,,,,,,,306479.0,46.68,10.63,,,56.77,38.01,1057768.0,35657587.41,,35.51,56.79,17.46,0.2441,40.63,0.5353,33.845
2017-08-02,1952962.0,65465185.16,3.34,0.91,66.05,,47235273.65,1385836.0,1409126.0,46454570.21,,,,,,,,0.11,,3300.0,,,,,,,300.0,46.83,0.0,,,56.71,37.92,1057768.0,35457411.86,,35.76,56.7,17.47,0.2443,40.64,0.5343,33.655
2017-08-03,2601070.0,87423559.53,4.41,1.22,89.12,,44037769.11,2000836.0,1310234.0,67249326.3,,,705000.0,,,,,3.06,,90000.0,,,,705000.0,,,98892.0,68.69,3.36,,,84.57,54.81,364993.0,12267638.8,,10.96,86.24,12.12,0.3743,57.63,0.7126,33.745
2017-08-04,2601070.0,88524611.92,4.4,1.22,89.47,,44592400.96,2000836.0,1310234.0,68096295.14,,,,,,,,,,,,,,,,,,68.95,,,,84.57,54.96,364993.0,12422143.07,,11.07,86.17,12.21,0.3729,57.48,0.7145,34.17
2017-08-07,2491070.0,84743663.32,4.23,1.17,85.92,,42701781.76,1945836.0,1255234.0,66195358.16,,,,,,,,1.83,,55000.0,,,,,,,55000.0,67.49,1.84,,,81.89,53.37,430337.0,14639626.28,,13.75,83.08,12.45,0.3873,58.61,0.6832,34.155
2017-08-08,1573450.0,53699556.08,2.67,0.74,53.55,,42655559.55,460600.0,1249850.0,15719606.94,,,,,,,,51.95,,1485236.0,,,,,,,5384.0,15.75,0.19,,,21.35,12.64,1696400.0,57895660.45,,57.94,21.37,19.46,0.2865,44.86,0.4316,34.265
2017-08-09,883303.0,29723547.51,1.58,0.41,30.32,,18211726.99,479100.0,541203.0,16121932.81,,,18500.0,,,,,,,,,,,18500.0,,,708647.0,16.36,24.0,,,22.21,13.14,1677900.0,56462097.8,,57.56,22.14,34.5,0.2687,34.5,0.2423,33.785
2017-08-10,865003.0,28801891.03,1.56,0.4,29.29,,17411032.36,479100.0,522903.0,15952529.64,,,,,,,,,,,,,,,,,18300.0,16.15,0.63,,,22.21,13.12,1677900.0,55868815.43,,56.76,22.16,35.23,0.2796,35.23,0.2369,33.43
2017-08-11,869003.0,28727348.35,1.58,0.41,29.09,,17418266.71,479100.0,526903.0,15838003.55,,,,0.13,,,,,4000.0,,,,0.13,,,,,15.98,,,,22.21,13.13,1677900.0,55467723.13,,56.09,22.17,35.05,0.2769,35.05,0.2381,33.19
2017-08-14,866003.0,29007698.74,1.55,0.41,28.78,,17548692.55,479100.0,523903.0,16047968.04,,,,,,,,,,,,,,,,,3000.0,15.95,0.1,,,22.21,13.24,1677900.0,56203059.02,,55.63,22.28,35.14,0.2784,35.14,0.2393,33.63
2017-08-15,861003.0,28960278.76,1.5,0.4,29.0,,17453569.3,479100.0,518903.0,16114774.93,,,178.0,,,,,0.0,,178.0,,,,178.0,,,5000.0,16.13,0.17,,,22.17,13.25,1682400.0,56588389.35,,56.58,22.19,35.37,0.2819,35.37,0.2381,33.77
2017-08-16,856003.0,28954094.06,1.49,0.4,29.05,,17382644.45,474100.0,513903.0,16036317.62,,,,,,,,0.1,,5000.0,,,,,,,5000.0,16.13,0.17,,,21.93,13.11,1687400.0,57075896.14,,57.3,21.96,35.65,0.2861,35.65,0.2368,33.96
2017-08-17,853403.0,28679148.72,1.54,0.4,28.96,,17270036.04,471500.0,513903.0,15845056.35,,,,,,,,0.07,,2600.0,,,,,,,,15.95,,,,21.81,13.04,1690000.0,56793521.16,,57.29,21.78,35.7,0.2869,35.7,0.236,33.74
2017-08-18,853403.0,28568648.15,1.55,0.4,28.81,,17203494.7,471500.0,513903.0,15784005.45,,,,,,,,,,,,,,,,,,15.9,,,,21.81,13.02,1690000.0,56574696.1,,57.06,21.79,35.61,0.2867,35.75,0.2357,33.61
2017-08-21,852903.0,28348028.54,1.54,0.4,28.68,,17064030.61,472865.0,513403.0,15716664.75,,,1365.0,,,,,,,,,,,1365.0,,,500.0,15.85,0.02,,,21.88,13.07,1688635.0,56125342.71,,56.72,21.84,35.72,0.2873,35.72,0.2357,33.37
2017-08-22,244368.0,8201188.76,0.45,0.11,8.2,,7043340.71,167865.0,209868.0,5633685.88,,,,0.04,,100.0,,10.3,1365.0,305000.0,,,0.04,,0.0,,305000.0,5.65,10.3,,,7.77,4.63,1993635.0,66908011.49,,66.53,7.83,26.94,0.3897,54.93,0.0674,33.695
2017-08-23,245018.0,8177855.47,0.45,0.11,8.3,,7026364.51,167865.0,210518.0,5602754.53,,,,0.02,,,,,650.0,,,,0.02,,,,,5.63,,,,7.77,4.63,1993635.0,66540657.81,,67.21,7.73,26.76,0.388,54.87,0.0676,33.51
2017-08-24,269418.0,9013710.89,0.5,0.13,9.06,,7859470.92,167865.0,234918.0,5616130.25,,,,,,24400.0,,,,,,,,,0.82,,,5.63,,,,4.63,4.63,3455904.0,115621523.17,,115.82,4.64,24.41,0.3291,49.88,0.0743,33.59
2017-08-25,269418.0,8990901.56,0.52,0.13,9.11,,7839582.41,167865.0,234918.0,5601918.55,,,,,,,,,,,,,,,,,,5.64,,,,4.63,4.63,3459904.0,115462427.45,,116.1,4.64,24.34,0.3294,49.94,0.0743,33.505
2017-08-28,269418.0,8943941.17,0.52,0.13,9.06,,7798635.48,167865.0,234918.0,5572659.16,,,,,,,,,,,,,,,,,,5.6,,,,4.66,4.66,3434170.0,114005057.07,,114.57,4.66,24.32,0.3296,49.96,0.0748,33.33
2017-08-29,269418.0,8870146.28,0.52,0.13,8.98,,7734290.3,167865.0,234918.0,5526680.12,,,,,,,,,,,,,,,,,,5.53,,,,4.66,4.66,3434170.0,113064421.28,,113.82,4.64,24.35,0.3293,49.91,0.0748,33.055
2017-08-30,269418.0,8906372.87,0.52,0.13,8.95,,7765877.93,167865.0,234918.0,5549251.65,,,,,,,,,,,,,,,,,,5.56,,,,4.67,4.67,3430333.0,113399345.07,,113.66,4.66,24.44,0.3286,49.81,0.0749,33.19
2017-08-31,269418.0,8956016.7,0.52,0.13,9.01,,7809164.69,167865.0,234918.0,5580183.0,,,,,,,,,,,,,,,,,,5.61,,,,4.66,4.66,3431176.0,114059452.48,,113.94,4.69,24.4,0.3288,49.84,0.0749,33.375
2017-09-01,269418.0,9015052.62,0.52,0.13,9.04,,7860640.83,167865.0,234918.0,5616966.23,,,,,,,,,,,,,,,,,,5.63,,,,4.66,4.66,3431176.0,114811305.05,,114.33,4.7,24.41,0.3292,49.89,0.0749,33.595
2017-09-04,313191.0,10436078.09,0.6,0.15,10.49,,7961170.36,207638.0,238918.0,6918865.43,,,,0.13,,,,,4000.0,,,,0.13,,,39773.0,,6.96,,,,9.08,5.76,2078322.0,69253365.19,,69.88,9.05,24.07,0.319,49.04,0.0869,33.455
2017-09-05,305791.0,10162085.42,0.6,0.14,10.28,,7816794.5,203938.0,235218.0,6777293.56,,,,,,,,0.13,,3700.0,,,,,,,3700.0,6.82,0.12,,,8.88,5.64,2091522.0,69505725.2,,70.05,8.87,24.34,0.3284,49.84,0.0846,33.365
2017-09-06,468151.0,15615939.42,0.93,0.22,15.64,,7846079.66,366298.0,235218.0,12218466.64,,,90727.0,,,,,,,,,,,90727.0,,71633.0,,12.22,,,,15.3,10.12,2028195.0,67653749.01,,67.59,15.32,24.37,0.3282,49.8,0.1293,33.49
2017-09-07,634111.0,21240227.64,1.26,0.3,21.34,,13377594.2,368098.0,399378.0,12329837.07,,,3100.0,5.59,,,,0.02,164160.0,1300.0,,,5.59,3100.0,,,,12.33,,,,15.38,10.17,2025095.0,67832727.7,,68.04,15.34,30.9,0.3093,43.14,0.1753,33.63
2017-09-08,711116.0,23826675.5,1.4,0.33,24.02,,15961704.07,366733.0,476383.0,12287767.66,,,,,,100000.0,,0.04,,1365.0,,,,,3.37,,22995.0,12.34,0.75,,,95.33,10.14,17960.0,601768.34,,0.61,95.31,26.28,0.2305,32.17,0.1965,33.64
2017-09-11,917760.0,31170984.34,3.11,0.43,30.94,,25632951.68,295055.0,754705.0,10021307.08,,,,11.73,,,,2.42,350000.0,71678.0,,,11.73,,,,71678.0,10.01,2.46,,,77.72,8.17,84598.0,2873303.41,,2.81,78.05,17.05,0.3744,56.84,0.2542,34.1
2017-09-12,917010.0,31291648.48,2.86,0.43,31.3,,25727630.92,295055.0,753955.0,10068327.87,,,71657.0,,,,,2.42,,71657.0,,,,71657.0,,,750.0,10.08,0.03,,,100.0,8.16,0.0,0.0,,0.0,100.0,17.11,0.3762,56.99,0.2536,34.26
2017-09-13,1176839.0,40304458.77,3.24,0.54,40.36,,39122900.53,641956.0,1142339.0,21985750.93,,,475456.0,,,475456.0,,4.41,,128555.0,,,,475456.0,16.3,,87072.0,22.02,3.01,,,29.52,17.79,1533044.0,52503790.83,,52.55,29.53,38.23,0.3249,40.38,0.3261,34.385
2017-09-14,1626839.0,55772800.71,3.68,0.75,56.14,,39162723.17,1091956.0,1142339.0,37435446.52,,,450000.0,,,,,,,,,,,450000.0,,,,37.68,,,,36.28,24.57,1918044.0,65756160.12,,66.17,36.29,27.68,0.2467,29.2,0.3661,34.42
2017-09-15,1602439.0,54752750.72,3.19,0.74,55.09,,38198168.78,1091956.0,1117939.0,37310371.67,,,,,,,,,,,,,,,,,24400.0,37.56,0.81,,,36.28,24.57,1918044.0,65536463.48,,66.0,36.27,28.12,0.2538,29.69,0.3606,34.305
2017-09-18,1602439.0,54960238.18,3.04,0.73,55.06,,38342922.08,1091956.0,1117939.0,37451760.63,,,,,,,,,,,,,,,,,,37.54,,,,36.28,24.57,1918044.0,65784816.2,,65.91,36.29,28.07,0.2537,29.65,0.3606,34.435
2017-09-19,2092922.0,71793181.36,3.5,0.95,72.21,,38348489.52,1582439.0,1117939.0,54282161.55,,,435000.0,,,,,0.55,,16000.0,,,,435000.0,,71483.0,,54.58,,,,50.81,35.61,1532021.0,52552680.65,,52.86,50.8,22.26,0.2056,23.51,0.471,34.44
2017-09-20,1618322.0,55432456.72,2.56,0.73,55.24,,37604328.96,1107939.0,1097839.0,37950284.72,,,,,,24400.0,,16.61,,474500.0,,,,,0.8,,44500.0,37.82,1.56,,,49.04,30.7,1151521.0,39443100.94,,39.27,49.06,29.01,0.263,30.65,0.4484,34.39
2017-09-21,1802066.0,62022405.03,2.84,0.81,62.59,,17965291.53,1392083.0,521983.0,47911860.97,,,283961.0,0.1,,,,,3000.0,,,,0.1,283961.0,,183.0,578856.0,48.52,19.84,,,45.93,31.75,1638500.0,56392890.51,,55.78,46.52,24.82,0.3031,44.36,0.411,34.555
2017-09-22,1352066.0,46521113.54,2.19,0.61,47.02,,12798978.29,1136162.0,371983.0,39092412.2,,,,,,,,8.92,,255921.0,,,,,,,150000.0,39.58,5.12,,,37.49,25.91,1894421.0,65182154.14,,65.17,37.78,33.61,0.2772,36.25,0.3084,34.545
2017-09-25,1576145.0,54231095.59,2.63,0.71,54.94,,17068217.54,1316162.0,496062.0,45285749.24,,,2855.0,1.6,,80000.0,,,44079.0,,,,1.6,2855.0,2.76,177145.0,,45.88,,,,33.47,29.84,2616648.0,90032127.64,,90.29,33.69,28.57,0.2097,30.87,0.3573,34.545
2017-09-26,1576145.0,54191848.89,2.67,0.71,54.96,,17055865.38,1316162.0,496062.0,45252976.23,,,,,,,,,,,,,,,,,,45.89,,,,33.47,29.84,2616648.0,89966971.95,,90.3,33.7,28.57,0.2098,30.88,0.3573,34.52
2017-09-27,617475.0,21344129.15,1.03,0.28,21.38,,9824815.25,569327.0,284227.0,19679807.31,,,,,,,,26.32,,746835.0,,,,,,,211835.0,19.68,7.37,,,18.04,15.64,2586648.0,89412120.31,,89.32,18.06,20.37,0.1589,23.91,0.1697,34.705
2017-09-28,593075.0,20533188.68,0.98,0.27,20.66,,8995619.13,569327.0,259827.0,19710995.59,,,,,,,,,,,,,,,,,24400.0,19.75,0.81,,,14.52,12.93,3351648.0,116039321.8,,116.24,14.53,21.28,0.1712,24.98,0.1347,34.76
2017-09-29,592842.0,20672742.12,0.98,0.27,20.71,,9060317.2,569094.0,259827.0,19844635.68,,,,,,,,0.0,,233.0,,,,,,,,19.82,,,,14.51,12.92,3351881.0,116882021.74,,116.57,14.53,21.28,0.1712,24.98,0.1346,35.01
2017-10-02,614406.0,21510365.51,0.98,0.28,21.62,,9306608.23,584658.0,265827.0,20468887.48,,,6000.0,,,6000.0,,,,,,,,6000.0,0.21,9564.0,,20.5,,,,18.47,16.06,2580881.0,90356691.92,,90.48,18.47,20.78,0.1663,24.4,0.1688,35.15
2017-10-03,499340.0,17504283.52,0.79,0.23,17.62,,9835546.63,454843.0,280576.0,15944448.33,,,4249.0,0.52,,,,4.71,14749.0,135000.0,,,0.52,4249.0,,936.0,,15.97,,,,14.35,12.52,2715881.0,95204772.37,,95.36,14.35,18.5,0.1754,26.6,0.1374,35.195
2017-10-04,434573.0,15177617.23,0.68,0.2,15.38,,9799217.01,390076.0,280576.0,13623543.61,,,4249.0,,,,,2.41,,69016.0,,,,4249.0,,,,13.71,,,,16.61,10.73,1958421.0,68398552.86,,68.92,16.59,21.76,0.2117,31.28,0.1196,35.065
2017-10-05,562073.0,19742567.19,0.86,0.25,19.84,,9008606.82,429676.0,256476.0,15092180.73,,,39600.0,,,,,,,,,,,39600.0,,,24100.0,15.15,0.9,,,18.18,11.82,1934321.0,67942175.31,,67.8,18.26,16.12,0.2742,45.89,0.1547,35.265
2017-10-06,366823.0,12838826.45,0.56,0.17,12.98,,7683422.83,342976.0,219526.0,12004180.05,,,,0.05,,41750.0,,3.02,1300.0,86700.0,,,0.05,,1.47,,80000.0,12.12,2.8,,,14.52,9.44,2018723.0,70655423.02,,71.19,14.55,16.71,0.2342,40.03,0.1009,35.14
2017-10-09,382223.0,13412090.42,0.58,0.17,13.47,,7797843.68,307476.0,222226.0,10789240.61,,,13797.0,0.09,,,,1.78,2700.0,49297.0,,,0.09,13797.0,,,,10.81,,,,13.43,8.41,1982521.0,69566067.23,,69.62,13.44,16.54,0.2307,39.63,0.1046,35.23
2017-10-10,385183.0,13473754.54,0.59,0.17,13.61,,8000167.47,303956.0,228706.0,10632422.86,,,,0.37,,,,0.12,10000.0,3520.0,,,0.37,,,,3520.0,10.69,0.12,,,13.29,8.48,1982521.0,69348858.39,,69.89,13.26,16.3,0.2295,38.79,0.1075,35.12
2017-10-11,374091.0,13123014.97,0.58,0.17,13.2,,7828394.75,298410.0,223160.0,10468145.18,,,,0.02,,,,0.23,454.0,6482.0,,,0.02,,,936.0,6000.0,10.49,0.21,,,13.05,8.16,1988521.0,69756799.41,,69.91,13.05,16.97,0.2414,40.32,0.1023,35.22
2017-10-12,409091.0,14338582.01,0.63,0.18,14.47,,7821726.61,333410.0,223160.0,11685973.6,,,,,,,,,,,,,,,,35000.0,,11.74,,,,14.06,9.13,2038521.0,71449874.32,,71.78,14.06,15.15,0.2034,35.91,0.112,35.19
2017-10-13,409091.0,14338582.01,0.64,0.18,14.45,,7821726.61,333410.0,223160.0,11685973.6,,,,,,,,,,,,,,,,,,11.73,,,,14.06,9.13,2038521.0,71449874.32,,71.7,14.06,15.16,0.2034,35.9,0.112,35.19
