,CO FP Equity_DX_SI_QTY,CO FP Equity_DX_SHORT_INTEREST_VALUE,CO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CO FP Equity_DX_SI_MV,CO FP Equity_DX_DSS,CO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CO FP Equity_DX_SUPPLY_SI_QTY,CO FP Equity_DX_BROKER_SI_QTY,CO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CO FP Equity_DX_BROKER_SI_MV_NEW_x,CO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CO FP Equity_DX_SUPPLY_SI_QTY_INC_x,CO FP Equity_DX_BROKER_SI_MV_INC_x,CO FP Equity_DX_SUPPLY_SI_MV_NEW,CO FP Equity_DX_BROKER_SI_QTY_ADD,CO FP Equity_DX_BROKER_SI_QTY_NEW,CO FP Equity_DX_SUPPLY_SI_MV_DEC,CO FP Equity_DX_BROKER_SI_QTY_INC,CO FP Equity_DX_SUPPLY_SI_QTY_DEC,CO FP Equity_DX_BROKER_SI_MV_NEW_y,CO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CO FP Equity_DX_BROKER_SI_MV_INC_y,CO FP Equity_DX_SUPPLY_SI_QTY_INC_y,CO FP Equity_DX_BROKER_SI_MV_ADD,CO FP Equity_DX_SUPPLY_SI_QTY_ADD,CO FP Equity_DX_BROKER_SI_QTY_DEC,CO FP Equity_DX_SUPPLY_SI_MV,CO FP Equity_DX_BROKER_SI_MV_DEC,CO FP Equity_DX_SUPPLY_SI_MV_RMV,CO FP Equity_DX_BROKER_SI_MV_RMV,CO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CO FP Equity_DX_UTILIZATION_QUANTITY,CO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CO FP Equity_DX_ACTIVE_UTILIZATION_MV,CO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CO FP Equity_DX_BROKER_SI_CON_RATIO,CO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CO FP Equity_DX_DEMAND_SUPPLY_RATIO,CO FP Equity_PX_LAST
2020-08-31,11850331.0,257744699.25,19.66,25.08,10.93,273.42,3.0,204474012.0,7583504.0,9401104.0,164941212.0,,,155559.0,2.86,,,,9.35,118389.0,419191.0,,,2.86,155559.0,,36006.0,157161.0,171.32,3.45,,,95.81,81.34,331797.0,7216584.75,,7.6,95.75,20.21,0.1308,23.07,1.2711,21.75
2020-09-01,11535041.0,249502936.83,19.14,18.62,10.64,258.33,3.0,204301449.66,7126103.0,9445282.0,154137607.89,,,37845.0,1.82,,,,11.81,180404.0,511361.0,,,1.82,37845.0,,16115.0,136226.0,156.56,5.22,,,94.42,78.63,421412.0,9115141.56,,9.25,94.42,20.71,0.1325,23.67,1.2729,21.63
2020-09-02,10165799.0,217853072.57,16.87,16.63,9.38,226.24,2.0,187873852.66,5774385.0,8766862.0,123745070.55,,,8781.0,,,4000.0,,32.75,,1502339.0,,,,8781.0,0.09,141840.0,682420.0,125.29,16.25,,,93.35,75.44,411612.0,8820845.16,,9.01,93.29,22.64,0.136,22.86,1.3282,21.43
2020-09-03,9742852.0,212199316.56,16.17,15.87,8.99,214.32,2.0,181780214.22,5726413.0,8346199.0,124721275.14,,184.0,81008.0,0.43,0.0,,,3.38,22582.0,152720.0,,184.0,0.43,81008.0,,23556.0,443245.0,122.73,11.59,,,93.61,74.29,391196.0,8520248.88,,8.47,93.54,20.84,0.1325,23.55,1.264,21.78
2020-09-04,9949669.0,218793221.31,16.51,15.9,9.18,221.53,2.0,186847116.87,5763483.0,8496913.0,126738991.17,,,194819.0,5.83,,,,5.04,209921.0,268929.0,,,5.83,194819.0,,111180.0,59207.0,125.61,0.54,,,94.49,76.53,336215.0,7393367.85,,7.42,94.42,20.49,0.1301,22.66,1.3211,21.99
2020-09-07,10137427.0,224442633.78,16.82,16.01,9.35,226.54,2.0,191600866.26,5935753.0,8654059.0,131417571.42,,,182490.0,5.68,,,,1.84,238842.0,85430.0,,,5.68,182490.0,,75210.0,81696.0,130.52,1.7,,,95.4,81.04,286074.0,6333678.36,,6.38,95.34,21.35,0.1323,22.01,1.384,22.14
2020-09-08,10516297.0,230937882.12,17.45,16.89,9.7,238.45,2.0,201058074.0,6305357.0,9155650.0,138465639.72,,,288058.0,16.76,,,,3.49,667077.0,160220.0,,,16.76,288058.0,,241766.0,165486.0,139.77,3.15,,,96.19,87.27,249976.0,5489472.96,,5.63,96.13,21.56,0.1407,23.69,1.4555,21.96
2020-09-09,10566944.0,237544901.12,17.53,17.14,9.75,238.09,2.0,205917069.76,6350865.0,9160012.0,142767445.2,,,65205.0,4.65,,,,1.79,231152.0,76684.0,,,4.65,65205.0,,56987.0,226790.0,139.57,5.54,,,96.46,88.9,232954.0,5236805.92,,5.24,96.38,21.35,0.1401,23.86,1.4791,22.48
2020-09-10,10347252.0,245747235.0,17.17,16.97,9.54,238.47,2.0,212681535.0,6329074.0,8955012.0,150315507.5,,,10236.0,,,,,0.71,,32608.0,,,,10236.0,,581.0,205000.0,142.64,4.33,,,96.45,88.98,233163.0,5537621.25,,5.36,96.38,21.75,0.145,24.37,1.4547,23.75
2020-09-11,10245970.0,233710575.7,17.0,19.25,9.45,246.99,2.0,202818285.59,6385129.0,8891639.0,145644792.49,,,91957.0,2.47,,,,1.7,71880.0,82902.0,,,2.47,91957.0,,47000.0,135253.0,150.55,0.0,,,96.83,90.12,209058.0,4768612.98,,4.99,96.79,22.06,0.1467,24.13,1.4461,22.81
2020-09-14,9895802.0,221962838.86,16.42,19.67,9.13,230.65,2.0,192448390.65,6196682.0,8579955.0,138991577.26,,,41000.0,0.0,,,,5.58,56928.0,229447.0,,,0.0,41000.0,,,368612.0,141.02,10.62,,,95.32,84.89,304017.0,6819101.31,,7.03,95.25,22.45,0.1543,25.4,1.3557,22.43
2020-09-15,9801998.0,220839014.94,16.27,19.69,9.04,225.61,2.0,191921084.04,6227595.0,8518468.0,140307715.35,,,3608.0,1.16,,,,1.2,53362.0,49778.0,,,1.16,3608.0,,77083.0,114849.0,139.84,3.78,,,95.04,85.33,324700.0,7315491.0,,7.38,94.98,22.11,0.1547,25.62,1.3431,22.53
2020-09-16,9600821.0,212178144.1,15.93,19.52,8.85,221.52,2.0,184442887.2,6523580.0,8345832.0,144171118.0,,,215205.0,1.23,,,,0.09,50000.0,4582.0,,,1.23,215205.0,,85362.0,222636.0,147.06,5.03,,,98.57,91.28,94957.0,2098549.7,,2.25,98.49,22.6,0.1507,23.8,1.3434,22.1
2020-09-17,10102624.0,227309040.0,16.76,20.31,9.32,228.94,2.0,195161895.0,6636907.0,8673862.0,149330407.5,,,52418.0,9.72,,,,3.13,472800.0,109417.0,,,9.72,52418.0,,170326.0,144770.0,146.63,4.58,,,98.37,91.61,109957.0,2474032.5,,2.53,98.3,20.93,0.1566,27.19,1.3945,22.5
2020-09-18,10189653.0,221319263.16,16.91,20.51,9.4,234.02,2.0,190373432.52,6623833.0,8764891.0,143869652.76,,,7997.0,3.46,,,,0.42,115500.0,23393.0,,,3.46,7997.0,,2322.0,24471.0,148.57,0.0,,,98.37,91.47,109957.0,2388266.04,,2.58,98.29,21.25,0.1571,27.01,1.4071,21.72
2020-09-21,10319125.0,210613341.25,17.12,20.32,9.52,229.15,2.0,181533948.83,6652181.0,8894363.0,135771014.21,,,29943.0,0.0,,69400.0,,0.52,62382.0,10683.0,,,0.0,29943.0,0.6,9088.0,2310.0,144.52,0.71,,,98.59,91.96,94957.0,1938072.37,,2.17,98.52,21.52,0.1575,27.01,1.4265,20.41
2020-09-22,10203633.0,207950040.54,16.93,19.77,9.41,213.87,2.0,178759501.6,6597166.0,8771320.0,134450243.08,,,17531.0,,,,,2.03,,77708.0,,,,17531.0,,5162.0,123043.0,134.83,9.27,,,98.58,91.48,94957.0,1935223.66,,2.04,98.51,21.03,0.1552,26.84,1.4148,20.38
2020-09-23,10210804.0,213405803.6,16.94,19.53,9.42,214.43,2.0,182902650.7,6614451.0,8751323.0,138242025.9,,,41687.0,0.0,,,,0.5,26800.0,24402.0,,,0.0,41687.0,,,46797.0,135.22,0.06,,,98.58,91.81,94957.0,1984601.3,,2.04,98.52,20.83,0.154,26.75,1.4173,20.9
2020-09-24,10215949.0,212287420.22,16.95,19.28,9.42,218.65,2.0,181950303.4,6613169.0,8756030.0,137421651.82,,,8231.0,2.44,,17000.0,,0.39,15104.0,23951.0,,,2.44,8231.0,0.35,14438.0,27397.0,138.17,0.36,,,97.77,90.99,150941.0,3136553.98,,3.26,97.69,20.86,0.1544,26.84,1.4056,20.78
2020-09-25,10291143.0,214158685.83,17.08,19.56,9.49,219.46,2.0,183713135.58,6675390.0,8828118.0,138914865.9,,,43469.0,1.51,,,,0.04,80415.0,1525.0,,,1.51,43469.0,,20277.0,8327.0,139.27,0.47,,,97.46,91.47,173670.0,3614072.7,,3.72,97.4,20.75,0.1533,26.59,1.4102,20.81
2020-09-28,10350365.0,222532847.5,17.18,19.75,9.55,220.96,2.0,190540310.0,6755974.0,8862340.0,145253441.0,,,87508.0,1.6,,,,0.15,83100.0,7575.0,,,1.6,87508.0,,651.0,48878.0,140.76,0.8,,,97.85,92.44,148669.0,3196383.5,,3.2,97.78,20.68,0.1529,26.49,1.4162,21.5
2020-09-29,10404704.0,212360008.64,17.27,19.73,9.6,227.01,2.0,180968918.39,6803064.0,8866679.0,138850536.24,,,56753.0,1.07,,,,0.38,29339.0,19666.0,,,1.07,56753.0,,10003.0,25000.0,145.34,0.54,,,96.9,91.91,217587.0,4440950.67,,4.78,96.82,20.81,0.1545,26.66,1.4057,20.41
2020-09-30,10485911.0,217582653.25,17.4,19.59,9.67,219.98,2.0,183636856.75,6887873.0,8849969.0,142923364.75,,,105893.0,0.0,,,,0.6,8400.0,21084.0,,,0.0,105893.0,,,25110.0,140.78,1.36,,,97.94,93.01,145056.0,3009912.0,,3.07,97.87,20.78,0.1524,26.36,1.4159,20.75
2020-10-01,10148583.0,205711777.41,16.84,18.53,9.36,215.23,2.0,172249433.04,6817524.0,8497752.0,138191211.48,0.1,,29460.0,1.13,,,5000.0,2.13,55400.0,105110.0,0.1,,1.13,29460.0,,5301.0,412617.0,141.16,7.1,,,98.48,93.25,105095.0,2130275.65,,2.29,98.41,21.07,0.1445,24.04,1.3881,20.27
2020-10-02,10119564.0,201480519.24,16.79,18.45,9.33,210.53,2.0,168114724.03,6829505.0,8443733.0,135975444.55,,,27310.0,0.0,,,,0.34,1000.0,15329.0,,,0.0,27310.0,,,55019.0,138.34,1.83,,,99.24,93.44,52010.0,1035519.1,,1.16,99.17,21.2,0.1455,24.16,1.3845,19.91
2020-10-05,9924816.0,200481283.2,16.47,17.97,9.15,202.72,2.0,167067534.0,6751143.0,8270670.0,136373088.6,,,6743.0,0.23,,,,2.3,10000.0,91237.0,,,0.23,6743.0,,6132.0,183063.0,134.18,5.15,,,98.56,93.02,98984.0,1999476.8,,2.07,98.48,21.58,0.1482,24.46,1.3675,20.2
2020-10-06,9357010.0,190602293.7,15.53,16.89,8.63,194.37,2.0,156894160.29,6481737.0,7702217.0,132032982.69,,,6096.0,2.33,,,,4.65,58139.0,275502.0,,,2.33,6096.0,,,626592.0,131.32,12.04,,,97.89,90.22,139901.0,2849783.37,,2.94,97.81,16.75,0.1429,26.16,1.3024,20.37
2020-10-07,9430947.0,190788057.81,15.65,16.97,8.7,196.87,2.0,157356951.08,6478992.0,7778396.0,131070008.16,,,25362.0,1.86,,,,0.42,76179.0,22430.0,,,1.86,25362.0,,114.0,,132.01,,0.12,,97.89,90.39,139901.0,2830197.23,5791.0,2.96,97.81,16.61,0.1414,26.06,1.3157,20.23
2020-10-08,9629154.0,198456863.94,15.98,17.31,8.88,200.18,2.0,162153503.1,6303865.0,7867710.0,129922657.65,,,81143.0,1.82,,,,6.83,109454.0,326206.0,,,1.82,81143.0,,69936.0,20140.0,127.67,0.28,,,98.47,87.82,97743.0,2014483.23,,2.08,98.39,16.51,0.1443,26.85,1.3415,20.61
2020-10-09,9759058.0,202988406.4,16.19,17.79,9.0,205.35,2.0,163178745.6,6132660.0,7845132.0,127559328.0,,,18315.0,1.61,,3300.0,,3.42,32969.0,189520.0,,,1.61,18315.0,0.07,,58847.0,126.14,0.92,,,98.43,85.63,97743.0,2033054.4,,2.11,98.35,16.16,0.1438,26.6,1.3627,20.8
2020-10-12,10064347.0,205916539.62,16.7,18.46,9.28,212.94,2.0,166280813.82,6171793.0,8127117.0,126274884.78,,,27264.0,6.67,,,,0.08,285554.0,4335.0,,,6.67,27264.0,,16204.0,3569.0,128.21,0.0,,,98.44,86.07,97743.0,1999821.78,,2.14,98.36,17.77,0.1468,26.64,1.4036,20.46
2020-10-13,10364086.0,209872741.5,17.2,26.3,9.56,217.02,2.0,170914394.25,6423623.0,8440217.0,130078365.75,,,293577.0,6.06,,56500.0,,1.4,291600.0,52356.0,,,6.06,293577.0,0.17,10609.0,35000.0,131.63,0.72,,,96.39,89.56,240687.0,4873911.75,,5.0,96.34,17.3,0.1535,28.54,1.445,20.25
2020-10-14,10566062.0,214596719.22,17.53,27.54,9.74,218.68,2.0,171671392.05,6604005.0,8452555.0,134127341.55,,,197493.0,1.09,,,,0.49,91788.0,23010.0,,,1.09,197493.0,,5899.0,79450.0,133.83,2.34,,,98.13,92.19,125522.0,2549351.82,,2.64,98.06,17.1,0.1478,27.31,1.475,20.31
2020-10-15,10662144.0,231155281.92,17.69,28.11,9.83,223.36,2.0,184287501.28,6648889.0,8500346.0,144147913.52,,,67847.0,2.42,,,,0.99,105000.0,49689.0,,,2.42,67847.0,,26726.0,57209.0,136.06,0.11,,,98.6,93.24,94733.0,2053811.44,,2.03,98.53,16.87,0.1497,27.94,1.4952,21.68
2020-10-16,10625132.0,231096621.0,17.63,28.51,9.8,234.32,2.0,183664960.5,6667357.0,8444366.0,145015014.75,,,14550.0,3.0,,,,0.09,47320.0,6082.0,,,3.0,14550.0,,10000.0,103300.0,144.49,0.0,,,98.54,93.22,98478.0,2141896.5,,2.25,98.47,16.98,0.1479,27.35,1.4856,21.75
2020-10-19,10615344.0,233112954.24,17.61,29.11,9.79,235.75,2.0,185083184.16,6673868.0,8428196.0,146558141.28,,,10688.0,3.1,,,,0.1,119039.0,4759.0,,,3.1,10688.0,,582.0,135209.0,144.98,2.06,,,98.22,92.69,120944.0,2655930.24,,2.74,98.15,17.95,0.1491,27.38,1.4744,21.96
2020-10-20,10656192.0,240297129.6,17.68,29.97,9.83,238.51,2.0,190841236.3,6689352.0,8463026.0,150844887.6,,,41836.0,1.88,,10000.0,,0.36,49215.0,26352.0,,,1.88,41836.0,0.23,,24385.0,146.72,0.4,,,97.6,92.68,164544.0,3710467.2,,3.71,97.53,18.04,0.1497,27.54,1.4763,22.55
2020-10-21,10833738.0,241159007.88,17.98,30.53,9.99,247.89,3.0,191367817.62,6731139.0,8596937.0,149835154.14,,,54596.0,3.94,,,,0.0,141093.0,12809.0,,,3.94,54596.0,,,7182.0,151.43,0.0,,,98.06,93.11,133444.0,2970463.44,,3.11,97.99,17.86,0.1473,27.29,1.4986,22.26
2020-10-22,10869885.0,238267879.2,18.04,30.72,10.03,246.9,3.0,188689201.28,6738041.0,8608084.0,147697858.72,,,30587.0,0.46,,,,0.54,28261.0,23685.0,,,0.46,30587.0,,,17114.0,150.13,0.91,,,98.61,93.18,95055.0,2083605.6,,2.23,98.53,18.0,0.1467,27.08,1.5032,21.92
2020-10-23,10918260.0,241511911.2,18.12,31.83,10.07,244.37,3.0,190913738.4,6771883.0,8630820.0,149794051.96,,,30937.0,0.0,,,,0.02,31000.0,398.0,,,0.0,30937.0,,3303.0,8264.0,148.35,0.59,,,98.62,93.72,95055.0,2102616.6,,2.19,98.54,17.88,0.1453,26.92,1.5111,22.12
2020-10-26,10788144.0,240036204.0,17.9,32.42,9.95,243.81,3.0,189273897.0,6760730.0,8506692.0,150426242.5,,,5190.0,0.17,,,,0.34,7000.0,16343.0,,,0.17,5190.0,,,131128.0,149.75,2.77,,,98.61,93.71,95055.0,2114973.75,,2.22,98.54,16.83,0.1449,27.34,1.4954,22.25
2020-10-27,10932668.0,230788621.48,18.14,33.42,10.08,247.89,3.0,182627169.76,6765372.0,8651216.0,142817002.92,,,7342.0,4.38,,,,0.06,148224.0,2700.0,,,4.38,7342.0,,,3700.0,150.24,0.33,,,98.57,93.68,98055.0,2069941.05,,2.3,98.49,17.95,0.1465,27.06,1.5138,21.11
2020-10-28,10864331.0,220980492.54,18.03,32.88,10.02,235.71,3.0,174769660.08,6737739.0,8592412.0,137045611.26,,,12765.0,0.0,,,,3.83,11015.0,45492.0,,,0.0,12765.0,,5094.0,69819.0,142.12,4.69,,,98.25,93.26,119955.0,2439884.7,,2.66,98.17,18.26,0.1464,26.81,1.5037,20.34
2020-10-29,10875222.0,213698112.3,18.05,33.69,10.03,227.41,3.0,170279275.8,6654781.0,8665612.0,130766446.65,,,,1.13,,,,2.53,75000.0,82958.0,,,1.13,,,,1800.0,135.47,0.31,,,98.54,92.49,98524.0,1935996.6,,2.12,98.46,18.07,0.1461,26.65,1.5114,19.65
2020-10-30,10925510.0,211135480.75,18.13,33.61,10.08,219.88,3.0,168331262.8,6682137.0,8710544.0,129132297.53,,,47588.0,0.12,,44000.0,,0.81,26674.0,26846.0,,,0.12,47588.0,0.04,6614.0,25742.0,131.16,3.78,,,98.48,92.88,103224.0,1994803.8,,2.14,98.39,18.02,0.1454,26.44,1.5186,19.325
2020-11-02,10812400.0,220140464.0,17.94,32.49,9.97,215.2,3.0,177664800.84,6513655.0,8726169.0,132618015.8,,,585.0,0.74,,5000.0,,3.69,46093.0,169330.0,,,0.74,585.0,0.1,263.0,35468.0,126.31,1.81,,,97.19,91.77,188359.0,3834989.24,,3.75,97.11,18.0,0.1445,26.42,1.5233,20.36
2020-11-03,10718094.0,219292203.24,17.79,32.3,9.89,222.88,2.0,177819108.06,6445211.0,8691061.0,131869017.06,,,22630.0,1.01,,21977.0,,0.89,17715.0,91918.0,,,1.01,22630.0,0.45,844.0,74800.0,130.85,0.0,,,97.16,92.04,188359.0,3853825.14,,3.94,97.07,17.94,0.1442,26.34,1.5306,20.46
2020-11-04,10710968.0,219467734.32,17.77,33.23,9.88,222.98,2.0,181513677.03,6263620.0,8858647.0,128341573.8,,,25126.0,2.0,,106600.0,,4.12,82916.0,206717.0,,,2.0,25126.0,0.49,,21930.0,128.13,0.0,,,98.4,89.62,102108.0,2092192.92,,2.21,98.3,18.33,0.1451,26.48,1.5325,20.49
2020-11-05,10686478.0,223026795.86,17.73,34.38,9.86,222.08,2.0,184656653.89,6261696.0,8847947.0,130681595.52,,,38839.0,0.78,,,,0.99,38000.0,48890.0,,,0.78,38839.0,,8127.0,48700.0,127.93,1.33,,,98.46,89.83,97808.0,2041252.96,,2.11,98.38,18.62,0.1436,26.05,1.5331,20.87
2020-11-06,10774811.0,223792824.47,17.88,34.72,9.94,228.14,2.0,182833055.19,6398229.0,8802747.0,132891216.33,,,5500.0,,,,,0.44,,24430.0,,,,5500.0,,155463.0,45200.0,133.27,0.76,,,98.5,92.03,97308.0,2021087.16,,2.14,98.42,18.42,0.1438,25.9,1.5498,20.77
2020-11-09,10786325.0,246467526.25,17.9,34.81,9.95,230.2,3.0,201969573.35,6356062.0,8838931.0,145236016.7,,,2871.0,1.07,,,,0.96,58596.0,49226.0,,,1.07,2871.0,,4188.0,22412.0,133.07,0.0,,,98.49,91.79,97308.0,2223487.8,,2.14,98.42,18.23,0.1412,25.58,1.5577,22.85
2020-11-10,10703439.0,259665430.14,17.76,33.78,9.87,249.72,2.0,212234849.7,6371573.0,8748345.0,154574360.98,,,18000.0,1.14,,15000.0,,0.0,21911.0,18689.0,,,1.14,18000.0,0.33,16200.0,127497.0,146.08,0.0,,,98.5,92.11,97308.0,2360692.08,,2.23,98.49,18.38,0.1435,25.8,1.5474,24.26
2020-11-11,10636632.0,251662713.12,17.65,33.14,9.81,256.58,2.0,205309555.36,6329735.0,8677496.0,149761530.1,,,3744.0,0.12,,,,0.56,3800.0,45582.0,,,0.12,3744.0,,,74649.0,153.58,0.66,,,98.49,92.18,97308.0,2302307.28,,2.49,98.4,18.55,0.1439,25.69,1.549,23.66
2020-11-12,10626153.0,249820857.03,17.63,34.02,9.8,255.76,2.0,204125480.96,6279699.0,8682496.0,147635723.49,,,793.0,0.23,,,,1.72,10000.0,70829.0,,,0.23,793.0,,20000.0,5000.0,148.26,0.0,,,98.47,91.9,97308.0,2287711.08,,2.43,98.39,18.67,0.1452,25.93,1.555,23.51
2020-11-13,10690517.0,254968830.45,17.74,34.81,9.86,256.28,2.0,207106411.95,6314405.0,8683707.0,150598559.25,,,65032.0,0.14,,,,0.68,5000.0,28663.0,,,0.14,65032.0,,4800.0,3789.0,148.47,0.37,0.15,,95.5,92.61,297322.0,7091129.7,6463.0,7.11,95.43,18.49,0.1435,25.73,1.5679,23.85
2020-11-16,10712886.0,266750861.4,17.78,35.72,9.88,261.11,2.0,214685085.9,6321157.0,8621891.0,157396809.3,,,202899.0,,,,,3.96,,207248.0,,,,202899.0,,11101.0,61816.0,151.08,0.0,,,98.52,92.42,95272.0,2372272.8,,2.4,98.44,18.36,0.1422,25.4,1.5664,24.9
2020-11-17,10702351.0,269164127.65,17.76,35.67,9.87,270.76,2.0,215907770.3,6367111.0,8584802.0,160132841.65,,,73796.0,2.29,,,,0.0,78111.0,57540.0,,,2.29,73796.0,,29698.0,115200.0,158.56,1.83,,,97.3,92.95,176620.0,4441993.0,,4.53,97.22,18.32,0.1415,25.57,1.5624,25.15
2020-11-18,10705482.0,268386433.74,17.76,35.24,9.87,273.92,2.0,214725377.31,6365065.0,8565033.0,159572179.55,,,33411.0,0.57,,,,0.55,22800.0,35457.0,,,0.57,33411.0,,2346.0,42569.0,160.1,0.0,,,96.93,92.86,201820.0,5059627.4,,5.22,96.84,18.28,0.1408,25.52,1.5618,25.07
2020-11-19,10755464.0,262433321.6,17.85,35.16,9.92,273.83,2.0,209134254.4,6446414.0,8571076.0,157292501.6,,,82520.0,1.64,,,,0.06,67380.0,2142.0,,,1.64,82520.0,,25262.0,61337.0,161.28,1.7,0.61,,97.75,94.44,148172.0,3615396.8,24291.0,3.86,97.66,17.76,0.1396,25.38,1.5757,24.4
2020-11-20,10783427.0,257508236.76,17.89,35.1,9.95,268.9,3.0,204848633.88,6465283.0,8578251.0,154390958.04,,,55941.0,1.43,,,,1.19,60290.0,46145.0,,,1.43,55941.0,,9073.0,53115.0,158.07,1.48,,,97.76,95.21,148172.0,3538347.36,,3.75,97.68,17.71,0.1388,25.14,1.588,23.88
2020-11-23,10729564.0,251822867.08,17.8,34.96,9.9,261.56,2.0,199857494.15,6475166.0,8515445.0,151972146.02,,24291.0,2904.0,0.0,0.58,,,0.56,15215.0,22312.0,,24291.0,0.0,2904.0,,5000.0,78021.0,154.55,3.44,,,97.76,95.11,148172.0,3477596.84,,3.68,97.68,17.93,0.1398,25.19,1.576,23.47
2020-11-24,10687352.0,266008191.28,17.73,34.87,9.86,256.57,2.0,211353683.9,6485455.0,8491510.0,161422974.95,,,26766.0,0.56,,,,0.56,36966.0,18735.0,,,0.56,26766.0,,2258.0,60901.0,152.34,1.75,,,98.09,95.19,125972.0,3135443.08,,3.08,98.02,17.87,0.1394,25.1,1.5687,24.89
2020-11-25,10753713.0,264433802.67,17.84,34.52,9.92,271.17,2.0,210216639.53,6467659.0,8548867.0,159039734.81,,,31512.0,5.37,,,,0.47,110409.0,49334.0,,,5.37,31512.0,,26.0,53052.0,160.57,0.0,,,98.49,94.83,99199.0,2439303.41,,2.61,98.4,18.26,0.1409,25.09,1.5767,24.59
2020-11-26,10776601.0,263811192.48,17.88,35.36,9.94,270.46,3.0,209836562.4,6474834.0,8571755.0,158503936.32,,,11101.0,0.59,,,,0.11,25488.0,3926.0,,,0.59,11101.0,,,2600.0,159.1,0.07,,,98.49,94.37,99199.0,2428391.52,,2.58,98.41,18.28,0.141,25.07,1.5706,24.48
2020-11-27,10596494.0,258024628.9,17.58,36.1,9.77,263.65,2.0,205419814.2,6404102.0,8436132.0,155939883.7,,,,0.06,,,,1.91,2600.0,70835.0,,,0.06,,,103.0,138223.0,156.37,4.78,,,98.17,93.43,119371.0,2906683.85,,3.05,98.09,17.37,0.14,25.41,1.5459,24.35
2020-11-30,10615352.0,256573057.84,17.61,36.6,9.79,263.79,2.0,204648791.86,6379068.0,8467058.0,154182073.56,,,53998.0,1.13,,,,1.21,47703.0,48950.0,,,1.13,53998.0,,5214.0,16777.0,155.37,0.45,0.86,,97.76,93.19,146144.0,3532300.48,35296.0,3.7,97.67,17.67,0.1398,25.22,1.5508,24.17
2020-12-01,10574844.0,258237690.48,17.55,35.83,9.75,259.8,2.0,205912614.6,6358698.0,8432130.0,155279405.16,,,950.0,0.0,,,,0.52,3432.0,21321.0,,,0.0,950.0,,1.0,38360.0,153.2,2.13,,,97.75,92.86,146144.0,3568836.48,,3.65,97.67,17.62,0.1393,25.14,1.5442,24.42
2020-12-02,10568137.0,259553444.72,17.54,36.4,9.75,262.32,2.0,206854708.88,6330608.0,8422423.0,155479732.48,,,24112.0,0.82,,,,1.23,21495.0,52202.0,,,0.82,24112.0,,,31202.0,154.19,0.69,,,98.15,93.06,119371.0,2931751.76,,3.04,98.06,17.61,0.1399,25.19,1.5536,24.56
2020-12-03,10486731.0,263846151.96,17.4,36.03,9.67,262.36,2.0,210096642.68,6332879.0,8350423.0,159335235.64,,,16005.0,,,,,0.29,,13734.0,,,,16005.0,,,72000.0,155.5,1.16,,,98.15,92.84,119371.0,3003374.36,,3.06,98.07,17.24,0.14,25.36,1.5373,25.16
2020-12-04,10466541.0,264594156.48,17.37,35.33,9.65,268.38,2.0,210531789.44,6287393.0,8327998.0,158945295.04,,2237.0,14847.0,3.54,0.06,,,1.27,44707.0,80070.0,,2237.0,3.54,14847.0,,17500.0,67132.0,158.46,1.09,,,97.55,92.7,157586.0,3983774.08,,4.1,97.48,17.23,0.1409,25.7,1.5431,25.28
2020-12-07,10355481.0,263443436.64,17.18,33.93,9.55,266.82,2.0,212381209.92,6186221.0,8348318.0,157377462.24,,,45726.0,1.17,,,,3.75,39371.0,150540.0,,,1.17,45726.0,,3642.0,19051.0,156.5,0.45,,,97.13,90.42,182464.0,4641884.16,,4.74,97.06,17.55,0.1431,25.96,1.5136,25.44
2020-12-08,10341021.0,262144882.35,17.16,33.94,9.54,268.08,2.0,210672721.35,6181887.0,8310561.0,156710835.45,,,88950.0,1.11,,,,2.34,27642.0,93284.0,,,1.11,88950.0,,,65399.0,157.21,1.09,,,98.76,90.48,77338.0,1960518.3,,2.06,98.71,17.79,0.1436,25.99,1.5136,25.35
2020-12-09,10413848.0,263678631.36,17.28,34.48,9.6,269.22,2.0,212267384.16,6196421.0,8383388.0,156893379.72,,,14534.0,2.06,,,,0.01,81792.0,156.0,,,2.06,14534.0,,156.0,8965.0,157.16,0.32,,,98.77,90.61,77338.0,1958198.16,,2.05,98.71,17.61,0.1415,25.79,1.5228,25.32
2020-12-10,10428898.0,263955408.38,17.31,34.91,9.62,268.16,2.0,212623944.28,6178394.0,8400788.0,156375152.14,,,3510.0,0.49,,,,0.8,20000.0,31537.0,,,0.49,3510.0,,10000.0,2600.0,156.08,0.07,,,99.42,90.46,35800.0,906098.0,,1.0,99.37,17.58,0.1408,25.7,1.5269,25.31
