,ICAD FP Equity_DX_SI_QTY,ICAD FP Equity_DX_SHORT_INTEREST_VALUE,ICAD FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ICAD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ICAD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ICAD FP Equity_DX_SI_MV,ICAD FP Equity_DX_DSS,ICAD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ICAD FP Equity_DX_SUPPLY_SI_QTY,ICAD FP Equity_DX_BROKER_SI_QTY,ICAD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ICAD FP Equity_DX_BROKER_SI_MV_NEW_x,ICAD FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ICAD FP Equity_DX_SUPPLY_SI_QTY_INC_x,ICAD FP Equity_DX_BROKER_SI_MV_INC_x,ICAD FP Equity_DX_SUPPLY_SI_MV_NEW,ICAD FP Equity_DX_BROKER_SI_QTY_ADD,ICAD FP Equity_DX_BROKER_SI_QTY_NEW,ICAD FP Equity_DX_SUPPLY_SI_MV_DEC,ICAD FP Equity_DX_BROKER_SI_QTY_INC,ICAD FP Equity_DX_SUPPLY_SI_QTY_DEC,ICAD FP Equity_DX_BROKER_SI_MV_NEW_y,ICAD FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ICAD FP Equity_DX_BROKER_SI_MV_INC_y,ICAD FP Equity_DX_SUPPLY_SI_QTY_INC_y,ICAD FP Equity_DX_BROKER_SI_MV_ADD,ICAD FP Equity_DX_SUPPLY_SI_QTY_ADD,ICAD FP Equity_DX_BROKER_SI_QTY_DEC,ICAD FP Equity_DX_SUPPLY_SI_MV,ICAD FP Equity_DX_BROKER_SI_MV_DEC,ICAD FP Equity_DX_SUPPLY_SI_MV_RMV,ICAD FP Equity_DX_BROKER_SI_MV_RMV,ICAD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ICAD FP Equity_DX_UTILIZATION_QUANTITY,ICAD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ICAD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ICAD FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ICAD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ICAD FP Equity_DX_ACTIVE_UTILIZATION_MV,ICAD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ICAD FP Equity_DX_BROKER_SI_CON_RATIO,ICAD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ICAD FP Equity_DX_DEMAND_SUPPLY_RATIO,ICAD FP Equity_PX_LAST
2020-08-12,742228.0,42306996.0,2.73,10.31,1.0,43.93,1.0,36017274.0,654500.0,631882.0,37306500.0,,,5275.0,0.36,,,,2.15,6555.0,37025.0,,,0.36,5275.0,,1280.0,43430.0,37.48,2.57,,,9.69,9.69,6101945.0,347810865.0,,349.89,9.67,8.56,0.4178,63.21,0.1099,57.0
2020-08-13,694292.0,39539929.4,2.55,9.51,0.93,41.06,0.0,34068572.05,620220.0,598219.0,35321529.0,,,239.0,,,,,2.0,,34519.0,,,,239.0,,,33663.0,35.3,1.88,,,9.19,9.19,6129884.0,349096893.8,,349.43,9.18,7.74,0.4645,67.06,0.1029,56.95
2020-08-14,688877.0,38955994.35,2.53,9.6,0.92,40.55,0.0,33552811.5,618057.0,593330.0,34951123.35,,,5039.0,,,,,0.41,,7202.0,,,,5039.0,,,4889.0,35.11,0.4,,,9.16,9.16,6126680.0,346463754.0,,348.66,9.15,7.29,0.4719,67.65,0.1021,56.55
2020-08-17,678011.0,37460107.75,2.49,9.43,0.91,39.58,0.0,32661811.0,606454.0,591164.0,33506583.5,,,1600.0,0.21,,,,0.91,3973.0,15628.0,,,0.21,1600.0,,2425.0,6139.0,34.2,0.43,,,8.99,8.99,6140009.0,339235497.25,,346.15,8.99,7.0,0.4757,67.95,0.1005,55.25
2020-08-18,660393.0,35892359.55,2.42,9.3,0.89,37.67,0.0,32384338.8,606155.0,595848.0,32944524.25,,,2826.0,0.05,,,,0.31,4684.0,5253.0,,,0.05,2826.0,,2128.0,,33.33,,,,8.98,8.98,6147576.0,334120755.6,,338.55,8.96,5.93,0.4945,69.47,0.0978,54.35
2020-08-19,657628.0,35807844.6,2.41,9.36,0.88,37.37,0.0,32391760.5,612730.0,594890.0,33363148.5,,,13762.0,0.38,,,,0.56,7338.0,10103.0,,,0.38,13762.0,,2916.0,8296.0,33.51,0.47,,,9.06,9.06,6149642.0,334848006.9,,335.14,9.09,6.02,0.4956,69.58,0.0972,54.45
2020-08-20,669080.0,37368118.0,2.46,9.42,0.9,37.95,0.0,33944848.1,621289.0,607786.0,34698990.65,,,10056.0,0.72,,,,0.17,12896.0,3053.0,,,0.72,10056.0,,1556.0,,33.86,,,,9.2,9.2,6131108.0,342422381.8,,335.45,9.17,6.02,0.4957,69.57,0.0991,55.85
2020-08-21,677475.0,37769231.25,2.49,9.43,0.91,39.41,0.0,34175140.25,618416.0,613007.0,34476692.0,,,,0.54,,,,0.32,6447.0,6174.0,,,0.54,,,3301.0,1226.0,34.66,0.02,,,9.12,9.12,6163040.0,343589480.0,,344.49,9.14,5.77,0.4977,69.72,0.0999,55.75
2020-08-24,658422.0,36509499.9,2.42,9.36,0.88,38.15,0.0,33385114.2,614912.0,602076.0,34096870.4,,,4779.0,0.16,,,,0.81,3301.0,14308.0,,,0.16,4779.0,,6025.0,14232.0,34.27,0.81,,,9.07,9.07,6161035.0,341629390.75,,343.25,9.08,5.96,0.532,72.22,0.0972,55.45
2020-08-25,691152.0,38393493.6,2.54,9.77,0.93,39.74,0.0,34162305.65,626477.0,614983.0,34800797.35,,,6516.0,0.71,,,,0.54,13061.0,8926.0,,,0.71,6516.0,,13975.0,154.0,34.65,0.02,,,9.26,9.26,6140312.0,341094331.6,,340.4,9.24,7.48,0.5077,70.32,0.1021,55.55
2020-08-26,711652.0,40742077.0,2.61,10.04,0.95,41.21,0.0,36296786.25,634397.0,634005.0,36319228.25,,,9038.0,1.34,,,,0.06,22116.0,1118.0,,,1.34,9038.0,,,3094.0,35.25,0.16,,,9.39,9.39,6124155.0,350607873.75,,341.55,9.36,8.28,0.5081,70.3,0.1053,57.25
2020-08-27,712824.0,39953785.2,2.62,9.94,0.96,42.36,0.0,35706708.55,628578.0,637051.0,35231796.9,,,197.0,0.46,,,,0.29,3285.0,6016.0,,,0.46,197.0,,,239.0,35.96,0.0,,,9.29,9.29,6135198.0,343877847.9,,350.42,9.31,8.31,0.517,70.95,0.1054,56.05
2020-08-28,365416.0,20298858.8,1.34,5.21,0.49,20.92,0.0,16120498.9,295859.0,290198.0,16434967.45,,,2635.0,0.53,,5296.0,,20.07,10781.0,349135.0,,,0.53,2635.0,0.3,13781.0,362930.0,16.47,22.07,,,4.38,4.38,6464757.0,359117251.35,,360.83,4.37,20.09,0.1984,36.03,0.0541,55.55
2020-08-31,378649.0,20541708.25,1.39,5.45,0.51,21.45,0.0,16383011.75,307652.0,301991.0,16690121.0,,,17038.0,0.94,,,,0.29,17763.0,5245.0,,,0.94,17038.0,,,5970.0,17.04,0.35,,,4.56,4.56,6440743.0,349410307.75,,356.34,4.56,20.22,0.1912,34.89,0.0561,54.25
2020-09-01,375165.0,19940019.75,1.38,5.39,0.5,20.91,0.0,15865647.05,307477.0,298507.0,16342402.55,,,1875.0,0.15,,,,0.11,4379.0,2050.0,,,0.15,1875.0,,,7863.0,16.72,0.47,,,4.56,4.56,6440211.0,342297214.65,,349.66,4.56,20.93,0.1998,35.97,0.0556,53.15
2020-09-02,391050.0,20686545.0,1.44,5.69,0.52,21.43,0.0,16298066.8,322121.0,308092.0,17040200.9,,,23108.0,0.34,,2797.0,,0.47,7450.0,8659.0,,,0.34,23108.0,0.15,195.0,662.0,17.21,0.09,,,4.77,4.77,6431150.0,340207835.0,,342.63,4.78,20.15,0.1931,35.33,0.0579,52.9
2020-09-03,384332.0,20869227.6,1.41,5.52,0.52,21.02,0.0,16053306.3,319028.0,295641.0,17323220.4,,13974.0,2940.0,,0.74,,,1.16,,20820.0,,13974.0,,2940.0,,813.0,12451.0,16.87,0.73,,,4.69,4.69,6479564.0,351840325.2,,344.1,4.67,19.86,0.1937,35.4,0.0565,54.3
2020-09-04,372460.0,19591396.0,1.37,5.29,0.5,20.62,0.0,14744095.6,310248.0,280306.0,16319044.8,,,3155.0,0.14,,,,1.06,1700.0,20912.0,,,0.14,3155.0,,8977.0,17035.0,16.8,0.85,,,4.56,4.56,6497659.0,341776863.4,,351.25,4.56,19.99,0.2073,37.69,0.0547,52.6
2020-09-07,391081.0,20688184.9,1.44,5.56,0.52,21.35,0.0,15483406.8,336599.0,292692.0,17806087.1,,,16695.0,1.15,,,,0.58,22473.0,10043.0,,,1.15,16695.0,,19699.0,10087.0,17.71,0.55,,,4.93,4.93,6490310.0,343337399.0,,341.65,4.93,19.19,0.1926,36.23,0.0573,52.9
2020-09-08,412734.0,21193890.9,1.52,5.91,0.55,22.44,0.0,14993583.8,350520.0,291988.0,17999202.0,,,25039.0,1.38,,,,1.07,25014.0,20614.0,,,1.38,25039.0,,9496.0,25718.0,18.57,1.39,,,5.14,5.14,6473236.0,332400668.6,,341.59,5.16,21.96,0.2315,40.4,0.0605,51.35
2020-09-09,405918.0,21533949.9,1.49,5.76,0.54,21.59,0.0,15254421.4,340562.0,287548.0,18066814.1,,,3816.0,0.12,,,,1.14,5357.0,19587.0,,,0.12,3816.0,,5813.0,9797.0,17.48,0.59,,,5.12,5.12,6315244.0,335023694.2,,326.03,5.09,20.66,0.2346,41.26,0.061,53.05
2020-09-10,401123.0,20858396.0,1.47,5.72,0.54,21.89,0.0,14786824.0,345165.0,284362.0,17948580.0,,,5159.0,0.39,,,,0.53,3786.0,10562.0,,,0.39,5159.0,,10006.0,6972.0,18.29,0.31,,,5.07,5.07,6465396.0,336200592.0,,342.16,5.07,19.01,0.2434,43.09,0.0589,52.0
2020-09-11,394991.0,19868047.3,1.45,5.73,0.53,21.16,0.0,14423877.1,347204.0,286757.0,17464361.2,,,6470.0,0.61,,,,0.66,12357.0,11662.0,,,0.61,6470.0,,7231.0,9962.0,17.91,0.57,,,5.1,5.1,6467173.0,325298801.9,,331.93,5.12,18.9,0.2721,46.51,0.058,50.3
2020-09-14,396432.0,20416248.0,1.46,5.83,0.53,20.6,0.0,14766852.5,352162.0,286735.0,18136343.0,,,6572.0,0.29,,,,0.18,10969.0,2746.0,,,0.29,6572.0,,1132.0,10991.0,17.68,0.67,,,5.18,5.18,6447679.0,332055468.5,,325.34,5.16,18.73,0.2952,49.06,0.0583,51.5
2020-09-15,380099.0,19442063.85,1.4,5.71,0.51,20.24,0.0,14932424.1,337265.0,291934.0,17251104.75,,,9558.0,0.53,,3781.0,,1.35,6336.0,27151.0,,,0.53,9558.0,0.19,2696.0,4918.0,17.39,0.2,,,4.96,4.96,6462499.0,330556823.85,,332.69,4.97,17.16,0.2946,49.66,0.0559,51.15
2020-09-16,396697.0,20747253.1,1.46,5.88,0.53,21.11,0.0,16200395.7,350805.0,309759.0,18347101.5,,,11509.0,0.47,,8245.0,,0.06,9580.0,1177.0,,,0.47,11509.0,0.44,3208.0,,17.99,,,,5.16,5.16,6453119.0,337498123.7,,331.48,5.15,16.9,0.289,49.15,0.0583,52.3
2020-09-17,422667.0,21725083.8,1.55,6.3,0.57,22.74,0.0,16989858.8,381972.0,330542.0,19633360.8,,,12610.0,1.29,,,,0.25,21610.0,5138.0,,,1.29,12610.0,,23695.0,827.0,19.92,0.03,,,5.59,5.59,6445374.0,331292223.6,,336.02,5.6,17.52,0.2747,47.54,0.0619,51.4
2020-09-18,425053.0,20402544.0,1.56,6.34,0.57,22.38,0.0,17153232.0,391766.0,357359.0,18804768.0,,,9776.0,1.28,,,,0.08,26817.0,1291.0,,,1.28,9776.0,,1309.0,,20.02,,,,5.73,5.73,6443142.0,309270816.0,,328.06,5.75,12.14,0.2961,51.24,0.0622,48.0
2020-09-21,421497.0,19270842.84,1.55,5.61,0.57,20.98,0.0,15944529.96,395294.0,348743.0,18072841.68,,,19101.0,0.0,,,,1.04,2554.0,18554.0,,,0.0,19101.0,,2981.0,11170.0,19.06,0.67,,,5.89,5.89,6314633.0,288705020.76,,301.82,5.94,12.64,0.3038,51.94,0.0628,45.72
2020-09-22,423643.0,19521469.44,1.56,5.41,0.57,20.15,0.0,15539880.96,384953.0,337237.0,17738634.24,,,7861.0,0.0,,,,1.01,3498.0,18202.0,,,0.0,7861.0,,,15004.0,17.65,0.76,,,5.73,5.73,6330906.0,291728148.48,,290.19,5.73,13.19,0.3044,51.43,0.0631,46.08
2020-09-23,437887.0,19696157.26,1.61,5.61,0.59,20.9,0.0,15856394.58,392262.0,352521.0,17643944.76,,,9849.0,0.49,,5000.0,,0.1,10284.0,2540.0,,,0.49,9849.0,0.22,,,18.12,,,,5.69,5.69,6500912.0,292411021.76,,299.08,5.71,14.43,0.2907,49.93,0.0635,44.98
2020-09-24,454121.0,19899582.22,1.67,5.75,0.61,21.1,0.0,16001092.1,410814.0,365155.0,18001869.48,,,19007.0,0.34,,,,0.04,12634.0,455.0,,,0.34,19007.0,,,,18.46,,,,5.95,5.95,6493933.0,284564144.06,,291.2,5.96,14.86,0.2914,50.02,0.0658,43.82
2020-09-25,469475.0,20919806.0,1.72,5.8,0.63,21.41,0.0,16902142.72,425258.0,379312.0,18949496.48,,,13250.0,0.53,,,,0.15,17329.0,3175.0,,,0.53,13250.0,,4369.0,3172.0,18.71,0.15,,,6.12,6.12,6521104.0,290580394.24,,288.36,6.09,15.15,0.2944,50.15,0.0676,44.56
2020-09-28,478160.0,22397014.4,1.76,5.77,0.64,22.11,0.0,17697510.36,428764.0,377829.0,20083305.76,,,5801.0,0.23,,,,0.42,4189.0,10072.0,,,0.23,5801.0,,7777.0,5672.0,19.09,0.18,,,6.17,6.17,6520593.0,305424576.12,,293.17,6.11,15.24,0.2756,47.76,0.0688,46.84
2020-09-29,499015.0,23134335.4,1.83,5.92,0.67,23.97,0.0,17889814.04,444829.0,385889.0,20622272.44,,,12125.0,0.41,,3200.0,,0.16,4860.0,3600.0,,,0.41,12125.0,0.15,7540.0,,20.71,,,,6.39,6.39,6514847.0,302028306.92,,304.04,6.38,15.43,0.2675,46.35,0.0717,46.36
2020-09-30,530977.0,25444417.84,1.95,6.19,0.71,25.49,0.0,19254926.88,480137.0,401814.0,23008165.04,,,7722.0,1.4,,,,0.49,29557.0,10494.0,,,1.4,7722.0,,38080.0,13632.0,22.29,0.67,,,6.89,6.89,6486740.0,310844580.8,,302.5,6.86,20.25,0.2482,41.58,0.0762,47.92
2020-10-01,534701.0,26104102.82,1.96,5.9,0.72,26.36,0.0,19639993.08,485724.0,402294.0,23713045.68,0.51,,7685.0,,,,10457.0,0.63,,14427.0,0.51,,,7685.0,,12329.0,9977.0,23.25,0.18,,,6.97,6.97,6484686.0,316582370.52,,311.58,6.94,19.58,0.2398,39.85,0.0767,48.82
2020-10-02,582061.0,28439500.46,2.14,5.98,0.78,29.21,0.0,20565516.02,520233.0,420907.0,25418584.38,,,29051.0,1.26,,,,0.43,23059.0,10586.0,,,1.26,29051.0,,16044.0,4446.0,25.44,0.05,,,7.46,7.46,6455197.0,315400925.42,,315.38,7.46,22.13,0.2327,35.87,0.0834,48.86
2020-10-05,751247.0,37336975.9,2.76,7.31,1.01,37.4,1.0,28748666.8,629344.0,578444.0,31278396.8,,,93758.0,3.13,,92795.0,,0.21,65137.0,4010.0,,,3.13,93758.0,4.57,19363.0,395.0,30.64,0.02,,,8.95,8.95,6398713.0,318016036.1,,313.14,8.91,25.46,0.1856,27.64,0.1069,49.7
2020-10-06,816129.0,41459353.2,3.0,7.8,1.09,41.61,1.0,32134505.2,689692.0,632569.0,35036353.6,,,22817.0,3.37,,,,0.18,56225.0,3854.0,,,3.37,22817.0,,41385.0,2100.0,34.45,0.1,,,9.69,9.69,6425749.0,326428049.2,,321.22,9.69,24.08,0.1764,26.76,0.1147,50.8
2020-10-07,935933.0,46796650.0,3.44,8.78,1.26,48.43,1.0,37471800.0,784957.0,749436.0,39247850.0,,,15362.0,6.52,,,,0.0,116867.0,1789.0,,,6.52,15362.0,,81692.0,,39.86,,,,11.02,11.02,6338573.0,316928650.0,,321.45,11.03,21.71,0.1571,24.92,0.1314,50.0
2020-10-08,972615.0,49262949.75,3.57,8.97,1.3,49.64,1.0,36821385.05,781074.0,726977.0,39561398.1,,,27852.0,0.7,,,,1.64,17205.0,31735.0,,,0.7,27852.0,,,39664.0,39.1,2.21,,,10.96,10.96,6348376.0,321545244.4,,318.14,10.95,20.02,0.1578,24.63,0.1364,50.65
2020-10-09,1057009.0,53009001.35,3.88,9.53,1.42,54.21,1.0,40595171.25,791286.0,809475.0,39682992.9,,,11023.0,4.39,,,,1.27,82498.0,25973.0,,,4.39,11023.0,,25162.0,,39.88,,,,11.1,11.1,6338530.0,317877279.5,,319.8,11.09,20.91,0.1498,22.69,0.1483,50.15
2020-10-12,1094540.0,55110089.0,4.02,9.74,1.47,55.96,1.0,41857364.8,839174.0,831328.0,42252410.9,,,30320.0,1.87,,,,0.53,38470.0,10339.0,,,1.87,30320.0,,27907.0,16617.0,42.1,0.89,,,11.76,11.76,6297681.0,317088238.35,,316.15,11.75,20.04,0.1426,21.29,0.1534,50.35
2020-10-13,1132550.0,55834715.0,4.16,9.99,1.52,57.91,1.0,42816458.4,862755.0,868488.0,42533821.5,,,21372.0,2.35,,,,0.97,48522.0,20130.0,,,2.35,21372.0,,22339.0,11362.0,43.45,0.54,,,12.08,12.08,6280444.0,309625889.2,,315.81,12.09,20.23,0.1443,20.67,0.1585,49.3
2020-10-14,1068292.0,52709527.28,3.92,9.21,1.43,53.65,1.0,39116653.32,869600.0,792798.0,42906064.0,,,16830.0,0.0,,,,0.61,4817.0,9985.0,,,0.0,16830.0,,,80507.0,42.89,4.29,,,12.27,12.27,6215201.0,306658017.34,,306.74,12.27,21.17,0.1558,22.0,0.1508,49.34
2020-10-15,1130164.0,55626672.08,4.15,9.68,1.52,56.8,1.0,41153629.52,925797.0,836116.0,45567728.34,,,42811.0,4.01,,,,1.82,79738.0,36869.0,,,4.01,42811.0,,50255.0,36420.0,45.75,1.79,,,13.06,13.06,6165384.0,303460200.48,,304.45,13.06,19.63,0.1587,21.14,0.1594,49.22
2020-10-16,1167351.0,53488022.82,4.29,9.71,1.57,58.07,1.0,39872197.44,968526.0,870192.0,44377861.32,,,43686.0,1.98,,,,0.79,41714.0,15620.0,,,1.98,43686.0,,14663.0,7638.0,47.18,0.4,,,13.67,13.67,6118936.0,280369647.52,,298.2,13.66,20.44,0.1643,21.26,0.1647,45.82
2020-10-19,1149770.0,53004397.0,4.22,9.24,1.54,53.57,1.0,39174581.4,966442.0,849774.0,44552976.2,,,67.0,0.0,,,,0.95,10287.0,12436.0,,,0.0,67.0,,10285.0,30705.0,44.28,2.4,,,13.61,13.61,6134344.0,282793258.4,,281.05,13.61,21.12,0.1689,21.47,0.1619,46.1
2020-10-20,1152615.0,55348572.3,4.23,9.37,1.55,53.88,1.0,41259168.16,963416.0,859208.0,46263236.32,,2244.0,2409.0,0.62,0.1,,,1.22,12595.0,24816.0,,2244.0,0.62,2409.0,,17137.0,3161.0,44.16,0.07,,,13.56,13.56,6143897.0,295029933.94,,283.09,13.49,21.14,0.1729,22.42,0.1622,48.02
2020-10-21,1081756.0,49652600.4,3.97,8.5,1.45,52.62,1.0,35885400.3,905802.0,781817.0,41576311.8,,,4723.0,1.84,,,,3.49,19726.0,80276.0,,,1.84,4723.0,,17939.0,97117.0,43.15,3.97,,,12.7,12.7,6226180.0,285781662.0,,296.74,12.7,21.73,0.178,26.16,0.1517,45.9
2020-10-22,1065445.0,50118532.8,3.91,8.04,1.43,49.93,1.0,36221599.68,875752.0,770017.0,41195374.08,,,28134.0,0.48,,,,3.04,26327.0,59822.0,,,0.48,28134.0,,1638.0,38127.0,40.4,2.46,,,12.29,12.29,6250608.0,294028600.32,,288.42,12.29,20.34,0.1837,28.51,0.1495,47.04
2020-10-23,1020724.0,48341488.64,3.75,7.39,1.37,48.58,1.0,34109808.64,880473.0,720224.0,41699201.28,,,4436.0,0.32,,,,0.47,5166.0,10902.0,,,0.32,4436.0,,11187.0,54959.0,41.39,2.46,,,12.43,12.43,6200188.0,293640903.68,,291.65,12.43,20.98,0.1935,29.88,0.1442,47.36
2020-10-26,1100560.0,51374140.8,4.04,7.88,1.48,52.91,1.0,38027441.88,923878.0,814641.0,43126625.04,,,28133.0,5.08,,,,1.63,99412.0,36337.0,,,5.08,28133.0,,51609.0,4995.0,43.72,0.18,,,13.25,13.25,6046904.0,282269478.72,,285.88,13.26,17.88,0.2015,33.78,0.1579,46.68
2020-10-27,1154634.0,51450491.04,4.24,8.09,1.55,54.69,1.0,38051432.72,975037.0,853937.0,43447648.72,,,21794.0,2.9,,,,0.38,68575.0,7413.0,,,2.9,21794.0,,36778.0,29279.0,45.3,1.42,,,13.93,13.93,6025755.0,268507642.8,,279.46,13.95,17.01,0.2113,35.94,0.1649,44.56
2020-10-28,1215225.0,52206066.0,4.46,8.33,1.63,54.88,1.0,37055964.24,1019613.0,862569.0,43802574.48,,,17175.0,1.34,,,,2.35,58378.0,48464.0,,,1.34,17175.0,,75865.0,49746.0,45.3,2.67,,,14.52,14.52,6000294.0,257772630.24,,266.5,14.53,15.69,0.2086,37.6,0.1731,42.96
2020-10-29,1316938.0,56575656.48,4.84,8.9,1.77,57.51,1.0,40403493.36,1091959.0,940491.0,46910558.64,,,42647.0,2.47,,5000.0,,0.24,81911.0,4693.0,,,2.47,42647.0,0.24,34392.0,8989.0,47.0,0.54,,,15.57,15.57,5922818.0,254444261.28,,255.01,15.56,14.78,0.2039,36.55,0.1877,42.96
2020-10-30,1363783.0,59188182.2,5.01,9.13,1.83,59.36,1.0,42875294.0,1122782.0,987910.0,48728738.8,,,20891.0,1.76,,6000.0,,0.47,43386.0,10436.0,,,1.76,20891.0,0.26,20749.0,1967.0,48.32,0.11,0.02,,15.81,15.81,5979895.0,259527443.0,381.0,257.49,15.8,14.13,0.2046,37.25,0.192,43.4
2020-11-02,1378387.0,61338221.5,5.06,9.64,1.85,60.56,1.0,43964843.0,1174648.0,987974.0,52271836.0,,,40086.0,0.93,,,,0.44,16992.0,10251.0,,,0.93,40086.0,,22031.0,16928.0,51.13,0.66,,,16.53,16.53,5932770.0,264008265.0,,258.77,16.5,14.05,0.2024,37.46,0.1939,44.5
2020-11-03,1391653.0,63515042.92,5.11,9.7,1.87,62.58,1.0,45729956.44,1146380.0,1001971.0,52320783.2,,,10220.0,1.96,,,,1.81,26945.0,42409.0,,,1.96,10220.0,,3921.0,12948.0,51.05,0.43,,,16.13,16.13,5959541.0,271993451.24,,265.94,16.1,13.86,0.207,38.11,0.1958,45.64
2020-11-04,1409473.0,64356537.18,5.18,9.79,1.89,64.92,1.0,45366634.5,1173602.0,993575.0,53586667.32,,,31348.0,0.18,,3277.0,,0.16,1487.0,4126.0,,,0.18,31348.0,0.15,,13160.0,53.56,0.15,,,16.52,16.52,5931609.0,270837266.94,,270.76,16.51,14.92,0.2055,37.67,0.1984,45.66
2020-11-05,1429881.0,64544828.34,5.25,9.75,1.92,65.81,1.0,45502158.22,1194288.0,1008023.0,53910160.32,,,31737.0,1.29,,14400.0,,1.07,26097.0,22928.0,,,1.29,31737.0,0.68,11877.0,26049.0,54.3,1.23,,,16.85,16.85,5894519.0,266078587.66,,267.93,16.85,14.54,0.2074,38.0,0.2017,45.14
2020-11-06,1350681.0,61050781.2,4.96,9.12,1.81,61.74,1.0,45615162.0,1167168.0,1009185.0,52755993.6,,,18488.0,0.82,,,,4.72,25934.0,103246.0,,,0.82,18488.0,,57638.0,24772.0,52.64,1.09,,,16.48,16.48,5913334.0,267282696.8,,266.73,16.48,15.25,0.2312,41.48,0.1908,45.2
2020-11-09,1415289.0,78973126.2,5.2,9.57,1.9,66.06,1.0,60543390.6,1115054.0,1085007.0,62220013.2,,,2032.0,4.65,,,,4.94,95033.0,127865.0,,,4.65,2032.0,,73719.0,19211.0,51.93,0.86,,,15.78,15.78,5949340.0,331973172.0,,274.29,15.92,16.17,0.2234,39.43,0.2003,55.8
2020-11-10,1339725.0,85943358.75,4.92,8.36,1.8,76.63,1.0,64792205.65,1121069.0,1010011.0,71916576.35,,,2635.0,1.45,,,,0.0,10063.0,8462.0,,,1.45,2635.0,,11842.0,85059.0,63.74,0.0,,,15.94,15.94,5911924.0,379249924.6,,338.19,15.86,17.15,0.2061,36.15,0.1905,64.15
2020-11-11,2044601.0,124311740.8,7.51,11.77,2.74,122.82,1.0,83909472.0,1318795.0,1380090.0,80182736.0,,,348196.0,20.75,,4000.0,,10.73,369656.0,208072.0,,,20.75,348196.0,0.24,57602.0,3577.0,84.25,0.1,,,19.46,19.46,5456949.0,331782499.2,,347.06,19.53,13.6,0.2111,39.21,0.3018,60.8
2020-11-12,2606631.0,155094544.5,9.57,14.73,3.5,159.58,1.0,93975490.0,1732732.0,1579420.0,103097554.0,,,374321.0,15.76,,10544.0,,3.42,189298.0,54755.0,,,15.76,374321.0,0.64,94371.0,512.0,104.96,0.0,,,25.86,25.86,4968093.0,295601533.5,,300.31,25.9,14.67,0.2092,38.79,0.389,59.5
2020-11-13,2668516.0,162646050.2,9.8,15.41,3.58,160.15,1.0,101399955.1,1705425.0,1663658.0,103945653.75,,,38914.0,4.08,,45147.0,,4.59,77737.0,73916.0,,,4.08,38914.0,2.75,7695.0,38646.0,101.55,3.24,,,25.31,25.31,5032695.0,306742760.25,,299.92,25.29,14.09,0.1948,36.59,0.396,60.95
2020-11-16,2592431.0,171230067.55,9.52,15.23,3.48,160.56,1.0,109092671.4,1622214.0,1651668.0,107147234.7,,,80.0,,,,,4.76,,83291.0,,,,80.0,,,11990.0,99.56,0.0,,,23.95,23.95,5151406.0,340250366.3,,317.46,23.87,14.48,0.2032,37.92,0.3827,66.05
2020-11-17,2584765.0,169302107.5,9.49,14.94,3.47,172.3,1.0,106652864.0,1620533.0,1628288.0,106144911.5,,,24174.0,0.18,,,,1.43,3062.0,25855.0,,,0.18,24174.0,,,26442.0,106.86,0.1,,,23.86,23.86,5172223.0,338780606.5,,340.96,23.86,14.79,0.2096,38.75,0.3805,65.5
2020-11-18,2598149.0,169529222.25,9.54,14.96,3.49,172.33,1.0,107146633.5,1611767.0,1642094.0,105167796.75,,,1275.0,3.08,,,,0.95,45025.0,14066.0,,,3.08,1275.0,,4025.0,31219.0,105.56,2.07,,,23.66,23.66,5201331.0,339386847.75,,340.32,23.68,14.65,0.2084,38.38,0.3813,65.25
2020-11-19,2596100.0,167448450.0,9.53,14.92,3.48,170.9,1.0,103062163.5,1580226.0,1597863.0,101924577.0,,,27487.0,2.87,,,,3.39,45849.0,48326.0,,,2.87,27487.0,,7056.0,90080.0,102.93,6.46,1.16,,23.17,23.17,5239649.0,337957360.5,17758.0,341.35,23.17,15.08,0.2011,37.22,0.3807,64.5
2020-11-20,2596290.0,164994229.5,9.53,14.81,3.48,169.43,1.0,103601688.45,1537087.0,1630239.0,97681878.85,,,4228.0,1.75,,4242.0,,3.44,31150.0,51609.0,,,1.75,4228.0,0.27,4242.0,3016.0,99.22,0.23,,,22.44,22.44,5313670.0,337683728.5,,343.16,22.43,15.25,0.1888,35.31,0.379,63.55
