,LEM FP Equity_DX_SI_QTY,LEM FP Equity_DX_SHORT_INTEREST_VALUE,LEM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LEM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LEM FP Equity_DX_SI_MV,LEM FP Equity_DX_DSS,LEM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LEM FP Equity_DX_SUPPLY_SI_QTY,LEM FP Equity_DX_BROKER_SI_QTY,LEM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LEM FP Equity_DX_BROKER_SI_MV_NEW_x,LEM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LEM FP Equity_DX_SUPPLY_SI_QTY_INC_x,LEM FP Equity_DX_BROKER_SI_MV_INC_x,LEM FP Equity_DX_SUPPLY_SI_MV_NEW,LEM FP Equity_DX_BROKER_SI_QTY_ADD,LEM FP Equity_DX_BROKER_SI_QTY_NEW,LEM FP Equity_DX_SUPPLY_SI_MV_DEC,LEM FP Equity_DX_BROKER_SI_QTY_INC,LEM FP Equity_DX_SUPPLY_SI_QTY_DEC,LEM FP Equity_DX_BROKER_SI_MV_NEW_y,LEM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LEM FP Equity_DX_BROKER_SI_MV_INC_y,LEM FP Equity_DX_SUPPLY_SI_QTY_INC_y,LEM FP Equity_DX_BROKER_SI_MV_ADD,LEM FP Equity_DX_SUPPLY_SI_QTY_ADD,LEM FP Equity_DX_BROKER_SI_QTY_DEC,LEM FP Equity_DX_SUPPLY_SI_MV,LEM FP Equity_DX_BROKER_SI_MV_DEC,LEM FP Equity_DX_SUPPLY_SI_MV_RMV,LEM FP Equity_DX_BROKER_SI_MV_RMV,LEM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LEM FP Equity_DX_UTILIZATION_QUANTITY,LEM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LEM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LEM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LEM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LEM FP Equity_DX_ACTIVE_UTILIZATION_MV,LEM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LEM FP Equity_DX_BROKER_SI_CON_RATIO,LEM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LEM FP Equity_DX_DEMAND_SUPPLY_RATIO,LEM FP Equity_PX_LAST
2018-08-29,1329746.0,13465008.0,5.53,1.1,14.07,,13314404.0,1314873.0,1314873.0,13314404.0,,,,,,1314873.0,,,,,,,,,13.92,1314873.0,,13.27,,,,28.14,11.13,3357007.0,33993052.88,,33.84,28.17,1.08,0.9787,98.92,0.1126,10.126
2018-08-30,1329746.0,13234961.94,5.48,1.1,14.17,,13086930.97,1314873.0,1314873.0,13086930.97,,,,,,,,,,,,,,,,,,13.33,,,,28.14,11.13,3357007.0,33412290.67,,34.04,28.14,1.08,0.9787,98.92,0.1126,9.953
2018-08-31,1329746.0,13242940.41,5.64,1.11,14.19,,13094820.21,1314873.0,1314873.0,13094820.21,,,,,,,,,,,,,,,,,,13.16,,,,28.14,11.37,3357007.0,33432432.71,,33.39,28.27,1.06,0.9791,98.94,0.1149,9.959
2018-09-03,1329746.0,13237621.43,5.39,1.11,14.06,,13089560.72,1314873.0,1314873.0,13089560.72,,,,,,,,,,,,,,,,,,13.19,,,,28.14,11.37,3357007.0,33419004.69,,33.34,28.35,1.06,0.9789,98.94,0.1149,9.955
2018-09-04,29746.0,293384.8,0.12,0.02,0.3,,146692.4,14873.0,14873.0,146692.4,,,,,,,,13.09,,1300000.0,,,,,,,1300000.0,0.15,13.81,,,3.67,0.13,390008.0,3846648.9,,3.88,3.68,,1.0,100.0,0.0026,9.863
2018-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.15,,14873.0,,,,,,,14873.0,0.0,0.15,,,0.0,0.0,11569161.0,111619265.33,,114.15,0.0,,0.0,,0.0,9.648
2018-09-06,2447.0,23601.32,0.01,0.0,0.02,,23601.32,0.0,2447.0,0.0,,,,,,2447.0,,,,,,,,,0.02,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0002,9.645
2018-09-07,2447.0,23757.92,0.01,0.0,0.02,,23757.92,0.0,2447.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0002,9.709
2018-09-10,449351.0,4302985.18,1.76,0.37,4.28,,4302985.18,449351.0,449351.0,4302985.18,,,,4.26,,,,,446904.0,,,,4.26,,,449351.0,,4.34,,,,3.88,3.88,11137018.0,106648084.37,,107.69,3.88,,1.0,100.0,0.0388,9.576
2018-09-11,449351.0,4280517.63,1.68,0.37,4.31,,151463.4,449351.0,15900.0,4280517.63,,,,,,,,,,,,,,,,,433451.0,4.31,4.14,,,3.88,3.88,11137018.0,106091233.47,,107.51,3.85,,1.0,100.0,0.0388,9.526
2018-09-12,15900.0,152799.0,0.06,0.01,0.15,,152799.0,15900.0,15900.0,152799.0,,,,,,,,4.14,,433451.0,,,,,,,,0.15,,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014,9.61
2018-09-13,15900.0,153419.1,0.06,0.01,0.15,,153419.1,15900.0,15900.0,153419.1,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014,9.649
2018-09-14,46880.0,456892.48,0.17,0.04,0.45,,305926.94,31390.0,31390.0,305926.94,,,,,,15490.0,,,,,,,,,0.15,15490.0,,0.3,,,,7.46,0.27,389391.0,3795004.69,,3.75,7.46,49.15,0.5001,50.85,0.004,9.746
2018-09-17,46880.0,450563.68,0.16,0.04,0.45,,301689.29,31390.0,31390.0,301689.29,,,,,,,,,,,,,,,,,,0.3,,,,7.46,0.27,389391.0,3742436.9,,3.79,7.43,49.84,0.5,50.16,0.004,9.611
2018-09-18,46880.0,453282.72,0.16,0.04,0.45,,303509.91,31390.0,31390.0,303509.91,,,,,,,,,,,,,,,,,,0.3,,,,7.46,0.27,389391.0,3765021.58,,3.75,7.47,49.28,0.5001,50.72,0.004,9.669
2018-09-19,46880.0,458861.44,0.16,0.04,0.45,,307245.32,31390.0,31390.0,307245.32,,,,,,,,,,,,,,,,,,0.3,,,,7.46,0.27,389391.0,3811359.11,,3.76,7.46,49.2,0.5001,50.8,0.0041,9.788
2018-09-20,46880.0,459330.24,0.16,0.04,0.46,,307559.22,31390.0,31390.0,307559.22,,,,,,,,,,,,,,,,,,0.31,,,,7.46,0.27,389391.0,3815253.02,,3.82,7.46,49.22,0.5001,50.78,0.0041,9.798
2018-09-21,15900.0,157457.7,0.05,0.01,0.16,,157457.7,15900.0,15900.0,157457.7,,,,,,,,0.15,,15490.0,,,,,,,15490.0,0.16,0.15,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014,9.903
2018-09-24,15900.0,155231.7,0.05,0.01,0.15,,155231.7,15900.0,15900.0,155231.7,,,,,,,,,,,,,,,,,,0.16,,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014,9.763
2018-09-25,15900.0,155629.2,0.05,0.01,0.15,,155629.2,15900.0,15900.0,155629.2,,,,,,,,,,,,,,,,,,0.16,,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014,9.788
2018-09-26,35900.0,354656.1,0.12,0.03,0.35,,255866.1,25900.0,25900.0,255866.1,,,,,,10000.0,,,,,,,,,0.1,10000.0,,0.25,,,,6.16,0.22,394881.0,3901029.4,,3.86,6.16,38.61,0.526,61.39,0.0031,9.879
2018-09-27,42251.0,420862.21,0.15,0.04,0.42,,321252.21,32251.0,32251.0,321252.21,,,6351.0,0.06,,,,,6351.0,,,,0.06,6351.0,,,,0.32,,,,7.66,0.28,388530.0,3870147.33,,3.83,7.7,31.08,0.5716,68.92,0.0036,9.961
2018-09-28,42251.0,420524.2,0.16,0.04,0.42,,320994.2,32251.0,32251.0,320994.2,,,,,,,,,,,,,,,,,,0.32,,,,7.66,0.2,388530.0,3867039.09,,3.87,7.67,31.19,0.5708,68.81,0.0027,9.953
2018-10-01,42251.0,422171.99,0.15,0.04,0.42,,322251.99,32251.0,32251.0,322251.99,,,,,,,,,,,,,,,,,,0.32,,,,7.88,0.28,377057.0,3767553.54,,3.75,7.89,31.1,0.5715,68.9,0.0036,9.992
2018-10-02,32251.0,318897.89,0.11,0.03,0.32,,220017.89,32251.0,22251.0,318897.89,,,,,,,,,,,,,,,,,10000.0,0.32,0.1,,,7.88,0.28,377057.0,3728339.62,,3.77,7.89,,1.0,100.0,0.0028,9.888
2018-10-03,22251.0,220685.42,0.08,0.02,0.22,,220685.42,15900.0,22251.0,157696.2,,,,,,,,0.16,,16351.0,,,,,,,,0.16,,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,9.918
2018-10-04,22251.0,213921.11,0.08,0.02,0.21,,213921.11,15900.0,22251.0,152862.6,,,,,,,,,,,,,,,,,,0.16,,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,9.614
2018-10-05,22251.0,211762.77,0.08,0.02,0.21,,211762.77,15900.0,22251.0,151320.3,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002,9.517
2018-10-08,54223.0,516474.08,0.2,0.05,0.52,,364207.43,38237.0,38237.0,364207.43,,,,,,15986.0,,,,,,,,,0.15,22337.0,,0.36,,,,9.09,0.34,382211.0,3640559.78,,3.64,9.1,41.97,0.5129,58.03,0.0048,9.525
2018-10-09,54223.0,517450.09,0.21,0.05,0.52,,364895.69,38237.0,38237.0,364895.69,,,,,,,,,,,,,,,,,,0.36,,,,9.09,0.34,382211.0,3647439.57,,3.64,9.1,41.91,0.5131,58.09,0.0048,9.543
2018-10-10,54223.0,505087.25,0.21,0.05,0.51,,356177.66,38237.0,38237.0,356177.66,,,,,,,,,,,,,,,,,,0.36,,,,9.09,0.33,382211.0,3560295.47,,3.64,9.09,42.52,0.5112,57.48,0.0047,9.315
2018-10-11,54223.0,495272.88,0.21,0.05,0.5,,349256.76,38237.0,38237.0,349256.76,,,,,,,,,,,,,,,,,,0.36,,,,9.09,0.33,382211.0,3491115.27,,3.56,9.1,42.54,0.5111,57.46,0.0047,9.134
2018-10-12,54223.0,506768.16,0.2,0.05,0.5,,357363.0,38237.0,38237.0,357363.0,,,,,,,,,,,,,,,,,,0.35,,,,9.09,0.33,382211.0,3572144.01,,3.49,9.1,41.86,0.5132,58.14,0.0047,9.346
2018-10-15,208251.0,1934443.54,0.81,0.18,1.94,,1358525.54,84251.0,146251.0,782607.54,,,55060.0,,,124000.0,,0.08,,9046.0,,,,55060.0,1.16,,15986.0,0.79,0.15,,,20.48,0.73,327151.0,3038905.64,,3.06,20.49,42.47,0.3834,42.47,0.0181,9.289
2018-10-16,208251.0,1965889.44,0.77,0.18,1.93,,1380609.44,84251.0,146251.0,795329.44,,,,,,,,,,,,,,,,,,0.78,,,,20.48,0.73,327151.0,3088305.44,,3.03,20.49,42.33,0.3819,42.33,0.0181,9.44
2018-10-17,208251.0,1959433.66,0.77,0.17,1.96,,1376075.66,84251.0,146251.0,792717.66,,,,,,,,,,,,,,,,,,0.79,,,,20.48,0.73,327151.0,3078163.76,,3.08,20.5,42.43,0.383,42.43,0.0181,9.409
2018-10-18,208251.0,1926321.75,0.78,0.17,1.95,,1352821.75,84251.0,146251.0,779321.75,,,,,,,,,,,,,,,,,,0.79,,,,20.48,0.73,327151.0,3026146.75,,3.07,20.5,42.53,0.3841,42.53,0.0181,9.25
2018-10-19,208251.0,1938816.81,0.82,0.17,1.92,,1361596.81,84251.0,146251.0,784376.81,,,,,,,,,,,,,,,,,,0.78,,,,20.48,0.73,327151.0,3045775.81,,3.02,20.47,42.4,0.3827,42.4,0.0181,9.31
2018-10-22,208251.0,1957975.9,0.84,0.17,1.94,,1375051.9,84251.0,146251.0,792127.9,,,,,,,,,,,,,,,,,,0.78,,,,20.48,0.73,327151.0,3075873.7,,3.04,20.5,42.37,0.3823,42.37,0.0181,9.402
2018-10-23,22251.0,204419.94,0.09,0.02,0.2,,204419.94,15900.0,22251.0,146073.3,,,,,,,,0.64,,68351.0,,,,,,,124000.0,0.15,1.15,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,9.187
2018-10-24,22251.0,204442.19,0.09,0.02,0.2,,204442.19,15900.0,22251.0,146089.2,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,9.188
2018-10-25,22251.0,205999.76,0.09,0.02,0.2,,205999.76,15900.0,22251.0,147202.2,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,9.258
2018-10-26,22251.0,202884.62,0.1,0.02,0.2,,202884.62,15900.0,22251.0,144976.2,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,9.118
2018-10-29,22251.0,201705.32,0.1,0.02,0.2,,201705.32,15900.0,22251.0,144133.5,,,,,,,,,,,,,,,,,,0.14,,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,9.065
2018-10-30,22251.0,202128.08,0.1,0.02,0.2,,202128.08,15900.0,22251.0,144435.6,,,,,,,,,,,,,,,,,,0.14,,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,9.084
2018-10-31,22251.0,206378.03,0.1,0.02,0.21,,206378.03,15900.0,22251.0,147472.5,,,,,,,,,,,,,,,,,,0.14,,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,9.275
2018-11-01,22251.0,211584.76,0.1,0.02,0.21,,211584.76,15900.0,22251.0,151193.1,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,9.509
2018-11-02,22251.0,213431.59,0.1,0.02,0.21,,213431.59,22251.0,22251.0,213431.59,,,,,,,,,,,,,,,,6351.0,,0.21,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,9.592
2018-11-05,22251.0,213609.6,0.09,0.02,0.21,,213609.6,22251.0,22251.0,213609.6,,,,,,,,,,,,,,,,,,0.21,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,9.6
2018-11-06,22251.0,213120.08,0.09,0.02,0.21,,213120.08,22251.0,22251.0,213120.08,,,,,,,,,,,,,,,,,,0.21,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,9.578
2018-11-07,22251.0,215434.18,0.09,0.02,0.21,,215434.18,22251.0,22251.0,215434.18,,,,,,,,,,,,,,,,,,0.21,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,9.682
2018-11-08,22251.0,214143.62,0.09,0.02,0.21,,214143.62,22251.0,22251.0,214143.62,,,,,,,,,,,,,,,,,,0.22,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,9.624
2018-11-09,22251.0,209760.18,0.09,0.02,0.21,,209760.18,22251.0,22251.0,209760.18,,,,,,,,,,,,,,,,,,0.21,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,9.427
2018-11-12,22251.0,208358.36,0.08,0.02,0.21,,208358.36,22251.0,22251.0,208358.36,,,,,,,,,,,,,,,,,,0.21,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,9.364
2018-11-13,22251.0,211874.02,0.09,0.02,0.21,,211874.02,22251.0,22251.0,211874.02,,,,,,,,,,,,,,,,,,0.21,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,9.522
2018-11-14,22251.0,210205.2,0.09,0.02,0.21,,0.0,22251.0,0.0,210205.2,,,,,,,,,,,,,,,,,22251.0,0.21,0.21,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,9.447
2018-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.21,,22251.0,,,,,,,,0.0,,,,0.0,0.0,11553083.0,111002021.46,,109.5,0.0,,0.0,100.0,0.0,9.608
2018-11-16,1108.0,10582.51,0.0,0.0,0.01,,10582.51,1108.0,1108.0,10582.51,,,,,,1108.0,,,,,,,,,0.01,1108.0,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,9.551
2018-11-19,1108.0,10506.06,0.0,0.0,0.01,,10506.06,1108.0,1108.0,10506.06,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,9.482
2018-11-20,1108.0,10353.15,0.0,0.0,0.01,,10353.15,1108.0,1108.0,10353.15,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,9.344
2018-11-21,1108.0,10559.24,0.0,0.0,0.01,,10559.24,1108.0,1108.0,10559.24,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,9.53
2018-11-22,1108.0,10420.74,0.0,0.0,0.01,,10420.74,1108.0,1108.0,10420.74,,,,,,,,,,,,,,,,,,0.01,,,,1.14,0.01,95688.0,899945.64,,0.91,1.14,,1.0,100.0,0.0001,9.405
2018-11-23,33688.0,318351.6,0.13,0.03,0.32,,164411.1,17398.0,17398.0,164411.1,,,,,,16290.0,,,,,,,,,0.15,16290.0,,0.16,,,,0.15,0.15,11593317.0,109556845.65,,109.19,0.15,6.36,0.881,93.64,0.0029,9.45
2018-11-26,33688.0,321215.08,0.13,0.03,0.32,,165889.93,17398.0,17398.0,165889.93,,,,,,,,,,,,,,,,,,0.16,,,,0.15,0.15,11593317.0,110542277.6,,109.71,0.15,6.37,0.8808,93.63,0.0029,9.535
2018-11-27,33688.0,323236.36,0.14,0.03,0.32,,166933.81,17398.0,17398.0,166933.81,,,,,,,,,,,,,,,,,,0.17,,,,0.15,0.15,11593317.0,111237876.62,,110.19,0.15,6.37,0.8808,93.63,0.0029,9.595
2018-11-28,33688.0,325998.78,0.14,0.03,0.32,,168360.45,17398.0,17398.0,168360.45,,,,,,,,,,,,,,,,,,0.17,,,,0.15,0.15,11648317.0,112720763.61,,111.64,0.15,6.33,0.8814,93.67,0.0029,9.677
2018-11-29,33688.0,327683.18,0.14,0.03,0.33,,169230.35,17398.0,17398.0,169230.35,,,,,,,,,,,,,,,,,,0.17,,,,0.15,0.15,11648287.0,113302887.65,,112.45,0.15,6.41,0.88,93.59,0.0029,9.727
2018-11-30,1108.0,10736.52,0.0,0.0,0.01,,10736.52,1108.0,1108.0,10736.52,,,,,,,,0.16,,16290.0,,,,,,,16290.0,0.01,0.16,,,1.14,0.01,95688.0,927216.72,,0.93,1.15,,1.0,100.0,0.0001,9.69
2018-12-03,1108.0,10979.17,0.0,0.0,0.01,,10979.17,1108.0,1108.0,10979.17,,,,,,,,,,,,,,,,,,0.01,,,,1.14,0.01,95688.0,948172.39,,0.93,1.14,,1.0,100.0,0.0001,9.909
2018-12-04,1108.0,10948.15,0.0,0.0,0.01,,10948.15,1108.0,1108.0,10948.15,,,,,,,,,,,,,,,,,,0.01,,,,1.14,0.01,95688.0,945493.13,,0.95,1.15,,1.0,100.0,0.0001,9.881
2018-12-05,1108.0,10804.11,0.0,0.0,0.01,,10804.11,1108.0,1108.0,10804.11,,,,,,,,,,,,,,,,,,0.01,,,,1.14,0.01,95688.0,933053.69,,0.95,1.14,,1.0,100.0,0.0001,9.751
2018-12-06,1108.0,10429.6,0.0,0.0,0.01,,10429.6,1108.0,1108.0,10429.6,,,,,,,,,,,,,,,,,,0.01,,,,1.14,0.01,95688.0,900711.14,,0.93,1.14,,1.0,100.0,0.0001,9.413
2018-12-07,1108.0,10543.73,0.0,0.0,0.01,,10543.73,1108.0,1108.0,10543.73,,,,,,,,,,,,,,,,,,0.01,,,,1.14,0.01,95688.0,910567.01,,0.9,1.14,,1.0,100.0,0.0001,9.516
2018-12-10,1108.0,10246.78,0.0,0.0,0.01,,10246.78,1108.0,1108.0,10246.78,,,,,,,,,,,,,,,,,,0.01,,,,1.14,0.01,95688.0,884922.62,,0.91,1.15,,1.0,100.0,0.0001,9.248
2018-12-11,1108.0,10450.66,0.0,0.0,0.01,,10450.66,1108.0,1108.0,10450.66,,,,,,,,,,,,,,,,,,0.01,,,,1.14,0.01,95688.0,902529.22,,0.88,1.15,,1.0,100.0,0.0001,9.432
2018-12-12,1108.0,10648.99,0.0,0.0,0.01,,10648.99,1108.0,1108.0,10648.99,,,,,,,,,,,,,,,,,,0.01,,,,1.14,0.01,95688.0,919657.37,,0.9,1.14,,1.0,100.0,0.0001,9.611
2018-12-13,1108.0,10623.5,0.0,0.0,0.01,,10623.5,1108.0,1108.0,10623.5,,,,,,,,,,,,,,,,,,0.01,,,,1.14,0.01,95688.0,917456.54,,0.92,1.15,,1.0,100.0,0.0001,9.588
2018-12-14,101108.0,966188.05,0.37,0.08,1.02,,966188.05,1108.0,101108.0,10588.05,,,,,,100000.0,,,,,,,,,1.01,,,0.01,,,,1.14,0.01,95688.0,914394.53,,0.92,1.15,1.03,0.9796,98.97,0.0087,9.556
2018-12-17,601108.0,5692492.76,2.21,0.5,5.77,,3324992.76,251108.0,351108.0,2377992.76,,,,2.38,,,,,250000.0,,,,2.38,,,250000.0,,2.39,,,,63.65,2.16,143408.0,1358073.76,,1.38,63.42,0.31,0.9939,99.69,0.0516,9.47
2018-12-18,601108.0,5648010.77,2.2,0.5,5.73,,3299010.77,251108.0,351108.0,2359410.77,,,,,,,,,,,,,,,,,,2.38,,,,63.65,2.12,143408.0,1347461.57,,1.36,63.53,0.31,0.9939,99.69,0.0508,9.396
2018-12-19,601108.0,5655224.06,2.22,0.5,5.66,,3303224.06,251108.0,351108.0,2362424.06,,,,,,,,,,,,,,,,,,2.35,,,,63.65,2.12,143408.0,1349182.46,,1.34,63.6,0.31,0.9938,99.69,0.0508,9.408
2018-12-20,637108.0,5905991.16,2.34,0.53,6.0,,3421631.16,269108.0,369108.0,2494631.16,,,18000.0,,,18000.0,,,,,,,,18000.0,0.17,,,2.51,,,,68.21,2.25,125408.0,1162532.16,,1.19,67.83,4.83,0.9026,94.88,0.0532,9.27
2018-12-21,637108.0,5928289.94,2.29,0.53,5.98,,3434549.94,269108.0,369108.0,2504049.94,,,,,,,,,,,,,,,,,,2.51,,,,68.21,1.66,125408.0,1166921.44,,1.14,68.65,4.85,0.9021,94.85,0.0392,9.305
2018-12-24,637108.0,5823167.12,2.32,0.53,6.01,,3373647.12,269108.0,369108.0,2459647.12,,,,,,,,,,,,,,,,,,2.52,,,,68.21,2.23,125408.0,1146229.12,,1.15,68.65,4.84,0.9023,94.87,0.0527,9.14
2018-12-25,637108.0,5823167.12,2.36,0.53,5.99,,3373647.12,269108.0,369108.0,2459647.12,,,,,,,,,,,,,,,,,,2.51,,,,68.21,2.23,125408.0,1146229.12,,1.15,68.65,4.84,0.9024,94.87,0.0527,
2018-12-26,637108.0,5823167.12,2.36,0.53,5.89,,3373647.12,269108.0,369108.0,2459647.12,,,,,,,,,,,,,,,,,,2.47,,,,68.21,2.23,125408.0,1146229.12,,1.14,68.47,4.93,0.9007,94.78,0.0527,
2018-12-27,637108.0,5865216.25,2.36,0.53,5.87,,3398008.25,269108.0,369108.0,2477408.25,,,,,,,,,,,,,,,,,,2.47,,,,68.21,2.23,125408.0,1154506.05,,1.17,67.81,4.97,0.8999,94.73,0.0527,9.206
2018-12-28,637108.0,5941669.21,2.26,0.53,5.91,,3442301.21,269108.0,369108.0,2509701.21,,,,,,,,,,,,,,,,,,2.47,,,,68.21,2.22,125408.0,1169555.01,,1.16,68.17,4.92,0.9009,94.79,0.0525,9.326
2018-12-31,648863.0,6116182.64,2.45,0.54,6.04,,3590014.64,269108.0,380863.0,2536612.01,,,,0.11,,,,,11755.0,,,,0.11,,,,,2.48,,,,68.21,2.22,125408.0,1182095.81,,1.16,68.17,7.8,0.8509,91.91,0.0534,9.426
2019-01-01,660618.0,6226985.27,2.49,0.55,6.2,,3590014.64,280863.0,380863.0,2647414.64,,,11755.0,,,,,,,,,,,11755.0,,,,2.65,,,,71.19,2.31,113653.0,1071293.18,,1.07,71.2,7.8,0.851,91.92,0.0544,
2019-01-02,661618.0,6198699.04,2.49,0.55,6.23,,3568305.45,281863.0,380863.0,2640774.45,,,1000.0,,,,,,,,,,,1000.0,,,,2.6,,,,71.45,3.58,112653.0,1055445.96,,1.0,72.2,7.64,0.8537,92.08,0.084,9.369
2019-01-03,661618.0,6078946.18,2.56,0.55,6.21,,3499369.24,281863.0,380863.0,2589757.24,,,,,,,,,,,,,,,,,,2.63,,,,71.45,2.32,112653.0,1035055.76,,1.07,71.09,7.69,0.8528,92.03,0.0545,9.188
2019-01-04,1111618.0,10524799.22,4.34,0.93,10.38,,3606010.88,731863.0,380863.0,6929278.88,,,,,,,,,,,,,,,,450000.0,,6.84,,,,61.27,6.18,462653.0,4380398.6,,4.35,61.17,3.57,0.9286,96.3,0.0939,9.468
2019-01-07,1112618.0,10487537.27,4.36,0.93,10.53,,3599440.64,731863.0,381863.0,6898540.64,,,,0.01,,,,,1000.0,,,,0.01,,,,,6.9,,,,62.12,6.19,446353.0,4207323.38,,4.23,61.98,3.64,0.9273,96.23,0.0941,9.426
2019-01-08,1112980.0,10512096.1,4.42,0.93,10.52,,3610115.13,732225.0,382225.0,6915865.13,,,,0.0,,,,,362.0,,,,0.0,,,362.0,,6.91,,,,62.13,6.19,446353.0,4215804.09,,4.2,62.19,3.64,0.9264,96.18,0.0941,9.445
2019-01-09,1722980.0,16538885.02,6.75,1.44,16.57,,9524367.78,1342225.0,992225.0,12884017.78,,,,6.01,,,,,610000.0,,,,6.01,,,610000.0,,12.69,,,,27.76,11.97,3493352.0,33532685.85,,33.13,27.69,2.06,0.9577,97.84,0.1536,9.599
2019-01-10,1724432.0,16633871.07,6.72,1.44,16.93,,9585008.34,1343677.0,993677.0,12961108.34,,,1452.0,0.01,,,,,1452.0,,,,0.01,1452.0,,,,12.91,,,,23.61,11.22,4347588.0,41936833.85,,41.72,23.63,2.02,0.9566,97.79,0.1439,9.646
2019-01-11,2334432.0,22569288.58,8.78,1.96,22.9,,9606869.24,1343677.0,993677.0,12990669.24,,,,,,,,,,,,,,,,,,12.99,,,,23.69,11.23,4328588.0,41848788.78,,41.7,23.75,1.42,0.9693,98.44,0.1952,9.668
2019-01-14,1724432.0,16563169.36,6.43,1.45,16.98,,9544267.59,1343677.0,993677.0,12906017.59,,,,,,,,,,,,,,,,,,12.95,,,,23.31,11.15,4419503.0,42449326.32,,42.67,23.29,2.01,0.9568,97.79,0.1431,9.605
2019-01-15,1364432.0,13286838.82,5.09,1.15,13.41,,6170746.63,1343677.0,633677.0,13084726.63,,,,,,,,,,,,,,,,,360000.0,13.02,3.71,,,22.72,11.01,4569503.0,44497820.21,,44.04,22.82,2.69,0.9425,97.05,0.1118,9.738
2019-01-16,914432.0,9019042.82,3.28,0.77,9.07,,6249956.25,893677.0,633677.0,8814336.25,,,,,,,,4.28,,450000.0,,,,,,,,8.75,,,,15.11,7.32,5019503.0,49507358.09,,48.94,15.17,4.53,0.905,95.02,0.0749,9.863
