,ML FP Equity_DX_SI_QTY,ML FP Equity_DX_SHORT_INTEREST_VALUE,ML FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ML FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ML FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ML FP Equity_DX_SI_MV,ML FP Equity_DX_DSS,ML FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ML FP Equity_DX_SUPPLY_SI_QTY,ML FP Equity_DX_BROKER_SI_QTY,ML FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ML FP Equity_DX_BROKER_SI_MV_NEW_x,ML FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ML FP Equity_DX_SUPPLY_SI_QTY_INC_x,ML FP Equity_DX_BROKER_SI_MV_INC_x,ML FP Equity_DX_SUPPLY_SI_MV_NEW,ML FP Equity_DX_BROKER_SI_QTY_ADD,ML FP Equity_DX_BROKER_SI_QTY_NEW,ML FP Equity_DX_SUPPLY_SI_MV_DEC,ML FP Equity_DX_BROKER_SI_QTY_INC,ML FP Equity_DX_SUPPLY_SI_QTY_DEC,ML FP Equity_DX_BROKER_SI_MV_NEW_y,ML FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ML FP Equity_DX_BROKER_SI_MV_INC_y,ML FP Equity_DX_SUPPLY_SI_QTY_INC_y,ML FP Equity_DX_BROKER_SI_MV_ADD,ML FP Equity_DX_SUPPLY_SI_QTY_ADD,ML FP Equity_DX_BROKER_SI_QTY_DEC,ML FP Equity_DX_SUPPLY_SI_MV,ML FP Equity_DX_BROKER_SI_MV_DEC,ML FP Equity_DX_SUPPLY_SI_MV_RMV,ML FP Equity_DX_BROKER_SI_MV_RMV,ML FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ML FP Equity_DX_UTILIZATION_QUANTITY,ML FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ML FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ML FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ML FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ML FP Equity_DX_ACTIVE_UTILIZATION_MV,ML FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ML FP Equity_DX_BROKER_SI_CON_RATIO,ML FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ML FP Equity_DX_DEMAND_SUPPLY_RATIO,ML FP Equity_PX_LAST
2012-09-06,3526948.0,180987614.51,1.94,4.82,1.94,203.17,1.0,121400040.49,1597116.0,2365751.0,81957039.04,,,,,,,,0.02,,373.0,,,,,,6742.0,16271.0,92.54,0.99,0.36,,3.74,3.74,41117628.0,2109977636.77,6369.0,2372.67,3.75,16.54,0.1421,25.27,0.0826,59.58
2012-09-07,3612097.0,184392661.13,1.99,4.86,1.98,213.09,1.0,123328423.91,1630340.0,2415900.0,83226649.55,,,35000.0,3.49,,,,0.0,51925.0,1776.0,,,3.49,35000.0,,,1776.0,97.51,0.0,,,3.8,3.8,41244104.0,2105455665.4,,2434.44,3.85,16.63,0.1375,24.58,0.0842,59.27
2012-09-10,3622437.0,185887694.22,1.99,5.11,1.99,213.99,1.0,123452101.85,1640680.0,2405740.0,84192553.84,,,27811.0,,,,,0.65,,10160.0,,,,27811.0,,,10160.0,98.35,0.54,0.43,,3.82,3.82,41300640.0,2119369015.75,7311.0,2451.55,3.86,16.58,0.1381,24.7,0.0844,59.58
2012-09-11,3628711.0,190585169.02,1.99,5.27,1.99,215.91,1.0,126731111.33,1639544.0,2412940.0,86111230.78,,,,3.55,,,,1.3,47200.0,21962.0,,,3.55,,,20826.0,40000.0,98.94,2.36,,,3.84,3.84,41004236.0,2153601994.95,,2453.46,3.88,16.51,0.1396,25.16,0.0851,60.98
2012-09-12,3125247.0,166618912.81,1.72,4.66,1.72,189.14,1.0,101801494.46,1639544.0,1909476.0,87410383.49,,,18405.0,2.33,,,,0.78,30000.0,18405.0,,,2.33,18405.0,,,533464.0,101.15,31.67,,,3.86,3.86,40880592.0,2179501266.28,,2494.78,3.9,18.24,0.1565,29.56,0.0735,61.9
2012-09-13,3723384.0,199758587.96,2.05,5.56,2.04,226.57,1.0,132961816.74,1735317.0,2478331.0,93099307.94,,,42782.0,35.76,,,,,583355.0,,,,35.76,42782.0,,52991.0,9500.0,108.24,0.52,,,4.06,4.06,40960184.0,2197503270.76,,2524.39,4.11,17.79,0.1398,24.38,0.0872,62.29
2012-09-14,3845565.0,212904737.29,2.11,5.83,2.11,238.72,1.0,144571416.48,1873521.0,2611303.0,103725069.35,,,53506.0,9.77,,25782.0,,4.44,107190.0,72821.0,,,9.77,53506.0,1.62,157519.0,,118.14,,,,4.42,4.42,40539672.0,2244426558.13,,2520.35,4.48,19.89,0.1422,24.14,0.0907,64.28
2012-09-17,3920324.0,211539920.6,2.15,5.81,2.15,246.57,1.0,140715139.75,1862630.0,2607777.0,100507152.55,,,1994.0,4.28,,5192.0,,0.59,60125.0,12885.0,,,4.28,1994.0,0.34,,68843.0,120.12,3.97,,,4.38,4.38,40681536.0,2195167770.69,,2584.17,4.44,19.89,0.1371,23.17,0.0921,62.65
2012-09-18,3617542.0,192678103.65,1.99,5.38,1.99,223.41,1.0,127450971.28,1691822.0,2392899.0,90110095.38,,,,0.2,,,,12.7,7147.0,191000.0,,,0.2,,,20192.0,222025.0,106.84,14.5,,,3.96,3.96,40997784.0,2183630563.23,,2562.34,4.0,21.46,0.1415,22.26,0.0847,61.84
2012-09-19,3527213.0,190692281.8,1.94,5.18,1.94,216.58,1.0,124199460.33,1580589.0,2297303.0,85451636.46,,,12828.0,1.45,,,,7.94,24404.0,125600.0,,,1.45,12828.0,,1539.0,120000.0,98.92,7.09,,,3.72,3.72,40918988.0,2212209807.24,,2542.27,3.75,19.51,0.135,21.85,0.083,62.77
2012-09-20,3568874.0,193928234.24,1.96,5.07,1.96,221.67,1.0,128237548.15,1556150.0,2359964.0,84559281.64,,,,4.56,,,,1.45,72000.0,24439.0,,,4.56,,,,9339.0,98.98,0.56,,,3.64,3.64,41230584.0,2240419345.7,,2597.22,3.67,19.12,0.1317,21.55,0.0834,63.09
2012-09-21,3505089.0,191790550.45,1.93,4.97,1.92,218.15,1.0,125042841.07,1532685.0,2285234.0,83865060.15,,,16716.0,3.08,,,,2.58,47462.0,40867.0,,,3.08,16716.0,,686.0,122192.0,97.8,7.77,,,3.59,3.59,41179572.0,2253253136.02,,2600.33,3.62,19.66,0.1329,20.86,0.0821,63.53
2012-09-24,3513014.0,188230234.05,1.93,4.85,1.93,219.7,1.0,119635991.66,1697234.0,2232813.0,90939220.02,,,129988.0,,,,,3.79,,60253.0,,,,129988.0,,94814.0,52421.0,108.64,2.91,,,3.87,3.87,42187760.0,2260455534.49,,2664.86,3.92,20.28,0.1365,21.59,0.0801,62.21
2012-09-25,3619734.0,194228968.68,1.99,4.95,1.99,223.11,1.0,125845367.11,1626659.0,2345308.0,87283844.6,,,,3.55,,72995.0,,6.52,65000.0,96425.0,,,3.55,,4.64,25850.0,25500.0,102.38,1.97,,,3.73,3.73,42009100.0,2254139162.78,,2616.2,3.77,20.58,0.1341,21.24,0.083,62.3
2012-09-26,3671658.0,192651066.11,2.02,4.93,2.02,225.64,1.0,131241544.28,1575409.0,2501279.0,82661354.46,,,34000.0,13.5,,50000.0,,6.24,216177.0,100250.0,,,13.5,34000.0,3.12,15000.0,110206.0,98.72,6.62,,,3.62,3.62,41956104.0,2201427302.16,,2599.11,3.66,19.91,0.1265,20.26,0.0843,60.92
2012-09-27,3624097.0,191997175.86,1.99,4.68,1.99,219.36,1.0,130197725.79,1561543.0,2457584.0,82727323.79,,,7811.0,2.79,,,,1.54,45000.0,21677.0,,,2.79,7811.0,,,88695.0,96.12,6.67,,,3.59,3.59,41975684.0,2223785064.96,,2559.74,3.62,19.72,0.1292,20.66,0.0832,61.51
2012-09-28,3516010.0,184605382.84,1.93,4.46,1.93,213.96,1.0,122724847.43,1573612.0,2337428.0,82621279.72,,,13870.0,0.45,,,,0.14,7843.0,2616.0,,,0.45,13870.0,,815.0,127999.0,97.6,7.59,,,3.6,3.6,42084832.0,2209631520.7,,2577.83,3.65,20.5,0.1338,21.36,0.0805,60.96
2012-10-01,3701976.0,202213030.08,2.03,4.61,2.03,225.69,1.0,138774261.8,1609263.0,2540583.0,87902770.69,,,9328.0,13.06,,,,1.64,208955.0,26517.0,,,13.06,9328.0,,52840.0,5800.0,100.05,0.37,,,3.66,3.66,42327816.0,2312072236.54,,2596.06,3.71,19.37,0.1255,20.12,0.0843,63.42
2012-10-02,3759990.0,205025700.21,2.07,4.53,2.06,234.15,1.0,146070239.73,1454762.0,2678799.0,79325635.89,,,1779.0,8.91,,13870.0,,9.1,124346.0,156280.0,,,8.91,1779.0,0.9,,,93.09,,,,3.31,3.31,42483936.0,2316574971.24,,2682.7,3.35,19.06,0.1209,19.44,0.0856,63.31
2012-10-03,3757461.0,205826314.46,2.06,4.49,2.06,233.91,1.0,146492833.04,1444733.0,2674299.0,79139628.8,,,6622.0,,,,,2.66,,42000.0,,,,6622.0,,25349.0,4500.0,92.53,0.29,,,3.28,3.28,42659556.0,2336806473.34,,2705.45,3.31,18.96,0.1206,19.33,0.0852,63.6
2012-10-04,3731785.0,210590998.54,2.05,4.43,2.05,233.45,1.0,150050216.55,1554916.0,2658970.0,87746564.47,,,41381.0,1.89,,,,0.65,28541.0,10347.0,,,1.89,41381.0,,79149.0,43870.0,100.18,2.56,,,3.53,3.53,42499944.0,2398344396.77,,2721.67,3.55,19.04,0.121,19.34,0.0847,65.52
2012-10-05,3538262.0,200919627.53,1.94,4.08,1.94,227.81,1.0,140000003.65,1544916.0,2465447.0,87727801.75,,,,0.62,,,,0.66,8000.0,10000.0,,,0.62,,,,201523.0,102.25,9.7,,,3.52,3.52,42371380.0,2406051865.97,,2769.93,3.56,17.56,0.1188,20.1,0.0806,65.93
2012-10-08,3607444.0,199845757.99,1.98,4.11,1.98,232.19,1.0,140552276.94,1632416.0,2537129.0,90432841.89,,,8828.0,,,90000.0,,0.74,,11328.0,,,,8828.0,5.93,90000.0,18318.0,108.1,1.13,,,3.7,3.7,42461808.0,2352306011.01,,2786.42,3.73,17.06,0.1141,19.83,0.0818,64.32
2012-10-09,3634888.0,202211391.9,2.0,4.1,2.0,230.88,1.0,143440887.05,1657360.0,2578448.0,92200109.74,,,12359.0,1.74,,,,1.26,41319.0,17415.0,,,1.74,12359.0,,30000.0,,107.99,,,,3.75,3.75,42511912.0,2364967750.88,,2743.79,3.79,16.91,0.112,19.41,0.0823,64.59
2012-10-10,3659934.0,205023237.32,2.01,4.06,2.01,233.23,1.0,142235419.17,1883603.0,2539089.0,105516215.56,,,96738.0,,,,,,,,,,,96738.0,,129505.0,39359.0,122.9,2.47,,,4.25,4.25,42452284.0,2378104276.54,,2748.44,4.28,16.99,0.1107,19.47,0.0826,65.04
2012-10-11,3842723.0,217480261.91,2.11,4.22,2.11,246.73,1.0,154253179.44,2017121.0,2725545.0,114159673.59,,,53784.0,10.25,,34261.0,,0.24,152636.0,3667.0,,,10.25,53784.0,2.27,83401.0,441.0,132.36,0.0,,,4.64,4.64,41486368.0,2347935611.9,,2704.34,4.67,16.17,0.1077,18.48,0.0883,65.71
2012-10-12,3776354.0,211740038.53,2.07,4.17,2.07,243.71,1.0,150551333.73,2023994.0,2685062.0,113485273.77,,,3000.0,2.29,,,,2.25,28445.0,34947.0,,,2.29,3000.0,,38820.0,68928.0,133.62,4.41,,,4.65,4.65,41532440.0,2328722478.32,,2718.59,4.68,16.27,0.1098,18.79,0.0867,65.1
2012-10-15,3830795.0,215485422.7,2.1,4.3,2.1,246.04,1.0,154570435.73,2015619.0,2747878.0,113380254.54,,,,6.51,,,,0.55,100600.0,8375.0,,,6.51,,,,37784.0,132.45,2.59,,,4.58,4.58,41946220.0,2359509957.38,,2734.44,4.62,16.03,0.1075,18.39,0.0871,65.31
2012-10-16,3909476.0,212065737.92,2.15,4.39,2.15,249.6,1.0,152273030.58,1904041.0,2807185.0,103282859.31,,,57807.0,2.87,,19248.0,,13.94,41059.0,214511.0,,,2.87,57807.0,1.26,45126.0,1000.0,123.66,0.04,,,4.33,4.33,42095448.0,2283426792.53,,2707.14,4.37,15.54,0.1067,18.77,0.0889,62.98
2012-10-17,3990056.0,215096450.09,2.19,4.22,2.19,248.94,1.0,150950844.98,1986956.0,2800150.0,107113078.64,,,87811.0,0.32,,,,0.66,5766.0,9920.0,,,0.32,87811.0,,5024.0,12801.0,125.82,2.03,,,4.51,4.51,42051604.0,2266923256.48,,2635.67,4.56,15.57,0.106,18.53,0.0906,62.59
2012-10-18,3960378.0,213735336.99,2.18,4.15,2.17,246.25,1.0,148237051.69,1973468.0,2746737.0,106504946.75,,,27831.0,0.09,,,,4.58,1600.0,72543.0,,,0.09,27831.0,,31224.0,55013.0,124.87,3.71,,,4.4,4.4,42830968.0,2311519602.14,,2684.47,4.44,15.62,0.1058,18.53,0.0884,62.66
2012-10-19,4210127.0,227757816.43,2.31,4.46,2.31,262.81,1.0,153296997.87,2237551.0,2833711.0,121046165.57,,,111520.0,12.56,,,,0.32,190474.0,5120.0,,,12.56,111520.0,,157683.0,103500.0,141.63,6.48,,,5.01,5.01,42434980.0,2295631078.34,,2664.39,5.05,14.75,0.1072,17.48,0.0942,62.81
2012-10-22,4072491.0,216979822.34,2.24,4.4,2.24,253.16,1.0,152617790.55,1993145.0,2864481.0,106193542.97,,,,15.6,,,,15.36,250600.0,244406.0,,,15.6,,,,219830.0,125.82,14.05,,,4.44,4.44,42931216.0,2287348853.64,,2679.93,4.48,15.07,0.1065,16.62,0.0907,61.86
2012-10-23,3804646.0,209623469.87,2.09,4.07,2.09,236.23,1.0,143835906.79,1826310.0,2610608.0,100623668.87,,,,4.17,,,,10.7,68000.0,166835.0,,,4.17,,,,321873.0,115.3,21.34,,,4.08,4.08,42944920.0,2366123719.19,,2692.64,4.11,16.32,0.1154,16.96,0.085,63.97
2012-10-24,3850038.0,214445618.54,2.11,3.9,2.11,244.25,1.0,148138128.15,1822720.0,2659590.0,101524794.78,,,22286.0,2.22,,20000.0,,0.36,34982.0,5876.0,,,2.22,22286.0,1.3,,6000.0,118.01,0.24,1.24,,4.13,4.13,42263224.0,2354045132.11,20000.0,2712.5,4.17,16.57,0.1158,17.07,0.0873,64.67
2012-10-25,3823316.0,211936388.8,2.1,3.86,2.1,244.02,1.0,147831900.06,1788712.0,2666876.0,99152976.6,,,,,,22286.0,,2.12,,34008.0,,,,,1.47,,15000.0,116.76,0.97,,,4.09,4.09,41943912.0,2325060560.34,,2710.22,4.13,16.57,0.1166,17.27,0.0874,64.36
2012-10-26,3751219.0,206970597.85,2.06,3.83,2.06,238.39,1.0,146818610.4,1738936.0,2661000.0,95944444.6,,,16445.0,,,,,4.35,,66221.0,,,,16445.0,,,5876.0,112.88,0.38,,,3.96,3.96,42132560.0,2324631308.39,,2705.97,4.0,16.91,0.1186,17.47,0.0855,64.06
2012-10-29,3812642.0,213183623.3,2.09,4.0,2.09,242.63,1.0,152313564.48,1761274.0,2724023.0,98481518.32,,,37628.0,4.45,,,,1.06,68864.0,15290.0,,,4.45,37628.0,,,5841.0,114.27,0.36,,,4.02,4.02,42029840.0,2350095702.17,,2705.82,4.05,16.61,0.1193,17.07,0.0871,64.92
2012-10-30,3800884.0,219466340.21,2.09,3.98,2.09,245.03,1.0,158189133.06,1733900.0,2739639.0,100116890.52,,,,1.31,,,,1.71,15616.0,27374.0,,,1.31,,,,,114.33,,,,3.94,3.94,42250580.0,2439585150.33,,2767.66,3.97,16.37,0.1193,17.01,0.0864,67.04
2012-10-31,3623772.0,206805267.74,1.99,3.81,1.99,237.27,1.0,146356233.83,1766725.0,2564546.0,100825337.98,,,3624.0,,,,,2.61,,48293.0,,,,3624.0,,77494.0,175093.0,119.14,10.57,,,4.01,4.01,42239964.0,2410595110.41,,2821.31,4.05,17.08,0.1235,18.16,0.0823,66.26
2012-11-01,3624769.0,210296339.79,1.99,3.88,1.99,237.02,1.0,148959982.29,1729805.0,2567546.0,100357197.95,,,80093.0,0.39,,,,7.88,14000.0,117013.0,,,0.39,80093.0,,,11000.0,116.11,0.76,,,3.93,3.93,42264116.0,2452015259.27,,2816.03,3.96,17.14,0.1244,18.26,0.0824,67.36
2012-11-02,3500950.0,205042610.0,1.92,3.78,1.92,231.47,1.0,143123484.26,1703360.0,2443727.0,99761887.54,,,,,,,,1.74,,26445.0,,,,,,,123819.0,116.28,8.05,,,3.94,3.94,41556408.0,2433863482.35,,2817.44,3.96,17.79,0.1276,19.02,0.0809,68.0
2012-11-05,3495671.0,201572106.04,1.92,3.85,1.92,231.45,1.0,140397459.95,1702538.0,2434778.0,98174047.35,,,3403.0,,,,,0.21,,4492.0,,,,3403.0,,267.0,8949.0,116.42,0.48,,,3.9,3.9,41961552.0,2419643727.74,,2840.95,3.94,17.74,0.1279,19.2,0.0801,66.95
2012-11-06,3496538.0,201802792.12,1.92,3.86,1.92,229.43,1.0,140588731.75,1699905.0,2435912.0,98110066.4,,,4478.0,0.72,,,,0.67,11120.0,7111.0,,,0.72,4478.0,,,9986.0,114.75,1.07,,,3.91,3.91,41813796.0,2413284449.3,,2796.89,3.94,17.76,0.1271,19.07,0.0804,67.01
2012-11-07,3479558.0,198635048.24,1.91,3.93,1.91,227.92,1.0,138087847.51,1684426.0,2418932.0,96157626.85,,,,0.11,,,,1.0,1600.0,15479.0,,,0.11,,,,18580.0,113.65,1.22,,,3.82,3.82,42375672.0,2419069793.3,,2830.76,3.86,17.79,0.127,19.23,0.079,66.28
2012-11-08,3399560.0,192223615.43,1.87,3.91,1.87,220.56,1.0,132251810.61,1647087.0,2338932.0,93132351.85,,,,,,,,2.58,,37341.0,,,,,,2.0,80000.0,109.9,5.67,,,3.7,3.7,42843640.0,2422536851.49,,2830.88,3.74,18.21,0.1271,19.65,0.0764,65.65
2012-11-09,3302258.0,186778686.79,1.81,3.8,1.81,212.96,1.0,132292100.58,1549785.0,2338932.0,87657235.48,,,3000.0,,,,,6.6,,100302.0,,,,3000.0,,,,102.76,,,,3.46,3.46,43207704.0,2443866655.04,,2837.54,3.5,18.79,0.1342,20.17,0.0738,65.67
2012-11-12,3325258.0,187735906.22,1.83,3.88,1.83,214.4,1.0,133066596.61,1562785.0,2356932.0,88231005.89,,,10000.0,1.18,,,,0.13,18000.0,2000.0,,,1.18,10000.0,,5000.0,,103.55,,,,3.5,3.5,43101492.0,2433404463.64,,2828.43,3.53,18.68,0.1328,20.07,0.0745,65.55
2012-11-13,3377258.0,189537267.45,1.86,4.07,1.85,217.35,1.0,135193221.47,1594785.0,2408932.0,89501954.27,,,37664.0,2.75,,10000.0,,1.64,42000.0,25000.0,,,2.75,37664.0,0.66,19336.0,,105.37,,,,3.57,3.57,43068548.0,2417077670.94,,2817.04,3.61,18.35,0.129,19.77,0.0756,65.16
2012-11-14,3411104.0,190437857.89,1.87,4.2,1.87,218.41,1.0,136376258.5,1594805.0,2442758.0,89036056.35,,,,2.07,,,,,33826.0,,,,2.07,,,20.0,,104.64,,,,3.57,3.57,43060976.0,2404042804.97,,2798.01,3.61,18.16,0.1289,19.53,0.0764,64.82
2012-11-15,3257207.0,182631484.15,1.79,4.04,1.79,207.96,1.0,134530462.49,1484334.0,2399332.0,83226556.18,,,42728.0,,,,,9.96,,153199.0,,,,42728.0,,,43426.0,97.15,2.97,,,3.33,3.33,43060928.0,2414424747.76,,2790.37,3.36,19.17,0.1368,20.53,0.0731,65.1
2012-11-16,3511853.0,197242196.13,1.93,4.51,1.93,226.23,1.0,150972530.73,1450280.0,2688032.0,81454551.83,,,,19.79,,,,2.59,288700.0,40000.0,,,19.79,,,5946.0,,95.5,,,,3.27,3.27,42878576.0,2408262674.19,,2796.0,3.3,18.76,0.1484,24.27,0.0792,65.21
2012-11-19,3531501.0,203638183.93,1.94,4.51,1.94,228.61,1.0,155389873.7,1634728.0,2694777.0,94263895.48,,,71545.0,0.64,,,,0.37,6745.0,5097.0,,,0.64,71545.0,,118000.0,,108.13,,,,3.72,3.72,42298264.0,2439059670.2,,2774.44,3.75,18.66,0.148,24.04,0.0804,66.95
2012-11-20,3506365.0,205087954.45,1.93,4.51,1.93,231.82,1.0,155732528.51,1637428.0,2662541.0,95773474.55,,,10100.0,0.58,,6000.0,,0.32,5946.0,7400.0,,,0.58,10100.0,0.41,,44182.0,111.11,1.97,,,3.66,3.66,43077708.0,2519623318.23,,2894.55,3.7,18.95,0.1447,22.89,0.0784,67.91
2012-11-21,3567996.0,210352225.75,1.96,4.64,1.96,238.1,1.0,159984189.57,1575272.0,2713653.0,92870611.78,,,15519.0,4.35,,,,5.12,61987.0,77675.0,,,4.35,15519.0,,,10875.0,108.16,0.43,,,3.4,3.4,44802904.0,2641368033.07,,3044.56,3.43,18.71,0.1397,22.28,0.0769,68.45
2012-11-22,3612574.0,214629415.25,1.98,4.74,1.98,242.29,1.0,163034986.62,1615273.0,2744153.0,95966227.81,,,40001.0,2.14,,,,,30500.0,,,,2.14,40001.0,,,,111.64,,,,3.48,3.48,44852280.0,2664753339.08,,3067.51,3.51,18.32,0.1375,22.13,0.0777,68.98
2012-11-23,3687151.0,220393963.14,2.03,4.85,2.02,249.57,1.0,169502974.67,1637849.0,2835754.0,97899986.23,,,23600.0,6.97,,6078.0,,1.16,85523.0,17024.0,,,6.97,23600.0,0.42,16000.0,,114.06,,,,3.57,3.57,44191708.0,2641493571.57,,3042.91,3.61,18.82,0.134,21.44,0.0805,69.4
2012-11-26,3656948.0,213265644.31,2.01,4.82,2.01,247.33,1.0,163604309.61,1617224.0,2805386.0,94313159.05,,,165.0,0.11,,,,1.38,1500.0,20790.0,,,0.11,165.0,,,31868.0,112.45,2.11,,,3.54,3.54,44117428.0,2572837160.31,,3032.12,3.58,19.12,0.136,21.69,0.08,67.71
2012-11-27,3422842.0,201470343.64,1.88,4.49,1.88,229.19,1.0,157619767.78,1346391.0,2677851.0,79249307.29,,,71075.0,5.09,,,,35.13,77647.0,500458.0,,,5.09,71075.0,,158550.0,205182.0,92.57,13.73,,,2.94,2.94,44457792.0,2616809841.62,,3017.96,2.98,20.15,0.1282,23.43,0.0747,68.34
2012-11-28,3329323.0,197944347.61,1.83,4.71,1.83,223.52,1.0,153979162.31,1285500.0,2589851.0,76429189.61,,,19387.0,0.36,,,,7.92,5000.0,117906.0,,,0.36,19387.0,,37628.0,93000.0,89.16,6.51,,,2.83,2.83,44150240.0,2624945207.69,,3021.36,2.87,20.88,0.1314,23.92,0.0733,69.03
2012-11-29,3077613.0,186027295.41,1.69,4.41,1.69,207.41,1.0,141326653.2,1247922.0,2338091.0,75431041.7,,,,,,,,2.57,,37628.0,,,,,,50.0,251760.0,87.65,17.55,,,2.74,2.74,44338152.0,2680033681.94,,3067.92,2.78,22.77,0.1475,25.82,0.0675,70.18
2012-11-30,3015713.0,185740276.0,1.66,4.38,1.66,206.36,1.0,142473824.4,1182892.0,2313231.0,72855303.72,,,4307.0,6.36,,10000.0,,4.71,80140.0,69287.0,,,6.36,4307.0,0.72,,115000.0,84.71,7.92,0.0,,2.63,2.63,43776172.0,2696210902.57,50.0,3090.25,2.67,23.14,0.1649,28.93,0.0671,71.51
2012-12-03,2971276.0,181442295.04,1.63,4.31,1.63,205.15,1.0,136943904.32,1135510.0,2242576.0,69340424.94,,,26218.0,,,,,5.3,,73600.0,,,,26218.0,,,70655.0,81.72,4.67,,,2.5,2.5,44226040.0,2700682871.01,,3146.63,2.53,23.94,0.1686,28.98,0.0655,70.9
2012-12-04,2833036.0,173708226.59,1.56,4.2,1.56,193.9,1.0,125722935.15,1190055.0,2050436.0,72968484.55,,,61100.0,5.65,,27140.0,,0.49,80720.0,6555.0,,,5.65,61100.0,2.02,,300000.0,85.57,22.14,,,2.61,2.61,44437184.0,2724675728.57,,3150.85,2.64,19.4,0.1393,25.65,0.0621,71.19
2012-12-05,2927674.0,177392852.8,1.61,4.82,1.61,200.78,1.0,129902927.74,1214793.0,2143905.0,73606417.87,,,31169.0,5.97,,68341.0,,5.33,83900.0,74772.0,,,5.97,31169.0,4.85,68341.0,58772.0,87.18,4.13,,,2.67,2.67,44366216.0,2688226088.07,,3146.4,2.7,18.73,0.131,24.85,0.0642,70.35
2012-12-06,2930634.0,179894399.48,1.61,4.91,1.61,200.11,1.0,134977856.15,1172253.0,2198905.0,71957722.96,,,11000.0,6.58,,,,3.95,91000.0,53540.0,,,6.58,11000.0,,,36000.0,83.96,2.68,,,2.56,2.56,44621116.0,2739028096.62,,3159.39,2.59,18.77,0.1318,24.65,0.064,71.27
2012-12-07,3317206.0,202566664.88,1.82,5.57,1.82,229.04,1.0,151588192.19,1275341.0,2482389.0,77879267.36,,,76073.0,22.78,,,,3.87,319984.0,55937.0,,,22.78,76073.0,,82952.0,36500.0,91.87,2.63,,,2.77,2.77,44730648.0,2731496983.74,,3186.52,2.8,16.29,0.116,21.63,0.0721,70.9
2012-12-10,3236274.0,196732557.86,1.77,5.48,1.77,222.44,1.0,147734979.36,1246540.0,2430258.0,75776959.14,,,835.0,,,,,2.14,,29636.0,,,,835.0,,,52131.0,89.32,3.67,,,2.77,2.77,43719812.0,2657720095.35,,3092.98,2.81,16.76,0.1184,22.21,0.072,70.58
2012-12-11,3174820.0,194965576.27,1.74,5.43,1.74,217.73,1.0,145477559.88,1193486.0,2368957.0,73291930.18,,,1121.0,,,,,13.42,,188323.0,,,,1121.0,,134148.0,61301.0,85.59,4.69,,,2.64,2.64,44050704.0,2705152068.6,,3111.09,2.68,17.11,0.122,22.41,0.0702,71.3
2012-12-12,3322515.0,206553771.11,1.82,5.81,1.82,229.7,1.0,149441305.1,1273304.0,2403834.0,79158632.23,,,31028.0,2.72,,,,2.34,34877.0,33000.0,,,2.72,31028.0,,81790.0,,92.14,,,,2.82,2.82,43802032.0,2723080224.37,,3127.16,2.86,16.79,0.1193,22.11,0.0737,72.18
2012-12-13,3310015.0,206004742.96,1.81,5.83,1.81,230.47,1.0,148828976.91,1308304.0,2391334.0,81424654.94,,,40000.0,2.97,,,,0.34,40000.0,5000.0,,,2.97,40000.0,,,52500.0,95.51,3.71,,,2.93,2.93,43401588.0,2701175970.51,,3128.19,2.96,16.79,0.1171,22.27,0.074,72.26
2012-12-14,3169086.0,195350416.93,1.74,5.62,1.74,219.8,1.0,144771504.24,1170143.0,2348566.0,72130552.13,,,,0.15,,,,10.01,2000.0,138161.0,,,0.15,,,,44768.0,85.04,3.28,,,2.65,2.65,43066700.0,2654739505.59,,3092.34,2.68,17.07,0.1199,22.64,0.0716,71.57
2012-12-17,3147159.0,193727720.01,1.73,5.68,1.73,217.34,1.0,144169108.17,1151716.0,2342066.0,70895469.46,,,720.0,,,,,1.41,,19147.0,,,,720.0,,,6500.0,83.37,0.43,,,2.62,2.62,42749372.0,2631496651.26,,3052.25,2.66,17.19,0.1204,22.65,0.0717,71.47
2012-12-18,3078323.0,188562460.07,1.69,5.6,1.69,211.99,1.0,139035766.45,1127957.0,2269789.0,69092927.15,,,8376.0,0.06,,,,4.42,1000.0,61656.0,,,0.06,8376.0,,29521.0,73277.0,81.35,5.26,,,2.57,2.57,42786572.0,2620888475.44,,3045.67,2.6,17.28,0.1212,22.73,0.0701,71.12
2012-12-19,2895584.0,177468552.89,1.59,5.24,1.59,198.66,1.0,136024918.17,1022819.0,2219388.0,62687944.05,,,94.0,,,,,7.51,,105232.0,,,,94.0,,,50401.0,73.83,3.62,,,2.31,2.31,43257412.0,2651220033.41,,3074.9,2.34,18.44,0.1338,24.16,0.0654,71.16
