,CW8 FP Equity_DX_SI_QTY,CW8 FP Equity_DX_SHORT_INTEREST_VALUE,CW8 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CW8 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CW8 FP Equity_DX_SI_MV,CW8 FP Equity_DX_DSS,CW8 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CW8 FP Equity_DX_SUPPLY_SI_QTY,CW8 FP Equity_DX_BROKER_SI_QTY,CW8 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CW8 FP Equity_DX_BROKER_SI_MV_NEW_x,CW8 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CW8 FP Equity_DX_BROKER_SI_MV_INC_x,CW8 FP Equity_DX_BROKER_SI_QTY_ADD,CW8 FP Equity_DX_BROKER_SI_QTY_NEW,CW8 FP Equity_DX_SUPPLY_SI_MV_DEC,CW8 FP Equity_DX_BROKER_SI_QTY_INC,CW8 FP Equity_DX_SUPPLY_SI_QTY_DEC,CW8 FP Equity_DX_BROKER_SI_MV_NEW_y,CW8 FP Equity_DX_BROKER_SI_MV_INC_y,CW8 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CW8 FP Equity_DX_BROKER_SI_MV_ADD,CW8 FP Equity_DX_SUPPLY_SI_QTY_ADD,CW8 FP Equity_DX_BROKER_SI_QTY_DEC,CW8 FP Equity_DX_SUPPLY_SI_MV,CW8 FP Equity_DX_BROKER_SI_MV_DEC,CW8 FP Equity_DX_BROKER_SI_MV_RMV,CW8 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CW8 FP Equity_DX_UTILIZATION_QUANTITY,CW8 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CW8 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CW8 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CW8 FP Equity_DX_ACTIVE_UTILIZATION_MV,CW8 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CW8 FP Equity_DX_BROKER_SI_CON_RATIO,CW8 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CW8 FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-05-07,8600.0,2414024.3,0.46,0.23,2.39,,2414024.3,500.0,8600.0,140350.25,,,,,,,,,,,,,,,0.14,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,5.5128
2020-05-08,8600.0,2428010.48,0.47,0.23,2.41,,2428010.48,500.0,8600.0,141163.4,,,,,,,,,,,,,,,0.14,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,5.5128
2020-05-11,8600.0,2437190.12,0.47,0.23,2.43,,2437190.12,500.0,8600.0,141697.1,,,,,,,,,,,,,,,0.14,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,5.5128
2020-05-12,8600.0,2433800.0,0.48,0.23,2.44,,2433800.0,500.0,8600.0,141500.0,,,,,,,,,,,,,,,0.14,,,100.0,36.76,0.0,0.0,0.0,100.0,,1.0,100.0,6.3235
2020-05-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.14,,500.0,,,,,,8600.0,0.0,2.44,,0.0,0.0,560.0,154652.12,0.0,0.0,,0.0,,0.0
2020-05-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,560.0,152771.58,0.0,0.0,,0.0,,0.0
2020-05-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,560.0,153791.96,0.0,0.0,,0.0,,0.0
2020-05-18,1100.0,312978.05,0.08,0.03,0.3,,312978.05,1100.0,1100.0,312978.05,,,,1100.0,,,,,,,,0.3,1100.0,,0.3,,,100.0,59.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5914
2020-05-19,4300.0,1219460.22,0.32,0.12,1.22,,1219460.22,1100.0,4300.0,311954.94,,,0.92,,,,3200.0,,,0.92,,,,,0.31,,,100.0,39.86,0.0,0.0,0.0,100.0,,1.0,100.0,1.558
2020-05-20,4300.0,1223680.24,0.34,0.12,1.22,,1223680.24,1100.0,4300.0,313034.48,,,,,,,,,,,,,,,0.31,,,100.0,39.86,0.0,0.0,0.0,100.0,,1.0,100.0,1.558
2020-05-21,4300.0,1211963.6,0.32,0.12,1.22,,1211963.6,1100.0,4300.0,310037.2,,,,,,,,,,,,,,,0.31,,,100.0,39.86,0.0,0.0,0.0,100.0,,1.0,100.0,1.558
2020-05-22,4300.0,1215651.28,0.3,0.12,1.21,,1215651.28,1100.0,4300.0,310980.56,,,,,,,,,,,,,,,0.31,,,100.0,39.86,0.0,0.0,0.0,100.0,,1.0,100.0,1.558
2020-05-25,9700.0,2793730.95,0.74,0.26,2.74,,2793730.95,1100.0,9700.0,316814.85,,,1.53,,,,5400.0,,,1.53,,,,,0.31,,,100.0,39.86,0.0,0.0,0.0,100.0,,1.0,100.0,3.5145
2020-05-26,9700.0,2795254.82,0.75,0.26,2.8,,2795254.82,1100.0,9700.0,316987.66,,,,,,,,,,,,,,,0.32,,,100.0,39.86,0.0,0.0,0.0,100.0,,1.0,100.0,3.5145
2020-05-27,9700.0,2788750.0,0.82,0.26,2.8,,2788750.0,1100.0,9700.0,316250.0,,,,,,,,,,,,,,,0.32,,,100.0,39.86,0.0,0.0,0.0,100.0,,1.0,100.0,3.5145
2020-05-28,9700.0,2825951.44,0.84,0.26,2.79,,2825951.44,1100.0,9700.0,320468.72,,,,,,,,,,,,,,,0.32,,,100.0,39.86,0.0,0.0,0.0,100.0,,1.0,100.0,3.5145
2020-05-29,9700.0,2772620.84,0.79,0.26,2.83,,2772620.84,1100.0,9700.0,314420.92,,,,,,,,,,,,,,,0.32,,,100.0,39.86,0.0,0.0,0.0,100.0,,1.0,100.0,3.5145
2020-06-01,9700.0,2813056.26,0.76,0.26,2.77,,2813056.26,1100.0,9700.0,319006.38,,,,,,,,,,,,,,,0.31,,,100.0,53.4,0.0,0.0,0.0,100.0,,1.0,100.0,4.7087
2020-06-02,1100.0,319690.36,0.08,0.03,0.31,,0.0,1100.0,0.0,319690.36,,,,,,0.31,,1100.0,,,,,,9700.0,0.31,2.76,,100.0,53.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.534
2020-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,560.0,165409.89,0.0,0.0,,0.0,,0.0
2020-06-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,560.0,163688.0,0.0,0.0,,0.0,,0.0
2020-06-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,560.0,168249.2,0.0,0.0,,0.0,,0.0
2020-06-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,560.0,168433.61,0.0,0.0,,0.0,,0.0
2020-06-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,560.0,167308.62,0.0,0.0,,0.0,,0.0
2020-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,560.0,166880.0,0.0,0.0,,0.0,,0.0
2020-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,560.0,160555.25,0.0,0.0,,0.0,,0.0
2020-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,560.0,159880.11,0.0,0.0,,0.0,,0.0
2020-06-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,560.0,159034.4,0.0,0.0,,0.0,,0.0
2020-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,560.0,164572.18,0.0,0.0,,0.0,,0.0
2020-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,560.0,165529.78,0.0,0.0,,0.0,,0.0
2020-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,560.0,164818.92,0.0,0.0,,0.0,,0.0
2020-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,560.0,166207.94,0.0,0.0,,0.0,,0.0
2020-06-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,560.0,164148.6,0.0,0.0,,0.0,,0.0
2020-06-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,560.0,165663.18,0.0,0.0,,0.0,,0.0
2020-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,560.0,161451.08,0.0,0.0,,0.0,,0.0
2020-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,560.0,161560.0,0.0,0.0,,0.0,,0.0
2020-06-26,1793.0,516674.82,0.15,0.05,0.52,,516674.82,0.0,1793.0,0.0,,,,1793.0,,,,,,,,0.52,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.0914
2020-06-29,3293.0,950235.0,0.27,0.09,0.95,,950235.0,1500.0,3293.0,432843.15,,,0.43,,,,1500.0,,,0.43,,,1500.0,,0.43,,,100.0,41.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.9198
2020-06-30,3293.0,957439.42,0.26,0.09,0.95,,957439.42,1500.0,3293.0,436124.85,,,,,,,,,,,,,,,0.43,,,100.0,63.03,0.0,0.0,0.0,100.0,,1.0,100.0,1.3836
2020-07-01,7593.0,2220389.86,0.61,0.2,2.2,,2220389.86,1900.0,7593.0,555609.21,,400.0,1.26,,,,4300.0,,,1.26,400.0,,,,0.55,,,100.0,65.97,0.0,0.0,0.0,100.0,,1.0,100.0,2.6365
2020-07-02,7593.0,2256089.87,0.68,0.2,2.22,,2256089.87,1900.0,7593.0,564542.44,,,,,,,,,,,,,,,0.56,,,100.0,65.97,0.0,0.0,0.0,100.0,,1.0,100.0,2.6365
2020-07-03,7593.0,2240316.17,0.75,0.2,2.26,,2240316.17,1900.0,7593.0,560595.38,,,,,,,,,,,,,,,0.56,,,100.0,65.97,0.0,0.0,0.0,100.0,,1.0,100.0,2.6365
2020-07-06,7593.0,2270470.25,0.75,0.2,2.24,,2270470.25,1900.0,7593.0,568140.85,,,,,,,,,,,,,,,0.56,,,100.0,65.97,0.0,0.0,0.0,100.0,,1.0,100.0,2.6365
2020-07-07,6093.0,1820185.65,0.61,0.16,1.82,,1820185.65,400.0,6093.0,119493.56,,,,,,0.44,,1500.0,,,,,,1500.0,0.12,0.43,,100.0,28.99,0.0,0.0,0.0,100.0,,1.0,100.0,4.4152
2020-07-08,6093.0,1795479.15,0.61,0.16,1.82,,1795479.15,400.0,6093.0,117871.6,,,,,,,,,,,,,,,0.12,,,100.0,39.6,0.0,0.0,0.0,100.0,,1.0,100.0,6.0327
2020-07-09,6093.0,1790375.04,0.61,0.16,1.79,,1790375.04,400.0,6093.0,117536.52,,,,,,,,,,,,,,,0.12,,,100.0,39.6,0.0,0.0,0.0,100.0,,1.0,100.0,6.0327
2020-07-10,1600.0,474686.24,0.18,0.04,0.47,,474686.24,1600.0,1600.0,474686.24,,1200.0,,,,,,,,,1200.0,,,4493.0,0.47,1.32,,100.0,53.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.5316
2020-07-13,1200.0,361685.88,0.15,0.03,0.36,,361685.88,1200.0,1200.0,361685.88,,,,,,0.11,,400.0,,,,,,400.0,0.36,0.11,,100.0,45.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.4598
2020-07-14,1200.0,354891.6,0.16,0.03,0.36,,354891.6,1200.0,1200.0,354891.6,,,,,,,,,,,,,,,0.36,,,100.0,45.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.4598
2020-07-15,1200.0,360293.76,0.16,0.03,0.35,,360293.76,1200.0,1200.0,360293.76,,,,,,,,,,,,,,,0.36,,,100.0,45.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.4598
2020-07-16,1200.0,358448.52,0.16,0.03,0.36,,358448.52,1200.0,1200.0,358448.52,,,,,,,,,,,,,,,0.36,,,100.0,45.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.4598
2020-07-17,1200.0,359139.24,0.16,0.03,0.36,,0.0,1200.0,0.0,359139.24,,,,,,,,,,,,,,1200.0,0.36,0.36,,100.0,45.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.4598
2020-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.36,,1200.0,,,,,,,0.0,,,0.0,0.0,210.0,63210.0,0.0,0.0,,0.0,,0.0
2020-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,210.0,63605.05,0.0,0.0,,0.0,,0.0
2020-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,210.0,62909.41,0.0,0.0,,0.0,,0.0
2020-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,210.0,62926.42,0.0,0.0,,0.0,,0.0
2020-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,210.0,61826.46,0.0,0.0,,0.0,,0.0
2020-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,210.0,61368.32,0.0,0.0,,0.0,,0.0
2020-07-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,210.0,61805.02,0.0,0.0,,0.0,,0.0
2020-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,210.0,61668.12,0.0,0.0,,0.0,,0.0
2020-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,210.0,61085.12,0.0,0.0,,0.0,,0.0
2020-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,210.0,60900.0,0.0,0.0,,0.0,,0.0
2020-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,210.0,62189.38,0.0,0.0,,0.0,,0.0
2020-08-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,210.0,62204.04,0.0,0.0,,0.0,,0.0
2020-08-05,1000.0,296095.1,0.15,0.03,0.3,,296095.1,1000.0,1000.0,296095.1,,,,1000.0,,,,,,,,0.3,1000.0,,0.3,,,100.0,45.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.4525
2020-08-06,1600.0,473737.6,0.22,0.04,0.47,,473737.6,1000.0,1600.0,296086.0,,,0.18,,,,600.0,,,0.18,,,,,0.3,,,100.0,45.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.724
2020-08-07,1600.0,477930.4,0.22,0.04,0.47,,477930.4,1000.0,1600.0,298706.5,,,,,,,,,,,,,,,0.3,,,100.0,76.34,0.0,0.0,0.0,100.0,,1.0,100.0,1.2214
2020-08-10,1600.0,479120.32,0.22,0.04,0.48,,479120.32,1000.0,1600.0,299450.2,,,,,,,,,,,,,,,0.3,,,100.0,45.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.724
2020-08-11,1600.0,482935.2,0.24,0.04,0.48,,482935.2,1000.0,1600.0,301834.5,,,,,,,,,,,,,,,0.3,,,100.0,45.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.724
2020-08-12,1600.0,485469.92,0.24,0.04,0.48,,485469.92,1000.0,1600.0,303418.7,,,,,,,,,,,,,,,0.3,,,100.0,45.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.724
2020-08-13,1600.0,484290.56,0.24,0.04,0.49,,484290.56,1000.0,1600.0,302681.6,,,,,,,,,,,,,,,0.3,,,100.0,45.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.724
2020-08-14,600.0,180887.58,0.09,0.02,0.18,,180887.58,0.0,600.0,0.0,,,,,,0.3,,1000.0,,,,,,1000.0,0.0,0.3,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.8571
2020-08-17,600.0,181100.94,0.09,0.02,0.18,,181100.94,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.8571
2020-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,600.0,0.0,0.18,,0.0,0.0,210.0,63173.27,0.0,0.0,,0.0,,0.0
2020-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,210.0,63533.9,0.0,0.0,,0.0,,0.0
2020-08-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,60241.34,0.0,0.0,,0.0,,0.0
2020-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,60616.06,0.0,0.0,,0.0,,0.0
2020-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,61182.06,0.0,0.0,,0.0,,0.0
2020-08-25,1500.0,459119.4,0.25,0.04,0.46,,459119.4,1500.0,1500.0,459119.4,,,,1500.0,,,,,,,,0.46,1500.0,,0.46,,,100.0,46.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.4688
2020-08-26,1500.0,462611.4,0.23,0.04,0.46,,462611.4,1500.0,1500.0,462611.4,,,,,,,,,,,,,,,0.46,,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2020-08-27,1500.0,465636.3,0.23,0.04,0.46,,465636.3,1500.0,1500.0,465636.3,,,,,,,,,,,,,,,0.46,,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2020-08-28,1500.0,461876.1,0.22,0.04,0.47,,461876.1,1500.0,1500.0,461876.1,,,,,,,,,,,,,,,0.47,,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2020-08-31,1500.0,460221.9,0.22,0.04,0.46,,460221.9,1500.0,1500.0,460221.9,,,,,,,,,,,,,,,0.46,,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2020-09-01,1500.0,461724.75,0.22,0.04,0.46,,461724.75,1500.0,1500.0,461724.75,,,,,,,,,,,,,,,0.46,,,100.0,46.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.4688
2020-09-02,1500.0,469922.7,0.22,0.04,0.46,,469922.7,1500.0,1500.0,469922.7,,,,,,,,,,,,,,,0.46,,,100.0,46.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.4688
2020-09-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.46,,1500.0,,,,,,1500.0,0.0,0.46,,0.0,0.0,200.0,61509.34,0.0,0.0,,0.0,,0.0
2020-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,60219.14,0.0,0.0,,0.0,,0.0
2020-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,61077.14,0.0,0.0,,0.0,,0.0
2020-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,60001.82,0.0,0.0,,0.0,,0.0
2020-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,200.0,60659.76,0.0,0.0,,0.0,,0.0
2020-09-10,1500.0,453153.75,0.2,0.04,0.45,,453153.75,0.0,1500.0,0.0,,,,1500.0,,,,,,,,0.45,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.5
2020-09-11,1500.0,450210.3,0.22,0.04,0.46,,450210.3,1500.0,1500.0,450210.3,,,,,,,,,,,,,1500.0,,0.45,,,100.0,46.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.4688
2020-09-14,1500.0,453930.0,0.24,0.04,0.45,,453930.0,1500.0,1500.0,453930.0,,,,,,,,,,,,,,,0.45,,,100.0,46.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.4688
2020-09-15,1500.0,457707.75,0.22,0.04,0.45,,457707.75,1500.0,1500.0,457707.75,,,,,,,,,,,,,,,0.45,,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2020-09-16,1680.0,514320.41,0.24,0.04,0.51,,459214.65,1680.0,1500.0,514320.41,,180.0,,,,,,,,,180.0,,,,0.51,,,100.0,49.7,0.0,0.0,0.0,100.0,10.71,0.8087,89.29,0.497
2020-09-17,1680.0,507877.94,0.24,0.04,0.52,,453462.45,1680.0,1500.0,507877.94,,,,,,,,,,,,,,,0.52,,,100.0,84.85,0.0,0.0,0.0,100.0,10.72,0.8086,89.28,0.8485
2020-09-18,180.0,53877.38,0.03,0.0,0.05,,0.0,180.0,0.0,53877.38,,,,,,0.46,,1500.0,,,,,,1500.0,0.05,0.46,,100.0,32.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.3214
2020-09-21,180.0,52775.24,0.03,0.0,0.05,,0.0,180.0,0.0,52775.24,,,,,,,,,,,,,,,0.05,,,100.0,32.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.3214
2020-09-22,180.0,53415.67,0.03,0.0,0.05,,0.0,180.0,0.0,53415.67,,,,,,,,,,,,,,,0.05,,,100.0,32.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.3214
2020-09-23,180.0,53878.14,0.03,0.0,0.05,,0.0,180.0,0.0,53878.14,,,,,,,,,,,,,,,0.05,,,100.0,32.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.3214
2020-09-24,180.0,53235.32,0.03,0.0,0.05,,0.0,180.0,0.0,53235.32,,,,,,,,,,,,,,,0.05,,,100.0,32.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.3214
2020-09-25,180.0,53612.59,0.03,0.0,0.05,,0.0,180.0,0.0,53612.59,,,,,,,,,,,,,,,0.05,,,100.0,32.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.3214
2020-09-28,680.0,206752.3,0.1,0.02,0.2,,152023.75,180.0,500.0,54728.55,,,,500.0,,,,,,,,0.15,,,0.05,,,100.0,32.14,0.0,0.0,0.0,100.0,26.47,0.6107,73.53,1.2143
2020-09-29,1680.0,506554.44,0.23,0.04,0.51,,452280.75,1180.0,1500.0,355794.19,,1000.0,0.31,,,,1000.0,,,0.31,1000.0,,,,0.36,,,100.0,46.09,0.0,0.0,0.0,100.0,10.71,0.8087,89.29,0.6563
2020-09-30,1680.0,509592.89,0.23,0.04,0.51,,454993.65,1180.0,1500.0,357928.34,,,,,,,,,,,,,,,0.36,,,100.0,46.09,0.0,0.0,0.0,100.0,10.71,0.8087,89.29,0.6563
2020-10-01,1680.0,510877.75,0.23,0.04,0.51,,456140.85,1180.0,1500.0,358830.8,,,,,,,,,,,,,,,0.36,,,100.0,46.09,0.0,0.0,0.0,100.0,10.71,0.8087,89.29,0.6563
2020-10-02,1680.0,508843.94,0.23,0.04,0.51,,454324.95,1180.0,1500.0,357402.29,,,,,,,,,,,,,,,0.36,,,100.0,46.09,0.0,0.0,0.0,100.0,10.71,0.8087,89.29,0.6563
2020-10-05,1680.0,511914.98,0.23,0.04,0.51,,457066.95,1180.0,1500.0,359559.33,,,,,,,,,,,,,,,0.36,,,100.0,46.09,0.0,0.0,0.0,100.0,10.71,0.8087,89.29,0.6563
2020-10-06,1680.0,513526.27,0.23,0.04,0.51,,458505.6,1180.0,1500.0,360691.07,,,,,,,,,,,,,,,0.36,,,100.0,46.09,0.0,0.0,0.0,100.0,10.71,0.8087,89.29,0.6563
2020-10-07,1680.0,514652.54,0.25,0.04,0.51,,459511.2,1180.0,1500.0,361482.14,,,,,,,,,,,,,,,0.36,,,100.0,46.09,0.0,0.0,0.0,100.0,10.71,0.8087,89.29,0.6563
2020-10-08,1680.0,518128.8,0.25,0.04,0.51,,462615.0,1180.0,1500.0,363923.8,,,,,,,,,,,,,,,0.36,,,100.0,46.09,0.0,0.0,0.0,100.0,10.71,0.8087,89.29,0.6563
2020-10-09,180.0,55804.79,0.03,0.0,0.06,,0.0,180.0,0.0,55804.79,,,,,,0.3,,1000.0,,,,,,1500.0,0.06,0.46,,100.0,32.14,0.0,0.0,0.0,100.0,15.25,1.0,100.0,0.3214
2020-10-12,614.0,192987.69,0.1,0.02,0.19,,0.0,614.0,0.0,192987.69,,434.0,,,,,,,,,434.0,,,,0.19,,,100.0,43.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.43
2020-10-13,614.0,193655.6,0.1,0.02,0.19,,0.0,614.0,0.0,193655.6,,,,,,,,,,,,,,,0.19,,,100.0,43.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.43
2020-10-14,614.0,192753.02,0.09,0.02,0.19,,0.0,614.0,0.0,192753.02,,,,,,,,,,,,,,,0.19,,,100.0,43.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.43
2020-10-15,614.0,190649.95,0.08,0.02,0.19,,0.0,614.0,0.0,190649.95,,,,,,,,,,,,,,,0.19,,,100.0,43.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.43
2020-10-16,614.0,192403.96,0.07,0.02,0.19,,0.0,614.0,0.0,192403.96,,,,,,,,,,,,,,,0.19,,,100.0,43.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.43
2020-10-19,434.0,134670.2,0.05,0.01,0.14,,0.0,434.0,0.0,134670.2,,,,,,0.05,,180.0,,,,,,,0.14,,,100.0,34.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.3478
2020-10-20,614.0,188558.72,0.07,0.02,0.19,,0.0,614.0,0.0,188558.72,,180.0,,,,,,,,,180.0,,,,0.19,,,100.0,43.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.43
2020-10-21,614.0,187570.0,0.07,0.02,0.19,,0.0,614.0,0.0,187570.0,,,,,,,,,,,,,,,0.19,,,100.0,67.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.6718
