,RXL FP Equity_DX_SI_QTY,RXL FP Equity_DX_SHORT_INTEREST_VALUE,RXL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RXL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RXL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RXL FP Equity_DX_SI_MV,RXL FP Equity_DX_DSS,RXL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RXL FP Equity_DX_SUPPLY_SI_QTY,RXL FP Equity_DX_BROKER_SI_QTY,RXL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RXL FP Equity_DX_BROKER_SI_MV_NEW_x,RXL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RXL FP Equity_DX_SUPPLY_SI_QTY_INC_x,RXL FP Equity_DX_BROKER_SI_MV_INC_x,RXL FP Equity_DX_SUPPLY_SI_MV_NEW,RXL FP Equity_DX_BROKER_SI_QTY_ADD,RXL FP Equity_DX_BROKER_SI_QTY_NEW,RXL FP Equity_DX_SUPPLY_SI_MV_DEC,RXL FP Equity_DX_BROKER_SI_QTY_INC,RXL FP Equity_DX_SUPPLY_SI_QTY_DEC,RXL FP Equity_DX_BROKER_SI_MV_NEW_y,RXL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RXL FP Equity_DX_BROKER_SI_MV_INC_y,RXL FP Equity_DX_SUPPLY_SI_QTY_INC_y,RXL FP Equity_DX_BROKER_SI_MV_ADD,RXL FP Equity_DX_SUPPLY_SI_QTY_ADD,RXL FP Equity_DX_BROKER_SI_QTY_DEC,RXL FP Equity_DX_SUPPLY_SI_MV,RXL FP Equity_DX_BROKER_SI_MV_DEC,RXL FP Equity_DX_SUPPLY_SI_MV_RMV,RXL FP Equity_DX_BROKER_SI_MV_RMV,RXL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RXL FP Equity_DX_UTILIZATION_QUANTITY,RXL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RXL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RXL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RXL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RXL FP Equity_DX_ACTIVE_UTILIZATION_MV,RXL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RXL FP Equity_DX_BROKER_SI_CON_RATIO,RXL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RXL FP Equity_DX_DEMAND_SUPPLY_RATIO,RXL FP Equity_PX_LAST
2018-01-12,4662447.0,70589447.58,1.55,5.39,1.54,71.61,1.0,61659451.66,3144540.0,4072619.0,47608335.6,,,67249.0,1.71,,116802.0,,2.91,111694.0,185152.0,,,1.71,67249.0,1.87,59834.0,110152.0,47.03,2.02,,,3.98,3.98,75928880.0,1149563243.2,,1134.37,3.98,20.77,0.123,21.87,0.059,15.14
2018-01-15,4983116.0,74995895.8,1.66,5.69,1.64,76.51,1.0,63923099.1,3425938.0,4247382.0,51560366.9,,,311569.0,3.14,,26144.0,,0.74,214905.0,54221.0,,,3.14,311569.0,0.4,24050.0,66286.0,51.45,1.03,,,4.34,4.34,75556384.0,1137123579.2,,1138.17,4.32,20.25,0.1178,21.05,0.0631,15.05
2018-01-16,5049602.0,76627710.35,1.68,5.93,1.66,77.69,1.0,65462946.9,3459807.0,4313868.0,52502571.23,,,168226.0,3.24,,,,2.24,198012.0,150940.0,,,3.24,168226.0,,16583.0,131526.0,52.16,2.13,,,4.39,4.39,75405736.0,1144282043.8,,1137.19,4.39,20.74,0.12,21.35,0.064,15.175
2018-01-17,4922108.0,74126946.48,1.64,6.05,1.62,76.09,1.0,62348565.66,3460331.0,4140011.0,52112584.86,,,68459.0,0.64,,,,2.41,35875.0,162407.0,,,0.64,68459.0,,94472.0,209732.0,52.6,3.08,,,4.4,4.4,75206224.0,1132605733.44,,1140.99,4.41,21.12,0.1228,21.94,0.0626,15.06
2018-01-18,4810075.0,70924555.88,1.6,5.8,1.59,73.41,1.0,59617057.73,3366470.0,4043205.0,49638600.15,,,26975.0,,,,,2.13,,136466.0,,,,26975.0,,15630.0,96806.0,50.6,1.65,,,4.3,4.3,74918984.0,1104680419.08,,1123.92,4.31,21.3,0.126,22.44,0.0614,14.745
2018-01-19,4769762.0,70067803.78,1.59,5.7,1.57,71.81,1.0,58421821.51,3327914.0,3976979.0,48887056.66,,,66215.0,0.25,,,,1.84,21584.0,116945.0,,,0.25,66215.0,,12174.0,87810.0,49.11,1.85,,,4.25,4.25,75027848.0,1102159087.12,,1107.43,4.25,21.7,0.1275,22.31,0.0609,14.69
2018-01-22,4635646.0,68746630.18,1.55,5.57,1.53,69.73,1.0,56878670.57,3258760.0,3835379.0,48327410.8,,,2484.0,0.07,,,,1.15,5000.0,76638.0,,,0.07,2484.0,,5000.0,146600.0,47.84,2.33,,,4.16,4.16,75167432.0,1114733016.56,,1106.27,4.15,22.18,0.1304,22.63,0.0591,14.83
2018-01-23,4594041.0,68037747.21,1.53,5.54,1.51,69.3,1.0,52987810.4,3374324.0,3577840.0,49973738.44,,,243855.0,0.51,,,,1.93,32518.0,133228.0,,,0.51,243855.0,,4937.0,290057.0,49.94,4.25,,,4.31,4.31,74920448.0,1109571834.88,,1109.98,4.31,20.69,0.1272,22.7,0.0587,14.81
2018-01-24,4736751.0,70672324.92,1.58,5.78,1.56,71.48,1.0,53232083.28,3343216.0,3567834.0,49880782.72,,,128740.0,0.83,,,,2.59,53760.0,175151.0,,,0.83,128740.0,,15303.0,63766.0,49.29,0.94,,,4.3,4.3,74474264.0,1111156018.88,,1101.8,4.28,20.94,0.128,22.22,0.0609,14.92
2018-01-25,4500672.0,66722462.4,1.5,5.53,1.48,67.93,1.0,48087170.55,3140912.0,3243654.0,46564020.4,,,88101.0,1.36,,,,4.28,99058.0,290405.0,,,1.36,88101.0,,,423238.0,46.81,6.5,,,4.03,4.03,74739160.0,1108008047.0,,1113.96,4.03,14.49,0.1125,22.1,0.0578,14.825
2018-01-26,4206561.0,62572594.88,1.4,5.19,1.39,63.38,1.0,44697738.75,2896147.0,3004890.0,43080186.63,,,,0.24,,,,3.67,19532.0,244765.0,,,0.24,,,,258296.0,43.0,3.85,,,3.85,3.85,72422616.0,1077286413.0,,1076.94,3.84,15.46,0.1251,23.89,0.0559,14.875
2018-01-29,4326298.0,63942684.44,1.44,5.4,1.43,65.27,1.0,44120265.74,2983393.0,2985133.0,44094548.54,,,139494.0,0.08,,50560.0,,0.77,4106.0,52248.0,,,0.08,139494.0,0.75,,74423.0,44.46,1.07,,,3.85,3.85,74505552.0,1101192058.56,,1109.11,3.85,15.11,0.1185,21.78,0.0558,14.78
2018-01-30,4241692.0,61928703.2,1.41,5.35,1.4,63.46,1.0,42496468.2,2867373.0,2910717.0,41863645.8,,,73716.0,0.91,,,,3.25,65243.0,214983.0,,,0.91,73716.0,,25247.0,139659.0,42.27,2.2,,,3.69,3.69,74846840.0,1092763864.0,,1103.03,3.69,15.51,0.1215,22.36,0.0546,14.6
2018-01-31,4072140.0,59127472.8,1.36,5.21,1.34,60.4,1.0,40285841.64,2771654.0,2774507.0,40244416.08,,,47314.0,0.43,,,,2.24,36572.0,143033.0,,,0.43,47314.0,,,172782.0,40.44,2.6,,,3.57,3.57,74967064.0,1088521769.28,,1094.69,3.56,16.13,0.1312,24.0,0.0524,14.52
2018-02-01,4157764.0,60557832.66,1.39,5.36,1.37,61.21,1.0,41247468.27,2742841.0,2831958.0,39949479.17,,,69964.0,1.78,,8000.0,,1.6,124679.0,101438.0,,,1.78,69964.0,0.12,2661.0,75228.0,39.73,1.25,,,3.52,3.52,75125040.0,1094196207.6,,1091.41,3.51,16.06,0.1241,23.42,0.0534,14.565
2018-02-02,4042412.0,58069248.38,1.35,5.26,1.33,59.54,1.0,40159110.03,2631891.0,2795622.0,37807114.22,,,4753.0,0.42,,,,1.9,27241.0,138191.0,,,0.42,4753.0,,22488.0,63577.0,38.32,0.89,,,3.37,3.37,75368624.0,1082670283.76,,1096.28,3.38,16.33,0.126,24.25,0.0518,14.365
2018-02-05,4039543.0,57018149.45,1.35,5.26,1.33,58.81,1.0,41072462.17,2721155.0,2909845.0,38409102.83,,,48287.0,2.65,,,,3.15,198187.0,209220.0,,,2.65,48287.0,,250197.0,83964.0,39.11,1.25,,,3.47,3.47,75773808.0,1069547299.92,,1088.85,3.47,16.4,0.1365,26.99,0.0515,14.115
2018-02-06,4232218.0,59018280.01,1.41,5.47,1.4,60.49,1.0,40797980.08,2749677.0,2925635.0,38344245.77,,,,1.1,,,,1.54,93299.0,88197.0,,,1.1,,,116719.0,77509.0,38.78,1.46,,,3.5,3.5,75827824.0,1057419005.68,,1071.52,3.49,15.59,0.1246,23.53,0.0539,13.945
2018-02-07,4093197.0,57795941.64,1.36,5.17,1.35,58.36,1.0,43010282.48,2599836.0,3046054.0,36709684.32,,,42810.0,1.5,,,,3.79,120827.0,260440.0,,,1.5,42810.0,,67789.0,408.0,36.48,0.02,,,3.32,3.32,75790160.0,1070157059.2,,1064.83,3.31,16.32,0.1286,24.66,0.0522,14.12
2018-02-08,4029066.0,56124889.38,1.34,5.0,1.33,57.65,1.0,42024539.41,2660908.0,3016837.0,37066448.44,,,94579.0,1.68,,,,1.17,110801.0,83618.0,,,1.68,94579.0,,50111.0,140018.0,37.52,1.96,,,3.4,3.4,75591920.0,1052995445.6,,1068.34,3.39,16.26,0.1352,25.38,0.0515,13.93
2018-02-09,4001105.0,54755121.93,1.33,4.89,1.32,56.38,1.0,42689905.9,2613415.0,3119467.0,35764584.28,,,,3.35,,,,3.54,253896.0,242638.0,,,3.35,,,195145.0,151266.0,36.3,2.34,,,3.33,3.33,75784184.0,1037106558.04,,1055.34,3.33,17.74,0.1343,22.52,0.051,13.685
2018-02-12,3988231.0,54638764.7,1.33,4.72,1.31,55.38,1.0,42985298.1,2640897.0,3137613.0,36180288.9,,,92301.0,1.01,,,,2.22,87457.0,156131.0,,,1.01,92301.0,,91312.0,69311.0,36.09,1.28,,,3.36,3.36,75959696.0,1040647835.2,,1041.94,3.35,18.68,0.1342,22.36,0.0507,13.7
2018-02-13,3885969.0,52829748.56,1.3,4.5,1.28,53.85,1.0,42686287.94,2639856.0,3139852.0,35888842.32,,,138307.0,2.7,,,,2.64,200433.0,192717.0,,,2.7,138307.0,,53369.0,198194.0,36.03,2.78,,,3.36,3.36,75982968.0,1032988449.96,,1040.91,3.35,20.36,0.1534,24.17,0.0494,13.595
2018-02-14,3565158.0,51480881.52,1.19,4.05,1.18,49.93,1.0,41785302.36,2443921.0,2893719.0,35290219.24,,,7682.0,0.05,,,,2.76,10122.0,203617.0,,,0.05,7682.0,,,256255.0,33.48,3.05,,,3.11,3.11,76213016.0,1100515951.04,,1049.69,3.09,21.71,0.1599,22.61,0.0453,14.44
2018-02-15,3482745.0,51440143.65,1.16,3.7,1.15,51.42,1.0,42161009.31,2373871.0,2854503.0,35062074.67,,,21562.0,2.28,,,,1.57,70815.0,146112.0,,,2.28,21562.0,,54500.0,110031.0,34.3,1.3,,,3.02,3.02,76359328.0,1127827274.56,,1106.16,3.01,23.77,0.1749,24.25,0.0442,14.77
2018-02-16,3551440.0,52223925.2,1.18,3.74,1.17,53.19,1.0,40365122.07,2473980.0,2744993.0,36379875.9,,,108604.0,0.29,,12269.0,,1.33,12651.0,104991.0,,,0.29,108604.0,0.18,96496.0,134430.0,36.5,1.49,,,3.14,3.14,76270576.0,1121558820.08,,1127.76,3.14,20.97,0.1606,23.59,0.0451,14.705
2018-02-19,3423408.0,50358331.68,1.14,3.6,1.13,50.86,1.0,39089780.31,2474012.0,2657361.0,36392716.52,,,101996.0,,,,,1.55,,101964.0,,,,101996.0,,,87632.0,36.42,1.67,,,3.14,3.14,76435664.0,1124368617.44,,1126.82,3.13,21.27,0.1662,24.75,0.0434,14.71
2018-02-20,3650037.0,54130048.71,1.22,3.86,1.2,54.59,1.0,42769571.7,2517075.0,2883990.0,37328222.25,,,20939.0,3.9,,,,0.82,248471.0,55353.0,,,3.9,20939.0,,77477.0,21842.0,37.12,0.33,,,3.24,3.24,75112080.0,1113912146.4,,1109.18,3.24,19.87,0.1771,29.06,0.047,14.83
2018-02-21,3840486.0,57108026.82,1.28,4.09,1.27,57.81,1.0,45716907.93,2598445.0,3074439.0,38638877.15,,,102296.0,2.94,,,,0.31,190449.0,20926.0,,,2.94,102296.0,,,,38.6,,,,3.34,3.34,75175552.0,1117860458.24,,1117.87,3.34,22.64,0.1786,27.55,0.0494,14.87
2018-02-22,3747869.0,55056195.61,1.25,3.98,1.24,56.19,1.0,45122641.33,2510903.0,3071657.0,36885165.07,,,15779.0,0.37,,,,1.8,24271.0,119889.0,,,0.37,15779.0,,16568.0,27053.0,37.24,0.45,,,3.23,3.23,75149448.0,1103945391.12,,1115.02,3.23,23.23,0.1855,27.89,0.0483,14.69
2018-02-23,3835367.0,56073065.54,1.28,4.12,1.26,57.12,1.0,45480700.1,2631537.0,3110855.0,38473070.94,,,127446.0,1.38,,,,1.23,96547.0,81820.0,,,1.38,127446.0,,75008.0,57349.0,38.66,1.02,,,3.34,3.34,76067592.0,1112108195.04,,1117.03,3.34,23.19,0.1776,25.77,0.0487,14.62
2018-02-26,3883063.0,56459736.02,1.29,4.26,1.28,57.34,1.0,46105627.54,2819631.0,3170951.0,40997434.74,,,70592.0,1.5,,6037.0,,0.45,118942.0,30983.0,,,1.5,70592.0,0.09,148485.0,64883.0,41.16,1.05,,,3.57,3.57,76256272.0,1108766194.88,,1112.95,3.57,24.54,0.1806,25.01,0.0491,14.54
2018-02-27,4125405.0,60519691.35,1.38,4.5,1.36,61.26,1.0,50073008.31,2878444.0,3413293.0,42226773.48,,,58813.0,3.86,,,,,242342.0,,,,3.86,58813.0,,,,41.94,,,,3.64,3.64,76189696.0,1117702840.32,,1111.16,3.64,22.79,0.1614,23.19,0.0522,14.67
2018-02-28,4212106.0,60970234.35,1.4,4.6,1.39,62.57,1.0,48437982.0,2971050.0,3346320.0,43005948.75,,,127795.0,0.16,,,,1.09,12000.0,75929.0,,,0.16,127795.0,,40740.0,78973.0,43.55,1.2,,,3.76,3.76,76098496.0,1101525729.6,,1114.89,3.76,22.46,0.1525,22.88,0.0533,14.475
2018-03-01,4209086.0,59790066.63,1.4,4.64,1.39,61.35,1.0,47019757.43,2856691.0,3310085.0,40579295.66,,,33215.0,2.56,,,,3.66,197294.0,240281.0,,,2.56,33215.0,,92707.0,233529.0,41.15,3.74,,,3.61,3.61,76223696.0,1082757601.68,,1097.24,3.61,22.9,0.1482,23.1,0.0532,14.205
2018-03-02,4287063.0,58925680.94,1.43,4.76,1.41,61.18,1.0,45733862.21,2878861.0,3327309.0,39569944.45,,,16387.0,0.67,,43439.0,,1.25,48997.0,85730.0,,,0.67,16387.0,0.62,91513.0,75212.0,40.58,1.16,,,3.63,3.63,76511568.0,1051651502.16,,1076.78,3.63,22.51,0.141,22.68,0.054,13.745
2018-03-05,4462429.0,62005450.96,1.49,4.97,1.47,62.56,1.0,48450183.71,2963868.0,3486879.0,41182945.86,,,41601.0,3.75,,,,2.5,303731.0,162916.0,,,3.75,41601.0,,206322.0,144161.0,40.79,2.39,,,3.73,3.73,76467856.0,1062520859.12,,1054.63,3.72,18.81,0.1375,24.91,0.0562,13.895
2018-03-06,4501127.0,62880744.19,1.5,5.02,1.48,63.41,1.0,52952097.55,2973742.0,3790415.0,41543175.74,,,269519.0,4.26,,,,4.11,305835.0,299787.0,,,4.26,269519.0,,40142.0,2299.0,41.32,0.01,,,3.74,3.74,76497200.0,1068665884.0,,1063.76,3.74,18.73,0.1668,30.61,0.0566,13.97
2018-03-07,4515391.0,63915359.61,1.51,5.01,1.49,64.22,1.0,53855231.25,2982044.0,3804679.0,42210832.82,,,,0.62,,,,0.28,33298.0,22309.0,,,0.62,,,30611.0,19034.0,41.78,0.13,,,3.78,3.78,75873344.0,1073987184.32,,1063.92,3.78,18.67,0.1636,29.99,0.0573,14.155
2018-03-08,4414064.0,63341818.4,1.47,4.89,1.46,63.79,1.0,53143101.2,3007852.0,3703352.0,43162676.2,,,25192.0,0.9,,18000.0,,0.13,44305.0,10317.0,,,0.9,25192.0,0.26,10933.0,163632.0,42.81,1.93,,,3.78,3.78,76521984.0,1098090470.4,,1090.03,3.78,19.62,0.1611,28.78,0.0555,14.35
2018-03-09,4398197.0,64081730.29,1.47,4.88,1.45,64.26,1.0,54287251.77,2971540.0,3725961.0,43295337.8,,,43347.0,1.18,,,,1.1,71344.0,79659.0,,,1.18,43347.0,,,48735.0,42.79,0.5,,,3.74,3.74,76556224.0,1115424183.68,,1102.87,3.74,19.65,0.1564,27.66,0.0553,14.57
2018-03-12,4408350.0,63744741.0,1.47,4.9,1.45,64.92,1.0,55062523.2,2904160.0,3807920.0,41994153.6,,,37890.0,2.37,,,,2.43,129217.0,169630.0,,,2.37,37890.0,,64360.0,47258.0,42.2,0.66,,,3.65,3.65,76734080.0,1109574796.8,,1115.99,3.64,20.27,0.1666,29.26,0.0554,14.46
2018-03-13,4113964.0,59055953.22,1.37,4.6,1.36,59.95,1.0,49943471.0,2776480.0,3479169.0,39856370.4,,,4166.0,0.5,,10000.0,,3.25,38011.0,217680.0,,,0.5,4166.0,0.14,85834.0,376762.0,40.01,5.98,,,3.48,3.48,76946384.0,1104565342.32,,1109.58,3.48,22.92,0.1845,31.34,0.0516,14.355
2018-03-14,4089706.0,58585038.45,1.36,4.56,1.35,59.39,1.0,50244608.03,2763927.0,3507477.0,39593254.28,,,48000.0,0.98,,,,0.88,68462.0,60553.0,,,0.98,48000.0,,,40154.0,39.68,0.71,,,3.47,3.47,76927104.0,1101980764.8,,1105.74,3.46,21.9,0.1773,30.92,0.0513,14.325
2018-03-15,3948897.0,56449482.62,1.32,4.47,1.3,57.3,1.0,47426864.58,2803354.0,3317724.0,40073945.43,,,60969.0,1.32,,,,0.63,92710.0,43519.0,,,1.32,60969.0,,21977.0,282463.0,40.21,4.09,,,3.55,3.55,76178688.0,1088974344.96,,1093.22,3.55,22.67,0.1785,30.98,0.05,14.295
2018-03-16,3982788.0,56555589.6,1.33,4.55,1.31,57.61,1.0,48327371.2,2768277.0,3403336.0,39309533.4,,,39212.0,1.35,,,,1.41,96937.0,97282.0,,,1.35,39212.0,,22993.0,11325.0,39.53,0.22,,,3.51,3.51,76034656.0,1079692115.2,,1087.21,3.51,22.43,0.1786,30.85,0.0505,14.2
2018-03-19,3795491.0,53440513.28,1.27,4.29,1.25,54.3,1.0,45281829.12,2578823.0,3216039.0,36309827.84,,,1446.0,,,20000.0,,2.84,,190900.0,,,,1446.0,0.28,,207297.0,36.49,3.33,,,3.29,3.29,75729304.0,1066268600.32,,1074.29,3.28,23.67,0.1906,32.06,0.0485,14.08
2018-03-20,3830836.0,54072250.14,1.28,4.37,1.26,54.75,1.0,45387925.82,2578365.0,3215581.0,36393621.98,,,67775.0,0.72,,,,0.95,52803.0,68233.0,,,0.72,67775.0,,,53261.0,36.46,0.78,,,3.3,3.3,75590168.0,1066955221.32,,1068.67,3.3,24.63,0.186,30.54,0.049,14.115
2018-03-21,3445974.0,48295325.61,1.15,4.03,1.14,49.05,1.0,39672526.78,2470392.0,2830719.0,34622543.88,,,9175.0,,,,,2.75,,191623.0,,,,9175.0,,74475.0,384862.0,34.74,5.55,,,3.15,3.15,76044544.0,1065764284.16,,1070.76,3.14,27.64,0.1995,29.85,0.0439,14.015
2018-03-22,3301897.0,45318536.33,1.1,3.97,1.09,46.76,1.0,36764361.45,2356561.0,2678642.0,32343799.73,,,8000.0,1.08,,8000.0,,1.75,69854.0,121831.0,,,1.08,8000.0,0.11,,229931.0,32.92,3.49,,,3.01,3.01,75839464.0,1040896643.4,,1058.74,3.02,29.11,0.2029,29.57,0.0422,13.725
2018-03-23,3188795.0,43208172.25,1.06,3.82,1.05,44.5,1.0,34763067.0,2261342.0,2565540.0,30641184.1,,,4386.0,,,,,1.5,,99605.0,,,,4386.0,,,113102.0,30.91,1.98,,,2.9,2.9,75742712.0,1026313747.6,,1038.33,2.89,27.93,0.2025,30.63,0.0409,13.55
2018-03-26,3251140.0,43711577.3,1.08,3.94,1.07,44.93,1.0,35331913.83,2275170.0,2627885.0,30589660.65,,,2407.0,0.88,,,,0.46,77538.0,34195.0,,,0.88,2407.0,,45616.0,15193.0,30.82,0.29,,,2.92,2.92,75655424.0,1017187175.68,,1028.11,2.91,27.25,0.1948,30.23,0.0417,13.445
2018-03-27,3147538.0,42680615.28,1.05,3.87,1.04,43.39,1.0,35488893.0,2186891.0,2617175.0,29654241.96,,,12654.0,0.25,,,,1.43,19468.0,100933.0,,,0.25,12654.0,,,30178.0,29.48,0.42,,,2.82,2.82,75428312.0,1022807910.72,,1023.35,2.8,28.45,0.2077,31.45,0.0406,13.56
2018-03-28,3143808.0,43258798.08,1.05,3.9,1.04,43.32,1.0,35961003.2,2199907.0,2613445.0,30270720.32,,,9553.0,0.29,,,,0.06,16893.0,8541.0,,,0.29,9553.0,,12004.0,20623.0,30.0,0.16,,,2.83,2.83,75463992.0,1038384529.92,,1030.81,2.83,28.82,0.2061,30.65,0.0405,13.76
2018-03-29,3119313.0,42890553.75,1.04,4.12,1.03,43.2,1.0,35598062.5,2227340.0,2588950.0,30625925.0,,,19233.0,0.46,,,,1.96,26891.0,145500.0,,,0.46,19233.0,,153700.0,51386.0,30.46,0.69,,,2.88,2.88,75127456.0,1033002520.0,,1033.87,2.86,29.29,0.2108,30.63,0.0403,13.75
2018-03-30,3119313.0,42890553.75,1.04,4.12,1.03,43.13,1.0,35598062.5,2227340.0,2588950.0,30625925.0,,,,,,,,,,,,,,,,,,30.4,,,,2.86,2.86,75526800.0,1038493500.0,,1038.67,2.84,29.28,0.2107,30.62,0.0401,
2018-04-02,3096173.0,42572378.75,1.03,4.08,1.02,43.04,1.0,35362387.5,2186414.0,2571810.0,30063192.5,,,,0.08,,20000.0,,0.5,4691.0,40926.0,,,0.08,,0.28,,32831.0,30.07,0.36,,0.12,2.78,2.78,76556424.0,1052650830.0,,1054.13,2.77,29.35,0.2063,29.73,0.0393,
2018-04-03,3153572.0,42920114.92,1.05,4.16,1.04,43.79,1.0,35674654.49,2238212.0,2621209.0,30462065.32,,,112535.0,0.82,,,,0.84,54832.0,60737.0,,,0.82,112535.0,,,5433.0,30.7,0.07,,,2.88,2.88,75464704.0,1027074621.44,,1037.85,2.87,29.87,0.2111,30.25,0.0406,13.61
2018-04-04,3023695.0,40774527.08,1.01,3.96,1.0,41.61,1.0,33595612.02,2117506.0,2491332.0,28554568.41,,,,0.07,,16000.0,,1.66,6753.0,120706.0,,,0.07,,0.22,,152630.0,28.8,2.41,,,2.72,2.72,75635080.0,1019939053.8,,1029.43,2.72,28.47,0.2067,30.9,0.0389,13.485
2018-04-05,3313316.0,44530967.04,1.1,4.26,1.09,45.31,1.0,37181598.72,2107467.0,2766488.0,28324356.48,,,71030.0,4.13,,,,1.14,307667.0,84103.0,,,4.13,71030.0,,3034.0,32511.0,28.46,0.49,,,2.7,2.7,76045864.0,1022056412.16,,1028.59,2.69,28.06,0.1911,28.86,0.0424,13.44
2018-04-06,2717503.0,36183552.45,0.91,3.3,0.9,36.83,0.0,28684118.37,2120744.0,2154271.0,28237706.36,,,22801.0,0.49,,,,0.13,44454.0,9524.0,,,0.49,22801.0,,,656671.0,28.43,9.12,,,2.73,2.73,75460976.0,1004762895.44,,1012.96,2.73,27.1,0.2373,37.32,0.035,13.315
2018-04-09,2557045.0,34264403.0,0.85,3.05,0.84,34.27,0.0,26867335.0,1851718.0,2005025.0,24813021.2,,,87682.0,0.74,,,,4.83,59081.0,356708.0,,,0.74,87682.0,,,208327.0,24.64,3.1,,,2.37,2.37,76240712.0,1021625540.8,,1016.96,2.37,26.46,0.2466,37.77,0.0327,13.4
2018-04-10,2811775.0,38043315.75,0.94,3.33,0.93,37.9,0.0,29869017.42,1882539.0,2207614.0,25470752.67,,,31819.0,0.92,,200000.0,,0.5,62150.0,37908.0,,,0.92,31819.0,2.71,36910.0,59561.0,25.23,0.77,,,2.41,2.41,76075656.0,1029303625.68,,1022.32,2.41,23.76,0.2211,36.68,0.0361,13.53
2018-04-11,2877133.0,38567967.87,0.96,3.31,0.95,39.09,0.0,30963968.21,1964786.0,2309882.0,26337956.33,,,42817.0,1.04,,36910.0,,,65358.0,,,,1.04,42817.0,0.55,39430.0,,26.54,,,,2.51,2.51,76168488.0,1021038581.64,,1030.03,2.51,23.23,0.2215,36.67,0.0368,13.405
2018-04-12,2938056.0,39942871.32,0.98,3.36,0.97,39.85,0.0,32231093.98,2041315.0,2370805.0,27751677.43,,,44034.0,0.76,,,,,60923.0,,,,0.76,44034.0,,32495.0,,27.46,,,,2.62,2.62,75901080.0,1031875182.6,,1023.34,2.61,22.57,0.2222,37.28,0.0377,13.595
2018-04-13,3032996.0,41324570.5,1.01,3.46,1.0,41.51,1.0,33595775.63,2103760.0,2465745.0,28663730.0,,,72159.0,1.44,,,,0.13,94940.0,9714.0,,,1.44,72159.0,,,,28.57,,,,2.7,2.7,75788048.0,1032612154.0,,1031.52,2.7,21.82,0.2272,38.63,0.0389,13.625
2018-04-16,3054724.0,41666435.36,1.02,3.56,1.01,41.88,1.0,34197321.4,2076613.0,2507135.0,28325001.32,,,22209.0,1.27,,,,1.22,92808.0,89638.0,,,1.27,22209.0,,40282.0,51418.0,28.26,0.64,,,2.68,2.68,75533000.0,1030270120.0,,1029.03,2.67,24.5,0.2282,37.75,0.0394,13.64
2018-04-17,2700425.0,37036328.88,0.9,3.2,0.89,37.06,0.0,30987136.12,1920398.0,2259361.0,26338258.57,,,9524.0,0.41,,,,2.48,26890.0,183105.0,,,0.41,9524.0,,17366.0,274664.0,26.21,3.82,,,2.47,2.47,75675144.0,1037884599.96,,1033.25,2.47,28.68,0.2876,42.47,0.0348,13.715
2018-04-18,2768382.0,38106778.23,0.92,3.27,0.91,38.14,0.0,31605940.39,1948359.0,2296109.0,26819161.64,,,25726.0,0.76,,11000.0,,,45957.0,,,,0.76,25726.0,0.15,2235.0,20209.0,26.72,0.3,,,2.51,2.51,75690456.0,1041879126.84,,1038.28,2.51,29.22,0.2842,41.62,0.0357,13.765
2018-04-19,2878241.0,40410503.64,0.96,3.38,0.95,39.86,0.0,34063525.08,2072644.0,2426177.0,29099921.76,,,153360.0,1.85,,,,0.62,130068.0,45429.0,,,1.85,153360.0,,16354.0,,28.63,,,,2.67,2.67,75677040.0,1062505641.6,,1046.43,2.66,27.96,0.2808,42.13,0.037,14.04
2018-04-20,2704233.0,38062079.48,0.9,3.14,0.89,38.12,0.0,32523679.58,1983278.0,2310741.0,27914637.85,,,,0.25,,,,1.13,17575.0,89366.0,,,0.25,,,,133011.0,27.73,1.3,,,2.56,2.56,75418744.0,1061518821.8,,1058.19,2.55,26.76,0.2811,43.04,0.0349,14.075
2018-04-23,2657554.0,36993151.68,0.89,3.12,0.88,37.76,0.0,31854792.48,2006236.0,2288419.0,27926805.12,,,180869.0,2.41,,,,2.31,159869.0,164616.0,,,2.41,180869.0,,6705.0,182191.0,28.27,2.52,,,2.59,2.59,75361456.0,1049031467.52,,1060.22,2.6,33.8,0.3191,42.86,0.0344,13.92
2018-04-24,2631787.0,36594998.24,0.88,3.1,0.87,36.91,0.0,31462176.06,2014169.0,2262652.0,28007019.95,,,,0.09,,,,0.04,10628.0,2695.0,,,0.09,,,10628.0,36395.0,28.03,0.86,,,2.59,2.59,75643912.0,1051828596.36,,1052.67,2.59,32.65,0.3165,43.23,0.0339,13.905
