,ALLUX FP Equity_DX_SI_QTY,ALLUX FP Equity_DX_SHORT_INTEREST_VALUE,ALLUX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLUX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLUX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLUX FP Equity_DX_SI_MV,ALLUX FP Equity_DX_DSS,ALLUX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLUX FP Equity_DX_SUPPLY_SI_QTY,ALLUX FP Equity_DX_BROKER_SI_QTY,ALLUX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLUX FP Equity_DX_BROKER_SI_QTY_ADD,ALLUX FP Equity_DX_SUPPLY_SI_MV_DEC,ALLUX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLUX FP Equity_DX_BROKER_SI_MV_ADD,ALLUX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLUX FP Equity_DX_BROKER_SI_QTY_DEC,ALLUX FP Equity_DX_SUPPLY_SI_MV,ALLUX FP Equity_DX_BROKER_SI_MV_DEC,ALLUX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLUX FP Equity_DX_UTILIZATION_QUANTITY,ALLUX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLUX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLUX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLUX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLUX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLUX FP Equity_DX_BROKER_SI_CON_RATIO,ALLUX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLUX FP Equity_DX_DEMAND_SUPPLY_RATIO,ALLUX FP Equity_PX_LAST
2012-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0
2012-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0
2012-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0
2012-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0
2012-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0
2012-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0
2012-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.5
2012-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0
2012-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0
2012-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0
2012-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0
2012-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.05
2012-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0
2012-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0
2012-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0
2012-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0
2012-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0
2012-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0
2012-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0
2012-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0
2012-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0
2012-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.99
2012-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0
2012-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.69
2012-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0
2012-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0
2012-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.87
2012-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0
2012-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0
2012-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.5
2012-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.9
2012-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.9
2012-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.9
2012-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0
2012-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0
2012-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0
2012-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0
2012-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0
2012-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.1
2012-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.98
2012-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.5
2012-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0
2012-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.05
2012-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.11
2012-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0
2012-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.4
2012-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0
2012-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0
2012-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0
2012-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0
2012-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0
2012-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0
2012-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0
2012-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0
2012-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0
2012-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0
2012-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.5
2012-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.51
2012-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0
2012-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0
2012-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.51
2012-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0
2012-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0
2012-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0
2012-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0
2012-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0
2012-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0
2012-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.01
2012-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.98
2012-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0
2012-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0
2012-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0
2012-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0
2012-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0
2012-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0
2012-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.5
2012-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0
2012-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0
2012-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0
2012-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0
2012-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0
2012-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.99
2012-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0
2012-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0
2012-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0
2012-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0
2012-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.01
2012-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0
2012-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.97
2012-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.97
2012-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.2
2012-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.9
2012-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.5
2012-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0
2012-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0
2012-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0
2012-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0
2012-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0
2012-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0
2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0
2012-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0
2012-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0
2012-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.44
2012-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.44
2012-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.5
2012-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.5
2012-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.5
2012-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.5
2012-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.75
2012-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.51
2012-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0
2012-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0
2012-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0
2013-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0
2013-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0
2013-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0
2013-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0
2013-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.99
2013-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.99
2013-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0
2013-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.1
2013-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.0
2013-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.0
2013-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0
2013-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.5
2013-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0
2013-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0
2013-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0
2013-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0
2013-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0
2013-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0
2013-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0
2013-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0
2013-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.1
2013-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.1
2013-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.1
2013-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.6
2013-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0
2013-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.01
2013-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.8
2013-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.8
2013-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0
2013-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0
2013-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0
2013-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.5
2013-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.8
2013-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.97
2013-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.05
2013-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0
2013-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0
2013-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0
2013-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0
2013-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.98
2013-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0
2013-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.98
2013-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0
2013-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0
2013-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0
2013-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0
2013-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0
2013-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.94
2013-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0
2013-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0
2013-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0
2013-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.98
2013-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0
2013-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0
2013-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0
2013-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.49
2013-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.99
2013-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0
2013-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0
2013-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0
2013-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0
2013-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.9
2013-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0
2013-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0
2013-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0
2013-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.01
2013-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0
2013-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0
2013-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0
2013-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0
2013-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.5
2013-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.1
2013-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0
2013-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0
2013-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0
2013-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0
2013-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0
2013-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0
2013-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0
2013-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0
2013-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0
2013-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0
2013-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.1
2013-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.1
2013-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.1
2013-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.1
2013-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.5
2013-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.5
2013-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.5
2013-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0
2013-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0
2013-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.5
2013-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0
2013-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.1
2013-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.81
2013-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.4
2013-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0
2013-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0
2013-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0
2013-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0
2013-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0
2013-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.5
2013-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0
2013-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.1
2013-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0
2013-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0
2013-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.04
2013-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0
2013-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0
2013-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0
2013-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.5
2013-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0
2013-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.5
2013-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.5
2013-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0
2013-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.02
2013-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0
2013-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.1
2013-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.2
2013-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.99
2013-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0
2013-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0
2013-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0
2013-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0
2013-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0
2013-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.39
2013-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0
2013-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0
2013-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0
2013-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0
2013-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0
2013-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0
2013-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0
2013-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0
2013-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.1
2013-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0
2013-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0
2013-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0
2013-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.5
2013-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0
2013-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0
2013-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0
2013-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0
2013-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0
2013-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0
2013-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0
2013-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.02
2013-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0
2013-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.5
2013-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0
2013-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0
2013-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0
2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.76
2013-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0
2013-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0
2013-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.05
2013-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.05
2013-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0
2013-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.06
2013-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0
2013-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0
2013-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0
2013-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.55
2013-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.1
2013-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0
2013-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0
2013-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0
2014-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.97
2014-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.79
2014-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.1
2014-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0
2014-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.0
2014-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0
2014-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.3
2014-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0
2014-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0
2014-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0
2014-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0
2014-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0
2014-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0
2014-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0
2014-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0
2014-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0
2014-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.0
2014-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0
2014-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0
2014-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.13
2014-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0
2014-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0
2014-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0
2014-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0
2014-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0
2014-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0
2014-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0
2014-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0
2014-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0
2014-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0
2014-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.0
2014-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.0
2014-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.0
2014-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.01
2014-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0
2014-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0
2014-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0
2014-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.79
2014-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0
2014-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0
2014-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0
2014-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.0
2014-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.01
2014-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.01
2014-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.01
