,PARRO FP Equity_DX_SI_QTY,PARRO FP Equity_DX_SHORT_INTEREST_VALUE,PARRO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PARRO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PARRO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PARRO FP Equity_DX_SI_MV,PARRO FP Equity_DX_DSS,PARRO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PARRO FP Equity_DX_SUPPLY_SI_QTY,PARRO FP Equity_DX_BROKER_SI_QTY,PARRO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PARRO FP Equity_DX_BROKER_SI_MV_NEW_x,PARRO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,PARRO FP Equity_DX_SUPPLY_SI_QTY_INC_x,PARRO FP Equity_DX_BROKER_SI_MV_INC_x,PARRO FP Equity_DX_SUPPLY_SI_MV_NEW,PARRO FP Equity_DX_BROKER_SI_QTY_ADD,PARRO FP Equity_DX_BROKER_SI_QTY_NEW,PARRO FP Equity_DX_SUPPLY_SI_MV_DEC,PARRO FP Equity_DX_BROKER_SI_QTY_INC,PARRO FP Equity_DX_SUPPLY_SI_QTY_DEC,PARRO FP Equity_DX_BROKER_SI_MV_NEW_y,PARRO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,PARRO FP Equity_DX_BROKER_SI_MV_INC_y,PARRO FP Equity_DX_SUPPLY_SI_QTY_INC_y,PARRO FP Equity_DX_BROKER_SI_MV_ADD,PARRO FP Equity_DX_SUPPLY_SI_QTY_ADD,PARRO FP Equity_DX_BROKER_SI_QTY_DEC,PARRO FP Equity_DX_SUPPLY_SI_MV,PARRO FP Equity_DX_BROKER_SI_MV_DEC,PARRO FP Equity_DX_SUPPLY_SI_MV_RMV,PARRO FP Equity_DX_BROKER_SI_MV_RMV,PARRO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PARRO FP Equity_DX_UTILIZATION_QUANTITY,PARRO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PARRO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PARRO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PARRO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PARRO FP Equity_DX_ACTIVE_UTILIZATION_MV,PARRO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PARRO FP Equity_DX_BROKER_SI_CON_RATIO,PARRO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PARRO FP Equity_DX_DEMAND_SUPPLY_RATIO,PARRO FP Equity_PX_LAST
2023-11-21,31796.0,74084.68,0.32,5.28,0.1,0.07,0.0,40055.03,14782.0,17191.0,34442.06,,,,,,,,,,,,,,,,,,0.03,,,,100.0,58.55,0.0,0.0,,0.0,100.0,6.17,0.8554,92.27,1.2594,2.33
2023-11-22,31796.0,77264.28,0.32,5.27,0.1,0.08,0.0,41774.13,14782.0,17191.0,35920.26,,,,,,,,,,,,,,,,,,0.03,,,,100.0,58.55,0.0,0.0,,0.0,100.0,6.07,0.8577,92.4,1.2594,2.43
2023-11-23,31796.0,76310.4,0.32,5.47,0.1,0.08,0.0,41258.4,14782.0,17191.0,35476.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,55.08,0.0,0.0,,0.0,100.0,6.16,0.8561,92.31,1.1848,2.4
2023-11-24,31796.0,76628.36,0.32,5.45,0.1,0.08,0.0,41430.31,14782.0,17191.0,35624.62,,,,,,,,,,,,,,,,,,0.04,,,,100.0,55.08,0.0,0.0,,0.0,100.0,6.13,0.8559,92.3,1.1848,2.41
2023-11-27,31796.0,76628.36,0.32,5.36,0.1,0.08,0.0,41430.31,14782.0,17191.0,35624.62,,,,,,,,,,,,,,,,,,0.04,,,,100.0,55.08,0.0,0.0,,0.0,100.0,6.17,0.8552,92.26,1.1848,2.41
2023-11-28,31796.0,72494.88,0.32,5.6,0.1,0.07,0.0,39195.48,14782.0,17191.0,33702.96,,,,,,,,,,,,,,,,,,0.04,,,,100.0,55.08,0.0,0.0,,0.0,100.0,6.31,0.852,92.07,1.1848,2.28
2023-11-29,31796.0,71223.04,0.32,6.82,0.1,0.07,0.0,38507.84,14782.0,17191.0,33111.68,,,,,,,,,,,,,,,,,,0.03,,,,100.0,55.08,0.0,0.0,,0.0,100.0,6.24,0.8538,92.18,1.1848,2.24
2023-11-30,31796.0,72812.84,0.32,7.35,0.1,0.07,0.0,39367.39,14782.0,17191.0,33850.78,,,,,,,,,,,,,,,,,,0.03,,,,100.0,55.08,0.0,0.0,,0.0,100.0,6.16,0.8557,92.29,1.1848,2.29
2023-12-01,31796.0,72812.84,0.32,7.35,0.1,0.07,0.0,39367.39,14782.0,17191.0,33850.78,,,,,,,,,,,,,,,,,,0.03,,,,100.0,55.08,0.0,0.0,,0.0,100.0,6.18,0.8551,92.25,1.1848,2.29
2023-12-04,31796.0,73130.8,0.32,8.25,0.1,0.07,0.0,39539.3,14782.0,17191.0,33998.6,,,,,,,,,,,,,,,,,,0.03,,,,100.0,55.08,0.0,0.0,,0.0,100.0,6.18,0.8551,92.25,1.1848,2.3
2023-12-05,40896.0,91607.04,0.41,11.84,0.13,0.09,0.0,58891.84,23882.0,26291.0,53495.68,,,9100.0,,,9100.0,,,,,,,,9100.0,0.02,,,0.05,,,,100.0,66.46,0.0,0.0,,0.0,100.0,23.58,0.5539,70.41,1.138,2.24
2023-12-06,32135.0,70375.65,0.33,9.88,0.11,0.07,0.0,38390.7,15121.0,17530.0,33114.99,,,,,,,,0.02,,8761.0,,,,,,,8761.0,0.03,0.02,,,100.0,56.34,0.0,0.0,,0.0,100.0,6.18,0.8355,91.18,1.1974,2.19
2023-12-07,32135.0,70697.0,0.33,10.2,0.11,0.07,0.0,38566.0,15121.0,17530.0,33266.2,,,,,,,,,,,,,,,,,,0.03,,,,100.0,56.34,0.0,0.0,,0.0,100.0,6.08,0.8378,91.31,1.1974,2.2
2023-12-08,32135.0,71018.35,0.33,9.83,0.11,0.07,0.0,38741.3,15121.0,17530.0,33417.41,,,,,,,,,,,,,,,,,,0.03,,,,100.0,56.34,0.0,0.0,,0.0,100.0,6.11,0.8373,91.28,1.1974,2.21
2023-12-11,32135.0,69411.6,0.33,9.58,0.11,0.07,0.0,37864.8,15121.0,17530.0,32661.36,,,,,,,,,,,,,,,,,,0.03,,,,100.0,56.34,0.0,0.0,,0.0,100.0,6.17,0.8357,91.19,1.1974,2.16
2023-12-12,32135.0,70054.3,0.33,9.88,0.11,0.07,0.0,38215.4,15121.0,17530.0,32963.78,,,,,,,,,,,,,,,,,,0.03,,,,100.0,56.34,0.0,0.0,,0.0,100.0,6.06,0.8382,91.33,1.1974,2.18
2023-12-13,35135.0,77297.0,0.36,10.15,0.11,0.08,0.0,45166.0,18121.0,20530.0,39866.2,,,3000.0,0.01,,,,,3000.0,,,,0.01,3000.0,,,,0.04,,,,100.0,60.73,0.0,0.0,,0.0,100.0,9.48,0.7108,83.58,1.1776,2.2
2023-12-14,37796.0,81261.4,0.38,11.47,0.12,0.08,0.0,43410.65,17782.0,20191.0,38231.3,,,,,,,,0.0,,339.0,,,,,,,339.0,0.04,0.0,,,100.0,59.6,0.0,0.0,,0.0,100.0,16.03,0.6284,77.45,1.2667,2.15
2023-12-15,37796.0,84663.04,0.38,10.76,0.12,0.08,0.0,45227.84,17782.0,20191.0,39831.68,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.6,0.0,0.0,,0.0,100.0,15.61,0.6346,77.94,1.2667,2.24
2023-12-18,37796.0,83151.2,0.38,11.01,0.12,0.08,0.0,44420.2,17782.0,20191.0,39120.4,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.6,0.0,0.0,,0.0,100.0,15.99,0.6284,77.46,1.2667,2.2
2023-12-19,37796.0,83529.16,0.38,9.76,0.12,0.08,0.0,44622.11,17782.0,20191.0,39298.22,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.6,0.0,0.0,,0.0,100.0,15.85,0.6313,77.67,1.2667,2.21
2023-12-20,37796.0,83907.12,0.38,9.67,0.12,0.08,0.0,44824.02,17782.0,20191.0,39476.04,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.6,0.0,0.0,,0.0,100.0,15.84,0.6307,77.64,1.2667,2.22
2023-12-21,37796.0,80127.52,0.38,8.37,0.12,0.08,0.0,42804.92,17782.0,20191.0,37697.84,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.6,0.0,0.0,,0.0,100.0,16.17,0.6255,77.23,1.2667,2.12
2023-12-22,37796.0,82017.32,0.38,7.43,0.12,0.08,0.0,43814.47,17782.0,20191.0,38586.94,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.6,0.0,0.0,,0.0,100.0,15.72,0.6327,77.79,1.2667,2.17
2023-12-25,37796.0,82017.32,0.38,7.35,0.12,0.08,0.0,43814.47,17782.0,20191.0,38586.94,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.6,0.0,0.0,,0.0,100.0,15.87,0.6294,77.54,1.2667,
2023-12-26,37796.0,82017.32,0.38,7.35,0.12,0.08,0.0,43814.47,17782.0,20191.0,38586.94,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.6,0.0,0.0,,0.0,100.0,15.88,0.6297,77.56,1.2667,
2023-12-27,37796.0,91088.36,0.38,7.35,0.12,0.09,0.0,48660.31,17782.0,20191.0,42854.62,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.6,0.0,0.0,,0.0,100.0,15.21,0.6431,78.57,1.2667,2.41
2023-12-28,37796.0,91844.28,0.38,5.06,0.12,0.09,0.0,49064.13,17782.0,20191.0,43210.26,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.6,0.0,0.0,,0.0,100.0,15.82,0.6311,77.67,1.2667,2.43
2023-12-29,37796.0,91088.36,0.38,4.89,0.12,0.09,0.0,48660.31,17782.0,20191.0,42854.62,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.6,0.0,0.0,,0.0,100.0,15.93,0.6294,77.53,1.2667,2.41
2024-01-01,37796.0,91088.36,0.38,4.87,0.12,0.09,0.0,48660.31,17782.0,20191.0,42854.62,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.6,0.0,0.0,,0.0,100.0,15.88,0.6305,77.62,1.2667,
2024-01-02,37796.0,92600.2,0.38,4.87,0.12,0.09,0.0,49467.95,17782.0,20191.0,43565.9,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.6,0.0,0.0,,0.0,100.0,15.76,0.6316,77.71,1.2667,2.45
2024-01-03,37796.0,91844.28,0.38,4.81,0.12,0.09,0.0,49064.13,17782.0,20191.0,43210.26,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.6,0.0,0.0,,0.0,100.0,15.92,0.6293,77.53,1.2667,2.43
2024-01-04,37796.0,93356.12,0.38,4.72,0.12,0.09,0.0,49871.77,17782.0,20191.0,43921.54,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.6,0.0,0.0,,0.0,100.0,15.77,0.6324,77.76,1.2667,2.47
2024-01-05,37796.0,91844.28,0.38,4.74,0.12,0.09,0.0,49064.13,17782.0,20191.0,43210.26,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.6,0.0,0.0,,0.0,100.0,15.98,0.6285,77.47,1.2667,2.43
2024-01-08,41796.0,105325.92,0.42,5.13,0.14,0.1,0.0,55921.32,19782.0,22191.0,49850.64,,,2000.0,,,2000.0,,,,,,,,2000.0,0.0,,,0.05,,,,100.0,62.14,0.0,0.0,,0.0,100.0,14.17,0.5294,70.57,1.3128,2.52
2024-01-09,41796.0,110341.44,0.42,4.91,0.14,0.11,0.0,58584.24,19782.0,22191.0,52224.48,,,,,,,,,,,,,,,,,,0.05,,,,100.0,62.14,0.0,0.0,,0.0,100.0,14.11,0.5305,70.67,1.3128,2.64
2024-01-10,41669.0,113339.68,0.42,4.79,0.14,0.11,0.0,60014.08,19782.0,22064.0,53807.04,,,,,,,,,,,,,,,,,127.0,0.05,0.0,,,100.0,62.14,0.0,0.0,,0.0,100.0,14.25,0.5318,70.73,1.3088,2.72
2024-01-11,41542.0,111332.56,0.42,4.65,0.14,0.11,0.0,59131.52,19655.0,22064.0,52675.4,,,,,,,,0.0,,127.0,,,,,,,,0.05,,,,100.0,61.98,0.0,0.0,,0.0,100.0,14.52,0.5291,70.45,1.3101,2.68
2024-01-12,41227.0,112549.71,0.42,4.52,0.13,0.11,0.0,59374.77,19655.0,21749.0,53658.15,,,,,,,,,,,,,,,,,315.0,0.05,0.0,,,100.0,61.98,0.0,0.0,,0.0,100.0,14.45,0.5406,71.33,1.3001,2.73
2024-01-15,51020.0,158672.2,0.52,4.68,0.17,0.14,0.0,98095.62,31096.0,31542.0,96708.56,,,11441.0,0.03,,,,,9793.0,,,,0.03,11441.0,,,,0.08,,,,100.0,98.06,0.0,0.0,,0.0,100.0,22.27,0.4022,57.68,1.609,3.11
2024-01-16,37296.0,112260.96,0.38,3.25,0.12,0.11,0.0,60022.41,19495.0,19941.0,58679.95,,,,,,,,0.02,,11601.0,,,,,,,11601.0,0.06,0.03,,,100.0,65.89,0.0,0.0,,0.0,100.0,16.3,0.6436,78.37,1.2606,3.01
2024-01-17,47296.0,148509.44,0.48,3.99,0.15,0.14,0.0,78314.74,24495.0,24941.0,76914.3,,,5000.0,,,5000.0,,,,,,,,5000.0,0.02,,,0.07,,,,100.0,70.82,0.0,0.0,,0.0,100.0,20.86,0.4519,62.53,1.3675,3.14
2024-01-18,47296.0,142360.96,0.48,3.9,0.15,0.15,0.0,75072.41,24495.0,24941.0,73729.95,,,,,,,,,,,,,,,,,,0.08,,,,100.0,70.82,0.0,0.0,,0.0,100.0,21.42,0.4426,61.51,1.3675,3.01
2024-01-19,47296.0,142833.92,0.48,3.81,0.15,0.14,0.0,75321.82,24495.0,24941.0,73974.9,,,,,,,,,,,,,,,,,,0.07,,,,100.0,70.82,0.0,0.0,,0.0,100.0,21.12,0.4475,62.06,1.3675,3.02
2024-01-22,47296.0,142833.92,0.48,3.81,0.15,0.14,0.0,75321.82,24495.0,24941.0,73974.9,,,,,,,,,,,,,,,,,,0.07,,,,100.0,70.82,0.0,0.0,,0.0,100.0,21.14,0.4472,62.02,1.3675,3.02
2024-01-23,47296.0,137158.4,0.48,3.79,0.15,0.14,0.0,72328.9,24495.0,24941.0,71035.5,,,,,,,,,,,,,,,,,,0.07,,,,100.0,70.82,0.0,0.0,,0.0,100.0,21.41,0.4428,61.54,1.3675,2.9
2024-01-24,37296.0,110023.2,0.38,2.96,0.12,0.11,0.0,58825.95,19495.0,19941.0,57510.25,,,,,,,,0.02,,5000.0,,,,,,,5000.0,0.06,0.02,,,100.0,65.89,0.0,0.0,,0.0,100.0,15.98,0.6491,78.8,1.2606,2.95
2024-01-25,37296.0,109277.28,0.38,2.95,0.12,0.11,0.0,58427.13,19495.0,19941.0,57120.35,,,,,,,,,,,,,,,,,,0.06,,,,100.0,65.89,0.0,0.0,,0.0,100.0,16.13,0.6465,78.59,1.2606,2.93
2024-01-26,37296.0,107785.44,0.38,2.98,0.12,0.11,0.0,57629.49,19495.0,19941.0,56340.55,,,,,,,,,,,,,,,,,,0.06,,,,100.0,65.89,0.0,0.0,,0.0,100.0,16.01,0.6476,78.68,1.2606,2.89
2024-01-29,37296.0,105547.68,0.38,2.98,0.12,0.11,0.0,56433.03,19495.0,19941.0,55170.85,,,,,,,,,,,,,,,,,,0.06,,,,100.0,65.89,0.0,0.0,,0.0,100.0,16.22,0.6449,78.47,1.2606,2.83
2024-01-30,37296.0,107039.52,0.38,2.98,0.12,0.11,0.0,57230.67,19495.0,19941.0,55950.65,,,,,,,,,,,,,,,,,,0.06,,,,100.0,65.89,0.0,0.0,,0.0,100.0,16.0,0.6488,78.77,1.2606,2.87
2024-01-31,37296.0,106666.56,0.38,3.05,0.12,0.11,0.0,57031.26,19495.0,19941.0,55755.7,,,1519.0,,,,,0.0,,1519.0,,,,1519.0,,,,0.06,,,,100.0,62.84,0.0,0.0,,0.0,100.0,16.11,0.6468,78.62,1.2021,2.86
2024-02-01,37296.0,108158.4,0.38,3.08,0.12,0.11,0.0,57828.9,19495.0,19941.0,56535.5,,,,,,,,,,,,,,,,,,0.06,,,,100.0,66.07,0.0,0.0,,0.0,100.0,16.0,0.6488,78.77,1.264,2.9
2024-02-02,37296.0,107039.52,0.38,3.2,0.12,0.11,0.0,57230.67,19495.0,19941.0,55950.65,,,,,,,,,,,,,,,,,,0.06,,,,100.0,65.19,0.0,0.0,,0.0,100.0,16.15,0.6461,78.56,1.2471,2.87
2024-02-05,37296.0,98461.44,0.38,3.19,0.12,0.1,0.0,52644.24,19495.0,19941.0,51466.8,,,,,,,,,,,,,,,,,,0.06,,,,100.0,65.19,0.0,0.0,,0.0,100.0,16.62,0.638,77.94,1.2471,2.64
2024-02-06,37296.0,106666.56,0.38,3.31,0.12,0.1,0.0,57031.26,19495.0,19941.0,55755.7,,,,,,,,,,,,,,,,,,0.05,,,,100.0,65.19,0.0,0.0,,0.0,100.0,15.57,0.6563,79.34,1.2471,2.86
2024-02-07,37296.0,104055.84,0.38,3.46,0.12,0.11,0.0,55635.39,19495.0,19941.0,54391.05,,,,,,,,,,,,,,,,,,0.06,,,,100.0,65.19,0.0,0.0,,0.0,100.0,16.25,0.6445,78.44,1.2471,2.79
2024-02-08,37296.0,101072.16,0.38,3.48,0.12,0.1,0.0,54040.11,19495.0,19941.0,52831.45,,,,,,,,,,,,,,,,,,0.05,,,,100.0,65.19,0.0,0.0,,0.0,100.0,16.28,0.644,78.4,1.2471,2.71
2024-02-09,37296.0,103682.88,0.38,4.35,0.12,0.1,0.0,55435.98,19495.0,19941.0,54196.1,,,,,,,,,,,,,,,,,,0.05,,,,100.0,65.19,0.0,0.0,,0.0,100.0,16.09,0.6472,78.65,1.2471,2.78
2024-02-12,37296.0,107785.44,0.38,4.48,0.12,0.11,0.0,57629.49,19495.0,19941.0,56340.55,,,,,,,,,,,,,,,,,,0.05,,,,100.0,65.19,0.0,0.0,,0.0,100.0,15.84,0.6516,78.98,1.2471,2.89
2024-02-13,37296.0,107785.44,0.38,4.44,0.12,0.11,0.0,57629.49,19495.0,19941.0,56340.55,,,,,,,,,,,,,,,,,,0.06,,,,100.0,65.19,0.0,0.0,,0.0,100.0,16.09,0.6472,78.65,1.2471,2.89
2024-02-14,37296.0,106293.6,0.38,4.4,0.12,0.11,0.0,56831.85,19495.0,19941.0,55560.75,,,,,,,,,,,,,,,,,,0.06,,,,100.0,65.19,0.0,0.0,,0.0,100.0,16.18,0.6457,78.53,1.2471,2.85
2024-02-15,37296.0,102936.96,0.38,4.49,0.12,0.1,0.0,55037.16,19495.0,19941.0,53806.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,65.19,0.0,0.0,,0.0,100.0,16.29,0.6437,78.37,1.2471,2.76
2024-02-16,37296.0,102936.96,0.38,4.48,0.12,0.1,0.0,55037.16,19495.0,19941.0,53806.2,,,,,,,,,,,,,,,,,,0.05,,,,100.0,65.19,0.0,0.0,,0.0,100.0,16.09,0.6472,78.65,1.2471,2.76
2024-02-19,31296.0,86376.96,0.32,3.83,0.1,0.09,0.0,46757.16,16495.0,16941.0,45526.2,,,,,,,,0.01,,3000.0,,,,,,,3000.0,0.05,0.01,,,100.0,61.31,0.0,0.0,,0.0,100.0,6.28,0.8824,93.72,1.1632,2.76
2024-02-20,31296.0,82308.48,0.32,3.95,0.1,0.08,0.0,44554.83,16495.0,16941.0,43381.85,,,,,,,,,,,,,,,,,,0.05,,,,100.0,61.31,0.0,0.0,,0.0,100.0,6.42,0.8799,93.58,1.1632,2.63
2024-02-21,31296.0,81682.56,0.32,4.01,0.1,0.08,0.0,44216.01,16495.0,16941.0,43051.95,,,,,,,,,,,,,,,,,,0.04,,,,100.0,61.31,0.0,0.0,,0.0,100.0,6.3,0.882,93.7,1.1632,2.61
2024-02-22,31296.0,84186.24,0.32,4.14,0.1,0.08,0.0,45571.29,16495.0,16941.0,44371.55,,,,,,,,,,,,,,,,,,0.04,,,,100.0,61.31,0.0,0.0,,0.0,100.0,6.18,0.884,93.82,1.1632,2.69
2024-02-23,33296.0,92229.92,0.34,4.47,0.11,0.09,0.0,49696.57,17495.0,17941.0,48461.15,,,1000.0,,,1000.0,,,,,,,,1000.0,0.0,,,0.05,,,,100.0,62.69,0.0,0.0,,0.0,100.0,5.93,0.7858,88.25,1.1931,2.77
2024-02-26,33296.0,95892.48,0.34,5.9,0.11,0.09,0.0,51670.08,17495.0,17941.0,50385.6,,,,,,,,,,,,,,,,,,0.05,,,,100.0,62.69,0.0,0.0,,0.0,100.0,5.9,0.7866,88.31,1.1931,2.88
2024-02-27,33968.0,95789.76,0.34,6.51,0.11,0.1,0.0,51541.14,17831.0,18277.0,50283.42,,,336.0,,,336.0,,,,,,,,336.0,0.0,,,0.05,,,,100.0,63.14,0.0,0.0,,0.0,100.0,5.94,0.7509,86.23,1.2027,2.82
2024-02-28,34324.0,93361.28,0.35,6.96,0.11,0.1,0.0,50197.6,18009.0,18455.0,48984.48,,,178.0,0.0,,,,,178.0,,,,0.0,178.0,,,,0.05,,,,100.0,63.37,0.0,0.0,,0.0,100.0,5.92,0.7342,85.23,1.2077,2.72
2024-02-29,34356.0,95166.12,0.35,7.4,0.11,0.09,0.0,51164.67,18025.0,18471.0,49929.25,,,16.0,0.0,,,,,16.0,,,,0.0,16.0,,,,0.05,,,,100.0,63.39,0.0,0.0,,0.0,100.0,5.78,0.7384,85.5,1.2082,2.77
2024-03-01,32356.0,92214.6,0.33,6.98,0.11,0.09,0.0,49792.35,17025.0,17471.0,48521.25,,,,,,,,0.0,,1000.0,,,,,,,1000.0,0.05,0.0,,,100.0,62.05,0.0,0.0,,0.0,100.0,5.99,0.8287,90.78,1.1793,2.85
2024-03-04,32356.0,88655.44,0.33,6.69,0.11,0.09,0.0,47870.54,17025.0,17471.0,46648.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,62.05,0.0,0.0,,0.0,100.0,6.18,0.8237,90.49,1.1793,2.74
2024-03-05,32356.0,91891.04,0.33,6.69,0.11,0.09,0.0,49617.64,17025.0,17471.0,48351.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,62.05,0.0,0.0,,0.0,100.0,5.97,0.8293,90.81,1.1793,2.84
2024-03-06,31684.0,88715.2,0.32,6.73,0.1,0.09,0.0,47978.0,16689.0,17135.0,46729.2,,,,,,,,0.0,,336.0,,,,,,,336.0,0.05,0.0,,,100.0,61.58,0.0,0.0,,0.0,100.0,6.24,0.8602,92.53,1.1692,2.8
2024-03-07,31668.0,85820.28,0.32,6.87,0.1,0.09,0.0,46392.49,16689.0,17119.0,45227.19,,,,,,,,,,,,,,,,,16.0,0.05,0.0,,,100.0,61.58,0.0,0.0,,0.0,100.0,6.29,0.86,92.51,1.1686,2.71
2024-03-08,31652.0,84827.36,0.32,6.83,0.1,0.09,0.0,45878.92,16673.0,17119.0,44683.64,,,,,,,,0.0,,16.0,,,,,,,,0.05,,,,100.0,61.56,0.0,0.0,,0.0,100.0,6.23,0.8618,92.62,1.1687,2.68
2024-03-11,31652.0,86093.44,0.32,6.82,0.1,0.09,0.0,46563.68,16673.0,17119.0,45350.56,,,,,,,,,,,,,,,,,,0.04,,,,100.0,61.56,0.0,0.0,,0.0,100.0,6.16,0.8637,92.72,1.1687,2.72
2024-03-12,31660.0,83899.0,0.32,6.58,0.1,0.09,0.0,45375.95,16677.0,17123.0,44194.05,,,4.0,0.0,,,,,4.0,,,,0.0,4.0,,,,0.05,,,,100.0,61.57,0.0,0.0,,0.0,100.0,6.28,0.8609,92.57,1.1688,2.65
2024-03-13,39278.0,106050.6,0.4,7.99,0.13,0.11,0.0,67292.1,24477.0,24923.0,66087.9,,,7800.0,0.02,,,,,7800.0,,,,0.02,7800.0,,,,0.06,,,,100.0,70.16,0.0,0.0,,0.0,100.0,21.63,0.5893,73.49,1.1258,2.7
2024-03-14,32030.0,85199.8,0.32,6.37,0.1,0.09,0.0,47015.5,17229.0,17675.0,45829.14,,,,,,,,0.02,,7248.0,,,,,,,7248.0,0.05,0.02,,,100.0,64.02,0.0,0.0,,0.0,100.0,6.17,0.8418,91.51,1.1903,2.66
2024-03-15,39330.0,90852.3,0.4,7.92,0.13,0.1,0.0,57692.25,24529.0,24975.0,56661.99,,,7300.0,0.02,,,,,7300.0,,,,0.02,7300.0,,,,0.07,,,,100.0,71.7,0.0,0.0,,0.0,100.0,22.59,0.5754,72.23,1.1497,2.31
2024-03-18,32036.0,76245.68,0.32,5.96,0.1,0.08,0.0,42080.78,17235.0,17681.0,41019.3,,,,,,,,0.02,,7294.0,,,,,,,7294.0,0.04,0.02,,,100.0,64.05,0.0,0.0,,0.0,100.0,6.04,0.8445,91.67,1.1905,2.38
2024-03-19,32036.0,77206.76,0.32,6.0,0.1,0.08,0.0,42611.21,17235.0,17681.0,41536.35,,,,,,,,,,,,,,,,,,0.04,,,,100.0,64.05,0.0,0.0,,0.0,100.0,6.09,0.8434,91.6,1.1905,2.41
2024-03-20,32032.0,80080.0,0.32,5.96,0.1,0.08,0.0,44192.5,17235.0,17677.0,43087.5,,,,,,,,,,,,,,,,,4.0,0.04,0.0,,,100.0,64.05,0.0,0.0,,0.0,100.0,6.06,0.8444,91.66,1.1903,2.5
2024-03-21,39232.0,93764.48,0.4,7.24,0.13,0.1,0.0,59456.03,24431.0,24877.0,58390.09,,,7200.0,0.02,,,,0.0,7200.0,4.0,,,0.02,7200.0,,,,0.06,,,,100.0,90.8,0.0,0.0,,0.0,100.0,21.46,0.5889,73.51,1.4581,2.39
2024-03-22,32809.0,77429.24,0.33,6.22,0.11,0.08,0.0,43551.44,18008.0,18454.0,42498.88,,,,,,,,0.02,,6423.0,,,,,,,6423.0,0.04,0.02,,,100.0,66.93,0.0,0.0,,0.0,100.0,6.02,0.8037,89.33,1.2194,2.36
2024-03-25,32809.0,75460.7,0.33,6.04,0.11,0.08,0.0,42444.2,18008.0,18454.0,41418.4,,,,,,,,,,,,,,,,,,0.04,,,,100.0,66.44,0.0,0.0,,0.0,100.0,6.05,0.8027,89.26,1.2104,2.3
2024-03-26,32809.0,78413.51,0.33,6.19,0.11,0.08,0.0,44105.06,18008.0,18454.0,43039.12,,,,,,,,,,,,,,,,,,0.04,,,,100.0,66.44,0.0,0.0,,0.0,100.0,5.88,0.8079,89.57,1.2104,2.39
2024-03-27,32809.0,78741.6,0.33,6.19,0.11,0.08,0.0,44289.6,18008.0,18454.0,43219.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,66.44,0.0,0.0,,0.0,100.0,5.97,0.8051,89.41,1.2104,2.4
2024-03-28,32899.0,76983.66,0.33,6.18,0.11,0.08,0.0,43392.96,18098.0,18544.0,42349.32,,,90.0,0.0,,,,,90.0,,,,0.0,90.0,,,,0.04,,,,100.0,66.55,0.0,0.0,,0.0,100.0,6.03,0.7985,89.02,1.2097,2.34
2024-03-29,32899.0,76983.66,0.33,6.41,0.11,0.08,0.0,43392.96,18098.0,18544.0,42349.32,,,,,,,,,,,,,,,,,,0.04,,,,100.0,66.55,0.0,0.0,,0.0,100.0,6.01,0.8007,89.15,1.2097,
2024-04-01,32899.0,76983.66,0.33,6.41,0.11,0.08,0.0,43392.96,18098.0,18544.0,42349.32,,,,,,,,,,,,,,,,,,0.04,,,,100.0,66.55,0.0,0.0,,0.0,100.0,6.01,0.8008,89.15,1.2097,
