,JPNK FP Equity_DX_SI_QTY,JPNK FP Equity_DX_SHORT_INTEREST_VALUE,JPNK FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,JPNK FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,JPNK FP Equity_DX_SI_MV,JPNK FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,JPNK FP Equity_DX_SUPPLY_SI_QTY,JPNK FP Equity_DX_BROKER_SI_QTY,JPNK FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,JPNK FP Equity_DX_BROKER_SI_MV_NEW_x,JPNK FP Equity_DX_BROKER_SI_MV_INC_x,JPNK FP Equity_DX_BROKER_SI_QTY_ADD,JPNK FP Equity_DX_BROKER_SI_QTY_NEW,JPNK FP Equity_DX_BROKER_SI_QTY_INC,JPNK FP Equity_DX_BROKER_SI_MV_NEW_y,JPNK FP Equity_DX_BROKER_SI_MV_INC_y,JPNK FP Equity_DX_BROKER_SI_MV_ADD,JPNK FP Equity_DX_BROKER_SI_QTY_DEC,JPNK FP Equity_DX_SUPPLY_SI_MV,JPNK FP Equity_DX_BROKER_SI_MV_DEC,JPNK FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,JPNK FP Equity_DX_UTILIZATION_QUANTITY,JPNK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,JPNK FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,JPNK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,JPNK FP Equity_DX_ACTIVE_UTILIZATION_MV,JPNK FP Equity_DX_BROKER_SI_MARKET_SHARE_2,JPNK FP Equity_DX_BROKER_SI_CON_RATIO,JPNK FP Equity_DX_BROKER_SI_MARKET_SHARE_1,JPNK FP Equity_DX_DEMAND_SUPPLY_RATIO,JPNK FP Equity_PX_LAST
2024-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0406
2024-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.7507
2024-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.64
2024-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0899
2024-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.9402
2024-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.4544
2024-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.7868
2024-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.5151
2024-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.5746
2024-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0616
2024-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.5626
2024-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.5587
2024-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.9762
2024-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.2996
2024-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.7145
2024-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.9954
2024-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.1599
2024-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0639
2024-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.9663
2024-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.6695
2024-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.1573
2024-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.617
2024-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.8921
2024-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.8267
2024-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.2297
2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.4773
2024-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.6103
2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.5094
2024-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.4163
2024-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.1519
2024-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.1445
2024-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.5566
2024-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.532
2024-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.7173
2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.4188
2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.6972
2024-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.6049
2024-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.1992
2024-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.3802
2024-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.1438
2024-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.8624
2024-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.3887
2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.7109
2024-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.6671
2024-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.6772
2024-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.892
2024-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.1394
2024-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.8352
2024-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.5629
2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.303
2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.7096
2024-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.3958
2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.9616
2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.3536
2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.106
2024-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0587
2024-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.9024
2024-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.9336
2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.6268
2024-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.4728
2024-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.7548
2024-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.0717
2024-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.0844
2024-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.434
2024-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.246
2024-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.4251
2024-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0315
2024-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.4282
2024-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.8245
2024-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.3686
2024-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.1417
2024-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.5537
2024-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.4864
2024-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.2272
2024-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.7845
2024-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.4009
2024-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.8083
2024-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.6566
2024-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.4131
2024-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.5659
2024-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.6742
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21299582.5,21.38,0.0,,0.0,,0.0,177.498
2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21244538.96,21.17,0.0,,0.0,,0.0,177.0393
2024-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21440989.32,21.3,0.0,,0.0,,0.0,178.6764
2024-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21427573.44,21.43,0.0,,0.0,,0.0,178.5646
2024-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21425401.45,21.46,0.0,,0.0,,0.0,178.5465
2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21623555.8,21.42,0.0,,0.0,,0.0,180.1978
2024-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21515184.71,21.68,0.0,,0.0,,0.0,179.2947
2024-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21312830.39,21.54,0.0,,0.0,,0.0,177.6084
2024-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21293990.55,21.25,0.0,,0.0,,0.0,177.4514
2024-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21362485.98,21.24,0.0,,0.0,,0.0,178.0222
2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21498792.84,21.39,0.0,,0.0,,0.0,179.1581
2024-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21443593.3,21.62,0.0,,0.0,,0.0,178.6981
2024-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21120855.99,21.42,0.0,,0.0,,0.0,176.0086
2024-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21284906.62,21.08,0.0,,0.0,,0.0,177.3757
2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21443101.31,21.18,0.0,,0.0,,0.0,178.694
2024-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21640379.66,21.49,0.0,,0.0,,0.0,180.338
2024-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21627971.77,21.62,0.0,,0.0,,0.0,180.2346
2024-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21528396.6,21.58,0.0,,0.0,,0.0,179.4048
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21508680.76,21.77,0.0,,0.0,,0.0,179.2405
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21598812.01,21.59,0.0,,0.0,,0.0,179.9916
2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21877953.68,21.65,0.0,,0.0,,0.0,182.3178
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21660767.49,21.76,0.0,,0.0,,0.0,180.5079
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21680159.33,21.8,0.0,,0.0,,0.0,180.6695
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21325670.28,21.75,0.0,,0.0,,0.0,177.7154
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21504252.8,21.3,0.0,,0.0,,0.0,179.2036
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21215139.21,21.5,0.0,,0.0,,0.0,176.7943
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,21229263.09,21.48,0.0,,0.0,,0.0,176.912
2024-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.6
2024-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.2179
2024-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.4743
2024-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.7506
2024-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.5296
2024-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.6331
2024-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.1016
2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.9539
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0535
2024-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.1984
2024-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.8812
2024-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.3495
2024-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.7417
2024-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.5154
2024-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0698
2024-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.942
2024-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.7117
2024-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.6518
2024-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.401
2024-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.4454
2024-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.8904
2024-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.6387
2024-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.9813
2024-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.3677
2024-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.9303
2024-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.9154
2024-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0673
2024-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.7468
2024-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.9505
2024-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.3577
2024-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.8501
2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.9464
2024-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.3433
2024-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.2918
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,19712427.73,19.72,0.0,,0.0,,0.0,164.2716
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,20545736.78,19.72,0.0,,0.0,,0.0,171.2159
2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,20681611.65,20.57,0.0,,0.0,,0.0,172.3482
2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,20512533.06,20.69,0.0,,0.0,,0.0,170.9392
2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,119999.0,20716627.36,20.71,0.0,,0.0,,0.0,172.64
2024-08-13,439.0,77715.86,0.61,0.11,0.08,77715.86,0.0,439.0,0.0,,,439.0,,,,,0.08,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,177.0293
2024-08-14,439.0,77063.9,0.61,0.12,0.08,77063.9,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,175.5442
2024-08-15,439.0,79021.4,0.6,0.12,0.08,79021.4,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,180.0032
2024-08-16,439.0,79308.34,0.6,0.12,0.08,79308.34,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,180.6568
2024-08-19,439.0,80003.14,0.6,0.12,0.08,80003.14,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,182.2395
2024-08-20,439.0,79551.63,0.6,0.12,0.08,79551.63,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,181.211
2024-08-21,439.0,79998.14,0.6,0.12,0.08,79998.14,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,182.2281
2024-08-22,439.0,80278.04,0.57,0.12,0.08,80278.04,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,182.8657
2024-08-23,439.0,80719.02,0.56,0.12,0.08,80719.02,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,183.8702
2024-08-26,439.0,80441.83,0.56,0.12,0.08,80441.83,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,183.2388
2024-08-27,439.0,80989.92,0.56,0.12,0.08,80989.92,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,184.4873
2024-08-28,439.0,81068.15,0.58,0.12,0.08,81068.15,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,184.6655
2024-08-29,439.0,81734.73,0.54,0.12,0.08,81734.73,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,186.1839
2024-08-30,439.0,81836.71,0.54,0.12,0.08,81836.71,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,186.4162
2024-09-02,439.0,81369.97,0.54,0.12,0.08,81369.97,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,185.353
2024-09-03,439.0,81401.97,0.54,0.12,0.08,81401.97,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,185.4259
2024-09-04,439.0,80136.82,0.55,0.12,0.08,80136.82,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,182.544
2024-09-05,439.0,80221.72,0.55,0.12,0.08,80221.72,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,182.7374
2024-09-06,439.0,77774.51,0.55,0.12,0.08,77774.51,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,177.1629
2024-09-09,439.0,79808.66,0.54,0.12,0.08,79808.66,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,181.7965
2024-09-10,439.0,79100.95,0.54,0.12,0.08,79100.95,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,180.1844
2024-09-11,439.0,78662.35,0.54,0.12,0.08,78662.35,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,179.1853
2024-09-12,439.0,79805.81,0.56,0.12,0.08,79805.81,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,181.79
2024-09-13,439.0,79951.69,0.62,0.12,0.08,79951.69,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,182.1223
2024-09-16,439.0,79886.63,0.65,0.12,0.08,79886.63,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,181.9741
2024-09-17,439.0,79701.77,0.92,0.12,0.08,79701.77,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,181.553
2024-09-18,439.0,78866.09,1.54,0.12,0.08,78866.09,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,179.6494
2024-09-19,439.0,80472.96,2.12,0.12,0.08,80472.96,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,183.3097
2024-09-20,439.0,80363.3,2.16,0.12,0.08,80363.3,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,183.0599
2024-09-23,439.0,81113.02,1.83,0.12,0.08,81113.02,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,184.7677
2024-09-24,439.0,80439.33,1.93,0.12,0.08,80439.33,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,183.2331
2024-09-25,439.0,80333.18,1.87,0.12,0.08,80333.18,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,182.9913
2024-09-26,439.0,81980.7,1.95,0.12,0.08,81980.7,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,186.7442
2024-09-27,439.0,81126.01,1.95,0.12,0.08,81126.01,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,184.7973
2024-09-30,439.0,81145.07,1.96,0.12,0.08,81145.07,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,184.8407
2024-10-01,439.0,81686.05,1.64,0.12,0.08,81686.05,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,186.073
2024-10-02,439.0,81379.45,1.63,0.12,0.08,81379.45,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,185.3746
2024-10-03,439.0,81149.76,1.82,0.12,0.08,81149.76,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,184.8514
2024-10-04,439.0,82537.88,1.93,0.12,0.08,82537.88,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,188.0134
2024-10-07,439.0,81763.93,1.95,0.12,0.08,81763.93,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,186.2504
2024-10-08,439.0,82030.97,1.95,0.12,0.08,82030.97,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,186.8587
2024-10-09,439.0,81676.35,2.13,0.12,0.08,81676.35,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,186.0509
2024-10-10,439.0,81623.31,2.82,0.12,0.08,81623.31,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,185.9301
2024-10-11,439.0,81756.64,2.79,0.12,0.08,81756.64,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,186.2338
2024-10-14,439.0,82040.19,3.01,0.12,0.08,82040.19,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,186.8797
2024-10-15,439.0,81074.12,2.95,0.12,0.08,81074.12,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,184.6791
2024-10-16,439.0,81007.97,2.91,0.12,0.08,81007.97,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,184.5284
2024-10-17,439.0,81263.07,2.93,0.12,0.08,81263.07,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,185.1095
2024-10-18,439.0,80972.76,2.93,0.12,0.08,80972.76,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,184.4482
2024-10-21,439.0,80048.93,3.04,0.12,0.08,80048.93,0.0,439.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0037,182.3438
