,PDJE FP Equity_DX_SI_QTY,PDJE FP Equity_DX_SHORT_INTEREST_VALUE,PDJE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PDJE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PDJE FP Equity_DX_SI_MV,PDJE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PDJE FP Equity_DX_SUPPLY_SI_QTY,PDJE FP Equity_DX_BROKER_SI_QTY,PDJE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PDJE FP Equity_DX_BROKER_SI_QTY_ADD,PDJE FP Equity_DX_SUPPLY_SI_MV_DEC,PDJE FP Equity_DX_SUPPLY_SI_QTY_DEC,PDJE FP Equity_DX_BROKER_SI_MV_ADD,PDJE FP Equity_DX_SUPPLY_SI_QTY_ADD,PDJE FP Equity_DX_BROKER_SI_QTY_DEC,PDJE FP Equity_DX_SUPPLY_SI_MV,PDJE FP Equity_DX_BROKER_SI_MV_DEC,PDJE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PDJE FP Equity_DX_UTILIZATION_QUANTITY,PDJE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PDJE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PDJE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PDJE FP Equity_DX_ACTIVE_UTILIZATION_MV,PDJE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PDJE FP Equity_DX_BROKER_SI_CON_RATIO,PDJE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PDJE FP Equity_DX_DEMAND_SUPPLY_RATIO,PDJE FP Equity_PX_LAST
2023-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.31
2023-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.11
2023-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.41
2023-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.18
2023-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.35
2023-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.37
2023-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.405
2023-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.055
2023-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.08
2023-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.33
2023-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.235
2023-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.33
2023-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.315
2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.68
2023-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.96
2023-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7
2023-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.915
2023-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.805
2023-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1
2023-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.935
2023-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.835
2023-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.01
2023-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.26
2023-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.15
2023-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.09
2023-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.025
2023-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.965
2023-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.94
2023-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.965
2023-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6
2023-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.665
2023-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.02
2023-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.735
2023-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.705
2023-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.305
2023-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.735
2023-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.78
2023-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.925
2023-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.805
2023-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.765
2023-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.855
2023-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.895
2023-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.77
2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.865
2023-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.25
2023-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2
2023-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.155
2023-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.155
2023-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.825
2023-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.775
2023-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.13
2023-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.28
2023-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.025
2023-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.05
2023-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.035
2023-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.635
2023-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.71
2023-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.64
2023-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.665
2023-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6
2023-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.755
2023-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.81
2023-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.975
2023-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.73
2023-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.725
2023-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.755
2023-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6
2023-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.45
2023-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.415
2023-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.275
2023-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.315
2023-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.175
2023-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.225
2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.325
2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.585
2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.74
2023-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.82
2023-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.83
2023-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.875
2023-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.42
2023-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.27
2023-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.19
2023-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.35
2023-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.345
2023-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.035
2023-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.035
2023-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.09
2023-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.44
2023-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.655
2023-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.995
2023-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.035
2023-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.36
2023-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.28
2023-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.575
2023-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.46
2023-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.45
2023-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.665
2023-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.615
2023-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.46
2023-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.335
2023-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.415
2023-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.35
2023-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.325
2023-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.42
2023-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.415
2023-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.565
2023-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.36
2023-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.405
2023-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.28
2023-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03
2023-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.86
2023-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.035
2023-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.055
2023-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06
2023-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.055
2023-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.275
2023-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.315
2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.305
2023-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.545
2023-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.545
2023-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.575
2023-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.805
2023-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.465
2023-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.575
2023-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.685
2023-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.57
2023-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.705
2023-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.67
2023-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.945
2023-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.87
2023-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.78
2023-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.54
2023-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.705
2023-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.48
2023-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.375
2023-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.405
2023-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22
2023-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.27
2023-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24
2023-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.18
2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.225
2023-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98
2023-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8
2023-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.705
2023-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.835
2023-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05
2023-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.285
2023-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.145
2023-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.325
2023-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.43
2023-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.47
2023-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.325
2023-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.69
2023-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.43
2023-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.725
2023-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.675
2023-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.605
2023-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.505
2023-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.515
2023-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.085
2023-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.015
2023-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.285
2023-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.295
2023-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.82
2023-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.95
2023-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.69
2023-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.825
2023-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.88
2023-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.045
2023-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.115
2023-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.15
2023-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.405
2023-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.675
2023-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.41
2023-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.56
2023-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.47
2023-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.565
2023-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.69
2023-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7
2023-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.67
2023-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.535
2023-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.46
2023-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.37
2023-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.655
2023-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.27
2023-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.415
2023-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.58
2023-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.59
2023-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.55
2023-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.78
2023-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.865
2023-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.03
2023-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.01
2023-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.37
2023-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.75
2023-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.63
2023-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7
2023-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.79
2023-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.47
2023-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.72
2023-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7
2023-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.72
2023-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.59
2024-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.83
2024-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5
2024-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.555
2024-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.415
2024-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.36
2024-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.515
2024-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5
2024-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.375
2024-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.515
2024-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.575
2024-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.64
2024-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.45
2024-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.505
2024-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.625
2024-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.185
2024-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.32
2024-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.315
2024-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.52
2024-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.65
2024-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.62
2024-01-30,327.0,10697.81,0.03,0.01,0.01,10697.81,327.0,327.0,10697.81,327.0,,,0.01,327.0,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,32.715
2024-01-31,327.0,10630.77,0.03,0.01,0.01,10630.77,327.0,327.0,10630.77,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,32.51
2024-02-01,327.0,10627.5,0.03,0.01,0.01,10627.5,327.0,327.0,10627.5,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,32.5
2024-02-02,327.0,10923.44,0.03,0.01,0.01,10923.44,327.0,327.0,10923.44,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,33.405
2024-02-05,327.0,10970.85,0.03,0.01,0.01,10970.85,327.0,327.0,10970.85,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,33.55
2024-02-06,327.0,11047.7,0.03,0.01,0.01,11047.7,327.0,327.0,11047.7,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,33.785
2024-02-07,327.0,11116.37,0.03,0.01,0.01,11116.37,327.0,327.0,11116.37,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,33.995
2024-02-08,327.0,11068.95,0.03,0.01,0.01,11068.95,327.0,327.0,11068.95,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,33.85
2024-02-09,327.0,11055.87,0.03,0.01,0.01,11055.87,327.0,327.0,11055.87,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,33.81
2024-02-12,327.0,11144.16,0.03,0.01,0.01,11144.16,327.0,327.0,11144.16,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,34.08
2024-02-13,327.0,11095.11,0.03,0.01,0.01,11095.11,327.0,327.0,11095.11,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,33.93
2024-02-14,327.0,11165.42,0.03,0.01,0.01,11165.42,327.0,327.0,11165.42,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,34.145
2024-02-15,327.0,11191.58,0.03,0.01,0.01,11191.58,327.0,327.0,11191.58,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,34.225
2024-02-16,327.0,11278.23,0.03,0.01,0.01,11278.23,327.0,327.0,11278.23,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,34.49
2024-02-19,327.0,11173.59,0.03,0.01,0.01,11173.59,327.0,327.0,11173.59,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,34.17
2024-02-20,327.0,11086.94,0.03,0.01,0.01,11086.94,327.0,327.0,11086.94,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,33.905
2024-02-21,327.0,11137.62,0.03,0.01,0.01,11137.62,327.0,327.0,11137.62,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,34.06
2024-02-22,327.0,11256.98,0.03,0.01,0.01,11256.98,327.0,327.0,11256.98,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,34.425
2024-02-23,327.0,11337.09,0.03,0.01,0.01,11337.09,327.0,327.0,11337.09,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,34.67
2024-02-26,327.0,11327.28,0.03,0.01,0.01,11327.28,327.0,327.0,11327.28,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,34.64
2024-02-27,327.0,11278.23,0.03,0.01,0.01,11278.23,327.0,327.0,11278.23,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,34.49
2024-02-28,327.0,11395.95,0.03,0.01,0.01,11395.95,327.0,327.0,11395.95,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,34.85
2024-02-29,327.0,11415.57,0.03,0.01,0.01,11415.57,327.0,327.0,11415.57,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,34.91
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01,327.0,,,327.0,0.0,0.01,0.0,0.0,327.0,11453.18,0.01,0.0,,0.0,,0.0,35.025
2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.12
2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.095
2024-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.025
2024-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.05
2024-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.155
2024-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.78
2024-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.085
2024-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.245
2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.24
2024-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.21
2024-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.54
2024-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.595
2024-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.815
2024-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.565
2024-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.61
2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.19
2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.245
2024-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.43
2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.67
2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.425
2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.47
2024-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.815
2024-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.675
2024-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.73
2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.305
2024-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.695
2024-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.565
2024-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.67
2024-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.715
2024-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.185
2024-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.88
2024-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.07
2024-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.66
2024-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7
2024-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.245
2024-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.2
2024-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.755
2024-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.105
2024-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.295
2024-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.825
2024-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4
2024-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.55
2024-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.02
2024-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.31
2024-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.22
2024-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.495
2024-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.615
2024-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.385
2024-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.215
2024-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.58
2024-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.135
2024-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.645
2024-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.21
2024-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.945
2024-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.835
2024-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.04
2024-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9
2024-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.87
2024-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.26
