,ATLD FP Equity_DX_SI_QTY,ATLD FP Equity_DX_SHORT_INTEREST_VALUE,ATLD FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ATLD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ATLD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ATLD FP Equity_DX_SI_MV,ATLD FP Equity_DX_DSS,ATLD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ATLD FP Equity_DX_SUPPLY_SI_QTY,ATLD FP Equity_DX_BROKER_SI_QTY,ATLD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ATLD FP Equity_DX_SUPPLY_SI_QTY_INC_x,ATLD FP Equity_DX_BROKER_SI_QTY_ADD,ATLD FP Equity_DX_SUPPLY_SI_MV_DEC,ATLD FP Equity_DX_SUPPLY_SI_QTY_DEC,ATLD FP Equity_DX_SUPPLY_SI_QTY_INC_y,ATLD FP Equity_DX_BROKER_SI_MV_ADD,ATLD FP Equity_DX_BROKER_SI_QTY_DEC,ATLD FP Equity_DX_SUPPLY_SI_MV,ATLD FP Equity_DX_BROKER_SI_MV_DEC,ATLD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ATLD FP Equity_DX_UTILIZATION_QUANTITY,ATLD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ATLD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ATLD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ATLD FP Equity_DX_ACTIVE_UTILIZATION_MV,ATLD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ATLD FP Equity_DX_BROKER_SI_CON_RATIO,ATLD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ATLD FP Equity_DX_DEMAND_SUPPLY_RATIO,ATLD FP Equity_PX_LAST
2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.99
2015-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.99
2015-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0
2015-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.99
2015-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.99
2015-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.99
2015-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0
2015-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.99
2015-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0
2015-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0
2015-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0
2015-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0
2015-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0
2015-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.99
2015-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.99
2015-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.99
2015-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.99
2015-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0
2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0
2015-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0
2015-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.99
2015-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.99
2015-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.99
2015-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.98
2015-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.49
2015-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.49
2015-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5
2015-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0
2015-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0
2015-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0
2015-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0
2015-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.01
2015-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.01
2015-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.01
2015-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.99
2015-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.99
2015-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0
2015-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.01
2015-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.01
2015-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.6
2015-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0
2015-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0
2015-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0
2015-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.1
2015-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.1
2015-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.1
2015-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.1
2015-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.1
2015-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.1
2015-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.1
2015-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.1
2015-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.99
2015-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0
2015-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.01
2015-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.01
2015-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0
2015-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0
2015-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0
2015-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0
2015-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5
2015-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5
2015-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5
2015-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5
2015-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5
2015-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5
2015-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5
2015-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5
2015-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5
2015-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0
2015-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.99
2015-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.99
2015-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0
2015-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0
2015-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0
2015-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0
2015-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5
2015-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.51
2015-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.99
2015-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0
2015-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.49
2015-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.5
2015-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.1
2015-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.9
2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2015-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2015-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.01
2015-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.01
2015-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.01
2015-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.7
2015-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.99
2015-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.99
2015-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.78
2015-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.76
2015-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2015-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2015-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.01
2015-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.01
2015-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.99
2015-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.74
2015-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2015-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2015-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.2
2015-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3
2015-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.29
2015-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0
2015-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5
2015-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2015-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.01
2015-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.01
2015-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.01
2015-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2015-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.2
2015-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.89
2015-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.89
2015-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2015-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2015-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2015-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2015-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2015-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2015-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9
2016-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.89
2016-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.89
2016-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.89
2016-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2016-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.9
2016-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.9
2016-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.9
2016-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2016-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2016-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.3
2016-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.4
2016-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.09
2016-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.09
2016-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.3
2016-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.3
2016-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.3
2016-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.3
2016-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.3
2016-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.35
2016-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.3
2016-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.31
2016-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.1
2016-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0
2016-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
2016-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.99
2016-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2016-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
2016-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.01
2016-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.01
2016-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.02
2016-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0
2016-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0
2016-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.01
2016-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.01
2016-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.02
2016-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.02
2016-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.02
2016-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.21
2016-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.22
2016-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.41
2016-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.44
2016-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.47
2016-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5
2016-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2016-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.3
2016-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2016-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5
2016-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0
2016-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5
2016-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0
2016-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0
2016-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.99
2016-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0
2016-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.95
2016-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0
2016-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2016-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0
2016-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0
2016-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2016-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.05
2016-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2016-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2016-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2016-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
2016-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2016-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0
2016-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.01
2016-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.01
2016-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.01
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.01
2016-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.01
2016-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.99
2016-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.99
2016-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.99
2016-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.99
2016-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.99
2016-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.99
2016-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.99
2016-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.99
2016-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.1
2016-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.11
2016-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5
2016-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.99
2016-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.99
2016-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.99
2016-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.99
2016-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.99
2016-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.99
2016-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.99
2016-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.99
2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.99
2016-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
2016-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.01
2016-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2016-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0
2016-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0
2016-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0
2016-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2016-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2016-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2016-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2016-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2016-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2016-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2016-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2016-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2016-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2016-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2016-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
2016-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5
