,GET FP Equity_DX_SI_QTY,GET FP Equity_DX_SHORT_INTEREST_VALUE,GET FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GET FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GET FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GET FP Equity_DX_SI_MV,GET FP Equity_DX_DSS,GET FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GET FP Equity_DX_SUPPLY_SI_QTY,GET FP Equity_DX_BROKER_SI_QTY,GET FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GET FP Equity_DX_BROKER_SI_MV_NEW_x,GET FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GET FP Equity_DX_SUPPLY_SI_QTY_INC_x,GET FP Equity_DX_BROKER_SI_MV_INC_x,GET FP Equity_DX_SUPPLY_SI_MV_NEW,GET FP Equity_DX_BROKER_SI_QTY_ADD,GET FP Equity_DX_BROKER_SI_QTY_NEW,GET FP Equity_DX_SUPPLY_SI_MV_DEC,GET FP Equity_DX_BROKER_SI_QTY_INC,GET FP Equity_DX_SUPPLY_SI_QTY_DEC,GET FP Equity_DX_BROKER_SI_MV_NEW_y,GET FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GET FP Equity_DX_BROKER_SI_MV_INC_y,GET FP Equity_DX_SUPPLY_SI_QTY_INC_y,GET FP Equity_DX_BROKER_SI_MV_ADD,GET FP Equity_DX_SUPPLY_SI_QTY_ADD,GET FP Equity_DX_BROKER_SI_QTY_DEC,GET FP Equity_DX_SUPPLY_SI_MV,GET FP Equity_DX_BROKER_SI_MV_DEC,GET FP Equity_DX_SUPPLY_SI_MV_RMV,GET FP Equity_DX_BROKER_SI_MV_RMV,GET FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GET FP Equity_DX_UTILIZATION_QUANTITY,GET FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GET FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GET FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GET FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GET FP Equity_DX_ACTIVE_UTILIZATION_MV,GET FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GET FP Equity_DX_BROKER_SI_CON_RATIO,GET FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GET FP Equity_DX_DEMAND_SUPPLY_RATIO,GET FP Equity_PX_LAST
2016-07-14,19726480.0,187711787.18,3.65,9.01,3.59,192.18,1.0,163562966.95,15377136.0,17188700.0,146324619.51,,,305990.0,4.37,,,,6.45,432573.0,625582.0,,,4.37,305990.0,,72826.0,771859.0,146.12,8.43,,,13.06,13.06,102390376.0,974318807.44,,974.62,13.04,21.25,0.167,27.48,0.1675,9.755
2016-07-15,20590156.0,193761099.36,3.81,9.37,3.74,205.1,1.0,170603746.22,15759914.0,18129324.0,148306708.43,,,83588.0,14.88,,,,0.91,1365524.0,125352.0,,,14.88,83588.0,,424542.0,424901.0,153.85,1.44,,,13.37,13.37,102152648.0,961294774.97,,996.56,13.37,20.3,0.1578,24.57,0.1746,9.647
2016-07-18,21557916.0,204403211.34,3.99,9.69,3.92,213.63,1.0,181606485.0,16588420.0,19153600.0,157284512.98,,,588546.0,10.71,,,,2.32,1167861.0,232685.0,,,10.71,588546.0,,472645.0,143584.0,160.31,1.68,,,14.07,14.07,101309408.0,960573755.55,,978.91,14.07,18.69,0.1526,25.03,0.1829,9.72
2016-07-19,21869472.0,209554560.27,4.05,9.73,3.98,217.91,1.0,186340375.41,16631437.0,19446800.0,159363402.42,,,56397.0,6.03,,,,2.64,573205.0,281925.0,,,6.03,56397.0,,268545.0,280005.0,162.14,2.65,,,14.19,14.19,100536656.0,963348120.1,,980.09,14.2,18.38,0.1558,24.76,0.1867,9.823
2016-07-20,22815582.0,215437640.14,4.22,10.11,4.15,228.28,1.0,192372416.23,17784176.0,20372896.0,167928256.63,,,1144195.0,14.27,,,,5.29,1338258.0,545671.0,,,14.27,1144195.0,,554216.0,412164.0,174.39,4.0,,,15.21,15.21,99160424.0,936328853.76,,971.08,15.22,17.79,0.1525,24.14,0.1951,9.68
2016-07-21,23149524.0,211342182.06,4.29,10.07,4.21,227.74,1.0,189224544.27,17782384.0,20726852.0,162343201.39,,,182593.0,6.85,,,,3.22,823970.0,248840.0,,,6.85,182593.0,,64454.0,470013.0,171.39,6.07,,,15.24,15.24,98869648.0,902624483.67,,950.67,15.27,17.51,0.146,22.68,0.1984,9.359
2016-07-22,26194516.0,234771859.18,4.85,11.21,4.76,248.82,1.0,205193051.87,19779532.0,22894280.0,177276705.6,,,1548572.0,14.71,,,,20.21,2230046.0,1920694.0,,,14.71,1548572.0,,2369270.0,62617.0,184.94,0.95,,,16.91,16.91,97203760.0,871201722.32,,907.94,16.92,15.96,0.1341,20.44,0.2239,9.188
2016-07-25,24989864.0,226168925.69,4.63,10.47,4.54,234.28,1.0,201400551.27,19270588.0,22253156.0,174407039.01,,,298534.0,1.78,,3000.0,,10.03,328511.0,923273.0,,,1.78,298534.0,0.03,115795.0,972637.0,177.06,8.96,,,16.43,16.43,98041744.0,887319591.4,,901.88,16.41,17.02,0.1372,21.25,0.213,9.278
2016-07-26,24986588.0,223019441.68,4.63,10.49,4.54,235.4,1.0,198589953.18,19420496.0,22249564.0,173338919.87,,,680759.0,2.85,,,,5.24,213018.0,601845.0,,,2.85,680759.0,,70993.0,216609.0,179.87,1.76,,,16.4,16.4,98972560.0,883386121.91,,915.91,16.42,17.19,0.1385,21.23,0.211,9.15
2016-07-27,23871656.0,215140507.58,4.42,9.98,4.34,222.86,1.0,190475760.16,18605740.0,21134894.0,167682055.55,,,230530.0,2.26,,,,11.3,429710.0,1090829.0,,,2.26,230530.0,,45544.0,1544380.0,169.91,14.74,,,15.72,15.72,99739520.0,898890758.1,,911.97,15.7,18.47,0.1421,20.03,0.2017,9.239
2016-07-28,23633378.0,212255336.85,4.38,9.87,4.3,221.97,1.0,187911988.92,17880076.0,20922890.0,160583965.37,,,83168.0,2.82,,,,7.1,220826.0,838470.0,,,2.82,83168.0,,29637.0,432830.0,164.58,3.95,,,15.07,15.07,100755392.0,904901096.6,,927.29,15.07,18.75,0.1444,19.34,0.1992,9.207
2016-07-29,22933600.0,207916796.88,4.25,9.62,4.17,214.88,1.0,183314808.17,17255448.0,20219956.0,156438477.9,,,9251.0,0.2,,,,7.58,70170.0,810771.0,,,0.2,9251.0,,176893.0,773103.0,158.48,7.2,,,14.61,14.61,100816688.0,914007519.14,,927.19,14.6,19.27,0.1478,19.3,0.1942,9.294
2016-08-01,22928218.0,208024564.28,4.25,9.7,4.17,216.45,1.0,182073837.35,17387648.0,20067960.0,157755735.71,,,114596.0,2.67,,,,1.09,245536.0,140495.0,,,2.67,114596.0,,158099.0,397533.0,161.74,3.03,,,14.59,14.59,101783456.0,923467278.84,,946.63,14.59,18.78,0.1474,19.97,0.1924,9.301
2016-08-02,23798496.0,216175839.07,4.43,10.22,4.33,224.99,1.0,191415710.05,17952100.0,21072688.0,163069560.39,,,929831.0,10.73,,,,6.76,1107632.0,728046.0,,,10.73,929831.0,,362667.0,102905.0,166.66,0.96,,,15.05,15.05,101314256.0,920297412.95,,940.96,15.05,18.97,0.1435,19.4,0.1995,9.312
2016-08-03,24373752.0,223374630.28,4.54,10.51,4.43,231.54,1.0,198379530.15,18345230.0,21646386.0,168125899.07,,,331251.0,6.37,,,,0.52,633228.0,56661.0,,,6.37,331251.0,,123176.0,59529.0,171.51,0.49,0.04,,15.34,15.34,101234008.0,927764798.34,4636.0,946.35,15.34,18.51,0.1431,20.22,0.2038,9.395
2016-08-04,24805484.0,230041331.98,4.62,10.74,4.51,237.03,1.0,204735869.58,18754658.0,22076782.0,173927124.63,,,375228.0,4.55,,29900.0,,0.29,416237.0,35469.0,,,4.55,375228.0,0.28,69669.0,15741.0,176.69,0.2,,,15.52,15.52,102050384.0,946395815.71,,962.03,15.52,18.17,0.141,20.24,0.2053,9.507
2016-08-05,26276440.0,247117375.4,4.89,11.51,4.78,254.18,1.0,221245495.94,19729566.0,23525436.0,185547150.51,,,1162389.0,17.76,,1200.0,,2.55,1645546.0,287530.0,,,17.76,1162389.0,0.01,100049.0,198091.0,188.21,1.2,,,16.27,16.27,101506344.0,954618712.25,,968.69,16.27,17.17,0.1363,21.53,0.2167,9.641
2016-08-08,27522068.0,261221295.01,5.1,13.09,5.0,268.79,2.0,235110296.95,20698330.0,24771034.0,196454880.03,,,1108675.0,14.36,,,,1.43,1260597.0,157488.0,,,14.36,1108675.0,,17577.0,15000.0,199.69,0.04,,,16.97,16.97,101299352.0,961466555.25,,977.35,16.97,16.8,0.13,20.89,0.2256,9.73
2016-08-09,27757958.0,266194994.47,5.14,14.39,5.05,272.81,2.0,239807663.67,20649148.0,25006372.0,198022485.58,,,44328.0,6.55,,,,2.48,534491.0,287838.0,,,6.55,44328.0,,194328.0,299153.0,200.8,2.73,,,16.75,16.75,102603648.0,983954854.02,,998.53,16.74,16.88,0.1311,21.04,0.2252,9.831
2016-08-10,28356528.0,272101164.28,5.25,15.69,5.16,281.83,2.0,245758642.51,20885372.0,25611290.0,200410079.74,,,407980.0,8.07,,,,2.91,718888.0,307887.0,,,8.07,407980.0,,136132.0,113970.0,204.77,0.0,,,16.9,16.9,102697184.0,985452920.56,,1007.4,16.89,16.84,0.1307,21.04,0.2295,9.837
2016-08-11,29150800.0,280319923.5,5.4,17.04,5.3,290.63,2.0,253915761.49,21196824.0,26405000.0,203832899.34,,,582875.0,10.77,,,,4.31,1018822.0,441697.0,,,10.77,582875.0,,170274.0,225111.0,208.79,2.04,,,17.12,17.12,102640640.0,987012924.28,,1010.79,17.12,16.39,0.1299,21.39,0.2354,9.858
2016-08-12,29583376.0,288086879.1,5.48,18.69,5.38,295.64,2.0,261210369.41,21661996.0,26823452.0,210947419.35,,,820410.0,7.14,,,,5.63,638355.0,575351.0,,,7.14,820410.0,,220112.0,219903.0,213.9,2.27,,,17.49,17.49,102218160.0,995414137.38,,1010.07,17.48,16.22,0.1301,22.13,0.2388,9.983
2016-08-15,29733092.0,289167784.3,5.51,19.6,5.41,300.07,2.0,262335376.6,21440376.0,26974104.0,208517365.85,,,,3.48,,,,2.85,327433.0,345696.0,,,3.48,,,124076.0,176783.0,213.86,0.38,,,17.22,17.22,103055640.0,1002262767.64,,1028.1,17.22,16.17,0.1278,21.61,0.2388,9.97
2016-08-16,30774880.0,296597842.17,5.7,20.53,5.6,309.56,2.0,269774691.26,22452934.0,27991720.0,216393752.79,,,1061431.0,10.61,,,,0.94,1103849.0,91097.0,,,10.61,1061431.0,,42224.0,86233.0,222.99,1.11,,,17.98,17.98,102412720.0,987019015.59,,1016.66,17.99,15.63,0.1255,20.97,0.2465,9.88
2016-08-17,30486492.0,292004395.24,5.65,20.88,5.54,304.37,2.0,265346833.7,22153324.0,27703330.0,212188006.98,,,215955.0,1.08,,,,5.23,204392.0,515565.0,,,1.08,215955.0,,,492781.0,218.54,5.79,,,17.68,17.68,103156016.0,988044477.78,,1017.37,17.68,15.85,0.1238,20.54,0.2433,9.819
2016-08-18,30329928.0,294558080.87,5.62,21.82,5.51,302.19,2.0,267523819.83,21909364.0,27546276.0,212779279.03,,,67992.0,1.51,,,,3.76,225846.0,322300.0,,,1.51,67992.0,,10347.0,382900.0,214.95,4.02,,,17.45,17.45,103612208.0,1006260652.61,,1017.1,17.45,15.84,0.1222,19.62,0.2416,9.956
2016-08-19,30686974.0,297786164.67,5.68,22.68,5.58,308.19,2.0,271118506.51,22050020.0,27938862.0,213973228.08,,,213505.0,5.61,,,,0.0,420768.0,72847.0,,,5.61,213505.0,,,28182.0,219.51,0.0,,,17.5,17.5,103929504.0,1008531124.39,,1034.52,17.5,15.86,0.1218,19.46,0.2436,9.948
2016-08-22,30762912.0,295972356.7,5.7,23.21,5.59,309.11,2.0,269389954.9,22036714.0,27999978.0,212016930.53,,,101404.0,1.86,,34000.0,,1.49,226047.0,148711.0,,,1.86,101404.0,0.34,34000.0,198931.0,219.14,1.22,,,17.48,17.48,104060168.0,1001170928.2,,1033.93,17.49,15.84,0.1214,19.08,0.244,9.863
2016-08-23,31015504.0,302850011.6,5.74,23.75,5.64,311.21,2.0,275393371.69,22024156.0,28203612.0,215054248.35,,455134.0,66381.0,2.29,4.56,,,1.36,294284.0,103382.0,,455134.0,2.29,66381.0,,24443.0,90649.0,218.09,1.34,4.49,,17.46,17.46,104084688.0,1016331992.15,455134.0,1030.18,17.47,15.73,0.1217,19.25,0.2459,10.01
2016-08-24,31020176.0,307283230.26,5.74,24.25,5.64,315.82,2.0,278716116.4,22182508.0,28136332.0,219738041.25,,,118957.0,2.46,,20000.0,,0.94,103614.0,95952.0,,,2.46,118957.0,0.2,135348.0,190895.0,222.88,0.0,,,17.54,17.54,104299952.0,1033186470.85,,1048.06,17.54,15.96,0.122,19.26,0.2453,10.155
2016-08-25,30965860.0,302063200.96,5.73,24.82,5.63,316.37,2.0,273891773.36,22003418.0,28077880.0,214637115.62,,,81209.0,3.62,,,,2.26,275900.0,265793.0,,,3.62,81209.0,,5493.0,334351.0,222.73,2.86,,,17.4,17.4,104436872.0,1018752130.73,,1056.88,17.41,16.18,0.1246,19.36,0.2449,10.0
2016-08-26,31398136.0,304472879.41,5.81,25.59,5.71,317.81,2.0,276701364.89,22399968.0,28534256.0,217216167.09,,,13124.0,11.52,,,,6.46,1276936.0,606012.0,,,11.52,13124.0,,989439.0,820562.0,224.54,9.4,,,17.67,17.67,104396472.0,1012349727.72,,1046.16,17.67,15.97,0.1326,22.93,0.2476,9.941
2016-08-29,31235072.0,303379123.9,5.78,26.11,5.68,314.58,2.0,275560619.02,22281604.0,28370956.0,216416133.14,,,62200.0,0.22,,,,2.13,57855.0,202796.0,,,0.22,62200.0,,22232.0,221154.0,222.23,3.37,,,17.57,17.57,104550192.0,1015472147.85,,1042.76,17.57,16.12,0.1321,22.77,0.2463,9.957
2016-08-30,30790620.0,299362616.87,5.7,26.71,5.6,310.39,2.0,271653649.87,21877614.0,27940644.0,212705680.43,,,46349.0,0.49,,,,4.71,42987.0,454058.0,,,0.49,46349.0,,3718.0,473300.0,218.1,4.58,,,17.25,17.25,104944160.0,1020322369.68,,1045.81,17.26,16.5,0.1341,23.05,0.2428,9.967
2016-08-31,30705228.0,295327518.23,5.69,27.57,5.58,308.66,2.0,267745431.3,22126252.0,27837516.0,212813631.96,,,88544.0,1.29,,10100.0,,1.61,127137.0,160042.0,,,1.29,88544.0,0.1,320137.0,240365.0,220.06,2.91,,,17.5,17.5,104305216.0,1003223313.61,,1037.73,17.5,16.64,0.1353,23.32,0.2429,9.86
2016-09-01,30342342.0,296572921.25,5.62,27.68,5.52,303.28,2.0,268923139.89,21780728.0,27513496.0,212889767.37,,,89349.0,0.04,,,,4.55,122925.0,435808.0,,,0.04,89349.0,,935.0,446945.0,214.95,4.82,,,17.25,17.25,104502024.0,1021426445.39,,1030.84,17.25,16.78,0.1365,23.52,0.2403,10.02
2016-09-02,30577680.0,302303349.22,5.66,29.7,5.56,310.45,2.0,274999785.83,21530188.0,27815952.0,212856172.92,,,111071.0,7.79,,,,2.67,623097.0,381613.0,,,7.79,111071.0,,20000.0,320640.0,216.49,0.71,,,17.03,17.03,104864512.0,1036733107.01,,1053.83,17.04,16.47,0.1372,24.02,0.2419,10.135
2016-09-05,30345464.0,298527510.57,5.62,31.62,5.52,309.42,2.0,272482891.16,21324056.0,27698016.0,209778217.69,,,,2.69,,,,2.13,205667.0,225934.0,,,2.69,,,19803.0,323604.0,216.06,2.64,,,16.87,16.87,105077872.0,1033717446.01,,1064.44,16.87,16.52,0.1399,24.66,0.2401,10.085
2016-09-06,31428096.0,306572182.33,5.82,33.3,5.71,318.66,2.0,280903034.73,23112956.0,28796636.0,225460344.81,,,2125721.0,21.76,,,,4.16,2180198.0,389954.0,,,21.76,2125721.0,,53133.0,1081576.0,231.97,11.91,,,18.26,18.26,103487424.0,1009490534.18,,1038.45,18.26,16.31,0.1371,23.83,0.2482,10.0
2016-09-07,29511004.0,287871492.41,5.46,31.72,5.37,297.09,2.0,265339734.93,20759954.0,27201172.0,202507476.2,,,88100.0,1.77,,,,24.91,347279.0,2461102.0,,,1.77,88100.0,,20000.0,1942744.0,207.6,19.42,,,16.42,16.42,105634024.0,1030430009.69,,1056.41,16.42,17.2,0.1426,25.4,0.2335,10.0
2016-09-08,28806888.0,278839316.68,5.33,30.58,5.24,289.22,2.0,258496676.75,20114186.0,26705290.0,194697389.04,,,55274.0,2.19,,,,7.86,247234.0,783165.0,,,2.19,55274.0,,82123.0,743116.0,200.76,7.74,,,15.98,15.98,105791856.0,1024023450.14,,1056.09,15.97,17.37,0.1466,26.36,0.2288,9.923
2016-09-09,28824556.0,277857516.87,5.34,30.58,5.24,287.94,2.0,255567419.43,19780132.0,26512212.0,190672784.72,,,210954.0,4.77,,,,6.51,504758.0,628324.0,,,4.77,210954.0,,83317.0,697836.0,196.39,8.01,,,15.66,15.66,106544912.0,1027051541.87,,1058.02,15.66,17.3,0.1435,25.72,0.2282,9.882
2016-09-12,28177868.0,265246778.52,5.22,30.78,5.12,278.82,2.0,243272404.21,19319874.0,25843472.0,181863806.73,,,45325.0,0.23,,,,5.1,36701.0,505584.0,,,0.23,45325.0,,,705440.0,190.1,8.15,,,15.36,15.36,106443328.0,1001983182.24,,1047.52,15.36,17.24,0.1468,26.49,0.2241,9.65
2016-09-13,27936316.0,262673214.68,5.17,29.88,5.08,271.78,2.0,240833936.57,19068104.0,25613624.0,179289215.35,,,41536.0,0.0,,,,3.05,73756.0,293306.0,,,0.0,41536.0,,,303605.0,183.99,5.46,,,15.05,15.05,107639816.0,1012091089.47,,1038.89,15.05,17.27,0.1452,26.25,0.2205,9.639
2016-09-14,27611424.0,261800061.53,5.11,29.33,5.02,269.18,2.0,239611465.08,18834548.0,25271246.0,178581366.37,,,,0.78,,,,2.84,75746.0,292384.0,,,0.78,,,58828.0,418124.0,181.64,3.53,,,14.84,14.84,108044624.0,1024434278.04,,1042.63,14.84,17.51,0.1437,25.88,0.2176,9.72
2016-09-15,27817744.0,257759373.86,5.15,29.58,5.06,271.25,2.0,235952626.37,19029674.0,25464330.0,176329067.34,,,19225.0,4.68,,13800.0,,0.25,459163.0,76349.0,,,4.68,19225.0,0.13,252250.0,279879.0,184.66,2.07,,,15.02,15.02,107685496.0,997814417.41,,1043.13,15.04,17.21,0.1391,25.27,0.2195,9.499
2016-09-16,27749156.0,255770411.25,5.14,28.87,5.05,265.97,2.0,234045690.15,19054286.0,25392188.0,175627776.43,,,27231.0,1.84,,,,4.82,288564.0,403382.0,,,1.84,27231.0,,400763.0,360707.0,181.47,5.33,,,15.09,15.09,107237072.0,988428981.63,,1021.5,15.09,17.16,0.1351,24.23,0.2197,9.449
2016-09-19,27050076.0,252941790.59,5.01,27.66,4.92,258.57,2.0,231212234.9,18751604.0,24726276.0,175343843.48,,,59213.0,2.49,,,,3.92,234326.0,402869.0,,,2.49,59213.0,,40973.0,900236.0,177.73,9.42,,,14.76,14.76,108315728.0,1012846477.37,,1024.11,14.79,17.51,0.1291,22.19,0.2129,9.586
2016-09-20,26712276.0,250903520.1,4.95,27.43,4.86,258.65,1.0,229023610.4,18322428.0,24382846.0,172099213.19,,,62746.0,2.8,,,,5.12,148384.0,555402.0,,,2.8,62746.0,,63481.0,491815.0,175.93,4.22,,,14.46,14.46,108431248.0,1018474869.47,,1041.16,14.45,17.75,0.1321,22.98,0.2107,9.629
2016-09-21,26609508.0,249315275.36,4.93,27.73,4.84,257.83,1.0,224185742.3,18644464.0,23927424.0,174687546.87,,7035.0,292510.0,1.04,0.07,,,1.36,94884.0,143761.0,,7035.0,1.04,292510.0,,166251.0,550307.0,179.34,5.43,,,14.63,14.63,108778768.0,1019192406.6,,1046.42,14.63,18.02,0.1312,22.77,0.2088,9.605
2016-09-22,26585180.0,253366296.43,4.92,27.95,4.83,258.4,1.0,227583703.19,18707098.0,23879868.0,178285350.6,,,270865.0,3.61,,,,2.4,333005.0,239782.0,,,3.61,270865.0,,31552.0,380559.0,179.7,3.67,,,14.67,14.67,108777072.0,1036684493.72,,1045.65,14.67,17.9,0.1271,21.47,0.2085,9.77
2016-09-23,26447504.0,250841651.58,4.9,27.98,4.81,259.57,1.0,225200882.18,18611504.0,23744068.0,176521020.73,,,54005.0,1.14,,,,0.27,39358.0,151883.0,,,1.14,54005.0,,2285.0,175160.0,180.78,0.77,,,14.61,14.61,108758856.0,1031524602.96,,1061.9,14.55,18.14,0.1292,21.75,0.2076,9.723
2016-09-26,26489422.0,246768958.42,4.9,28.08,4.82,264.7,1.0,221410337.51,18813986.0,23767300.0,175266479.16,,,163028.0,0.7,,,,0.43,82017.0,40151.0,,,0.7,163028.0,,79604.0,58784.0,181.55,0.94,,,14.75,14.75,108770336.0,1013277772.62,,1054.91,14.68,17.68,0.1269,21.08,0.2076,9.55
2016-09-27,26761248.0,248779125.97,4.96,28.02,4.87,264.52,1.0,220982906.3,18921948.0,23771200.0,175903070.18,,,303758.0,1.8,,,,2.02,321825.0,195796.0,,,1.8,303758.0,,,317926.0,181.04,3.75,,,14.8,14.8,108913808.0,1012489475.83,,1041.72,14.81,16.59,0.1238,21.35,0.2093,9.53
2016-09-28,26803440.0,251210740.93,4.96,27.32,4.87,264.69,2.0,223055074.41,19495904.0,23799314.0,182722086.75,,,459081.0,2.5,,,,1.95,268353.0,158411.0,,,2.5,459081.0,,273287.0,240238.0,185.84,2.44,,,15.24,15.24,108427264.0,1016216326.21,,1033.79,15.24,16.23,0.1245,21.58,0.2095,9.608
2016-09-29,27172380.0,255940851.74,5.03,27.6,4.94,269.73,2.0,226448724.74,19666366.0,24041300.0,185240544.43,,,143100.0,2.89,,,,0.48,260475.0,76715.0,,,2.89,143100.0,,104076.0,18490.0,189.07,0.0,,,15.42,15.42,107830808.0,1015675065.77,,1035.57,15.44,16.03,0.1223,21.26,0.2131,9.656
2016-09-30,27367292.0,257242837.65,5.07,28.09,4.98,272.4,2.0,227680201.21,19631884.0,24222212.0,184532746.19,,,80305.0,2.44,,,,1.79,193957.0,187024.0,,,2.44,80305.0,,72236.0,13045.0,189.4,0.0,,,15.39,15.39,107948720.0,1014679678.72,,1041.65,15.39,16.08,0.1221,21.35,0.2145,9.636
2016-10-03,27162358.0,252719911.81,5.03,27.39,4.94,271.07,2.0,223205905.07,19796270.0,23990190.0,184185467.57,0.19,,140647.0,3.72,,,20000.0,0.66,407775.0,68145.0,0.19,,3.72,140647.0,,91885.0,659796.0,190.46,5.25,,,15.52,15.52,107721960.0,1002250402.25,,1037.53,15.51,16.23,0.1238,22.06,0.213,9.538
2016-10-04,26667694.0,245438134.86,4.94,26.9,4.85,263.51,1.0,220652151.37,19403500.0,23974612.0,178581577.01,,,165626.0,0.0,,,,5.44,63731.0,559123.0,,,0.0,165626.0,,728.0,79309.0,184.68,0.82,,0.19,15.23,15.23,108005168.0,994033716.94,,1029.06,15.22,16.33,0.1251,22.26,0.2093,9.435
2016-10-05,26147982.0,229916640.71,4.84,25.37,4.75,254.02,1.0,206848304.29,18961840.0,23524464.0,166729599.04,,,313110.0,2.08,,,,7.45,343389.0,754771.0,,,2.08,313110.0,,,793536.0,177.57,9.22,,,14.91,14.91,108202896.0,951417450.24,,1013.09,14.91,17.05,0.1274,21.89,0.2056,9.014
2016-10-06,26035192.0,225775711.77,4.82,24.45,4.73,244.65,1.0,204169252.57,18909124.0,23543656.0,163978853.32,,,233559.0,0.0,,60000.0,,2.85,301585.0,287286.0,,,0.0,233559.0,0.53,1011.0,342394.0,170.64,5.97,,,14.89,14.89,108075712.0,937226458.78,,974.64,14.9,17.04,0.1288,22.33,0.205,8.89
2016-10-07,26250436.0,218219082.42,4.86,23.92,4.77,241.19,1.0,196793217.37,19088984.0,23673034.0,158686148.03,,,215170.0,3.73,,,,4.93,568040.0,495311.0,,,3.73,215170.0,,460000.0,438662.0,168.43,5.31,,,15.08,15.08,107454352.0,893264786.0,,949.24,15.07,16.89,0.1343,23.97,0.2074,8.522
2016-10-10,25532022.0,215061279.95,4.73,21.74,4.64,229.33,1.0,191277857.8,18693056.0,22708460.0,157455314.33,,,448695.0,0.48,,,,9.15,41905.0,856851.0,,,0.48,448695.0,,12228.0,1006480.0,159.88,10.26,,,14.8,14.8,107573072.0,906109298.85,,920.97,14.79,17.33,0.1364,24.42,0.2022,8.635
2016-10-11,23750358.0,198548063.94,4.4,19.5,4.32,215.4,1.0,175220146.66,17992732.0,20959868.0,150415505.47,,,78578.0,3.66,,,,6.69,331148.0,790981.0,,,3.66,78578.0,,12080.0,2079740.0,155.84,17.19,,,14.36,14.36,107324432.0,897209978.37,,929.55,14.36,19.19,0.1314,19.81,0.1895,8.57
2016-10-12,23901174.0,200508301.97,4.43,19.26,4.35,215.86,1.0,178216162.48,17812532.0,21243886.0,149430339.49,,,249251.0,3.54,,,,3.74,480389.0,429452.0,,,3.54,249251.0,,,196370.0,153.08,1.89,,,14.27,14.27,106992688.0,897567717.56,,919.62,14.27,19.32,0.1339,20.04,0.1915,8.6
2016-10-13,23963572.0,196824120.79,4.44,19.58,4.36,215.05,1.0,173842925.49,17899320.0,21165584.0,147015558.52,,,164154.0,1.5,,,,1.08,242477.0,138262.0,,,1.5,164154.0,,60897.0,320779.0,153.23,3.03,,,14.35,14.35,106872824.0,877796916.92,,915.33,14.34,19.97,0.137,20.23,0.1921,8.42
2016-10-14,23531272.0,192883217.44,4.36,19.17,4.28,202.59,1.0,169392327.91,17619204.0,20665442.0,144422654.08,,,240045.0,1.22,,,,5.83,279021.0,670474.0,,,1.22,240045.0,,150314.0,779163.0,148.76,13.93,,,14.18,14.18,106607376.0,873848795.15,,899.96,14.19,20.6,0.1427,21.55,0.1894,8.403
2016-10-17,24068536.0,197662761.46,4.46,19.1,4.38,206.56,1.0,172998499.99,17936816.0,21065276.0,147306034.0,,,543913.0,8.56,,11900.0,,2.21,1001220.0,241871.0,,,8.56,543913.0,0.1,15569.0,613285.0,150.87,5.18,,,14.49,14.49,105835504.0,869173678.9,,889.82,14.5,19.36,0.1392,21.38,0.1945,8.419
2016-10-18,23950764.0,201204674.8,4.43,18.87,4.35,206.8,1.0,176125375.12,17667176.0,20965404.0,148417745.74,,,176276.0,3.96,,84635.0,,4.88,547017.0,505915.0,,,3.96,176276.0,0.71,60000.0,731525.0,149.28,6.58,,,14.27,14.27,106126272.0,891541582.78,,897.19,14.27,21.12,0.1431,21.65,0.1935,8.612
2016-10-19,22256600.0,187797411.74,4.12,17.29,4.05,194.7,1.0,164262210.72,16019278.0,19467352.0,135167947.77,,,17000.0,2.51,,,,15.14,156229.0,1994502.0,,,2.51,17000.0,,329603.0,1654281.0,138.08,13.38,,,13.14,13.14,105893104.0,893508031.43,,912.81,13.14,23.09,0.1492,23.21,0.1826,8.65
2016-10-20,21840480.0,181431422.64,4.04,17.02,3.97,191.23,1.0,158462626.27,15611218.0,19075526.0,129684214.39,,,32357.0,1.91,,98315.0,,3.45,203650.0,440804.0,,,1.91,32357.0,0.86,387.0,693791.0,135.0,6.16,,,12.82,12.82,106167600.0,881946674.51,,917.76,12.82,23.64,0.1525,24.6,0.1793,8.516
2016-10-21,20827680.0,172733539.17,3.86,16.33,3.79,180.36,1.0,150120308.08,15029137.0,18101046.0,124643552.46,,,44691.0,0.69,,,,5.86,81199.0,626772.0,,,0.69,44691.0,,,1055679.0,128.17,11.09,,,12.35,12.35,106628896.0,884322525.77,,909.12,12.36,23.98,0.1542,25.13,0.1712,8.502
