,FIPP FP Equity_DX_SI_QTY,FIPP FP Equity_DX_SHORT_INTEREST_VALUE,FIPP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FIPP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FIPP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FIPP FP Equity_DX_SI_MV,FIPP FP Equity_DX_DSS,FIPP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FIPP FP Equity_DX_SUPPLY_SI_QTY,FIPP FP Equity_DX_BROKER_SI_QTY,FIPP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FIPP FP Equity_DX_SUPPLY_SI_QTY_INC_x,FIPP FP Equity_DX_BROKER_SI_MV_INC_x,FIPP FP Equity_DX_BROKER_SI_QTY_ADD,FIPP FP Equity_DX_SUPPLY_SI_MV_DEC,FIPP FP Equity_DX_BROKER_SI_QTY_INC,FIPP FP Equity_DX_SUPPLY_SI_QTY_DEC,FIPP FP Equity_DX_BROKER_SI_MV_INC_y,FIPP FP Equity_DX_SUPPLY_SI_QTY_INC_y,FIPP FP Equity_DX_BROKER_SI_MV_ADD,FIPP FP Equity_DX_SUPPLY_SI_QTY_ADD,FIPP FP Equity_DX_BROKER_SI_QTY_DEC,FIPP FP Equity_DX_SUPPLY_SI_MV,FIPP FP Equity_DX_BROKER_SI_MV_DEC,FIPP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FIPP FP Equity_DX_UTILIZATION_QUANTITY,FIPP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FIPP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FIPP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FIPP FP Equity_DX_ACTIVE_UTILIZATION_MV,FIPP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FIPP FP Equity_DX_BROKER_SI_CON_RATIO,FIPP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FIPP FP Equity_DX_DEMAND_SUPPLY_RATIO,FIPP FP Equity_PX_LAST
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2017-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2017-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.243
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.248
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.256
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.261
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.258
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.262
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.262
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.254
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.261
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.251
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264
2018-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266
2018-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.261
2018-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.277
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265
2018-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.261
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.261
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.261
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.261
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.256
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268
2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268
2018-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27
2018-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27
2018-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281
2018-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.284
2018-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281
2018-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.282
2018-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271
2018-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268
2018-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27
2018-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28
2018-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28
2018-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28
2018-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275
2018-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.283
2018-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28
2018-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275
2018-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28
2018-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272
2018-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27
2018-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27
2018-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266
2018-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281
2018-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274
2018-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274
2018-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271
2018-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27
2018-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274
2018-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266
2018-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265
2018-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265
2018-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.251
2018-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264
2018-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.251
2018-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263
2018-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26
2018-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264
2018-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26
2018-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265
2018-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278
2018-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275
2018-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273
2018-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275
2018-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26
2018-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264
2018-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271
2018-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275
2018-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273
2018-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.284
2018-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28
2018-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.277
2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276
2018-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28
2018-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28
2018-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285
2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.289
2018-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285
2018-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28
2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285
2018-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.299
2018-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.298
2018-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3
2018-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3
2018-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295
2018-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.304
2018-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.302
2018-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3
2018-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31
2018-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.297
2018-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292
2018-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.309
2018-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.318
2018-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308
2018-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.318
2018-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32
2018-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327
2018-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.338
2018-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33
2018-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34
2018-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33
2018-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33
2018-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.344
2018-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.343
2018-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.343
2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.337
2018-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34
2018-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342
2018-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327
2018-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333
2018-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.321
2018-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32
2018-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33
2018-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33
2018-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327
2018-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328
2018-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346
2018-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339
2018-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34
2018-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339
2018-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34
2018-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281
2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319
2018-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.311
2018-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325
2018-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33
2018-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.329
2018-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32
2018-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308
2018-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32
2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.318
2018-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319
2018-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33
2018-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325
2018-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.329
2018-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33
2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.329
2018-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319
2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31
2018-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293
2018-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293
2018-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278
2018-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275
2018-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.248
2018-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259
2018-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264
2018-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.251
2018-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273
