,LOCAL FP Equity_DX_SI_QTY,LOCAL FP Equity_DX_SHORT_INTEREST_VALUE,LOCAL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LOCAL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LOCAL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LOCAL FP Equity_DX_SI_MV,LOCAL FP Equity_DX_DSS,LOCAL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LOCAL FP Equity_DX_SUPPLY_SI_QTY,LOCAL FP Equity_DX_BROKER_SI_QTY,LOCAL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LOCAL FP Equity_DX_BROKER_SI_MV_NEW_x,LOCAL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LOCAL FP Equity_DX_SUPPLY_SI_QTY_INC_x,LOCAL FP Equity_DX_BROKER_SI_MV_INC_x,LOCAL FP Equity_DX_SUPPLY_SI_MV_NEW,LOCAL FP Equity_DX_BROKER_SI_QTY_ADD,LOCAL FP Equity_DX_BROKER_SI_QTY_NEW,LOCAL FP Equity_DX_SUPPLY_SI_MV_DEC,LOCAL FP Equity_DX_BROKER_SI_QTY_INC,LOCAL FP Equity_DX_SUPPLY_SI_QTY_DEC,LOCAL FP Equity_DX_BROKER_SI_MV_NEW_y,LOCAL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LOCAL FP Equity_DX_BROKER_SI_MV_INC_y,LOCAL FP Equity_DX_SUPPLY_SI_QTY_INC_y,LOCAL FP Equity_DX_BROKER_SI_MV_ADD,LOCAL FP Equity_DX_SUPPLY_SI_QTY_ADD,LOCAL FP Equity_DX_BROKER_SI_QTY_DEC,LOCAL FP Equity_DX_SUPPLY_SI_MV,LOCAL FP Equity_DX_BROKER_SI_MV_DEC,LOCAL FP Equity_DX_SUPPLY_SI_MV_RMV,LOCAL FP Equity_DX_BROKER_SI_MV_RMV,LOCAL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LOCAL FP Equity_DX_UTILIZATION_QUANTITY,LOCAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LOCAL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LOCAL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LOCAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LOCAL FP Equity_DX_ACTIVE_UTILIZATION_MV,LOCAL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LOCAL FP Equity_DX_BROKER_SI_CON_RATIO,LOCAL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LOCAL FP Equity_DX_DEMAND_SUPPLY_RATIO,LOCAL FP Equity_PX_LAST
2014-07-23,28903142.0,18208979.46,3.16,2.82,2.49,18.77,1.0,16961563.08,6678042.0,26923116.0,4207166.46,,,,,,1165080.0,,0.02,,80884.0,,,,,0.7,27125.0,,4.09,,,,6.49,6.49,96173672.0,60589413.36,,60.71,6.31,19.99,0.1743,24.7,0.281,0.63
2014-07-24,32155160.0,20257750.8,3.52,3.12,2.77,20.84,1.0,19094062.68,10945139.0,30308036.0,6895437.57,,,3867097.0,2.85,,,,0.25,4550000.0,400000.0,,,2.85,3867097.0,,800000.0,1165080.0,6.78,0.7,,,10.54,10.54,92943248.0,58554246.24,,58.67,10.35,20.96,0.1803,22.73,0.3095,0.63
2014-07-25,31688136.0,19646644.32,3.47,3.21,2.73,20.59,1.0,18409893.12,11092776.0,29693376.0,6877521.12,,,139637.0,,,,,,,,,,,139637.0,,8000.0,614660.0,6.88,0.35,,,10.61,10.61,93472440.0,57952912.8,,59.03,10.43,21.48,0.1796,22.45,0.303,0.62
2014-07-28,30915126.0,19476529.38,3.38,3.22,2.66,19.86,1.0,18219830.58,11092776.0,28920366.0,6988448.88,,,,0.0,,,,,849.0,,,,0.0,,,,773859.0,6.77,0.28,,,10.51,10.51,94442560.0,59498812.8,,58.77,10.34,21.41,0.178,21.92,0.2929,0.63
2014-07-29,27789940.0,17507662.2,3.04,2.9,2.39,17.91,1.0,16250963.4,8810032.0,25795180.0,5550320.16,,,,0.11,,,,1.41,65000.0,2282744.0,,,0.11,,,,3190187.0,5.44,2.13,,,8.28,8.28,97555600.0,61460028.0,,61.65,8.11,24.02,0.1882,24.93,0.2613,0.63
2014-07-30,27484172.0,17864711.8,3.01,2.9,2.37,17.71,1.0,16676514.4,7616823.0,25656176.0,4950934.95,,,,0.59,,,,0.76,925000.0,1193209.0,,,0.59,,,,1064004.0,4.7,0.7,,,7.14,7.14,99014128.0,64359183.2,,62.67,6.97,24.3,0.1994,25.22,0.2578,0.65
2014-07-31,25062288.0,15287995.68,2.74,2.6,2.16,16.38,1.0,14172915.68,8086283.0,23234288.0,4932632.63,,,,1.0,,340460.0,,,1334000.0,,,,1.0,,0.24,469460.0,4096346.0,5.1,2.75,,,7.51,7.51,99601144.0,60756697.84,,64.5,7.33,28.15,0.2331,29.8,0.2327,0.61
2014-08-01,25551788.0,14820037.04,2.8,2.62,2.2,15.84,1.0,13943225.52,9742029.0,24040044.0,5650376.82,,,1738081.0,0.0,,3186563.0,,0.21,180000.0,316254.0,,,0.0,1738081.0,2.01,233919.0,2560809.0,5.79,2.06,,,9.07,9.07,97705376.0,56669118.08,,59.51,8.87,24.98,0.2138,27.67,0.2378,0.58
2014-08-04,26901788.0,15334019.16,2.94,2.82,2.32,16.17,1.0,14472325.08,9742029.0,25390044.0,5552956.53,,,,0.39,,,,,1350000.0,,,,0.39,,,,,5.54,,,,8.99,8.99,98582080.0,56191785.6,,57.23,8.83,25.97,0.2166,26.74,0.2483,0.57
2014-08-05,27219768.0,15515267.76,2.98,2.86,2.34,16.21,1.0,14777631.9,9567010.0,25925670.0,5453195.7,,,,0.24,,,,0.13,535627.0,217646.0,,,0.24,,,42627.0,,5.36,,,,8.81,8.81,98986144.0,56422102.08,,56.72,8.63,25.54,0.2126,26.27,0.2508,0.57
2014-08-06,29773746.0,16375560.3,3.26,3.14,2.56,17.59,1.0,15771618.5,10220988.0,28675670.0,5621543.4,,,603978.0,1.52,,,,,2750000.0,,,,1.52,603978.0,,50000.0,,5.7,,,,9.42,9.42,98337936.0,54085864.8,,55.88,9.26,24.17,0.1999,24.82,0.2743,0.55
2014-08-07,30297260.0,16663493.0,3.31,3.16,2.61,17.72,1.0,16030953.4,10463495.0,29147188.0,5754922.25,,,,0.12,,,,,471517.0,,,,0.12,,,242507.0,,5.65,,,,9.65,9.65,97963072.0,53879689.6,,53.86,9.5,24.0,0.1986,24.82,0.2794,0.55
2014-08-08,31530956.0,16396097.12,3.45,3.32,2.71,18.17,1.0,15908803.04,10452191.0,30593852.0,5435139.32,,,888696.0,0.75,,,,0.39,1446665.0,900000.0,,,0.75,888696.0,,,,5.71,,,,9.72,9.72,97061016.0,50471728.32,,53.05,9.71,22.51,0.2047,27.81,0.2933,0.52
2014-08-11,31633760.0,17082230.4,3.46,3.37,2.72,17.72,1.0,16576194.24,10554994.0,30696656.0,5699696.76,,,102803.0,0.0,,,,,102803.0,,,,0.0,102803.0,,,,5.51,,,,9.8,9.8,97199920.0,52487956.8,,50.74,9.8,22.48,0.2019,26.98,0.2936,0.54
2014-08-12,34124788.0,18427385.52,3.73,3.7,2.94,19.25,1.0,17921349.36,10554994.0,33187684.0,5699696.76,,,,1.32,,,,,2500000.0,,,,1.32,,,,8972.0,5.71,0.0,,,9.8,9.8,97161424.0,52467168.96,,52.5,9.8,20.69,0.1941,25.74,0.3168,0.54
2014-08-13,33337252.0,18002116.08,3.65,3.7,2.87,18.95,1.0,17515902.24,10436688.0,32436856.0,5635811.52,,,,,,,,0.07,,118306.0,,,,,,,750827.0,5.63,0.42,,,9.69,9.69,97313680.0,52549387.2,,52.53,9.69,21.23,0.1976,26.06,0.3094,0.54
2014-08-14,33562864.0,18123946.56,3.67,3.72,2.89,19.07,1.0,17637732.72,10507300.0,32662468.0,5673942.0,,,70612.0,0.12,,,,,225612.0,,,,0.12,70612.0,,,,5.68,,,,9.79,9.79,96866960.0,52308158.4,,52.34,9.79,21.12,0.198,26.1,0.3126,0.54
2014-08-15,29882128.0,16136349.12,3.27,3.34,2.57,16.94,1.0,15610518.72,7580664.0,28908368.0,4093558.56,,,,,,,,1.63,,3000000.0,,,,,,73364.0,3754100.0,4.09,2.16,,,7.04,7.04,100098016.0,54052928.64,,54.01,7.04,20.37,0.2004,29.37,0.2775,0.54
2014-08-18,30150904.0,16582997.2,3.3,3.48,2.6,17.09,1.0,16047427.0,7904438.0,29177140.0,4347440.9,,,323774.0,0.41,,,,,823774.0,,,,0.41,323774.0,,,555000.0,4.28,0.27,,,7.34,7.34,99774240.0,54875832.0,,53.99,7.35,21.53,0.2055,30.14,0.28,0.55
2014-08-19,29009392.0,16245259.52,3.17,3.36,2.5,16.53,1.0,15699953.92,7250448.0,28035632.0,4060250.88,,,,0.15,,,,0.31,96010.0,653990.0,,,0.15,,,,1237520.0,4.0,0.75,,,6.73,6.73,100403312.0,56225854.72,,55.38,6.74,20.31,0.21,32.05,0.2695,0.56
2014-08-20,28707090.0,15788899.5,3.14,3.35,2.47,16.44,1.0,15253330.4,7000448.0,27733328.0,3850246.4,,,,0.0,,,,0.1,20500.0,250000.0,,,0.0,,,,322803.0,3.92,0.1,,,7.73,7.73,83571416.0,45964278.8,,46.86,7.73,20.43,0.2129,32.64,0.317,0.55
2014-08-21,29195788.0,16057683.4,3.19,3.6,2.51,16.59,1.0,15126830.4,7656343.0,27503328.0,4210988.65,,,10000.0,0.01,,,,0.09,10000.0,80803.0,,,0.01,10000.0,,726698.0,240000.0,4.21,0.13,,,8.45,8.45,82919032.0,45605467.6,,45.62,8.45,20.24,0.2039,31.69,0.3223,0.55
2014-08-22,29045788.0,15684725.52,3.18,3.73,2.5,16.43,1.0,14770797.12,7656343.0,27353328.0,4134425.22,,,,,,,,,,,,,,,,,150000.0,4.2,0.11,,,8.45,8.45,82915600.0,44774424.0,,45.63,8.44,20.43,0.2062,32.02,0.3207,0.54
2014-08-25,28037788.0,15701161.28,3.07,3.63,2.41,15.83,1.0,14753383.68,7656343.0,26345328.0,4287552.08,,,,,,,,,,,,,,,,,1008000.0,4.17,0.57,,,8.44,8.44,83007712.0,46484318.72,,45.08,8.47,20.8,0.2049,32.62,0.3092,0.56
2014-08-26,28753488.0,17252092.8,3.15,3.84,2.48,16.68,1.0,16236616.8,7416343.0,27061028.0,4449805.8,,,10000.0,0.58,,,,0.07,1010000.0,250000.0,,,0.58,10000.0,,,294300.0,4.19,0.0,,,8.18,8.18,83266968.0,49960180.8,,46.91,8.2,20.13,0.2055,31.97,0.3171,0.6
2014-08-27,28682876.0,17209725.6,3.05,3.91,2.47,17.16,1.0,16194249.6,7372043.0,26990416.0,4423225.8,,,,,,,,0.0,,44300.0,,,,,,,70612.0,4.42,0.0,,,8.09,8.09,83731368.0,50238820.8,,50.13,8.11,19.57,0.208,33.02,0.3148,0.6
2014-08-28,26392876.0,15835725.6,2.8,3.78,2.27,15.85,1.0,14820249.6,5751431.0,24700416.0,3450858.6,,,,,,,,0.97,,1620612.0,,,,,,,2290000.0,3.45,1.31,,,6.32,6.32,85303096.0,51181857.6,,51.23,6.31,21.19,0.2284,35.75,0.2899,0.6
2014-08-29,20206312.0,12123787.2,2.15,3.1,1.74,12.22,1.0,11108312.4,5751431.0,18513854.0,3450858.6,,,,,,,,,,,,,,,,,6186563.0,3.46,3.66,,,6.32,6.32,85303064.0,51181838.4,,51.3,6.31,27.43,0.3081,46.57,0.2219,0.6
2014-09-01,25207012.0,15124207.2,2.68,4.08,2.17,15.25,1.0,14079967.2,5447663.0,23466612.0,3268597.8,,,,,,5595057.0,,0.21,,351710.0,,,,,3.35,47942.0,642300.0,3.27,0.36,,,5.97,5.97,85739456.0,51443673.6,,51.56,5.97,21.99,0.2409,37.35,0.2764,0.6
2014-09-02,21364802.0,12818881.2,2.27,3.53,1.84,12.91,1.0,11774640.0,5447663.0,19624400.0,3268597.8,,,,,,,,,,,,,,,,,3842210.0,3.27,2.33,,,5.95,5.95,86056880.0,51634128.0,,51.64,5.95,25.97,0.215,30.72,0.2335,0.6
2014-09-03,21364802.0,12818881.2,2.27,3.85,1.84,12.91,1.0,11774640.0,5447663.0,19624400.0,3268597.8,,,,,,,,,,,,,,,,,,3.27,,,,5.94,5.94,86219736.0,51731841.6,,51.66,5.95,25.98,0.215,30.72,0.2331,0.6
2014-09-04,19968902.0,12181030.22,2.12,3.7,1.72,12.16,1.0,11546385.0,4747663.0,18928500.0,2896074.43,,,,,,,,0.42,,700000.0,,,,,,,695900.0,2.88,0.39,,,5.14,5.14,87563696.0,53413854.56,,53.12,5.14,27.79,0.2279,31.82,0.2163,0.61
2014-09-05,19218902.0,11531341.2,2.04,3.63,1.65,11.74,1.0,10907100.0,4747663.0,18178500.0,2848597.8,,,,,,,,,,,,,,,,,750000.0,2.89,0.41,,,5.15,5.15,87425240.0,52455144.0,,53.18,5.15,28.77,0.2223,29.42,0.2085,0.6
2014-09-08,18364802.0,11202529.22,1.95,3.49,1.58,11.14,1.0,10567884.0,4747663.0,17324400.0,2896074.43,,,,,,,,,,,,,,,,,854100.0,2.86,0.56,,,5.1,5.1,88350744.0,53893953.84,,53.18,5.11,27.34,0.223,30.03,0.1973,0.61
2014-09-09,17852002.0,10889721.22,1.9,3.49,1.54,10.9,1.0,10255076.0,4747663.0,16811600.0,2896074.43,,,,,,,,,,,,,,,,,512800.0,2.89,0.27,,,5.19,5.19,86681248.0,52875561.28,,52.68,5.2,25.45,0.2206,30.77,0.1953,0.61
2014-09-10,17815764.0,10511300.76,1.89,3.49,1.53,10.87,1.0,9897463.58,4747663.0,16775362.0,2801121.17,,,,,,213761.0,,,,,,,,,0.13,,250000.0,2.88,0.15,,,5.19,5.19,86730560.0,51171030.4,,52.61,5.18,25.52,0.2217,30.85,0.1948,0.59
2014-09-11,17015464.0,9868969.12,1.81,3.52,1.46,10.23,1.0,9265535.96,4659563.0,15975062.0,2702546.54,,,,,,,,0.06,,88100.0,,,,,,,800300.0,2.74,0.58,,,5.1,5.1,86766992.0,50324855.36,,51.19,5.09,24.43,0.2231,32.78,0.1861,0.58
2014-09-12,16700613.0,10020367.8,1.77,3.6,1.44,9.96,1.0,9396127.2,4259563.0,15660212.0,2555737.8,,,,0.05,,,,0.25,85150.0,400000.0,,,0.05,,,,400000.0,2.49,0.27,,,4.66,4.66,87170488.0,52302292.8,,50.83,4.66,22.35,0.2215,33.67,0.1827,0.6
2014-09-15,16700613.0,9853361.67,1.77,3.59,1.44,10.12,1.0,9239525.08,4259563.0,15660212.0,2513142.17,,,,,,,,,,,,,,,,,,2.55,,,,4.66,4.66,87169896.0,51430238.64,,52.22,4.65,22.83,0.2196,33.13,0.1827,0.59
2014-09-16,14411444.0,8358637.52,1.53,3.17,1.24,8.58,1.0,7517862.56,4668774.0,12961832.0,2707888.92,,,,,,,,,,,,,,,,409211.0,2698380.0,2.74,1.71,,,5.11,5.11,86767736.0,50325286.88,,51.07,5.1,26.42,0.2509,39.09,0.1576,0.58
2014-09-17,14558324.0,8298244.68,1.55,3.2,1.25,8.61,1.0,7397279.31,4815654.0,12977683.0,2744922.78,,,146880.0,0.0,,,,,15851.0,,,,0.0,146880.0,,,,2.8,,,,5.27,5.27,86583688.0,49352702.16,,50.35,5.26,26.07,0.2484,38.96,0.1593,0.57
2014-09-18,13121675.0,7479354.75,1.39,3.0,1.13,7.67,1.0,6578389.38,3200844.0,11541034.0,1824481.08,,,,0.05,,50000.0,,0.94,151041.0,1614810.0,,,0.05,,0.03,,1637690.0,1.83,0.99,,,3.5,3.5,88259568.0,50307953.76,,50.4,3.5,29.3,0.2869,43.72,0.1435,0.57
2014-09-19,14338482.0,8029549.92,1.52,3.23,1.23,8.37,1.0,7144390.96,3467651.0,12757841.0,1941884.56,,,266807.0,0.7,,,,,1216807.0,,,,0.7,266807.0,,,,1.98,,,,3.79,3.79,88017576.0,49289842.56,,50.33,3.78,28.91,0.2568,40.06,0.1567,0.56
2014-09-22,14494210.0,7971815.5,1.54,3.29,1.25,8.35,1.0,7291812.55,3623379.0,13257841.0,1992858.45,,,,0.27,,,,0.2,500000.0,344272.0,,,0.27,,,500000.0,,2.02,,,,4.21,4.21,82503024.0,45376663.2,,46.1,4.21,28.2,0.2569,40.14,0.1683,0.55
2014-09-23,15143710.0,8329040.5,1.61,3.36,1.3,8.69,1.0,7649037.55,3623379.0,13907341.0,1992858.45,,,,0.36,,,,,649500.0,,,,0.36,,,,,1.99,,,,3.95,3.95,88022856.0,48412570.8,,48.35,3.96,27.15,0.2692,42.47,0.1652,0.55
2014-09-24,15393710.0,8774414.7,1.63,3.2,1.33,8.55,1.0,8069684.37,4523379.0,14157341.0,2578326.03,,,1000000.0,0.23,,,,0.06,350000.0,100000.0,,,0.23,1000000.0,,,100000.0,2.51,0.06,,,4.94,4.94,87041816.0,49613835.12,,48.19,4.94,27.15,0.2538,39.84,0.1681,0.57
2014-09-25,17292208.0,9856558.56,1.84,3.41,1.49,9.76,1.0,9151827.66,4586876.0,16055838.0,2614519.32,,,63497.0,1.17,,,,,1898497.0,,,,1.17,63497.0,,,,2.62,,,,5.01,5.01,87031616.0,49608021.12,,49.73,5.01,24.99,0.2207,34.89,0.1887,0.57
2014-09-26,19023236.0,10843244.52,2.02,3.51,1.64,10.77,1.0,9780160.32,6017904.0,17158176.0,3430205.28,,,1431028.0,0.65,,,,,1102337.0,,,,0.65,1431028.0,,,,3.44,,,,6.56,6.56,85657216.0,48824613.12,,48.98,6.56,27.1,0.2112,31.62,0.2075,0.57
2014-09-29,18589672.0,10410216.32,1.97,3.41,1.6,10.46,1.0,9468578.56,5584340.0,16908176.0,3127230.4,,,,,,,,0.25,,433564.0,,,,,,,250000.0,3.18,0.17,,,6.08,6.08,86249328.0,48299623.68,,49.13,6.08,27.6,0.216,32.56,0.2024,0.56
2014-09-30,12640114.0,7078463.84,1.34,2.34,1.09,7.15,1.0,6136826.08,5374325.0,10958618.0,3009622.0,,,,0.25,,,,0.12,450000.0,210015.0,,,0.25,,,,6399557.0,3.02,3.49,,,5.83,5.83,86752352.0,48581317.12,,48.71,5.83,20.43,0.2277,39.74,0.1372,0.56
2014-10-01,17266204.0,9841736.28,1.83,3.1,1.49,9.78,1.0,8883282.99,4359325.0,15584707.0,2484815.25,,,,0.11,,5800000.0,,0.58,140000.0,1015000.0,,,0.11,,3.31,,1313911.0,2.45,0.78,,,4.81,4.81,86204104.0,49136339.28,,48.35,4.81,29.05,0.2302,33.79,0.1907,0.57
2014-10-02,17682196.0,9548385.84,1.88,3.13,1.52,9.99,1.0,8640378.54,4476408.0,16000701.0,2417260.32,,,135083.0,0.29,,,,0.01,433994.0,18000.0,,,0.29,135083.0,,,18000.0,2.53,0.01,,,4.94,4.94,86173000.0,46533420.0,,48.76,4.93,29.66,0.2266,33.09,0.1951,0.54
2014-10-03,17752674.0,9586443.96,1.89,3.07,1.53,9.81,1.0,8678436.12,4621885.0,16071178.0,2495817.9,,,145477.0,0.0,,,,,145477.0,,,,0.0,145477.0,,,75000.0,2.51,0.04,,,5.1,5.1,86086408.0,46486660.32,,46.82,5.09,29.6,0.2297,33.72,0.1957,0.54
2014-10-06,18033764.0,9918570.2,1.92,3.13,1.55,9.96,1.0,8993746.85,4621885.0,16352267.0,2542036.75,,,,0.33,,,,,650000.0,,,,0.33,,,,368911.0,2.48,0.17,,,5.1,5.1,86084672.0,47346569.6,,46.18,5.1,29.19,0.2442,36.45,0.1988,0.55
2014-10-07,18410264.0,9941542.56,1.96,3.2,1.58,10.24,1.0,9033534.18,4621885.0,16728767.0,2495817.9,,,,0.57,,,,,950000.0,,,,0.57,,,,573500.0,2.53,0.31,,,5.09,5.09,86203016.0,46549628.64,,47.07,5.09,30.15,0.2524,35.44,0.2027,0.54
2014-10-08,18870264.0,10189942.56,2.0,3.38,1.62,10.38,1.0,9281934.72,4621885.0,17188768.0,2495817.9,,,,0.22,,,,,478000.0,,,,0.22,,,,18000.0,2.48,0.07,,,5.08,5.08,86422672.0,46668242.88,,46.45,5.08,29.11,0.2441,34.96,0.2073,0.54
2014-10-09,18944412.0,9661650.12,2.01,3.4,1.63,10.34,1.0,8804087.16,4621885.0,17262916.0,2357161.35,,,,0.21,,,,,564149.0,,,,0.21,,,,490000.0,2.48,0.24,,,5.08,5.08,86415840.0,44072078.4,,46.48,5.08,29.81,0.2535,35.09,0.2081,0.51
2014-10-10,18783828.0,9579752.28,1.99,3.24,1.62,9.9,1.0,8714837.16,4580450.0,17087916.0,2336029.5,,,14416.0,,,,,0.09,,55851.0,,,,14416.0,,,175000.0,2.35,0.09,,,5.03,5.03,86457280.0,44093212.8,,44.39,5.02,29.45,0.2546,35.55,0.2063,0.51
2014-10-13,21345028.0,10672514.0,2.27,3.52,1.84,10.89,1.0,8824558.0,6603946.0,17649116.0,3301973.0,,,,0.35,,,,,764000.0,,,,0.35,,,2023496.0,202800.0,3.35,0.34,,,7.25,7.25,84432632.0,42216316.0,,42.71,7.27,26.45,0.214,29.23,0.2345,0.5
2014-10-14,21059332.0,10529666.0,2.24,3.43,1.81,10.98,1.0,8681710.0,6603946.0,17363420.0,3301973.0,,,,,,,,,,,,,,,,,285697.0,3.3,0.0,,,7.24,7.24,84666512.0,42333256.0,,42.38,7.23,25.6,0.2171,30.78,0.2307,0.5
2014-10-15,20410332.0,9592856.04,2.17,3.34,1.76,10.51,1.0,7855776.93,6540520.0,16714419.0,3074044.4,,,71.0,,,,,0.05,,63497.0,,,,71.0,,,649000.0,3.24,0.34,,,7.15,7.15,84979704.0,39940460.88,,41.93,7.17,24.22,0.2199,32.22,0.223,0.47
2014-10-16,19087696.0,8780340.16,2.03,3.06,1.64,9.56,1.0,7664866.84,4769550.0,16662754.0,2193993.0,,,,0.16,,,,0.94,400000.0,1770970.0,,,0.16,,,,451665.0,2.23,0.39,,,5.2,5.2,87017576.0,40028084.96,,40.73,5.2,24.18,0.2414,37.06,0.208,0.46
2014-10-17,19148230.0,8999668.1,2.03,2.88,1.65,9.58,1.0,7728282.38,4848019.0,16443154.0,2278568.93,,,280134.0,,,,,0.1,,201665.0,,,,280134.0,,,219600.0,2.24,0.05,,,5.29,5.29,86842920.0,40816172.4,,40.04,5.29,23.71,0.2385,36.93,0.2088,0.47
2014-10-20,19923880.0,9164984.8,2.12,2.96,1.72,9.95,1.0,7842523.44,5361816.0,17048964.0,2466435.36,,,607235.0,0.29,,,,0.04,706948.0,93438.0,,,0.29,607235.0,,,101138.0,2.51,0.02,,,5.84,5.84,86481816.0,39781635.36,,40.52,5.84,22.8,0.2326,35.38,0.2169,0.46
2014-10-21,19543768.0,9381008.64,2.08,2.87,1.68,9.82,1.0,8001049.92,5361816.0,16668854.0,2573671.68,,,,,,,,,,,,,,,,,380110.0,2.48,0.08,,,5.86,5.86,86155728.0,41354749.44,,39.88,5.85,22.73,0.2335,35.86,0.2136,0.48
2014-10-22,19942352.0,10070887.76,2.12,2.87,1.72,10.25,1.0,8379896.27,5835398.0,16593854.0,2946875.99,,,473582.0,,,,,,,,,,,473582.0,,,75000.0,2.82,0.0,,,6.36,6.36,85904112.0,43381576.56,,41.56,6.35,22.67,0.2246,33.86,0.2174,0.505
2014-10-23,19327146.0,9760208.73,2.05,2.71,1.66,10.16,1.0,8273992.72,5354903.0,16384144.0,2704226.02,,,,,,,,0.19,,480495.0,,,,,,,209710.0,2.71,0.05,,,5.83,5.83,86421392.0,43642802.96,,43.68,5.83,24.05,0.2319,34.17,0.2106,0.505
2014-10-24,18305674.0,8896557.56,1.94,2.55,1.58,9.57,1.0,7457471.71,5272983.0,15344592.0,2562669.74,,,,,,,,0.05,,100000.0,,,,,,18080.0,1039552.0,2.65,0.61,,,5.67,5.67,87677664.0,42611344.7,,44.1,5.68,25.53,0.2304,34.17,0.1969,0.486
2014-10-27,16662470.0,7498111.5,1.77,2.34,1.43,8.48,1.0,6905066.4,3629779.0,15344592.0,1633400.55,,,,,,,,0.83,,1643204.0,,,,,,,,1.75,,,,3.89,3.89,89794864.0,40407688.8,,43.32,3.88,27.7,0.2632,38.54,0.1784,0.45
2014-10-28,16724470.0,7526011.5,1.78,2.28,1.44,8.29,1.0,6932966.4,3629779.0,15406592.0,1633400.55,,,,0.0,,,,,62000.0,,,,0.0,,,,,1.63,,,,3.89,3.89,89794864.0,40407688.8,,40.36,3.89,26.33,0.2647,39.44,0.179,0.45
2014-10-29,16833470.0,7575061.5,1.79,2.27,1.45,8.35,1.0,6982016.4,3629779.0,15515592.0,1633400.55,,,,0.06,,,,,125000.0,,,,0.06,,,,16000.0,1.64,0.0,,,3.88,3.88,89803680.0,40411656.0,,40.65,3.88,26.16,0.2635,39.16,0.1802,0.45
2014-10-30,17033470.0,8005730.9,1.81,2.34,1.47,8.51,1.0,7386328.24,3629779.0,15715592.0,1705996.13,,,,0.16,,,,,200000.0,,,,0.16,,,,,1.65,,,,3.88,3.88,89999672.0,42299845.84,,40.95,3.87,25.6,0.2606,38.4,0.1819,0.47
2014-10-31,12756590.0,6250729.1,1.35,1.75,1.1,6.21,1.0,5604968.88,4629779.0,11438712.0,2268591.71,,,,0.43,,1000000.0,,,525000.0,,,,0.43,,0.5,1000000.0,5801880.0,2.19,3.27,,,4.94,4.94,88999672.0,43609839.28,,42.18,4.94,32.48,0.2641,37.46,0.1362,0.49
2014-11-03,20007564.0,9323524.82,2.12,2.74,1.72,9.57,1.0,8709394.61,4509143.0,18689688.0,2101260.64,,,,1.02,,5100000.0,,0.03,2150975.0,120636.0,,,1.02,,2.3,,,2.2,,,,4.76,4.76,90214104.0,42039772.46,,44.15,4.75,23.98,0.2042,27.78,0.2112,0.466
2014-11-04,20809624.0,9489188.54,2.21,2.82,1.79,9.7,1.0,8895295.97,4411201.0,19507228.0,2011507.66,,,,0.37,,,,0.05,900000.0,97942.0,,,0.37,,,,82460.0,2.05,0.04,,,4.66,4.66,90312048.0,41182293.89,,41.88,4.66,24.29,0.204,26.1,0.2197,0.456
2014-11-05,22974736.0,10568378.56,2.44,3.19,1.98,10.66,1.0,10160124.88,3996315.0,22087228.0,1838304.9,,,,1.21,,,,0.19,2580000.0,414886.0,,,1.21,,,,,1.83,,,,4.2,4.2,91199368.0,41951709.28,,41.8,4.19,25.45,0.2141,26.33,0.2413,0.46
2014-11-06,24398164.0,10540006.85,2.59,3.44,2.1,11.15,1.0,10471543.49,3267285.0,24239684.0,1411467.12,,,,0.8,,37457.0,,0.33,2115000.0,729030.0,,,0.8,,0.02,,,1.51,,,,3.43,3.43,91928392.0,39713065.34,,42.32,3.45,25.17,0.2263,27.79,0.2563,0.432
2014-11-07,24862352.0,11685305.44,2.64,3.21,2.14,11.43,1.0,11610818.9,2644974.0,24703870.0,1243137.78,,,,0.59,,55601.0,,0.3,1068354.0,622311.0,,,0.59,,0.03,,659768.0,1.15,0.33,,,2.78,2.78,92486112.0,43468472.64,,39.94,2.81,24.55,0.24,31.12,0.2613,0.47
2014-11-10,30659442.0,14961807.7,3.26,3.72,2.64,14.63,1.0,14884468.48,7729877.0,30500960.0,3772179.98,,,862592.0,1.71,,3648354.0,,0.16,3250200.0,377689.0,,,1.71,862592.0,1.79,4600000.0,1101463.0,3.65,0.32,,,8.13,8.13,87397288.0,42649876.54,,41.18,8.15,19.2,0.2088,32.39,0.3223,0.488
2014-11-11,31397376.0,14788164.1,3.33,3.73,2.7,14.93,1.0,14713520.02,7756608.0,31238896.0,3653362.37,,,26731.0,0.72,,,,,1579741.0,,,,0.72,26731.0,,,841807.0,3.76,0.49,,,8.16,8.16,87326264.0,41130670.34,,42.43,8.13,20.4,0.1897,28.79,0.3302,0.471
