,ALPLA FP Equity_DX_SI_QTY,ALPLA FP Equity_DX_SHORT_INTEREST_VALUE,ALPLA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALPLA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALPLA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALPLA FP Equity_DX_SI_MV,ALPLA FP Equity_DX_DSS,ALPLA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALPLA FP Equity_DX_SUPPLY_SI_QTY,ALPLA FP Equity_DX_BROKER_SI_QTY,ALPLA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALPLA FP Equity_DX_BROKER_SI_QTY_ADD,ALPLA FP Equity_DX_SUPPLY_SI_MV_DEC,ALPLA FP Equity_DX_SUPPLY_SI_QTY_DEC,ALPLA FP Equity_DX_BROKER_SI_MV_ADD,ALPLA FP Equity_DX_SUPPLY_SI_QTY_ADD,ALPLA FP Equity_DX_BROKER_SI_QTY_DEC,ALPLA FP Equity_DX_SUPPLY_SI_MV,ALPLA FP Equity_DX_BROKER_SI_MV_DEC,ALPLA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALPLA FP Equity_DX_UTILIZATION_QUANTITY,ALPLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALPLA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALPLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALPLA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALPLA FP Equity_DX_BROKER_SI_CON_RATIO,ALPLA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALPLA FP Equity_DX_DEMAND_SUPPLY_RATIO,ALPLA FP Equity_PX_LAST
2020-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14
2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08
2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14
2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13
2020-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22
2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3
2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24
2020-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27
2020-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24
2020-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25
2020-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25
2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25
2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25
2020-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25
2020-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22
2020-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19
2020-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19
2020-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19
2020-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22
2020-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15
2020-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17
2020-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15
2020-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19
2020-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19
2020-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19
2020-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12
2020-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14
2020-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14
2020-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14
2020-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14
2020-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14
2020-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12
2020-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09
2020-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12
2020-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12
2020-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
2020-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14
2020-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16
2020-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12
2020-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11
2020-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12
2020-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14
2020-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19
2020-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19
2020-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15
2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14
2020-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14
2020-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12
2020-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12
2020-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09
2020-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
2020-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
2020-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08
2020-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09
2020-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09
2020-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03
2020-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04
2020-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
2020-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22
2020-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23
2020-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22
2020-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27
2020-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16
2020-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15
2020-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13
2020-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32
2020-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29
2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27
2020-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26
2020-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26
2020-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15
2020-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19
2020-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16
2020-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37
2020-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53
2020-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41
2020-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36
2020-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34
2020-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35
2020-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31
2020-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68
2020-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58
2020-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6
2020-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53
2020-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47
2020-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51
2020-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49
2020-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49
2020-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43
2020-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33
2020-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38
2020-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38
2020-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29
2020-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29
2020-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34
2020-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34
2020-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34
2020-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5
2020-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39
2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34
2020-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38
2020-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38
2020-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34
2020-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27
2020-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26
2020-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3
2020-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27
2020-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23
2020-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22
2020-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3
2020-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25
2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32
2020-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3
2020-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27
2020-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23
2020-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26
2020-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22
2020-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22
2020-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
2020-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17
2020-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
2020-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14
2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13
2020-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08
2020-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14
2020-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09
2020-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09
2020-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
2020-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11
2020-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08
2020-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04
2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02
2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94
2020-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02
2020-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02
2020-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97
2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915
2020-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9
2020-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91
2020-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98
2020-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.945
2020-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01
2020-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01
2020-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01
2020-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2020-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01
2020-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99
2020-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98
2020-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975
2020-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04
2020-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01
2020-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
2020-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04
2020-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08
2020-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07
2020-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
2020-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17
2020-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15
2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19
2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
2020-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18
2020-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15
2020-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17
2020-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16
2020-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12
2020-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12
2020-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18
2020-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18
2020-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16
2020-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16
2020-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88
2020-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84
2021-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81
2021-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85
2021-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85
2021-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.845
2021-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97
2021-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.955
2021-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
2021-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
2021-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
2021-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92
2021-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92
2021-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89
2021-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.885
2021-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.885
2021-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89
2021-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85
2021-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.835
2021-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.865
2021-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87
2021-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.845
2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88
2021-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.855
2021-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875
2021-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.885
2021-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89
2021-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9
2021-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96
2021-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95
2021-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.935
2021-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91
2021-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.945
2021-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.945
2021-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.995
2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98
2021-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02
2021-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02
2021-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01
2021-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97
2021-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97
2021-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97
2021-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01
2021-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97
2021-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97
2021-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97
2021-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97
2021-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.965
2021-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97
2021-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95
2021-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97
2021-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94
2021-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.935
2021-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915
2021-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91
2021-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.945
2021-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
2021-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
2021-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.935
2021-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92
2021-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91
2021-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94
2021-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98
2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975
2021-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.952
2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.978
2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94
2021-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9
2021-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.906
2021-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87
2021-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9
2021-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.884
2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.954
2021-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94
2021-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.902
2021-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89
2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9
2021-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9
2021-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.906
2021-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88
2021-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.882
2021-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.884
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87
2021-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.902
2021-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.904
2021-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.888
2021-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88
2021-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.882
2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.872
2021-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.886
2021-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87
2021-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87
2021-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.894
2021-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896
2021-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
2021-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.878
2021-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.878
2021-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.878
2021-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.876
2021-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.878
2021-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.878
2021-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.926
2021-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.904
2021-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.902
2021-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.906
2021-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.924
2021-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896
2021-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
2021-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896
2021-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.902
2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.922
2021-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91
2021-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.904
2021-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.946
2021-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.936
2021-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.928
2021-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.922
2021-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.886
2021-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.872
2021-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.878
2021-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85
2021-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89
2021-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.872
2021-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996
2021-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95
2021-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998
2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.938
2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97
2021-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.982
2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95
2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.015
2021-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.005
2021-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01
2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02
2021-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.005
2021-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.005
2021-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.952
2021-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.932
2021-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.958
2021-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96
2021-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.944
2021-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.944
2021-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.932
2021-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.926
2021-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2021-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.944
2021-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.942
2021-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.978
2021-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.948
2021-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.944
2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.946
2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.948
2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.948
2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.948
2021-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95
2021-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95
2021-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.938
2021-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.932
2021-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02
2021-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.982
