,VANTI FP Equity_DX_SI_QTY,VANTI FP Equity_DX_SHORT_INTEREST_VALUE,VANTI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VANTI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VANTI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VANTI FP Equity_DX_SI_MV,VANTI FP Equity_DX_DSS,VANTI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VANTI FP Equity_DX_SUPPLY_SI_QTY,VANTI FP Equity_DX_BROKER_SI_QTY,VANTI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VANTI FP Equity_DX_BROKER_SI_MV_NEW_x,VANTI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VANTI FP Equity_DX_SUPPLY_SI_QTY_INC_x,VANTI FP Equity_DX_BROKER_SI_MV_INC_x,VANTI FP Equity_DX_SUPPLY_SI_MV_NEW,VANTI FP Equity_DX_BROKER_SI_QTY_ADD,VANTI FP Equity_DX_BROKER_SI_QTY_NEW,VANTI FP Equity_DX_SUPPLY_SI_MV_DEC,VANTI FP Equity_DX_BROKER_SI_QTY_INC,VANTI FP Equity_DX_SUPPLY_SI_QTY_DEC,VANTI FP Equity_DX_BROKER_SI_MV_NEW_y,VANTI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VANTI FP Equity_DX_BROKER_SI_MV_INC_y,VANTI FP Equity_DX_SUPPLY_SI_QTY_INC_y,VANTI FP Equity_DX_BROKER_SI_MV_ADD,VANTI FP Equity_DX_SUPPLY_SI_QTY_ADD,VANTI FP Equity_DX_BROKER_SI_QTY_DEC,VANTI FP Equity_DX_SUPPLY_SI_MV,VANTI FP Equity_DX_BROKER_SI_MV_DEC,VANTI FP Equity_DX_SUPPLY_SI_MV_RMV,VANTI FP Equity_DX_BROKER_SI_MV_RMV,VANTI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VANTI FP Equity_DX_UTILIZATION_QUANTITY,VANTI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VANTI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VANTI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VANTI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VANTI FP Equity_DX_ACTIVE_UTILIZATION_MV,VANTI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VANTI FP Equity_DX_BROKER_SI_CON_RATIO,VANTI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VANTI FP Equity_DX_DEMAND_SUPPLY_RATIO,VANTI FP Equity_PX_LAST
2012-11-19,2224717.0,4050142.54,0.91,3.43,0.67,4.16,0.0,3723706.86,1640624.0,2045408.0,2986789.36,,,70000.0,0.13,,,,0.09,70000.0,48384.0,,,0.13,70000.0,,,,3.03,,,,24.02,10.33,5190177.0,9448822.78,,9.58,24.04,13.32,0.5383,71.72,0.1401,1.88
2012-11-20,2384717.0,4346044.33,0.98,3.66,0.72,4.5,0.0,4019261.38,1800624.0,2205408.0,3281559.92,,,160000.0,0.3,,,,,160000.0,,,,0.3,160000.0,,,,3.38,,,,26.36,11.4,5030177.0,9167281.59,,9.45,26.36,12.72,0.4801,66.86,0.151,1.882
2012-11-21,2674717.0,4895277.63,1.1,4.1,0.8,5.05,0.0,4567105.59,2090624.0,2495408.0,3826268.32,,,145000.0,0.28,,145000.0,,,145000.0,,,,0.28,145000.0,0.27,145000.0,,3.93,,,,28.0,13.58,5376038.0,9839246.01,,10.1,28.0,22.61,0.4159,59.29,0.1738,1.89
2012-11-22,2674717.0,5076584.21,1.1,4.14,0.8,5.11,0.0,4736257.65,2090624.0,2495408.0,3967981.96,,,,,,,,,,,,,,,,,,3.93,,,,28.0,13.67,5376038.0,10203662.53,,10.11,28.01,23.23,0.413,58.82,0.1749,1.96
2012-11-23,2684717.0,5098163.88,1.1,4.12,0.81,5.25,0.0,4757663.69,2090624.0,2505408.0,3970006.44,,,,0.02,,,,,10000.0,,,,0.02,,,,,4.07,,,,27.96,13.03,5387485.0,10230605.85,,10.49,27.97,22.87,0.417,59.33,0.1673,1.961
2012-11-26,2684717.0,5017570.78,1.1,4.19,0.81,5.24,0.0,4682453.3,2170624.0,2505408.0,4056762.61,,,80000.0,,,,,,,,,,,80000.0,,,,4.25,,,,29.07,13.57,5296038.0,9897968.95,,10.37,29.07,22.65,0.418,59.5,0.1678,1.93
2012-11-27,2764717.0,5054641.5,1.13,4.29,0.83,5.31,0.0,4726816.73,2240624.0,2585408.0,4096459.44,,,70000.0,0.13,,,,,80000.0,,,,0.13,70000.0,,,,4.33,,,,30.01,14.09,5226038.0,9554594.03,,10.1,30.01,24.84,0.4069,57.7,0.1738,1.888
2012-11-28,2834717.0,5188110.27,1.16,4.54,0.85,5.36,0.0,4859938.23,2240624.0,2655408.0,4100798.91,,,,0.13,,,,,70000.0,,,,0.13,,,,,4.22,,,,30.01,14.14,5226038.0,9564715.42,,9.85,30.01,27.06,0.3975,55.9,0.1789,1.89
2012-11-29,2849717.0,5248678.01,1.17,4.58,0.86,5.41,0.0,4863167.61,2255624.0,2640408.0,4154463.09,,,,,,,,0.04,,15000.0,,,,,,30000.0,15000.0,4.24,0.02,,,30.09,14.68,5241038.0,9653071.14,,9.86,30.1,26.86,0.3982,56.05,0.1855,1.902
2012-11-30,2730771.0,5042822.25,1.12,4.36,0.82,5.21,0.0,4656298.42,2230624.0,2521462.0,4119217.74,,,,,,,,0.05,,25000.0,,,,,,,118946.0,4.24,0.22,,,29.85,13.85,5241038.0,9678447.24,,9.97,29.85,26.64,0.4223,58.66,0.1695,1.907
2012-12-03,2596886.0,4737742.68,1.07,4.15,0.78,4.94,0.0,4350235.96,2053718.0,2384483.0,3746790.35,,,,0.26,,,,0.34,143021.0,176906.0,,,0.26,,,,280000.0,3.9,0.54,,,27.49,13.16,5417944.0,9884463.36,,10.3,27.49,20.58,0.4004,58.13,0.1664,1.884
2012-12-04,2496886.0,4635093.64,1.02,3.99,0.75,4.73,0.0,4240799.39,1953718.0,2284483.0,3626783.88,,,,,,,,0.22,,100000.0,,,,,,,100000.0,3.68,0.18,,,26.15,12.53,5517944.0,10243233.84,,10.38,26.15,17.62,0.4149,60.16,0.1601,1.917
2012-12-05,2593792.0,4724562.82,1.06,4.14,0.78,4.96,0.0,4343308.84,1950624.0,2384483.0,3553039.57,,,,,,100000.0,,0.0,,3094.0,,,,,0.19,,,3.74,,,,28.14,12.51,4980177.0,9071336.12,,9.56,28.14,16.46,0.3886,58.29,0.1663,1.881
2012-12-06,2534148.0,4728804.67,1.04,3.94,0.76,4.8,0.0,4393543.79,1825980.0,2354483.0,3407339.57,,,356.0,,,,,0.24,,125000.0,,,,356.0,,,30000.0,3.46,0.06,,,26.83,11.83,4980177.0,9293176.35,,9.44,26.81,17.31,0.3894,58.33,0.1641,1.927
2012-12-07,2439148.0,4539721.61,1.0,3.68,0.73,4.69,0.0,4205330.64,1825980.0,2259483.0,3398498.52,,,,,,,,,,,,,,,,,95000.0,3.53,0.18,,,26.83,11.83,4980177.0,9269063.28,,9.64,26.82,13.5,0.414,61.27,0.158,1.922
2012-12-10,2439148.0,4468862.27,1.0,3.93,0.73,4.68,0.0,4139690.72,1825980.0,2259483.0,3345452.24,,,,,,,,,,,,,,,,,,3.51,,,,26.83,11.79,4980177.0,9124384.87,,9.56,26.83,13.35,0.4148,61.36,0.1575,1.892
2012-12-11,2439148.0,4487758.1,1.01,3.94,0.73,4.62,0.0,4157194.7,1825980.0,2259483.0,3359597.91,,,,,,,,,,,,,,,,,,3.44,,,,26.83,11.63,4980177.0,9162965.78,,9.36,26.84,13.55,0.4119,61.05,0.1553,1.9
2012-12-12,2585107.0,4871458.93,1.07,4.16,0.78,4.94,0.0,4532892.41,1825980.0,2405442.0,3440935.55,,,,0.29,,,,,145959.0,,,,0.29,,,,,3.45,,,,26.83,11.62,4980177.0,9384806.01,,9.41,26.84,12.95,0.4351,63.25,0.1645,1.946
2012-12-13,2483821.0,4678187.09,1.03,3.94,0.75,4.82,0.0,4339794.55,1825980.0,2304156.0,3439167.34,,,,,,,,,,,,,,,,,101286.0,3.54,0.13,,,26.83,11.43,4980177.0,9379983.39,,9.66,26.84,13.3,0.4745,66.28,0.1555,1.945
2012-12-14,2273968.0,4254310.23,0.94,3.63,0.68,4.41,0.0,4118363.09,1715865.0,2201303.0,3210169.2,,,,,,,,0.23,,110115.0,,,,,,,102853.0,3.32,0.2,,,25.61,10.77,4983292.0,9323117.19,,9.63,25.62,13.88,0.4756,66.11,0.1427,1.932
2012-12-17,2780218.0,5255285.92,1.15,4.47,0.84,5.38,0.0,4399639.35,1994050.0,2327553.0,3769237.84,,,141910.0,0.74,,,,0.21,380000.0,101815.0,,,0.74,141910.0,,238090.0,253750.0,3.84,0.51,,,28.17,12.28,5085107.0,9612084.82,,9.78,28.19,17.04,0.3625,55.35,0.1712,1.952
2012-12-18,2747721.0,5207162.66,1.14,4.42,0.83,5.35,0.0,4235619.32,1961553.0,2235056.0,3717308.1,,,60000.0,,,,,0.15,,92497.0,,,,60000.0,,,92497.0,3.81,0.15,,,27.48,12.3,5177604.0,9811995.54,,10.05,27.49,17.67,0.3491,53.76,0.1723,1.957
2012-12-19,2492718.0,4769773.71,1.03,4.03,0.75,4.88,0.0,3788797.91,1646550.0,1980053.0,3150645.56,,,,,,60000.0,,0.6,,315003.0,,,,,0.12,,315003.0,3.22,0.61,,,100.0,10.13,0.0,0.0,,0.0,100.0,20.0,0.4187,60.45,0.1534,1.976
2012-12-20,2442409.0,4699524.78,1.01,3.95,0.73,4.82,0.0,3809889.39,1596241.0,1980053.0,3071383.27,,,,,,,,0.1,,50309.0,,,,,,,,3.16,,,,100.0,9.98,0.0,0.0,,0.0,100.0,20.47,0.4408,62.11,0.1527,1.987
2012-12-21,1682053.0,3243012.49,0.7,2.71,0.51,3.33,0.0,3084915.79,1215885.0,1600053.0,2344236.62,,,,,,,,0.75,,380356.0,,,,,,,380000.0,2.42,0.76,,,100.0,7.47,0.0,0.0,,0.0,100.0,12.72,0.6146,77.09,0.1034,1.991
2012-12-24,1642116.0,3100816.95,0.68,2.62,0.49,3.25,0.0,2945975.89,1175948.0,1560116.0,2220549.27,,,,,,,,0.08,,39937.0,,,,,,,39937.0,2.34,0.07,,,100.0,7.27,0.0,0.0,,0.0,100.0,13.03,0.6073,76.55,0.1015,1.95
2012-12-25,1642116.0,3100816.95,0.68,2.67,0.49,3.2,0.0,2945975.89,1175948.0,1560116.0,2220549.27,,,,,,,,,,,,,,,,,,2.33,,,,100.0,7.36,0.0,0.0,,0.0,100.0,13.24,0.6031,76.23,0.1027,
2012-12-26,1642116.0,3100816.95,0.68,2.67,0.49,3.2,0.0,2945975.89,1175948.0,1560116.0,2220549.27,,,,,,,,,,,,,,,,,,2.29,,,,100.0,7.43,0.0,0.0,,0.0,100.0,13.25,0.603,76.22,0.1038,
2012-12-27,1549970.0,2926817.14,0.64,2.52,0.47,3.02,0.0,2771976.07,1083802.0,1467970.0,2046549.46,,,,,,,,0.18,,92146.0,,,,,,,92146.0,2.11,0.18,,,100.0,6.79,0.0,0.0,,0.0,100.0,14.08,0.5832,74.73,0.0971,1.95
2012-12-28,1493443.0,2805614.95,0.62,2.44,0.45,2.9,0.0,2651567.94,1083802.0,1411443.0,2036054.34,,,,,,,,,,,,,,,,,56527.0,2.11,0.11,,,100.0,6.87,0.0,0.0,,0.0,100.0,14.66,0.5712,73.78,0.0947,1.94
2012-12-31,1274183.0,2344353.47,0.53,2.09,0.38,2.48,0.0,2193482.69,1077563.0,1192183.0,1982594.77,,,,,,,,0.02,,6239.0,,,,,,,219260.0,2.09,0.42,,,100.0,6.83,0.0,0.0,,0.0,100.0,6.77,0.754,86.4,0.0807,1.9
2013-01-01,1458858.0,2684134.71,0.6,2.4,0.44,2.79,0.0,2533263.93,1077563.0,1376858.0,1982594.77,,,,,,184675.0,,,,,,,,,0.36,,,2.09,,,,100.0,6.83,0.0,0.0,,0.0,100.0,13.67,0.5787,74.45,0.0924,
2013-01-02,1417916.0,2746111.61,0.58,2.33,0.42,2.72,0.0,2587300.26,1077563.0,1335916.0,2086941.87,,,,,,,,,,,,,,,,,40942.0,2.05,0.08,,,100.0,6.68,0.0,0.0,,0.0,100.0,14.08,0.5675,73.6,0.088,2.0
2013-01-03,1385668.0,2683656.14,0.57,2.3,0.41,2.77,0.0,2516975.89,1045315.0,1299605.0,2024486.4,,,4063.0,,,,,0.0,,36311.0,,,,4063.0,,,36311.0,2.12,0.0,,,100.0,6.07,0.0,0.0,,0.0,100.0,13.83,0.5953,75.64,0.0805,2.0
2013-01-04,1385668.0,2670237.86,0.57,2.14,0.41,2.77,0.0,2504391.01,1045315.0,1299605.0,2014363.97,,,,,,,,,,,,,,,,,,2.09,,,,100.0,6.13,0.0,0.0,,0.0,100.0,13.83,0.5953,75.65,0.0812,1.99
2013-01-07,1360153.0,2752781.46,0.56,1.97,0.41,2.71,0.0,2578600.6,1019800.0,1274090.0,2063949.08,,,,,,,,0.07,,25515.0,,,,,,,25515.0,2.02,0.06,,,100.0,6.25,0.0,0.0,,0.0,100.0,14.16,0.5872,75.03,0.0833,2.09
2013-01-08,1147419.0,2311122.99,0.47,1.36,0.34,2.38,0.0,2145959.19,807066.0,1065419.0,1625586.46,,,,,,,,0.35,,212734.0,,,,,,,208671.0,1.69,0.34,,,100.0,4.97,0.0,0.0,,0.0,100.0,16.33,0.538,71.09,0.0707,2.08
2013-01-09,1571044.0,3103531.81,0.64,1.81,0.47,3.26,0.0,2303050.45,1130279.0,1165831.0,2232818.96,,,323213.0,,,100412.0,,,,,,,,323213.0,0.22,,,2.35,,,,100.0,7.0,0.0,0.0,,0.0,100.0,28.84,0.3553,50.54,0.0973,2.04
2013-01-10,1038881.0,2102566.67,0.42,1.14,0.31,2.13,0.0,1936608.81,524331.0,956881.0,1061181.1,,,,0.27,,,,1.29,126316.0,605948.0,,,0.27,,,,335266.0,1.06,0.72,,,100.0,3.4,0.0,0.0,,0.0,100.0,24.69,0.2873,43.06,0.0674,2.09
2013-01-11,864319.0,1724165.56,0.35,0.93,0.26,1.79,0.0,1560589.87,476085.0,782319.0,949706.49,,,,,,,,0.08,,48246.0,,,,,,,174562.0,0.99,0.35,,,100.0,3.1,0.0,0.0,,0.0,100.0,22.2,0.3013,47.21,0.0563,2.06
2013-01-14,864319.0,1715795.82,0.35,0.91,0.26,1.77,0.0,1553014.19,476085.0,782319.0,945096.26,,,,,,,,,,,,,,,,,,0.98,,,,100.0,3.16,0.0,0.0,,0.0,100.0,22.42,0.3006,47.04,0.0574,2.05
2013-01-15,844319.0,1684269.05,0.35,0.88,0.25,1.72,0.0,1520693.36,476085.0,762319.0,949706.49,,,,0.17,,,,,80000.0,,,,0.17,,,,100000.0,0.98,0.22,,,100.0,3.18,0.0,0.0,,0.0,100.0,33.95,0.3615,48.43,0.0563,2.06
2013-01-16,795451.0,1563677.39,0.33,0.84,0.24,1.62,0.0,1402483.87,352217.0,713451.0,692379.24,,,,0.15,,,,0.25,75000.0,123868.0,,,0.15,,,,123868.0,0.73,0.25,,,100.0,2.34,0.0,0.0,,0.0,100.0,34.43,0.2808,36.26,0.0528,2.03
2013-01-17,698803.0,1366922.26,0.29,0.72,0.21,1.41,0.0,1206522.8,255069.0,616803.0,498938.18,,,,0.0,,,,0.21,500.0,97148.0,,,0.0,,,,97148.0,0.52,0.21,,,100.0,1.69,0.0,0.0,,0.0,100.0,23.72,0.2769,42.32,0.0464,2.02
2013-01-18,588849.0,1186055.37,0.24,0.61,0.18,1.19,0.0,1020891.56,145115.0,506849.0,292289.58,,,,,,,,0.22,,109954.0,,,,,,,109954.0,0.29,0.22,,,100.0,0.96,0.0,0.0,,0.0,100.0,19.73,0.3312,51.31,0.0391,2.08
2013-01-21,588849.0,1345716.66,0.24,0.57,0.18,1.23,0.0,1158319.27,145115.0,506849.0,331636.25,,,,,,,,,,,,,,,,,,0.3,,,,100.0,0.96,0.0,0.0,,0.0,100.0,21.67,0.322,49.66,0.0388,2.36
2013-01-22,588849.0,1317205.72,0.24,0.48,0.18,1.3,0.0,1133778.61,145115.0,506849.0,324610.06,,,,,,,,,,,,,,,,,,0.34,,,,100.0,0.96,0.0,0.0,,0.0,100.0,20.75,0.3056,47.78,0.0388,2.31
2013-01-23,513849.0,1144461.1,0.21,0.39,0.15,1.11,0.0,961828.05,145115.0,431849.0,323204.82,,,,,,,,,,,,,,,,,75000.0,0.34,0.18,,,100.0,0.95,0.0,0.0,,0.0,100.0,15.08,0.3796,57.38,0.0335,2.3
2013-01-24,529790.0,1200486.55,0.22,0.4,0.16,1.14,0.0,978555.5,161056.0,431849.0,364947.55,,,6226.0,,,,,,,,,,,6226.0,,9715.0,,0.37,,,,100.0,1.06,0.0,0.0,,0.0,100.0,14.46,0.3531,55.25,0.0348,2.34
2013-01-25,515512.0,1153157.01,0.21,0.39,0.15,1.12,0.0,934071.23,146778.0,417571.0,328330.05,,,,,,,,0.03,,14278.0,,,,,,,14278.0,0.34,0.03,,,0.96,0.96,15068647.0,33707296.76,,35.03,0.97,15.16,0.3713,56.94,0.0339,2.31
2013-01-28,515512.0,1188101.17,0.21,0.39,0.15,1.11,0.0,962376.42,146778.0,417571.0,338279.44,,,,,,,,,,,,,,,,,,0.34,,,,0.96,0.96,15195759.0,35021685.18,,35.35,0.95,15.0,0.3723,57.08,0.0336,2.38
2013-01-29,515512.0,1223045.32,0.21,0.37,0.15,1.13,0.0,990681.61,146778.0,417571.0,348228.84,,,,,,,,,,,,,,,,,,0.35,,,,0.96,0.96,15100711.0,35826234.64,,36.11,0.96,15.26,0.3658,56.37,0.0338,2.45
2013-01-30,515512.0,1233029.36,0.21,0.34,0.15,1.15,0.0,998768.8,146778.0,417571.0,351071.52,,,,,,,,,,,,,,,,,,0.36,,,,0.96,0.96,15125961.0,36179088.01,,36.98,0.96,15.54,0.3605,55.75,0.0338,2.47
2013-01-31,250837.0,619397.52,0.1,0.16,0.07,0.63,0.0,377549.58,146778.0,152896.0,362442.26,,,,,,,,,,,,,,,,,264675.0,0.36,0.53,,,100.0,0.96,0.0,0.0,,0.0,100.0,29.72,0.2528,35.01,0.0164,2.55
2013-02-01,844909.0,2094534.83,0.35,0.51,0.25,2.06,0.0,1800346.18,167509.0,726237.0,415255.89,,,20731.0,,,573341.0,,,,,,,,20731.0,1.36,,,0.42,,,,1.09,1.09,15268192.0,37849945.94,,38.85,1.08,8.26,0.5585,73.65,0.0547,2.56
2013-02-04,813097.0,1984177.79,0.33,0.48,0.24,2.09,0.0,1772215.77,135697.0,726237.0,331137.58,,,,,,,,0.08,,31812.0,,,,,,,,0.35,,,,100.0,0.88,0.0,0.0,,0.0,100.0,8.18,0.6248,78.19,0.0526,2.52
2013-02-05,813097.0,1999925.24,0.33,0.47,0.24,2.05,0.0,1786280.98,135697.0,726237.0,333765.66,,,,,,,,,,,,,,,,,,0.34,,,,100.0,0.87,0.0,0.0,,0.0,100.0,8.18,0.6246,78.18,0.0524,2.54
2013-02-06,813097.0,1952682.91,0.33,0.46,0.24,2.06,0.0,1744085.36,135697.0,726237.0,325881.43,,,,,,,,,,,,,,,,,,0.34,,,,100.0,0.87,0.0,0.0,,0.0,100.0,8.24,0.6237,78.12,0.0523,2.48
2013-02-07,833097.0,2016848.45,0.34,0.48,0.25,2.1,0.0,1806568.66,135697.0,746237.0,328509.51,,,,0.05,,,,,20000.0,,,,0.05,,,,,0.34,,,,100.0,0.87,0.0,0.0,,0.0,100.0,7.87,0.5978,76.37,0.0532,2.5
2013-02-08,2032319.0,4959411.03,0.83,1.15,0.61,5.1,0.0,4749347.54,134919.0,1946237.0,329239.05,,,,3.0,,,,0.0,1200000.0,778.0,,,3.0,,,,,0.34,,,,100.0,0.86,0.0,0.0,,0.0,100.0,29.53,0.492,63.49,0.1297,2.52
2013-02-11,2032319.0,4900370.42,0.83,1.14,0.61,5.1,0.0,4692807.69,134919.0,1946237.0,325319.54,,,,,,,,,,,,,,,,,,0.34,,,,100.0,0.84,0.0,0.0,,0.0,100.0,29.52,0.4915,63.45,0.1268,2.49
2013-02-12,3232319.0,7793835.73,1.32,1.81,0.96,8.08,0.0,7586272.99,134919.0,3146237.0,325319.54,,,,2.99,,,,,1200000.0,,,,2.99,,,,,0.34,,,,100.0,0.83,0.0,0.0,,0.0,100.0,18.34,0.6326,77.35,0.1999,2.49
2013-02-13,3232319.0,7793835.73,1.32,1.79,0.96,8.08,0.0,7586272.99,134919.0,3146237.0,325319.54,,,,,,,,,,,,,,,,,,0.34,,,,100.0,0.83,0.0,0.0,,0.0,100.0,18.34,0.6325,77.34,0.1999,2.49
2013-02-14,3012319.0,7350877.53,1.23,1.68,0.9,7.54,0.0,7140814.04,134919.0,2926237.0,329239.05,,,,,,,,,,,,,,,,,220000.0,0.34,0.55,,,100.0,0.83,0.0,0.0,,0.0,100.0,19.71,0.6119,75.65,0.1863,2.52
2013-02-15,3007825.0,7281657.69,1.23,1.71,0.9,7.53,0.0,7083143.5,130837.0,2925825.0,316743.91,,,,,,,,0.01,,4082.0,,,,,,,412.0,0.33,0.0,,,100.0,0.8,0.0,0.0,,0.0,100.0,19.73,0.6132,75.73,0.1846,2.5
2013-02-18,3007825.0,7427290.84,1.23,1.74,0.9,7.53,0.0,7224806.37,130837.0,2925825.0,323078.79,,,,,,,,,,,,,,,,,,0.33,,,,100.0,0.8,0.0,0.0,,0.0,100.0,19.73,0.6136,75.75,0.1839,2.55
2013-02-19,2963825.0,7634346.71,1.21,1.87,0.88,7.42,0.0,7479796.15,108837.0,2903825.0,280346.98,,,,,,,,0.05,,22000.0,,,,,,,22000.0,0.28,0.06,,,0.66,0.66,16286227.0,41950757.38,,41.85,0.66,19.87,0.6108,75.53,0.1808,2.66
2013-02-20,2913425.0,7589161.73,1.19,1.79,0.87,7.31,0.0,7432868.12,108837.0,2853425.0,283508.79,,,,,,,,,,,,,,,,,50400.0,0.29,0.13,,,0.63,0.63,17119596.0,44594723.68,,45.79,0.63,20.21,0.6308,76.77,0.1691,2.69
2013-02-21,2913425.0,7645586.73,1.19,1.75,0.87,7.32,0.0,7488131.08,108837.0,2853425.0,285616.66,,,,,,,,,,,,,,,,,,0.29,,,,0.65,0.65,16513218.0,43334989.01,,44.83,0.65,20.2,0.6303,76.74,0.1753,2.71
2013-02-22,2913425.0,7730224.22,1.19,1.68,0.87,7.32,0.0,7571025.52,108837.0,2853425.0,288778.47,,,,,,,,,,,,,,,,,,0.3,,,,0.66,0.66,16311897.0,43280544.8,,44.56,0.66,20.19,0.6301,76.73,0.1774,2.74
2013-02-25,2913425.0,7645586.73,1.19,1.49,0.87,7.32,0.0,7488131.08,108837.0,2853425.0,285616.66,,,,,,,,,,,,,,,,,,0.3,,,,0.59,0.59,18365204.0,48195083.08,,50.41,0.59,20.19,0.6297,76.7,0.1577,2.71
2013-02-26,2823425.0,7272698.41,1.15,1.42,0.84,7.2,0.0,7118147.85,108837.0,2763425.0,280346.98,,,,,,,,,,,,,,,,,90000.0,0.29,0.22,,,0.65,0.65,16654900.0,42900401.0,,45.24,0.65,22.07,0.6088,74.8,0.1684,2.66
2013-02-27,2823425.0,7300039.38,1.15,1.38,0.84,7.19,0.0,7144907.8,108837.0,2763425.0,281400.92,,,,,,,,,,,,,,,,,,0.29,,,,0.58,0.58,18747572.0,48472339.03,,49.79,0.58,22.09,0.6096,74.85,0.1497,2.67
2013-02-28,2080084.0,5357968.99,0.85,1.02,0.62,5.22,0.0,5177660.01,118837.0,2010084.0,306105.41,,,,,,,,,,,,,,,,10000.0,753341.0,0.32,2.0,,,0.65,0.65,18091216.0,46600124.94,,48.37,0.65,3.17,0.9073,95.19,0.1142,2.66
2013-03-01,2220033.0,5653961.73,0.91,1.08,0.66,5.65,0.0,5475686.3,118837.0,2150033.0,302653.09,,,,,,394949.0,,,,,,,,,1.07,,255000.0,0.32,0.63,,,0.73,0.73,16161510.0,41160000.31,,42.98,0.73,19.48,0.6182,76.11,0.1364,2.63
2013-03-04,2115033.0,5386548.59,0.86,1.05,0.63,5.4,0.0,5208273.17,118837.0,2045033.0,302653.09,,,,,,80000.0,,,,,,,,,0.21,,185000.0,0.31,0.46,,,100.0,0.68,0.0,0.0,,0.0,100.0,20.41,0.548,70.97,0.1212,2.63
2013-03-05,2115033.0,5529916.8,0.86,1.18,0.63,5.4,0.0,5346896.41,118837.0,2045033.0,310708.5,,,,,,,,,,,,,,,,,,0.31,,,,0.68,0.68,17303540.0,45241439.08,,45.65,0.68,20.41,0.5483,70.99,0.1214,2.7
2013-03-06,2115033.0,5488954.46,0.86,1.23,0.63,5.42,0.0,5307289.77,118837.0,2045033.0,308406.95,,,,,,,,,,,,,,,,,,0.32,,,,0.68,0.68,17303540.0,44906317.31,,46.77,0.68,20.37,0.546,70.84,0.1214,2.68
2013-03-07,2128251.0,5482039.6,0.87,1.24,0.63,5.45,0.0,5267683.13,132055.0,2045033.0,340152.9,,,,,,,,,,,,,,,,13218.0,,0.35,,,,0.76,0.76,17344576.0,44676897.82,,46.2,0.76,20.25,0.5397,70.42,0.1218,2.66
2013-03-08,2128251.0,5564476.28,0.87,1.25,0.63,5.44,0.0,5346896.41,132055.0,2045033.0,345267.98,,,,,,,,,,,,,,,,,,0.35,,,,0.65,0.65,20337088.0,53172884.16,,54.33,0.64,20.26,0.54,70.44,0.104,2.7
2013-03-11,2048251.0,5355310.12,0.84,1.21,0.61,5.24,0.0,5137730.24,132055.0,1965033.0,345267.98,,,,,,,,,,,,,,,,,80000.0,0.36,0.21,,,0.64,0.64,20382656.0,53292025.2,,54.76,0.65,21.1,0.5839,73.36,0.0998,2.7
2013-03-12,2048251.0,5394979.08,0.84,1.26,0.61,5.24,0.0,5175787.5,132055.0,1965033.0,347825.52,,,,,,,,,,,,,,,,,,0.36,,,,0.63,0.63,20723572.0,54584734.71,,55.83,0.63,21.09,0.5838,73.36,0.0982,2.72
2013-03-13,2048251.0,5375144.6,0.84,1.36,0.61,5.24,0.0,5156758.87,132055.0,1965033.0,346546.75,,,,,,,,,,,,,,,,,,0.36,,,,0.64,0.64,20372768.0,53463454.39,,55.33,0.64,21.08,0.5833,73.32,0.0999,2.71
2013-03-14,2048251.0,5414813.56,0.84,1.4,0.61,5.24,0.0,5194816.13,103302.0,1965033.0,273092.05,,,,,,,,0.08,,28753.0,,,,,,,,0.28,,,,0.51,0.51,20350058.0,53797981.83,,54.97,0.51,21.09,0.5836,73.34,0.1001,2.73
2013-03-15,2048251.0,5454482.53,0.84,1.49,0.61,5.24,0.0,5232873.4,103302.0,1965033.0,275092.73,,,,,,,,,,,,,,,,,,0.28,,,,0.5,0.5,20568926.0,54774950.67,,55.89,0.5,21.08,0.5832,73.32,0.0991,2.75
2013-03-18,2042602.0,5439439.27,0.83,1.47,0.61,5.23,0.0,5232873.4,97653.0,1965033.0,260049.47,,,,,,,,0.01,,5649.0,,,,,,,,0.27,,,,0.47,0.47,20796008.0,55379668.94,,57.21,0.47,21.14,0.5862,73.51,0.0978,2.75
2013-03-19,2042602.0,5419659.49,0.83,1.48,0.61,5.23,0.0,5213844.77,97653.0,1965033.0,259103.83,,,,,,,,,,,,,,,,,,0.27,,,,0.47,0.47,20655244.0,54804797.58,,56.78,0.47,21.14,0.5862,73.5,0.0984,2.74
2013-03-20,2137561.0,6189098.45,0.87,1.58,0.64,5.24,0.0,5631409.27,192612.0,1944949.0,557689.17,,,,,,,,0.06,,20084.0,,,,,,115043.0,20084.0,0.53,0.06,,,0.93,0.93,20560284.0,59530287.94,,57.01,0.92,17.35,0.6419,78.14,0.103,2.99
