,ALEXA FP Equity_DX_SI_QTY,ALEXA FP Equity_DX_SHORT_INTEREST_VALUE,ALEXA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALEXA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALEXA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALEXA FP Equity_DX_SI_MV,ALEXA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALEXA FP Equity_DX_SUPPLY_SI_QTY,ALEXA FP Equity_DX_BROKER_SI_QTY,ALEXA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALEXA FP Equity_DX_SUPPLY_SI_MV,ALEXA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALEXA FP Equity_DX_UTILIZATION_QUANTITY,ALEXA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALEXA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALEXA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALEXA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALEXA FP Equity_DX_BROKER_SI_CON_RATIO,ALEXA FP Equity_DX_DEMAND_SUPPLY_RATIO,ALEXA FP Equity_PX_LAST
2013-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2628.0,132768.18,0.14,0.0,0.0,0.0,54.0
2013-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2628.0,132768.18,0.14,0.0,0.0,0.0,
2013-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2628.0,130555.37,0.14,0.0,0.0,0.0,53.1
2013-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2141.0,106361.89,0.11,0.0,0.0,0.0,
2013-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2141.0,109166.16,0.12,0.0,0.0,0.0,54.5
2013-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2141.0,106562.2,0.11,0.0,0.0,0.0,53.2
2013-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,62793.76,0.07,0.0,0.0,0.0,53.1
2013-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,62793.76,0.07,0.0,0.0,0.0,
2013-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,62793.76,0.07,0.0,0.0,0.0,53.1
2013-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,61504.77,0.07,0.0,0.0,0.0,52.01
2013-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,61504.77,0.07,0.0,0.0,0.0,52.01
2013-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,61504.77,0.07,0.0,0.0,0.0,
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,61481.12,0.07,0.0,0.0,0.0,51.99
2013-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,61481.12,0.06,0.0,0.0,0.0,
2013-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,59127.83,0.06,0.0,0.0,0.0,50.0
2013-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,59009.58,0.06,0.0,0.0,0.0,49.9
2013-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,59009.58,0.06,0.0,0.0,0.0,
2013-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,59719.11,0.06,0.0,0.0,0.0,50.5
2013-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,63858.06,0.07,0.0,0.0,0.0,54.0
2013-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,60321.61,0.06,0.0,0.0,0.0,
2013-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,60321.61,0.06,0.0,0.0,0.0,
2013-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,60321.61,0.06,0.0,0.0,0.0,
2013-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,60321.61,0.06,0.0,0.0,0.0,54.0
2013-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,60321.61,0.06,0.0,0.0,0.0,54.0
2013-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.0,39911.29,0.04,0.0,0.0,0.0,54.0
2013-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,38648.27,0.04,0.0,0.0,0.0,
2013-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,37288.42,0.04,0.0,0.0,0.0,52.1
2013-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,37216.85,0.04,0.0,0.0,0.0,52.0
2013-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,12892.11,0.01,0.0,0.0,0.0,
2013-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,12892.11,0.01,0.0,0.0,0.0,
2013-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,12520.22,0.01,0.0,0.0,0.0,50.5
2013-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,12892.11,0.01,0.0,0.0,0.0,52.0
2013-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,12527.66,0.01,0.0,0.0,0.0,50.53
2013-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,13387.96,0.01,0.0,0.0,0.0,54.0
2013-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,11872.34,0.01,0.0,0.0,0.0,
2013-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,11716.25,0.01,0.0,0.0,0.0,53.29
2013-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,11716.25,0.01,0.0,0.0,0.0,
2013-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,11716.25,0.01,0.0,0.0,0.0,
2013-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,11716.25,0.01,0.0,0.0,0.0,53.29
2013-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,11652.49,0.01,0.0,0.0,0.0,53.0
2013-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,11212.77,0.01,0.0,0.0,0.0,51.0
2013-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,10992.91,0.01,0.0,0.0,0.0,50.0
2013-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,10608.16,0.01,0.0,0.0,0.0,48.25
2013-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,10608.16,0.01,0.0,0.0,0.0,
2013-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,11047.88,0.01,0.0,0.0,0.0,50.25
2013-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,11047.88,0.01,0.0,0.0,0.0,
2013-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,11047.88,0.01,0.0,0.0,0.0,50.25
2013-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,11047.88,0.01,0.0,0.0,0.0,
2013-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,11542.56,0.01,0.0,0.0,0.0,52.5
2013-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,11247.85,0.01,0.0,0.0,0.0,
2013-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,11247.85,0.01,0.0,0.0,0.0,
2013-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,11247.85,0.01,0.0,0.0,0.0,
2013-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,11247.85,0.01,0.0,0.0,0.0,
2013-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,11247.85,0.01,0.0,0.0,0.0,
2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,11245.71,0.01,0.0,0.0,0.0,52.49
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,11245.71,0.01,0.0,0.0,0.0,
2014-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,10926.49,0.01,0.0,0.0,0.0,51.0
2014-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,11033.61,0.01,0.0,0.0,0.0,51.5
2014-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,11033.61,0.01,0.0,0.0,0.0,51.5
2014-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,11033.61,0.01,0.0,0.0,0.0,51.5
2014-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,10990.76,0.01,0.0,0.0,0.0,51.3
2014-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,11140.73,0.01,0.0,0.0,0.0,52.0
2014-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,10712.24,0.01,0.0,0.0,0.0,50.0
2014-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,11908.0,0.01,0.0,0.0,0.0,52.0
2014-01-14,,,,,,,,,,,,,,,,,,,,51.0
2014-01-15,,,,,,,,,,,,,,,,,,,,54.0
2014-01-17,,,,,,,,,,,,,,,,,,,,59.5
2014-01-20,,,,,,,,,,,,,,,,,,,,67.19
2014-01-21,,,,,,,,,,,,,,,,,,,,66.99
2014-01-22,,,,,,,,,,,,,,,,,,,,63.0
2014-01-23,,,,,,,,,,,,,,,,,,,,63.0
2014-01-27,,,,,,,,,,,,,,,,,,,,62.1
2014-01-28,,,,,,,,,,,,,,,,,,,,62.0
2014-01-29,,,,,,,,,,,,,,,,,,,,62.4
2014-01-31,,,,,,,,,,,,,,,,,,,,62.0
2014-02-04,,,,,,,,,,,,,,,,,,,,62.0
2014-02-05,,,,,,,,,,,,,,,,,,,,63.5
2014-02-06,,,,,,,,,,,,,,,,,,,,68.0
2014-02-07,,,,,,,,,,,,,,,,,,,,70.0
2014-02-10,,,,,,,,,,,,,,,,,,,,69.0
2014-02-11,,,,,,,,,,,,,,,,,,,,69.0
2014-02-12,,,,,,,,,,,,,,,,,,,,66.5
2014-02-13,,,,,,,,,,,,,,,,,,,,69.9
2014-02-14,,,,,,,,,,,,,,,,,,,,67.52
2014-02-17,,,,,,,,,,,,,,,,,,,,69.68
2014-02-21,,,,,,,,,,,,,,,,,,,,69.5
2014-02-24,,,,,,,,,,,,,,,,,,,,68.49
2014-02-25,,,,,,,,,,,,,,,,,,,,70.0
2014-02-26,,,,,,,,,,,,,,,,,,,,71.3
2014-02-27,,,,,,,,,,,,,,,,,,,,72.5
2014-02-28,,,,,,,,,,,,,,,,,,,,72.5
2014-03-03,,,,,,,,,,,,,,,,,,,,75.0
2014-03-04,,,,,,,,,,,,,,,,,,,,75.0
2014-03-05,,,,,,,,,,,,,,,,,,,,79.0
2014-03-06,,,,,,,,,,,,,,,,,,,,79.0
2014-03-07,,,,,,,,,,,,,,,,,,,,79.0
2014-03-10,,,,,,,,,,,,,,,,,,,,79.25
2014-03-11,,,,,,,,,,,,,,,,,,,,80.0
2014-03-12,,,,,,,,,,,,,,,,,,,,80.4
2014-03-13,,,,,,,,,,,,,,,,,,,,85.0
2014-03-14,,,,,,,,,,,,,,,,,,,,80.0
2014-03-18,,,,,,,,,,,,,,,,,,,,80.0
2014-03-19,,,,,,,,,,,,,,,,,,,,79.25
2014-03-20,,,,,,,,,,,,,,,,,,,,79.25
2014-03-24,,,,,,,,,,,,,,,,,,,,82.0
2014-03-25,,,,,,,,,,,,,,,,,,,,82.0
2014-03-27,,,,,,,,,,,,,,,,,,,,82.0
2014-03-28,,,,,,,,,,,,,,,,,,,,80.0
2014-03-31,,,,,,,,,,,,,,,,,,,,80.0
2014-04-01,,,,,,,,,,,,,,,,,,,,80.0
2014-04-02,,,,,,,,,,,,,,,,,,,,80.0
2014-04-03,,,,,,,,,,,,,,,,,,,,80.0
2014-04-04,,,,,,,,,,,,,,,,,,,,80.0
2014-04-08,,,,,,,,,,,,,,,,,,,,80.01
2014-04-09,,,,,,,,,,,,,,,,,,,,80.0
2014-04-10,,,,,,,,,,,,,,,,,,,,80.0
2014-04-11,,,,,,,,,,,,,,,,,,,,80.0
2014-04-14,,,,,,,,,,,,,,,,,,,,80.0
2014-04-16,,,,,,,,,,,,,,,,,,,,75.0
2014-04-17,,,,,,,,,,,,,,,,,,,,75.0
2014-04-22,,,,,,,,,,,,,,,,,,,,75.0
2014-04-24,,,,,,,,,,,,,,,,,,,,75.0
2014-04-29,,,,,,,,,,,,,,,,,,,,80.0
2014-04-30,,,,,,,,,,,,,,,,,,,,80.0
2014-05-02,,,,,,,,,,,,,,,,,,,,80.0
2014-05-05,,,,,,,,,,,,,,,,,,,,80.0
2014-05-06,,,,,,,,,,,,,,,,,,,,80.0
2014-05-07,,,,,,,,,,,,,,,,,,,,75.01
2014-05-08,,,,,,,,,,,,,,,,,,,,76.0
2014-05-09,,,,,,,,,,,,,,,,,,,,75.0
2014-05-12,,,,,,,,,,,,,,,,,,,,75.0
2014-05-13,,,,,,,,,,,,,,,,,,,,79.9
2014-05-14,,,,,,,,,,,,,,,,,,,,75.0
2014-05-15,,,,,,,,,,,,,,,,,,,,75.5
2014-05-16,,,,,,,,,,,,,,,,,,,,79.83
2014-05-19,,,,,,,,,,,,,,,,,,,,79.82
2014-05-29,,,,,,,,,,,,,,,,,,,,79.16
2014-05-30,,,,,,,,,,,,,,,,,,,,75.0
2014-06-02,,,,,,,,,,,,,,,,,,,,75.0
2014-06-04,,,,,,,,,,,,,,,,,,,,78.96
2014-06-06,,,,,,,,,,,,,,,,,,,,79.0
2014-06-09,,,,,,,,,,,,,,,,,,,,79.0
2014-06-10,,,,,,,,,,,,,,,,,,,,79.0
2014-06-11,,,,,,,,,,,,,,,,,,,,78.9
2014-06-12,,,,,,,,,,,,,,,,,,,,78.7
2014-06-13,,,,,,,,,,,,,,,,,,,,75.1
2014-06-16,,,,,,,,,,,,,,,,,,,,75.1
2014-06-18,,,,,,,,,,,,,,,,,,,,74.9
2014-06-19,,,,,,,,,,,,,,,,,,,,74.94
2014-06-20,,,,,,,,,,,,,,,,,,,,74.95
2014-06-23,,,,,,,,,,,,,,,,,,,,75.0
2014-06-24,,,,,,,,,,,,,,,,,,,,75.0
2014-06-25,,,,,,,,,,,,,,,,,,,,75.0
2014-06-27,,,,,,,,,,,,,,,,,,,,75.0
2014-07-02,,,,,,,,,,,,,,,,,,,,75.0
2014-07-03,,,,,,,,,,,,,,,,,,,,75.0
2014-07-07,,,,,,,,,,,,,,,,,,,,76.0
2014-07-08,,,,,,,,,,,,,,,,,,,,79.0
2014-07-09,,,,,,,,,,,,,,,,,,,,76.0
2014-07-10,,,,,,,,,,,,,,,,,,,,75.0
2014-07-14,,,,,,,,,,,,,,,,,,,,75.0
2014-07-15,,,,,,,,,,,,,,,,,,,,75.0
2014-07-18,,,,,,,,,,,,,,,,,,,,70.01
2014-07-21,,,,,,,,,,,,,,,,,,,,70.0
2014-07-25,,,,,,,,,,,,,,,,,,,,70.0
2014-07-28,,,,,,,,,,,,,,,,,,,,70.0
2014-07-29,,,,,,,,,,,,,,,,,,,,70.0
2014-07-31,,,,,,,,,,,,,,,,,,,,68.99
2014-08-01,,,,,,,,,,,,,,,,,,,,65.0
2014-08-04,,,,,,,,,,,,,,,,,,,,69.0
2014-08-05,,,,,,,,,,,,,,,,,,,,68.5
2014-08-08,,,,,,,,,,,,,,,,,,,,65.0
2014-08-14,,,,,,,,,,,,,,,,,,,,65.5
2014-08-15,,,,,,,,,,,,,,,,,,,,68.88
2014-08-18,,,,,,,,,,,,,,,,,,,,68.99
2014-08-19,,,,,,,,,,,,,,,,,,,,69.0
2014-08-27,,,,,,,,,,,,,,,,,,,,65.6
2014-08-28,,,,,,,,,,,,,,,,,,,,69.0
2014-09-01,,,,,,,,,,,,,,,,,,,,67.0
2014-09-02,,,,,,,,,,,,,,,,,,,,67.0
2014-09-03,,,,,,,,,,,,,,,,,,,,70.0
2014-09-04,,,,,,,,,,,,,,,,,,,,67.0
2014-09-05,,,,,,,,,,,,,,,,,,,,73.54
2014-09-08,,,,,,,,,,,,,,,,,,,,73.0
2014-09-09,,,,,,,,,,,,,,,,,,,,71.99
2014-09-10,,,,,,,,,,,,,,,,,,,,71.94
2014-09-11,,,,,,,,,,,,,,,,,,,,68.01
2014-09-15,,,,,,,,,,,,,,,,,,,,69.5
2014-09-16,,,,,,,,,,,,,,,,,,,,69.49
2014-09-17,,,,,,,,,,,,,,,,,,,,66.0
2014-09-18,,,,,,,,,,,,,,,,,,,,65.1
2014-09-19,,,,,,,,,,,,,,,,,,,,67.99
2014-09-22,,,,,,,,,,,,,,,,,,,,65.1
2014-09-24,,,,,,,,,,,,,,,,,,,,68.89
2014-09-25,,,,,,,,,,,,,,,,,,,,68.99
2014-09-26,,,,,,,,,,,,,,,,,,,,68.0
2014-09-29,,,,,,,,,,,,,,,,,,,,68.9
2014-10-01,,,,,,,,,,,,,,,,,,,,66.7
2014-10-02,,,,,,,,,,,,,,,,,,,,66.75
2014-10-03,,,,,,,,,,,,,,,,,,,,68.89
2014-10-06,,,,,,,,,,,,,,,,,,,,65.1
2014-10-07,,,,,,,,,,,,,,,,,,,,68.48
2014-10-09,,,,,,,,,,,,,,,,,,,,64.0
2014-10-10,,,,,,,,,,,,,,,,,,,,64.0
2014-10-13,,,,,,,,,,,,,,,,,,,,64.0
2014-10-14,,,,,,,,,,,,,,,,,,,,64.0
2014-10-16,,,,,,,,,,,,,,,,,,,,61.0
2014-10-17,,,,,,,,,,,,,,,,,,,,60.5
2014-10-20,,,,,,,,,,,,,,,,,,,,56.6
2014-10-22,,,,,,,,,,,,,,,,,,,,58.0
2014-10-23,,,,,,,,,,,,,,,,,,,,58.0
2014-10-24,,,,,,,,,,,,,,,,,,,,57.8
2014-10-27,,,,,,,,,,,,,,,,,,,,54.15
2014-10-28,,,,,,,,,,,,,,,,,,,,55.0
2014-10-30,,,,,,,,,,,,,,,,,,,,54.1
2014-11-04,,,,,,,,,,,,,,,,,,,,55.0
2014-11-05,,,,,,,,,,,,,,,,,,,,50.04
2014-11-06,,,,,,,,,,,,,,,,,,,,54.89
2014-11-07,,,,,,,,,,,,,,,,,,,,53.8
2014-11-10,,,,,,,,,,,,,,,,,,,,53.8
2014-11-17,,,,,,,,,,,,,,,,,,,,53.81
2014-11-18,,,,,,,,,,,,,,,,,,,,53.8
2014-11-19,,,,,,,,,,,,,,,,,,,,56.0
2014-11-20,,,,,,,,,,,,,,,,,,,,58.99
2014-11-21,,,,,,,,,,,,,,,,,,,,57.0
2014-11-24,,,,,,,,,,,,,,,,,,,,54.0
2014-11-25,,,,,,,,,,,,,,,,,,,,54.05
2014-11-27,,,,,,,,,,,,,,,,,,,,55.15
2014-11-28,,,,,,,,,,,,,,,,,,,,53.82
2014-12-01,,,,,,,,,,,,,,,,,,,,53.81
2014-12-11,,,,,,,,,,,,,,,,,,,,54.6
2014-12-17,,,,,,,,,,,,,,,,,,,,55.0
2014-12-18,,,,,,,,,,,,,,,,,,,,56.0
2014-12-19,,,,,,,,,,,,,,,,,,,,53.86
2014-12-23,,,,,,,,,,,,,,,,,,,,54.02
2014-12-24,,,,,,,,,,,,,,,,,,,,57.9
2014-12-29,,,,,,,,,,,,,,,,,,,,57.0
2014-12-30,,,,,,,,,,,,,,,,,,,,54.9
2015-01-02,,,,,,,,,,,,,,,,,,,,53.8
2015-01-06,,,,,,,,,,,,,,,,,,,,58.0
2015-01-07,,,,,,,,,,,,,,,,,,,,55.0
2015-01-08,,,,,,,,,,,,,,,,,,,,55.0
2015-01-13,,,,,,,,,,,,,,,,,,,,56.0
2015-01-14,,,,,,,,,,,,,,,,,,,,56.0
2015-01-15,,,,,,,,,,,,,,,,,,,,56.0
2015-01-16,,,,,,,,,,,,,,,,,,,,54.54
2015-01-21,,,,,,,,,,,,,,,,,,,,57.69
2015-01-22,,,,,,,,,,,,,,,,,,,,54.55
2015-01-23,,,,,,,,,,,,,,,,,,,,56.5
2015-01-26,,,,,,,,,,,,,,,,,,,,56.49
2015-01-28,,,,,,,,,,,,,,,,,,,,55.1
2015-01-29,,,,,,,,,,,,,,,,,,,,55.51
2015-01-30,,,,,,,,,,,,,,,,,,,,55.51
2015-02-02,,,,,,,,,,,,,,,,,,,,54.55
2015-02-04,,,,,,,,,,,,,,,,,,,,55.2
2015-02-05,,,,,,,,,,,,,,,,,,,,55.23
2015-02-06,,,,,,,,,,,,,,,,,,,,56.44
2015-02-09,,,,,,,,,,,,,,,,,,,,55.46
2015-02-10,,,,,,,,,,,,,,,,,,,,56.49
2015-02-11,,,,,,,,,,,,,,,,,,,,56.49
2015-02-12,,,,,,,,,,,,,,,,,,,,56.5
2015-02-13,,,,,,,,,,,,,,,,,,,,56.51
2015-02-17,,,,,,,,,,,,,,,,,,,,56.5
2015-02-18,,,,,,,,,,,,,,,,,,,,59.8
2015-02-19,,,,,,,,,,,,,,,,,,,,59.79
2015-02-20,,,,,,,,,,,,,,,,,,,,65.9
2015-02-23,,,,,,,,,,,,,,,,,,,,61.62
2015-02-24,,,,,,,,,,,,,,,,,,,,61.0
2015-02-25,,,,,,,,,,,,,,,,,,,,60.0
2015-02-26,,,,,,,,,,,,,,,,,,,,60.2
2015-02-27,,,,,,,,,,,,,,,,,,,,60.0
2015-03-02,,,,,,,,,,,,,,,,,,,,60.5
2015-03-03,,,,,,,,,,,,,,,,,,,,60.75
2015-03-04,,,,,,,,,,,,,,,,,,,,61.0
2015-03-05,,,,,,,,,,,,,,,,,,,,63.0
2015-03-06,,,,,,,,,,,,,,,,,,,,62.0
2015-03-11,,,,,,,,,,,,,,,,,,,,64.0
2015-03-13,,,,,,,,,,,,,,,,,,,,62.0
2015-03-16,,,,,,,,,,,,,,,,,,,,64.0
2015-03-17,,,,,,,,,,,,,,,,,,,,75.0
2015-03-18,,,,,,,,,,,,,,,,,,,,73.95
2015-03-19,,,,,,,,,,,,,,,,,,,,67.1
2015-03-27,,,,,,,,,,,,,,,,,,,,81.18
2015-03-30,,,,,,,,,,,,,,,,,,,,82.55
2015-03-31,,,,,,,,,,,,,,,,,,,,81.0
2015-04-01,,,,,,,,,,,,,,,,,,,,81.87
2015-04-02,,,,,,,,,,,,,,,,,,,,82.39
2015-04-07,,,,,,,,,,,,,,,,,,,,81.0
2015-04-08,,,,,,,,,,,,,,,,,,,,81.0
2015-04-09,,,,,,,,,,,,,,,,,,,,81.0
2015-04-10,,,,,,,,,,,,,,,,,,,,81.0
2015-04-13,,,,,,,,,,,,,,,,,,,,81.0
2015-04-14,,,,,,,,,,,,,,,,,,,,81.0
2015-04-15,,,,,,,,,,,,,,,,,,,,81.0
2015-04-16,,,,,,,,,,,,,,,,,,,,81.0
2015-04-20,,,,,,,,,,,,,,,,,,,,81.0
2015-04-21,,,,,,,,,,,,,,,,,,,,78.0
2015-04-22,,,,,,,,,,,,,,,,,,,,78.0
2015-04-23,,,,,,,,,,,,,,,,,,,,78.0
2015-04-24,,,,,,,,,,,,,,,,,,,,77.99
2015-04-27,,,,,,,,,,,,,,,,,,,,78.01
2015-04-28,,,,,,,,,,,,,,,,,,,,78.0
2015-04-29,,,,,,,,,,,,,,,,,,,,78.0
2015-04-30,,,,,,,,,,,,,,,,,,,,78.0
2015-05-04,,,,,,,,,,,,,,,,,,,,81.99
2015-05-05,,,,,,,,,,,,,,,,,,,,77.8
2015-05-06,,,,,,,,,,,,,,,,,,,,77.8
2015-05-07,,,,,,,,,,,,,,,,,,,,77.8
2015-05-11,,,,,,,,,,,,,,,,,,,,77.51
2015-05-12,,,,,,,,,,,,,,,,,,,,81.49
2015-05-14,,,,,,,,,,,,,,,,,,,,81.0
2015-05-21,,,,,,,,,,,,,,,,,,,,78.05
2015-05-25,,,,,,,,,,,,,,,,,,,,80.0
2015-05-26,,,,,,,,,,,,,,,,,,,,80.0
2015-05-28,,,,,,,,,,,,,,,,,,,,80.0
2015-06-08,,,,,,,,,,,,,,,,,,,,75.0
2015-06-10,,,,,,,,,,,,,,,,,,,,75.0
2015-06-11,,,,,,,,,,,,,,,,,,,,75.0
2015-06-18,,,,,,,,,,,,,,,,,,,,75.0
2015-06-22,,,,,,,,,,,,,,,,,,,,75.2
2015-06-23,,,,,,,,,,,,,,,,,,,,75.0
2015-06-24,,,,,,,,,,,,,,,,,,,,75.0
2015-06-25,,,,,,,,,,,,,,,,,,,,77.49
